branch_path,variable,units,scale,per
Resources\Primary\Solar,Import Cost,2020 USD,,Gigajoule
Resources\Primary\Solar,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Solar,Industrial Consumer Price,2011 USD / GJ,,
Resources\Primary\Solar,Maximum Imports,Gigajoule,,
Resources\Primary\Solar,Maximum Production,Terawatt-hour,,
Resources\Primary\Solar,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Solar,Minimum Production,Gigajoule,,
Resources\Primary\Solar,Other Consumer Price,2011 USD / GJ,,
Resources\Primary\Solar,Production Cost,2020 USD,,Gigajoule
Resources\Primary\Solar,Residential Consumer Price,2011 USD / GJ,,
Resources\Primary\Solar,Unmet Requirements,Percent,,
Resources\Primary\Sugarcane,Area Harvested,ha,Thousand,
Resources\Primary\Sugarcane,Commercial Consumer Price,2011 USD / GJ,,
Resources\Primary\Sugarcane,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Primary\Sugarcane,Crop Yield,t/ha,,
Resources\Primary\Sugarcane,Export Benefit,2020 USD,,Metric Tonne
Resources\Primary\Sugarcane,Exports,Metric Tonne,Thousand,
Resources\Primary\Sugarcane,Import Cost,2020 USD,,Metric Tonne
Resources\Primary\Sugarcane,Imports,Metric Tonne,Thousand,
Resources\Primary\Sugarcane,Industrial Consumer Price,2011 USD / GJ,,
Resources\Primary\Sugarcane,Maximum Imports,Metric Tonne,Thousand,
Resources\Primary\Sugarcane,Maximum Production,Metric Tonne,,
Resources\Primary\Sugarcane,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Sugarcane,Minimum Production,Gigajoule,,
Resources\Primary\Sugarcane,Other Consumer Price,2011 USD / GJ,,
Resources\Primary\Sugarcane,Production Cost,2020 USD,,Metric Tonne
Resources\Primary\Sugarcane,Residential Consumer Price,2011 USD / GJ,,
Resources\Primary\Sugarcane,Unmet Requirements,Percent,,
Resources\Primary\Tidal,Commercial Consumer Price,2011 USD / GJ,,
Resources\Primary\Tidal,Cost of Unmet Requirements,2020 USD,,Gigajoule
Resources\Primary\Tidal,Export Benefit,2020 USD,,Gigajoule
Resources\Primary\Tidal,Exports,Gigajoule,,
Resources\Primary\Tidal,Import Cost,2020 USD,,Gigajoule
Resources\Primary\Tidal,Imports,Gigajoule,,
Resources\Primary\Tidal,Industrial Consumer Price,2011 USD / GJ,,
Resources\Primary\Tidal,Maximum Imports,Gigajoule,,
Resources\Primary\Tidal,Maximum Production,Gigajoule,,
Resources\Primary\Tidal,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Tidal,Minimum Production,Gigajoule,,
Resources\Primary\Tidal,Other Consumer Price,2011 USD / GJ,,
Resources\Primary\Tidal,Production Cost,2020 USD,,Gigajoule
Resources\Primary\Tidal,Residential Consumer Price,2011 USD / GJ,,
Resources\Primary\Tidal,Unmet Requirements,Percent,,
Resources\Primary\Wave,Commercial Consumer Price,2011 USD / GJ,,
Resources\Primary\Wave,Cost of Unmet Requirements,2020 USD,,Gigajoule
Resources\Primary\Wave,Export Benefit,2020 USD,,Gigajoule
Resources\Primary\Wave,Exports,Gigajoule,,
Resources\Primary\Wave,Import Cost,2020 USD,,Gigajoule
Resources\Primary\Wave,Imports,Gigajoule,,
Resources\Primary\Wave,Industrial Consumer Price,2011 USD / GJ,,
Resources\Primary\Wave,Maximum Imports,Gigajoule,,
Resources\Primary\Wave,Maximum Production,Gigajoule,,
Resources\Primary\Wave,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wave,Minimum Production,Gigajoule,,
Resources\Primary\Wave,Other Consumer Price,2011 USD / GJ,,
Resources\Primary\Wave,Production Cost,2020 USD,,Gigajoule
Resources\Primary\Wave,Residential Consumer Price,2011 USD / GJ,,
Resources\Primary\Wave,Unmet Requirements,Percent,,
Resources\Primary\Wind,Commercial Consumer Price,2011 USD / GJ,,
Resources\Primary\Wind,Cost of Unmet Requirements,2020 USD,,Gigajoule
Resources\Primary\Wind,Export Benefit,2020 USD,,Gigajoule
Resources\Primary\Wind,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wind,Import Cost,2020 USD,,Gigajoule
Resources\Primary\Wind,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wind,Industrial Consumer Price,2011 USD / GJ,,
Resources\Primary\Wind,Maximum Imports,Gigajoule,,
Resources\Primary\Wind,Maximum Production,Terawatt-hour,,
Resources\Primary\Wind,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wind,Minimum Production,Gigajoule,,
Resources\Primary\Wind,Other Consumer Price,2011 USD / GJ,,
Resources\Primary\Wind,Production Cost,2020 USD,,Gigajoule
Resources\Primary\Wind,Residential Consumer Price,2011 USD / GJ,,
Resources\Primary\Wind,Unmet Requirements,Percent,,
Resources\Primary\Wood,Commercial Consumer Price,2011 USD / GJ,,
Resources\Primary\Wood,Cost of Unmet Requirements,U.S. Dollar,,Metric Tonne
Resources\Primary\Wood,Export Benefit,U.S. Dollar,,Metric Tonne
Resources\Primary\Wood,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wood,Import Cost,2020 USD,,Metric Tonne
Resources\Primary\Wood,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wood,Industrial Consumer Price,2011 USD / GJ,,
Resources\Primary\Wood,Maximum Imports,Gigajoule,,
Resources\Primary\Wood,Maximum Production,Terawatt-hour,,
Resources\Primary\Wood,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Primary\Wood,Minimum Production,Gigajoule,,
Resources\Primary\Wood,Other Consumer Price,2011 USD / GJ,,
Resources\Primary\Wood,Production Cost,U.S. Dollar,,Metric Tonne
Resources\Primary\Wood,Residential Consumer Price,2011 USD / GJ,,
Resources\Primary\Wood,Unmet Requirements,Percent,,
Resources\Secondary\Ammonia,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ammonia,Cost of Unmet Requirements,2020 USD,,Kilogramme
Resources\Secondary\Ammonia,Export Benefit,2020 USD,,Kilogramme
Resources\Secondary\Ammonia,Export Load Shape,Percent,,
Resources\Secondary\Ammonia,Exports,Gigajoule,,
Resources\Secondary\Ammonia,Import Cost,2020 USD,,Kilogramme
Resources\Secondary\Ammonia,Imports,Gigajoule,,
Resources\Secondary\Ammonia,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ammonia,Maximum Imports,Gigajoule,,
Resources\Secondary\Ammonia,Maximum Production,Gigajoule,,
Resources\Secondary\Ammonia,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Ammonia,Minimum Production,Gigajoule,,
Resources\Secondary\Ammonia,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ammonia,Production Cost,2020 USD,,Kilogramme
Resources\Secondary\Ammonia,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ammonia,Unmet Requirements,Percent,,
Resources\Secondary\Avgas,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Avgas,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Avgas,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Avgas,Export Load Shape,Percent,,
Resources\Secondary\Avgas,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Avgas,Import Cost,2020 USD,,Gallon (US)
Resources\Secondary\Avgas,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Avgas,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Avgas,Maximum Imports,Gigajoule,,
Resources\Secondary\Avgas,Maximum Production,Gigajoule,,
Resources\Secondary\Avgas,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Avgas,Minimum Production,Gigajoule,,
Resources\Secondary\Avgas,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Avgas,Production Cost,2020 USD,,Gallon (US)
Resources\Secondary\Avgas,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Avgas,Unmet Requirements,Percent,,
Resources\Secondary\Biodiesel,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biodiesel,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Biodiesel,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Biodiesel,Export Load Shape,Percent,,
Resources\Secondary\Biodiesel,Exports,Liter,Million,
Resources\Secondary\Biodiesel,Import Cost,2020 USD,,Liter
Resources\Secondary\Biodiesel,Imports,Liter,Million,
Resources\Secondary\Biodiesel,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biodiesel,Maximum Imports,Gigajoule,,
Resources\Secondary\Biodiesel,Maximum Production,Gigajoule,,
Resources\Secondary\Biodiesel,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Biodiesel,Minimum Production,Gigajoule,,
Resources\Secondary\Biodiesel,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biodiesel,Production Cost,2020 USD,,Liter
Resources\Secondary\Biodiesel,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biodiesel,Unmet Requirements,Percent,,
Resources\Secondary\Biomethane,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biomethane,Cost of Unmet Requirements,2020 USD,,Cubic Meter
Resources\Secondary\Biomethane,Export Benefit,2020 USD,,Cubic Meter
Resources\Secondary\Biomethane,Export Load Shape,Percent,,
Resources\Secondary\Biomethane,Exports,Gigajoule,,
Resources\Secondary\Biomethane,Import Cost,2020 USD,,Million BTU
Resources\Secondary\Biomethane,Imports,Gigajoule,,
Resources\Secondary\Biomethane,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biomethane,Maximum Imports,Gigajoule,,
Resources\Secondary\Biomethane,Maximum Production,Gigajoule,,
Resources\Secondary\Biomethane,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Biomethane,Minimum Production,Gigajoule,,
Resources\Secondary\Biomethane,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biomethane,Production Cost,2020 USD,,Million BTU
Resources\Secondary\Biomethane,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Biomethane,Unmet Requirements,Percent,,
Resources\Secondary\Bitumen,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Bitumen,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Bitumen,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Bitumen,Export Load Shape,Percent,,
Resources\Secondary\Bitumen,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Bitumen,Import Cost,2020 USD,,Barrel
Resources\Secondary\Bitumen,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Bitumen,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Bitumen,Maximum Imports,Gigajoule,,
Resources\Secondary\Bitumen,Maximum Production,Gigajoule,,
Resources\Secondary\Bitumen,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Bitumen,Minimum Production,Gigajoule,,
Resources\Secondary\Bitumen,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Bitumen,Production Cost,2020 USD,,Barrel
Resources\Secondary\Bitumen,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Bitumen,Unmet Requirements,Percent,,
Resources\Secondary\Blast Furnace Gas,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blast Furnace Gas,Cost of Unmet Requirements,2020 USD,,Liter
Resources\Secondary\Blast Furnace Gas,Export Benefit,2020 USD,,Liter
Resources\Secondary\Blast Furnace Gas,Exports,Gigajoule,,
Resources\Secondary\Blast Furnace Gas,Import Cost,2020 USD,,Liter
Resources\Secondary\Blast Furnace Gas,Imports,Gigajoule,,
Resources\Secondary\Blast Furnace Gas,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blast Furnace Gas,Maximum Imports,Gigajoule,,
Resources\Secondary\Blast Furnace Gas,Maximum Production,Gigajoule,,
Resources\Secondary\Blast Furnace Gas,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Blast Furnace Gas,Minimum Production,Gigajoule,,
Resources\Secondary\Blast Furnace Gas,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blast Furnace Gas,Production Cost,2020 USD,,Liter
Resources\Secondary\Blast Furnace Gas,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blast Furnace Gas,Unmet Requirements,Percent,,
Resources\Secondary\Blended Diesel,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Diesel,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Blended Diesel,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Blended Diesel,Export Load Shape,Percent,,
Resources\Secondary\Blended Diesel,Exports,Gigajoule,,
Resources\Secondary\Blended Diesel,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Blended Diesel,Imports,Gigajoule,,
Resources\Secondary\Blended Diesel,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Diesel,Maximum Imports,Gigajoule,,
Resources\Secondary\Blended Diesel,Maximum Production,Gigajoule,,
Resources\Secondary\Blended Diesel,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Blended Diesel,Minimum Production,Gigajoule,,
Resources\Secondary\Blended Diesel,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Diesel,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Blended Diesel,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Diesel,Unmet Requirements,Percent,,
Resources\Secondary\Blended Gasoline,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Gasoline,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Blended Gasoline,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Blended Gasoline,Export Load Shape,Percent,,
Resources\Secondary\Blended Gasoline,Exports,Gigajoule,,
Resources\Secondary\Blended Gasoline,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Blended Gasoline,Imports,Gigajoule,,
Resources\Secondary\Blended Gasoline,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Gasoline,Maximum Imports,Gigajoule,,
Resources\Secondary\Blended Gasoline,Maximum Production,Gigajoule,,
Resources\Secondary\Blended Gasoline,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Blended Gasoline,Minimum Production,Gigajoule,,
Resources\Secondary\Blended Gasoline,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Gasoline,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Blended Gasoline,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Blended Gasoline,Unmet Requirements,Percent,,
Resources\Secondary\CNG,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\CNG,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\CNG,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\CNG,Exports,Gigajoule,,
Resources\Secondary\CNG,Import Cost,2020 USD,,Million BTU
Resources\Secondary\CNG,Imports,Gigajoule,,
Resources\Secondary\CNG,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\CNG,Maximum Imports,Gigajoule,,
Resources\Secondary\CNG,Maximum Production,Gigajoule,,
Resources\Secondary\CNG,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\CNG,Minimum Production,Gigajoule,,
Resources\Secondary\CNG,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\CNG,Production Cost,2020 USD,,Million BTU
Resources\Secondary\CNG,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\CNG,Unmet Requirements,Percent,,
Resources\Secondary\Charcoal,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Charcoal,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Charcoal,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Charcoal,Export Load Shape,Percent,,
Resources\Secondary\Charcoal,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Charcoal,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Charcoal,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Charcoal,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Charcoal,Maximum Imports,Gigajoule,,
Resources\Secondary\Charcoal,Maximum Production,Gigajoule,,
Resources\Secondary\Charcoal,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Charcoal,Minimum Production,Gigajoule,,
Resources\Secondary\Charcoal,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Charcoal,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Charcoal,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Charcoal,Unmet Requirements,Percent,,
Resources\Secondary\Coke Oven Gas,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Coke Oven Gas,Cost of Unmet Requirements,2020 USD,,Liter
Resources\Secondary\Coke Oven Gas,Export Benefit,2020 USD,,Liter
Resources\Secondary\Coke Oven Gas,Exports,Gigajoule,,
Resources\Secondary\Coke Oven Gas,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Coke Oven Gas,Imports,Gigajoule,,
Resources\Secondary\Coke Oven Gas,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Coke Oven Gas,Maximum Imports,Gigajoule,,
Resources\Secondary\Coke Oven Gas,Maximum Production,Gigajoule,,
Resources\Secondary\Coke Oven Gas,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Coke Oven Gas,Minimum Production,Gigajoule,,
Resources\Secondary\Coke Oven Gas,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Coke Oven Gas,Production Cost,2020 USD,,Liter
Resources\Secondary\Coke Oven Gas,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Coke Oven Gas,Unmet Requirements,Percent,,
Resources\Secondary\Diesel,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Diesel,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Diesel,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Diesel,Export Load Shape,Percent,,
Resources\Secondary\Diesel,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Diesel,Import Cost,2020 USD,,Barrel
Resources\Secondary\Diesel,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Diesel,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Diesel,Maximum Imports,Gigajoule,,
Resources\Secondary\Diesel,Maximum Production,Gigajoule,,
Resources\Secondary\Diesel,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Diesel,Minimum Production,Gigajoule,,
Resources\Secondary\Diesel,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Diesel,Production Cost,2020 USD,,Barrel
Resources\Secondary\Diesel,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Diesel,Unmet Requirements,Percent,,
Resources\Secondary\Domestic Biogas,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Domestic Biogas,Cost of Unmet Requirements,2020 USD,,Cubic Meter
Resources\Secondary\Domestic Biogas,Export Benefit,2020 USD,,Cubic Meter
Resources\Secondary\Domestic Biogas,Export Load Shape,Percent,,
Resources\Secondary\Domestic Biogas,Exports,Gigajoule,,
Resources\Secondary\Domestic Biogas,Import Cost,2020 USD,,Cubic Meter
Resources\Secondary\Domestic Biogas,Imports,Tonnes of Oil Equivalent,,
Resources\Secondary\Domestic Biogas,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Domestic Biogas,Maximum Imports,Tonnes of Oil Equivalent,,
Resources\Secondary\Domestic Biogas,Maximum Production,Gigajoule,,
Resources\Secondary\Domestic Biogas,Minimum Imports,Tonnes of Oil Equivalent,,
Resources\Secondary\Domestic Biogas,Minimum Production,Gigajoule,,
Resources\Secondary\Domestic Biogas,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Domestic Biogas,Production Cost,2020 USD,,Cubic Meter
Resources\Secondary\Domestic Biogas,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Domestic Biogas,Unmet Requirements,Percent,,
Resources\Secondary\Electricity,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Electricity,Cost of Unmet Requirements,2020 USD,,Gigajoule
Resources\Secondary\Electricity,Export Benefit,2020 USD,,Gigajoule
Resources\Secondary\Electricity,Export Load Shape,Percent,,
Resources\Secondary\Electricity,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Electricity,Import Cost,2020 USD,,Megawatt-Hour
Resources\Secondary\Electricity,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Electricity,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Electricity,Maximum Imports,Gigajoule,,
Resources\Secondary\Electricity,Maximum Production,Gigajoule,,
Resources\Secondary\Electricity,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Electricity,Minimum Production,Gigajoule,,
Resources\Secondary\Electricity,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Electricity,Production Cost,2020 USD,,Gigajoule
Resources\Secondary\Electricity,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Electricity,Unmet Requirements,Percent,,
Resources\Secondary\Ethanol,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ethanol,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Ethanol,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Ethanol,Export Load Shape,Percent,,
Resources\Secondary\Ethanol,Exports,Gigajoule,,
Resources\Secondary\Ethanol,Import Cost,2020 USD,,Liter
Resources\Secondary\Ethanol,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Ethanol,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ethanol,Maximum Imports,Gigajoule,,
Resources\Secondary\Ethanol,Maximum Production,Gigajoule,,
Resources\Secondary\Ethanol,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Ethanol,Minimum Production,Gigajoule,,
Resources\Secondary\Ethanol,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ethanol,Production Cost,2020 USD,,Liter
Resources\Secondary\Ethanol,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Ethanol,Unmet Requirements,Percent,,
Resources\Secondary\Gasoline,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Gasoline,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Gasoline,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Gasoline,Export Load Shape,Percent,,
Resources\Secondary\Gasoline,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Gasoline,Import Cost,2020 USD,,Barrel
Resources\Secondary\Gasoline,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Gasoline,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Gasoline,Maximum Imports,Gigajoule,,
Resources\Secondary\Gasoline,Maximum Production,Gigajoule,,
Resources\Secondary\Gasoline,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Gasoline,Minimum Production,Gigajoule,,
Resources\Secondary\Gasoline,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Gasoline,Production Cost,2020 USD,,Barrel
Resources\Secondary\Gasoline,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Gasoline,Unmet Requirements,Percent,,
Resources\Secondary\Hard Coal Briquettes,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hard Coal Briquettes,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Hard Coal Briquettes,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Hard Coal Briquettes,Exports,Gigajoule,,
Resources\Secondary\Hard Coal Briquettes,Import Cost,2020 USD,,Million BTU
Resources\Secondary\Hard Coal Briquettes,Imports,Gigajoule,,
Resources\Secondary\Hard Coal Briquettes,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hard Coal Briquettes,Maximum Imports,Gigajoule,,
Resources\Secondary\Hard Coal Briquettes,Maximum Production,Gigajoule,,
Resources\Secondary\Hard Coal Briquettes,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Hard Coal Briquettes,Minimum Production,Gigajoule,,
Resources\Secondary\Hard Coal Briquettes,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hard Coal Briquettes,Production Cost,2020 USD,,Million BTU
Resources\Secondary\Hard Coal Briquettes,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hard Coal Briquettes,Unmet Requirements,Percent,,
Resources\Secondary\Hydrogen,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hydrogen,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Hydrogen,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Hydrogen,Export Load Shape,Percent,,
Resources\Secondary\Hydrogen,Exports,Gigajoule,,
Resources\Secondary\Hydrogen,Import Cost,2020 USD,,Metric Tonne
Resources\Secondary\Hydrogen,Imports,Gigajoule,,
Resources\Secondary\Hydrogen,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hydrogen,Maximum Imports,Gigajoule,,
Resources\Secondary\Hydrogen,Maximum Production,Gigajoule,,
Resources\Secondary\Hydrogen,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Hydrogen,Minimum Production,Gigajoule,,
Resources\Secondary\Hydrogen,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hydrogen,Production Cost,2020 USD,,Metric Tonne
Resources\Secondary\Hydrogen,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Hydrogen,Unmet Requirements,Percent,,
Resources\Secondary\Jet Kerosene,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Jet Kerosene,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Jet Kerosene,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Jet Kerosene,Export Load Shape,Percent,,
Resources\Secondary\Jet Kerosene,Exports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Jet Kerosene,Import Cost,2020 USD,,Gallon (US)
Resources\Secondary\Jet Kerosene,Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Jet Kerosene,Industrial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Jet Kerosene,Maximum Imports,Gigajoule,,
Resources\Secondary\Jet Kerosene,Maximum Production,Gigajoule,,
Resources\Secondary\Jet Kerosene,Minimum Imports,Tonnes of Oil Equivalent,Thousand,
Resources\Secondary\Jet Kerosene,Minimum Production,Gigajoule,,
Resources\Secondary\Jet Kerosene,Other Consumer Price,2011 USD / GJ,,
Resources\Secondary\Jet Kerosene,Production Cost,2020 USD,,Gallon (US)
Resources\Secondary\Jet Kerosene,Residential Consumer Price,2011 USD / GJ,,
Resources\Secondary\Jet Kerosene,Unmet Requirements,Percent,,
Resources\Secondary\Kerosene,Commercial Consumer Price,2011 USD / GJ,,
Resources\Secondary\Kerosene,Cost of Unmet Requirements,2020 USD,,Metric Tonne
Resources\Secondary\Kerosene,Export Benefit,2020 USD,,Metric Tonne
Resources\Secondary\Kerosene,Export Load Shape,Percent,,
