branch_path,variable,units,scale,per
Transformation\Gas Processing\Processes\Natural Gas,Capital Cost,2020 USD,,Tonnes Oil Equiv/Year
Transformation\Gas Processing\Processes\Natural Gas,Dispatch Rule,None,,
Transformation\Gas Processing\Processes\Natural Gas,Dispatchable,Yes/No,,
Transformation\Gas Processing\Processes\Natural Gas,Endogenous Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Exogenous Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,First Simulation Year,Years,,
Transformation\Gas Processing\Processes\Natural Gas,Fixed OM Cost,2020 USD,,Tonnes Oil Equiv/Year
Transformation\Gas Processing\Processes\Natural Gas,Historical Production,Tonnes of Oil Equivalent,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Interest Rate,Percent,,
Transformation\Gas Processing\Processes\Natural Gas,Lifetime,Years,,
Transformation\Gas Processing\Processes\Natural Gas,Maximum Availability,Percent,,
Transformation\Gas Processing\Processes\Natural Gas,Maximum Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Maximum Capacity Addition,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Maximum Production,Gigajoule,,
Transformation\Gas Processing\Processes\Natural Gas,Maximum_Share_of_Production,%,,
Transformation\Gas Processing\Processes\Natural Gas,Merit Order,Merit Order,,
Transformation\Gas Processing\Processes\Natural Gas,Minimum Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Minimum Capacity Addition,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Minimum Production,Gigajoule,,
Transformation\Gas Processing\Processes\Natural Gas,Minimum Share of Production,Percent,,
Transformation\Gas Processing\Processes\Natural Gas,Minimum Utilization,Percent,,
Transformation\Gas Processing\Processes\Natural Gas,Optimized New Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Gas Processing\Processes\Natural Gas,Process Efficiency,Percent,,
Transformation\Gas Processing\Processes\Natural Gas,Process Share,Share,%,
Transformation\Gas Processing\Processes\Natural Gas,Renewable Qualified,Percent,,
Transformation\Gas Processing\Processes\Natural Gas,Salvage Value,2020 USD,,Tonnes Oil Equiv/Year
Transformation\Gas Processing\Processes\Natural Gas,Stranded Cost,2020 USD,,
Transformation\Gas Processing\Processes\Natural Gas,Variable OM Cost,2020 USD,,Tonnes of Oil Equivalent
Transformation\Gas Processing\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Gas Processing\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Gas Processing\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Gas Processing\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Gas Processing\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Gas Processing\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Gasoline Blending,Optimize,None,,
Transformation\Gasoline Blending,Peak Load Ratio,Percent,,
Transformation\Gasoline Blending,Planning Reserve Margin,Percent,,
Transformation\Gasoline Blending,Renewable Target,Percent,,
Transformation\Gasoline Blending,Use Addition Size,None,,
Transformation\Gasoline Blending\Output Fuels\Blended Gasoline,Export Target,Tonnes of Oil Equivalent,,
Transformation\Gasoline Blending\Output Fuels\Blended Gasoline,Import Target,Tonnes of Oil Equivalent,,
Transformation\Gasoline Blending\Output Fuels\Blended Gasoline,Output Share,Share,%,
Transformation\Gasoline Blending\Output Fuels\Blended Gasoline,Shortfall Rule,None,,
Transformation\Gasoline Blending\Output Fuels\Blended Gasoline,Surplus Rule,None,,
Transformation\Gasoline Blending\Output Fuels\Blended Gasoline,Usage Rule,None,,
Transformation\Gasoline Blending\Processes\Ethanol,Capacity Credit,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol,Dispatch Rule,None,,
Transformation\Gasoline Blending\Processes\Ethanol,Dispatchable,Yes/No,,
Transformation\Gasoline Blending\Processes\Ethanol,Endogenous Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,Exogenous Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,First Simulation Year,Years,,
Transformation\Gasoline Blending\Processes\Ethanol,Interest Rate,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol,Lifetime,Years,,
Transformation\Gasoline Blending\Processes\Ethanol,Maximum Availability,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol,Maximum Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,Maximum Capacity Addition,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,Maximum Production,Gigajoule,,
Transformation\Gasoline Blending\Processes\Ethanol,Maximum_Share_of_Production,%,,
Transformation\Gasoline Blending\Processes\Ethanol,Merit Order,Merit Order,,
Transformation\Gasoline Blending\Processes\Ethanol,Minimum Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,Minimum Capacity Addition,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,Minimum Production,Gigajoule,,
Transformation\Gasoline Blending\Processes\Ethanol,Minimum Share of Production,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol,Minimum Utilization,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol,Optimized New Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Ethanol,Process Efficiency,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol,Process Share,Share,%,
Transformation\Gasoline Blending\Processes\Ethanol,Renewable Qualified,Percent,,
Transformation\Gasoline Blending\Processes\Ethanol\Feedstock Fuels\Ethanol,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Gasoline Blending\Processes\Ethanol\Feedstock Fuels\Ethanol,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Gasoline Blending\Processes\Gasoline,Capacity Credit,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline,Dispatch Rule,None,,
Transformation\Gasoline Blending\Processes\Gasoline,Dispatchable,Yes/No,,
Transformation\Gasoline Blending\Processes\Gasoline,Endogenous Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,Exogenous Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,First Simulation Year,Years,,
Transformation\Gasoline Blending\Processes\Gasoline,Interest Rate,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline,Lifetime,Years,,
Transformation\Gasoline Blending\Processes\Gasoline,Maximum Availability,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline,Maximum Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,Maximum Capacity Addition,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,Maximum Production,Gigajoule,,
Transformation\Gasoline Blending\Processes\Gasoline,Maximum_Share_of_Production,%,,
Transformation\Gasoline Blending\Processes\Gasoline,Merit Order,Merit Order,,
Transformation\Gasoline Blending\Processes\Gasoline,Minimum Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,Minimum Capacity Addition,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,Minimum Production,Gigajoule,,
Transformation\Gasoline Blending\Processes\Gasoline,Minimum Share of Production,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline,Minimum Utilization,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline,Optimized New Capacity,Megawatt,,
Transformation\Gasoline Blending\Processes\Gasoline,Process Efficiency,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline,Process Share,Share,%,
Transformation\Gasoline Blending\Processes\Gasoline,Renewable Qualified,Percent,,
Transformation\Gasoline Blending\Processes\Gasoline\Feedstock Fuels\Gasoline,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Gasoline Blending\Processes\Gasoline\Feedstock Fuels\Gasoline,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Gasoline Distribution and Handling,Module Costs,2020 USD,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Lifetime,Years,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Maximum Production,Gigajoule,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Maximum_Share_of_Production,%,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Minimum Production,Gigajoule,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Minimum Share of Production,Percent,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Optimized New Capacity,Megawatt,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Process Efficiency,Percent,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline,Variable OM Cost,2020 USD,,Tonnes of Oil Equivalent
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline,Annual Avg Ambient Temp,Degrees Celsius,,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline,Annual Avg Reid Vapour Pressure,Pascals,Thousand,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline,TVP,Pascals,Thousand,
Transformation\Gasoline Distribution and Handling\Processes\Gasoline\Feedstock Fuels\Gasoline\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\LNG Regasification,Module Costs,2020 USD,,
Transformation\LNG Regasification,Optimize,None,,
Transformation\LNG Regasification,Use Addition Size,None,,
Transformation\LNG Regasification\Output Fuels\Natural Gas,Export Target,Tonnes of Oil Equivalent,,
Transformation\LNG Regasification\Output Fuels\Natural Gas,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\LNG Regasification\Output Fuels\Natural Gas,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\LNG Regasification\Output Fuels\Natural Gas,Output Share,Share,%,
Transformation\LNG Regasification\Processes\LNG,Dispatch Rule,None,,
Transformation\LNG Regasification\Processes\LNG,Lifetime,Years,,
Transformation\LNG Regasification\Processes\LNG,Maximum Production,Gigajoule,,
Transformation\LNG Regasification\Processes\LNG,Maximum_Share_of_Production,%,,
Transformation\LNG Regasification\Processes\LNG,Minimum Production,Gigajoule,,
Transformation\LNG Regasification\Processes\LNG,Minimum Share of Production,Percent,,
Transformation\LNG Regasification\Processes\LNG,Optimized New Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\LNG Regasification\Processes\LNG,Process Efficiency,Percent,,
Transformation\LNG Regasification\Processes\LNG,Process Share,Share,%,
Transformation\LNG Regasification\Processes\LNG,Variable OM Cost,2020 USD,,Tonnes of Oil Equivalent
Transformation\LNG Regasification\Processes\LNG\Feedstock Fuels\LNG,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\LNG Regasification\Processes\LNG\Feedstock Fuels\LNG,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\LNG Regasification\Processes\LNG\Feedstock Fuels\LNG,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\LNG Regasification\Processes\LNG\Feedstock Fuels\LNG\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\LNG Regasification\Processes\LNG\Feedstock Fuels\LNG\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\LNG Regasification\Processes\LNG\Feedstock Fuels\LNG\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Lignite Coal Production,Module Costs,U.S. Dollar,,
Transformation\Lignite Coal Production,Optimize,None,,
Transformation\Lignite Coal Production,Use Addition Size,None,,
Transformation\Lignite Coal Production\Output Fuels\Coal Lignite,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Lignite Coal Production\Output Fuels\Coal Lignite,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Lignite Coal Production\Output Fuels\Coal Lignite,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Lignite Coal Production\Output Fuels\Coal Lignite,Output Share,Share,%,
Transformation\Lignite Coal Production\Processes\All Mines,Dispatch Rule,None,,
Transformation\Lignite Coal Production\Processes\All Mines,Lifetime,Years,,
Transformation\Lignite Coal Production\Processes\All Mines,Losses,Percent,,
Transformation\Lignite Coal Production\Processes\All Mines,Maximum Production,Gigajoule,,
Transformation\Lignite Coal Production\Processes\All Mines,Maximum_Share_of_Production,%,,
Transformation\Lignite Coal Production\Processes\All Mines,Minimum Production,Gigajoule,,
Transformation\Lignite Coal Production\Processes\All Mines,Minimum Share of Production,Percent,,
Transformation\Lignite Coal Production\Processes\All Mines,Optimized New Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Lignite Coal Production\Processes\All Mines,Process Share,Share,%,
Transformation\Lignite Coal Production\Processes\All Mines,Variable OM Cost,U.S. Dollar,,Gigajoule
Transformation\Lignite Coal Production\Processes\All Mines\Feedstock Fuels\Coal Lignite,Feedstock Fuel Share,U.S. Dollar,,Metric Tonne
Transformation\Lignite Coal Production\Processes\All Mines\Feedstock Fuels\Coal Lignite,Fuel Cost,U.S. Dollar,,Metric Tonne
Transformation\Lignite Coal Production\Processes\All Mines\Feedstock Fuels\Coal Lignite,Fuel Source,U.S. Dollar,,Metric Tonne
Transformation\Lignite Coal Production\Processes\All Mines\Feedstock Fuels\Coal Lignite\Methane,Avg Environmental Loading,Kilogramme,,Tonnes of Coal Equivalent
Transformation\Natural Gas Production,Module Costs,2020 USD,,
Transformation\Natural Gas Production,Optimize,None,,
Transformation\Natural Gas Production,Use Addition Size,None,,
Transformation\Natural Gas Production\Output Fuels\Natural Gas,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Natural Gas Production\Output Fuels\Natural Gas,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Natural Gas Production\Output Fuels\Natural Gas,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Natural Gas Production\Output Fuels\Natural Gas,Output Share,Share,%,
Transformation\Natural Gas Production\Processes\Natural Gas,Dispatch Rule,None,,
Transformation\Natural Gas Production\Processes\Natural Gas,Lifetime,Years,,
Transformation\Natural Gas Production\Processes\Natural Gas,Losses,Percent,,
Transformation\Natural Gas Production\Processes\Natural Gas,Maximum Production,Gigajoule,,
Transformation\Natural Gas Production\Processes\Natural Gas,Maximum_Share_of_Production,%,,
Transformation\Natural Gas Production\Processes\Natural Gas,Minimum Production,Gigajoule,,
Transformation\Natural Gas Production\Processes\Natural Gas,Minimum Share of Production,Percent,,
Transformation\Natural Gas Production\Processes\Natural Gas,Optimized New Capacity,Tonnes Oil Equiv/Year,Thousand,
Transformation\Natural Gas Production\Processes\Natural Gas,Process Share,Share,%,
Transformation\Natural Gas Production\Processes\Natural Gas,Variable OM Cost,2020 USD,,Tonnes of Oil Equivalent
Transformation\Natural Gas Production\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Natural Gas Production\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Natural Gas Production\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Natural Gas Production\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Natural Gas Production\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Natural Gas Production\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Natural Gas Transmission and Distribution,Module Costs,2020 USD,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Lifetime,Years,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Losses,Percent,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Maximum Production,Gigajoule,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Maximum_Share_of_Production,%,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Minimum Production,Gigajoule,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Minimum Share of Production,Percent,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Optimized New Capacity,Megawatt,,
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas,Variable OM Cost,2020 USD,,Tonnes of Oil Equivalent
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Feedstock Fuel Share,U.S. Dollar,,Gigajoule
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Fuel Cost,U.S. Dollar,,Gigajoule
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas\Feedstock Fuels\Natural Gas,Fuel Source,U.S. Dollar,,Gigajoule
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Natural Gas Transmission and Distribution\Processes\Natural Gas\Feedstock Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Oil Refining,Module Costs,2020 USD,,
Transformation\Oil Refining,Optimize,None,,
Transformation\Oil Refining,Peak Load Ratio,Percent,,
Transformation\Oil Refining,Planning Reserve Margin,Percent,,
Transformation\Oil Refining,Renewable Target,Percent,,
Transformation\Oil Refining,Use Addition Size,None,,
Transformation\Oil Refining\Output Fuels\Avgas,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Avgas,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Avgas,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Avgas,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Avgas,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Avgas,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Avgas,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Avgas,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Bitumen,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Bitumen,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Bitumen,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Bitumen,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Bitumen,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Bitumen,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Bitumen,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Bitumen,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Diesel,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Diesel,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Diesel,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Diesel,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Diesel,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Diesel,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Diesel,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Diesel,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Gasoline,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Gasoline,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Gasoline,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Gasoline,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Gasoline,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Gasoline,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Gasoline,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Gasoline,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Jet Kerosene,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Kerosene,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Kerosene,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Kerosene,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Kerosene,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Kerosene,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Kerosene,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Kerosene,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Kerosene,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\LPG,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\LPG,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\LPG,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\LPG,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\LPG,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\LPG,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\LPG,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\LPG,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Lubricants,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Lubricants,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Lubricants,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Lubricants,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Lubricants,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Lubricants,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Lubricants,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Lubricants,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Naphtha,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Naphtha,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Naphtha,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Naphtha,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Naphtha,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Naphtha,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Naphtha,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Naphtha,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Oil,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Oil,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Oil,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Oil,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Oil,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Oil,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Oil,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Oil,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Petroleum Coke,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Refinery Feedstocks,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Refinery Gas,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Priority Output,None,,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Shortfall Rule,None,,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Surplus Rule,None,,
Transformation\Oil Refining\Output Fuels\Refinery Gas,Usage Rule,None,,
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Export Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Import Target,Tonnes of Oil Equivalent,Thousand,
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Output Price,U.S. Dollar,,Kilowatt-Hour
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Output Share,Share,%,
Transformation\Oil Refining\Output Fuels\Residual Fuel Oil,Priority Output,None,,
