ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDKA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_IDSA,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capital Cost,"Interp(2023, 1080.0, 2030, 1030.0, 2050, 950.0)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Fixed OM Cost,"Interp(2023, 26.8, 2030, 26.0, 2050, 25.2)",thousand USD/MW,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Variable OM Cost,"Interp(2023, 2.6, 2030, 2.5, 2050, 2.4)",USD/MWh,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Process Efficiency,"Interp(2023, 57.0, 2030, 60.0, 2050, 61.0)",%,,DEA Indonesia,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capital Cost,"Interp(2023, 1000.1, 2030, 947.5, 2050, 894.8)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capital Cost,"Interp(2023, 1000.1, 2030, 947.5, 2050, 894.8)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capital Cost,"Interp(2023, 1000.1, 2030, 947.5, 2050, 894.8)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capital Cost,"Interp(2023, 1000.1, 2030, 947.5, 2050, 894.8)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Fixed OM Cost,"Interp(2023, 10.26, 2030, 9.79, 2050, 8.95)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Fixed OM Cost,"Interp(2023, 10.26, 2030, 9.79, 2050, 8.95)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Fixed OM Cost,"Interp(2023, 10.26, 2030, 9.79, 2050, 8.95)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Fixed OM Cost,"Interp(2023, 10.26, 2030, 9.79, 2050, 8.95)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Variable OM Cost,"Interp(2023, 5.685, 2030, 5.369, 2050, 5.158)",USD/MWh,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Variable OM Cost,"Interp(2023, 5.685, 2030, 5.369, 2050, 5.158)",USD/MWh,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Variable OM Cost,"Interp(2023, 5.685, 2030, 5.369, 2050, 5.158)",USD/MWh,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Variable OM Cost,"Interp(2023, 5.685, 2030, 5.369, 2050, 5.158)",USD/MWh,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Process Efficiency,"Interp(2023, 47.0, 2030, 48.0, 2050, 50.0)",%,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Process Efficiency,"Interp(2023, 47.0, 2030, 48.0, 2050, 50.0)",%,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Baseline Simulation
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Process Efficiency,"Interp(2023, 47.0, 2030, 48.0, 2050, 50.0)",%,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,AMS Target Scenario
Brunei,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Process Efficiency,"Interp(2023, 47.0, 2030, 48.0, 2050, 50.0)",%,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capital Cost,"Interp(2023, 1000.1, 2030, 947.5, 2050, 894.8)",thousand USD/MW,,DEA Europe,power sendback 20260707 (cleaned per CLEANING_NOTES_20260707),power_sendback_consolidated.csv,High,Current Accounts
