ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Laos,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.0, 2030, 0.0, 2035, 0.0, 2040, 0.0, 2045, 0.0, 2050, 0.0, 2055, 0.0, 2060, 0.0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.0 Mt/yr/yr (empirical history); practical_ceiling=0.0 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Malaysia,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.0, 2030, 0.0, 2035, 0.0, 2040, 0.0, 2045, 0.0, 2050, 0.0, 2055, 0.0, 2060, 0.0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.0 Mt/yr/yr (empirical history); practical_ceiling=0.0 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Myanmar,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.0, 2030, 0.0, 2035, 0.0, 2040, 0.0, 2045, 0.0, 2050, 0.0, 2055, 0.0, 2060, 0.0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.0 Mt/yr/yr (empirical history); practical_ceiling=0.0 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Philippines,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.0, 2030, 0.0, 2035, 0.0, 2040, 0.0, 2045, 0.0, 2050, 0.0, 2055, 0.0, 2060, 0.0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.0 Mt/yr/yr (empirical history); practical_ceiling=0.0 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Singapore,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.0, 2030, 0.0, 2035, 0.0, 2040, 0.0, 2045, 0.0, 2050, 0.0, 2055, 0.0, 2060, 0.0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.0 Mt/yr/yr (empirical history); practical_ceiling=0.0 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Thailand,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.1, 2030, 0.35, 2035, 0.5, 2040, 0.5, 2045, 0.5, 2050, 0.5, 2055, 0.5, 2060, 0.5)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.05 Mt/yr/yr (empirical history); practical_ceiling=0.5 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Vietnam,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Maximum Capacity,"Interp(2025, 0.0, 2030, 0.0, 2035, 0.0, 2040, 0.0, 2045, 0.0, 2050, 0.0, 2055, 0.0, 2060, 0.0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",baseline_2023=0.0 Mt/yr; max_addition_rate=0.0 Mt/yr/yr (empirical history); practical_ceiling=0.0 Mt (5x baseline or 0.5 Mt greenfield); LEAP team to verify Variable name + Units match RAS schema (may be 'Mt/yr' or 'PJ/yr' depending on biofuel accounting unit); source-of-truth: Bioenergy/Analysis/refinery_capacity_panel.csv; output_fuel=Ethanol,Bioenergy/Analysis/refinery_capacity_panel.csv,refining_capacity,Low
Brunei,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 15.6979, 2030, 13.7415, 2035, 11.8102, 2040, 10.1406, 2045, 8.7194, 2050, 7.5028, 2055, 6.4609, 2060, 5.5638)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=1.147 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Cambodia,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 12.4011, 2030, 10.7886, 2035, 9.3317, 2040, 8.0804, 2045, 7.0026, 2050, 6.0713, 2055, 5.2675, 2060, 4.5731)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=0.906 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Indonesia,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 12.327, 2030, 10.7245, 2035, 9.3185, 2040, 8.103, 2045, 7.051, 2050, 6.138, 2055, 5.3491, 2060, 4.6674)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=0.900 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Laos,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 12.3922, 2030, 10.7205, 2035, 9.2579, 2040, 8.0076, 2045, 6.9412, 2050, 6.0292, 2055, 5.2423, 2060, 4.5629)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=0.905 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Malaysia,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 15.2176, 2030, 13.4469, 2035, 11.9299, 2040, 10.5923, 2045, 9.416, 2050, 8.367, 2055, 7.4434, 2060, 6.635)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=1.111 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Myanmar,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 12.0039, 2030, 10.3341, 2035, 8.9251, 2040, 7.7152, 2045, 6.6758, 2050, 5.7844, 2055, 5.0166, 2060, 4.3547)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=0.877 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Philippines,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 12.9043, 2030, 11.318, 2035, 9.8998, 2040, 8.6637, 2045, 7.5851, 2050, 6.6389, 2055, 5.8201, 2060, 5.1103)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=0.943 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Singapore,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 34.7905, 2030, 31.3245, 2035, 28.4674, 2040, 25.9661, 2045, 23.6744, 2050, 21.6049, 2055, 19.7273, 2060, 18.0334)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=2.541 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Thailand,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 13.7086, 2030, 12.0054, 2035, 10.5958, 2040, 9.373, 2045, 8.3183, 2050, 7.3993, 2055, 6.6062, 2060, 5.919)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=1.001 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
Vietnam,Transformation\Bioethanol Production\Processes\Cellulosic Rice Straw,Variable OM Cost,"Interp(2025, 12.9723, 2030, 11.4466, 2035, 10.0798, 2040, 8.8967, 2045, 7.864, 2050, 6.9512, 2055, 6.1622, 2060, 5.4793)",USD/GJ,Ethanol,"build_per_ams_vom.py (TH anchor × mfg-wage ratio, labour_share TEA literature)","labour_share=0.18, scaling_2025=0.948 vs Thailand; output_fuel=Ethanol; source-of-truth: Bioenergy/Analysis/per_ams_vom_panel.csv",Bioenergy/Analysis/per_ams_vom_panel.csv,processing_cost,Medium
