r,t,f,y,val,solvedtm,region_name,tech_name,fuel_name
R1,P22165,F22,2060,29.769828654411903,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22165,F22,2050,49.61638109068649,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2025,16.546814313476226,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2045,7.798585284820756,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2040,9.098349498957544,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2035,10.398113713094343,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2030,11.697877927231113,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2055,5.1990568565471715,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2060,3.8992926424103773,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22286,F22,2050,6.498821070683962,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2025,73.10102439875413,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2045,83.32533257929663,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2040,97.21288800917944,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2035,111.10044343906212,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2030,103.46875908874671,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2055,55.55022171953108,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2060,41.66266628964836,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22269,F22,2050,69.43777714941385,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P11937,F25,2025,0.43604107784607965,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2045,76.80092830636863,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2040,86.03778750000002,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2035,45.894322160155106,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2030,31.979273739494857,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2055,66.9544383870647,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2060,41.62230442509437,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11937,F25,2050,86.82208230386786,2026-05-13 13:38:49.789,Indonesia,Lithium Ion Batteries,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P19886,F17,2025,221.6138655333574,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2045,1289.6226637170105,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2040,1132.635270047733,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2035,859.0956383300888,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2030,524.9246336700991,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2055,1261.5350679506032,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2060,1150.475925307716,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P19886,F17,2050,1339.1229753775433,2026-05-13 13:38:49.789,Indonesia,Biodiesel,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R1,P21935,F43,2025,45.88103484694276,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F43,2045,14.466070362535694,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F43,2040,22.72820545522015,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F43,2035,26.888804374923065,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F43,2030,29.266173246510974,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F43,2055,0.46780824555463824,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F43,2050,8.587566915678977,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21935,F42,2025,2.243117420604114,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21935,F42,2045,0.12907752594734956,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21935,F42,2040,0.5092695114649978,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21935,F42,2035,1.082686641885648,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21935,F42,2030,1.4403860402404582,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21935,F42,2050,0.0039114401802227165,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21935,F26,2045,8.756149987446573,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F26,2040,3.6771449134273717,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F26,2035,2.334347499556917,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F26,2030,0.49421823502607176,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F26,2055,8.406467235334665,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F26,2060,6.57826009509857,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F26,2050,10.371183637860534,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21935,F40,2060,5.156060445569587,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Ammonia input to ""Centralized Electricity Generation"" [LEAP ID:73]"
R1,P21935,F40,2055,6.771485240001573,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Ammonia input to ""Centralized Electricity Generation"" [LEAP ID:73]"
R1,P21935,F40,2050,0.592583187303741,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Ammonia input to ""Centralized Electricity Generation"" [LEAP ID:73]"
R1,P21935,F44,2025,2.0574455088315156,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21935,F44,2045,0.11734320540668147,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21935,F44,2040,0.4654613814465032,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21935,F44,2035,0.9856829254161239,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21935,F44,2030,1.3135800457271896,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21935,F44,2050,0.0019557200901113582,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P11942,F25,2045,41.227310074180444,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11942,F25,2040,13.902510698201453,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11942,F25,2035,20.319463234279763,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11942,F25,2030,11.729772558607026,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11942,F25,2055,10.168126611445846,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11942,F25,2060,29.228891745592303,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P11942,F25,2050,41.466107467714714,2026-05-13 13:38:49.789,Indonesia,Pumped Hydro,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P22252,F22,2025,4.355749318062958,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDJW,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22252,F22,2035,0.8993808439652291,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDJW,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22252,F22,2030,6.465497171794998,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDJW,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P19882,F16,2025,369.35644255559487,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2045,1552.3235766964037,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2040,1477.3503522361752,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2035,1214.8827208708344,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2030,805.4399140969779,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2055,1401.7056310562243,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2060,1278.3065836752396,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P19882,F16,2050,1487.9144170861614,2026-05-13 13:38:49.789,Indonesia,Diesel,"Diesel output from ""Gas Processing"" [LEAP ID:6]"
R1,P2521,F71,2025,1562.9941792449115,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2045,2813.5876348135107,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2040,2444.0575258589556,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2035,2106.1523933297726,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2030,1781.6954067041427,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2055,3413.2046409962054,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2060,3541.7349944340167,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P2521,F71,2050,3158.878738064991,2026-05-13 13:38:49.789,Indonesia,Natural Gas,"Natural Gas output from ""Natural Gas Production"" [LEAP ID:2]"
R1,P16110,F77,2025,47.41840245443561,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R1,P16110,F77,2045,47.41840245443561,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R1,P16110,F77,2040,47.41840245443561,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R1,P16110,F77,2035,47.41840245443561,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R1,P16110,F77,2030,47.41840245443561,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R1,P16110,F77,2050,47.41840245443561,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Lignite input to ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21872,F43,2025,761.3399880176243,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F43,2045,221.71342172588993,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F43,2040,348.34257506560357,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F43,2035,412.10976268452816,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F43,2030,485.6365612316846,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F43,2055,7.16983702098651,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F43,2050,131.61686604996524,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Sub bituminous output from ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P21872,F42,2025,37.22180626095132,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21872,F42,2045,1.9782995124795506,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21872,F42,2040,7.8052908037829525,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21872,F42,2035,16.593736516798167,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21872,F42,2030,23.901455018957485,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21872,F42,2050,0.05994847007513792,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Bituminous output from ""Bituminous Coal Production"" [LEAP ID:13]"
R1,P21872,F26,2045,134.20064511020374,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F26,2040,56.35755671763715,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F26,2035,35.77724694084227,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F26,2030,8.200950706278865,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F26,2055,128.84125188548626,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F26,2060,100.82133697236685,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F26,2050,158.95336840422812,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Biomass input to ""Charcoal Production"" [LEAP ID:52]"
R1,P21872,F40,2060,79.02407325304675,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Ammonia input to ""Centralized Electricity Generation"" [LEAP ID:73]"
R1,P21872,F40,2055,103.78279139407864,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Ammonia input to ""Centralized Electricity Generation"" [LEAP ID:73]"
R1,P21872,F40,2050,9.082193216383383,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Ammonia input to ""Centralized Electricity Generation"" [LEAP ID:73]"
R1,P21872,F44,2025,34.14080663756162,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21872,F44,2045,1.7984541022541363,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21872,F44,2040,7.133867938941401,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21872,F44,2035,15.107014458934751,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21872,F44,2030,21.797263719320124,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P21872,F44,2050,0.02997423503756896,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,"Coal Lignite output from ""Lignite Coal Production"" [LEAP ID:16]"
R1,P22129,F22,2025,9.322204589338881,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2045,13.277663418728443,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2040,15.490607321849865,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2035,17.70355122497128,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2030,19.91649512809267,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2055,8.851775612485637,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2060,6.638831709364221,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22129,F22,2050,11.064719515607045,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P15017,F22,2045,-5.224873045632764e-14,2026-05-13 13:38:49.789,Indonesia,SMR with CCS,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P15017,F22,2040,-2.9775490799501013e-13,2026-05-13 13:38:49.789,Indonesia,SMR with CCS,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P15017,F25,2045,-4.9363614352550144e-15,2026-05-13 13:38:49.789,Indonesia,SMR with CCS,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P15017,F25,2040,-2.8131345966163626e-14,2026-05-13 13:38:49.789,Indonesia,SMR with CCS,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2025,1357.7979495336133,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2045,3672.8842774647624,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2040,2720.9561258042218,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2035,2002.433342105216,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2030,1545.3101858862224,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2055,5722.703620506726,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2060,6458.467509331752,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P2516,F25,2050,4708.042272977588,2026-05-13 13:38:49.789,Indonesia,Electricity,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
R1,P16068,F75,2025,10482.62692524285,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2045,10482.62692524285,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2040,10482.62692524285,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2035,10482.62692524285,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2030,10482.62692524285,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2055,9196.63792869922,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2060,9182.505669839999,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P16068,F75,2050,10482.62692524285,2026-05-13 13:38:49.789,Indonesia,All Mines,"Coal Sub bituminous input to ""Sub Bituminous Coal Production"" [LEAP ID:14]"
R1,P22147,F22,2025,1.4794937477335086,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22147,F22,2045,3.069985117956459,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
R1,P22147,F22,2040,3.5816493042825357,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,"Natural Gas output from ""Natural Gas Transmission and Distribution"" [LEAP ID:2]"
