r,t,e,y,val,solvedtm,region_name,tech_name,emission_name
R13,P2683,E5,2025,62.99563332991238,2026-05-13 13:38:49.789,Laos,LPG,Non Methane Volatile Organic Compounds
R14,P2683,E5,2025,317.19192291137165,2026-05-13 13:38:49.789,Vietnam,LPG,Non Methane Volatile Organic Compounds
R15,P2683,E5,2025,68.49166338196177,2026-05-13 13:38:49.789,Brunei,LPG,Non Methane Volatile Organic Compounds
R16,P2683,E5,2025,60.05397447101573,2026-05-13 13:38:49.789,Singapore,LPG,Non Methane Volatile Organic Compounds
R17,P2683,E5,2025,417.6951138793838,2026-05-13 13:38:49.789,Malaysia,LPG,Non Methane Volatile Organic Compounds
R19,P2683,E5,2025,201.0506614939429,2026-05-13 13:38:49.789,Philippines,LPG,Non Methane Volatile Organic Compounds
R20,P2683,E5,2025,0.05276453722528067,2026-05-13 13:38:49.789,Timor Leste,LPG,Non Methane Volatile Organic Compounds
R6,P2683,E5,2025,51.99485907256126,2026-05-13 13:38:49.789,Cambodia,LPG,Non Methane Volatile Organic Compounds
R1,P2698,E5,2025,203.50607101200015,2026-05-13 13:38:49.789,Indonesia,Crude Oil,Non Methane Volatile Organic Compounds
R11,P2698,E5,2025,661.9055767641712,2026-05-13 13:38:49.789,Thailand,Crude Oil,Non Methane Volatile Organic Compounds
R12,P2698,E5,2025,2.94907725,2026-05-13 13:38:49.789,Myanmar,Crude Oil,Non Methane Volatile Organic Compounds
R14,P2698,E5,2025,255.28175640000023,2026-05-13 13:38:49.789,Vietnam,Crude Oil,Non Methane Volatile Organic Compounds
R15,P2698,E5,2025,280.93415439600005,2026-05-13 13:38:49.789,Brunei,Crude Oil,Non Methane Volatile Organic Compounds
R16,P2698,E5,2025,134.4428775214491,2026-05-13 13:38:49.789,Singapore,Crude Oil,Non Methane Volatile Organic Compounds
R17,P2698,E5,2025,913.4691555582236,2026-05-13 13:38:49.789,Malaysia,Crude Oil,Non Methane Volatile Organic Compounds
R19,P2698,E5,2025,34.32034719649749,2026-05-13 13:38:49.789,Philippines,Crude Oil,Non Methane Volatile Organic Compounds
R11,P2720,E5,2025,212.7832359763969,2026-05-13 13:38:49.789,Thailand,Coal Subcritical,Non Methane Volatile Organic Compounds
R12,P2720,E5,2025,10.11708603097278,2026-05-13 13:38:49.789,Myanmar,Coal Subcritical,Non Methane Volatile Organic Compounds
R13,P2720,E5,2025,116.589239855096,2026-05-13 13:38:49.789,Laos,Coal Subcritical,Non Methane Volatile Organic Compounds
R14,P2720,E5,2025,977.3924313770509,2026-05-13 13:38:49.789,Vietnam,Coal Subcritical,Non Methane Volatile Organic Compounds
R19,P2720,E5,2025,851.7489907478421,2026-05-13 13:38:49.789,Philippines,Coal Subcritical,Non Methane Volatile Organic Compounds
R6,P2720,E5,2025,80.25478472550813,2026-05-13 13:38:49.789,Cambodia,Coal Subcritical,Non Methane Volatile Organic Compounds
R12,P2776,E5,2025,0.1035812958186311,2026-05-13 13:38:49.789,Myanmar,Diesel,Non Methane Volatile Organic Compounds
R20,P2776,E5,2025,3.547905278926843,2026-05-13 13:38:49.789,Timor Leste,Diesel,Non Methane Volatile Organic Compounds
R12,P2808,E5,2025,28.04770706920153,2026-05-13 13:38:49.789,Myanmar,Gas Turbine,Non Methane Volatile Organic Compounds
R15,P2808,E5,2025,87.61086293280862,2026-05-13 13:38:49.789,Brunei,Gas Turbine,Non Methane Volatile Organic Compounds
R11,P2831,E5,2025,3706.6145998240318,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R12,P2831,E5,2025,68.72607125628825,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R14,P2831,E5,2025,409.44206059007183,2026-05-13 13:38:49.789,Vietnam,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R15,P2831,E5,2025,51.223717232544864,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R16,P2831,E5,2025,106.61364206406962,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R19,P2831,E5,2025,436.0662491283951,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R6,P2831,E5,2025,9.785544693422581,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle,Non Methane Volatile Organic Compounds
R12,P2858,E5,2025,71.6440816953321,2026-05-13 13:38:49.789,Myanmar,Gas Engine,Non Methane Volatile Organic Compounds
R6,P2907,E5,2025,10.163850969599997,2026-05-13 13:38:49.789,Cambodia,Biogas,Non Methane Volatile Organic Compounds
R13,P2956,E5,2025,0.2707577587349514,2026-05-13 13:38:49.789,Laos,Biomass Other,Non Methane Volatile Organic Compounds
R14,P2956,E5,2025,282.03324905330106,2026-05-13 13:38:49.789,Vietnam,Biomass Other,Non Methane Volatile Organic Compounds
R19,P2956,E5,2025,14.720746116103198,2026-05-13 13:38:49.789,Philippines,Biomass Other,Non Methane Volatile Organic Compounds
R6,P2956,E5,2025,0.4708712542969226,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Non Methane Volatile Organic Compounds
R1,P3012,E5,2025,339.7672329365112,2026-05-13 13:38:49.789,Indonesia,Coal Supercritical,Non Methane Volatile Organic Compounds
R14,P3012,E5,2025,62.3433600129067,2026-05-13 13:38:49.789,Vietnam,Coal Supercritical,Non Methane Volatile Organic Compounds
R17,P3067,E5,2025,134.76248661528237,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical,Non Methane Volatile Organic Compounds
R15,P3122,E5,2025,18.619928550034516,2026-05-13 13:38:49.789,Brunei,Coal IGCC,Non Methane Volatile Organic Compounds
R1,P14937,E7,2025,0.360122310918175,2026-05-13 13:38:49.789,Indonesia,SMR,Nitrogen Oxides
R11,P14937,E7,2025,0.6188008503983972,2026-05-13 13:38:49.789,Thailand,SMR,Nitrogen Oxides
R16,P14937,E7,2025,1247.3170241773253,2026-05-13 13:38:49.789,Singapore,SMR,Nitrogen Oxides
R17,P14937,E7,2025,0.5450216961934453,2026-05-13 13:38:49.789,Malaysia,SMR,Nitrogen Oxides
R6,P14937,E7,2025,0.024712700732620593,2026-05-13 13:38:49.789,Cambodia,SMR,Nitrogen Oxides
R16,P15321,E7,2025,612.9947283089488,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle with CCS,Nitrogen Oxides
R1,P16040,E7,2025,1.8333965392087446,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel,Nitrogen Oxides
R11,P16040,E7,2025,3.150338935366956,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel,Nitrogen Oxides
R17,P16040,E7,2025,2.774726422939633,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel,Nitrogen Oxides
R17,P20955,E7,2025,25659.156951382807,2026-05-13 13:38:49.789,Malaysia,Gas Turbine_MYPE,Nitrogen Oxides
R17,P21096,E7,2025,82583.79772631827,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYPE,Nitrogen Oxides
R17,P21163,E7,2025,9449.789356006575,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYSR,Nitrogen Oxides
R17,P21230,E7,2025,33641.14911887998,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYPE,Nitrogen Oxides
R17,P21252,E7,2025,3770.6405504636573,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSB,Nitrogen Oxides
R17,P21274,E7,2025,3097.7291512971765,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSR,Nitrogen Oxides
R17,P21563,E7,2025,184.41271524781578,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Nitrogen Oxides
R1,P21809,E7,2025,29334.56786266176,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDEast,Nitrogen Oxides
R1,P21872,E7,2025,249810.7802748411,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,Nitrogen Oxides
R1,P21935,E7,2025,15054.47933291352,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,Nitrogen Oxides
R1,P21998,E7,2025,52764.092927892736,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDSA,Nitrogen Oxides
R1,P22129,E7,2025,829.6762084511599,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,Nitrogen Oxides
R1,P22147,E7,2025,131.6749435482822,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,Nitrogen Oxides
R1,P22165,E7,2025,3349.0184191748517,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,Nitrogen Oxides
R1,P22183,E7,2025,13218.443186736622,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDJW,Nitrogen Oxides
R1,P22235,E7,2025,68.131492212671,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDSA,Nitrogen Oxides
R1,P22252,E7,2025,387.6616893076033,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDJW,Nitrogen Oxides
R1,P22269,E7,2025,6505.991171489121,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,Nitrogen Oxides
R1,P22286,E7,2025,1472.6664738993857,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,Nitrogen Oxides
R1,P22303,E7,2025,2157.0277984288177,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDSA,Nitrogen Oxides
R1,P22320,E7,2025,339.0159718730155,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDJW,Nitrogen Oxides
R17,P22388,E7,2025,79.48680129709206,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB,Nitrogen Oxides
R15,P2544,E7,2025,2100.328358514536,2026-05-13 13:38:49.789,Brunei,All Refineries,Nitrogen Oxides
R16,P2544,E7,2025,4913.395140098518,2026-05-13 13:38:49.789,Singapore,All Refineries,Nitrogen Oxides
R17,P2544,E7,2025,4410.172502413417,2026-05-13 13:38:49.789,Malaysia,All Refineries,Nitrogen Oxides
R1,P2653,E7,2025,29809.488947174334,2026-05-13 13:38:49.789,Indonesia,LNG,Nitrogen Oxides
R11,P2653,E7,2025,350.22909674620564,2026-05-13 13:38:49.789,Thailand,LNG,Nitrogen Oxides
R12,P2653,E7,2025,53.53353519308533,2026-05-13 13:38:49.789,Myanmar,LNG,Nitrogen Oxides
R13,P2653,E7,2025,34.75710307140219,2026-05-13 13:38:49.789,Laos,LNG,Nitrogen Oxides
R14,P2653,E7,2025,565.7253369283108,2026-05-13 13:38:49.789,Vietnam,LNG,Nitrogen Oxides
R15,P2653,E7,2025,14485.870696464957,2026-05-13 13:38:49.789,Brunei,LNG,Nitrogen Oxides
R16,P2653,E7,2025,63.57284543477284,2026-05-13 13:38:49.789,Singapore,LNG,Nitrogen Oxides
R17,P2653,E7,2025,75138.89996901648,2026-05-13 13:38:49.789,Malaysia,LNG,Nitrogen Oxides
R19,P2653,E7,2025,96.1081662226468,2026-05-13 13:38:49.789,Philippines,LNG,Nitrogen Oxides
R20,P2653,E7,2025,0.047625963108413535,2026-05-13 13:38:49.789,Timor Leste,LNG,Nitrogen Oxides
R6,P2653,E7,2025,25.030686690344734,2026-05-13 13:38:49.789,Cambodia,LNG,Nitrogen Oxides
R1,P2668,E7,2025,70859.01226520583,2026-05-13 13:38:49.789,Indonesia,Natural Gas,Nitrogen Oxides
R11,P2668,E7,2025,28145.831096699374,2026-05-13 13:38:49.789,Thailand,Natural Gas,Nitrogen Oxides
R12,P2668,E7,2025,33813.744497196305,2026-05-13 13:38:49.789,Myanmar,Natural Gas,Nitrogen Oxides
R13,P2668,E7,2025,1320.9671416007484,2026-05-13 13:38:49.789,Laos,Natural Gas,Nitrogen Oxides
R14,P2668,E7,2025,23157.768312786,2026-05-13 13:38:49.789,Vietnam,Natural Gas,Nitrogen Oxides
R15,P2668,E7,2025,1767.8002387537238,2026-05-13 13:38:49.789,Brunei,Natural Gas,Nitrogen Oxides
R16,P2668,E7,2025,3995.5932619792557,2026-05-13 13:38:49.789,Singapore,Natural Gas,Nitrogen Oxides
R17,P2668,E7,2025,32623.24586261307,2026-05-13 13:38:49.789,Malaysia,Natural Gas,Nitrogen Oxides
R19,P2668,E7,2025,3325.6200985219366,2026-05-13 13:38:49.789,Philippines,Natural Gas,Nitrogen Oxides
R20,P2668,E7,2025,1.6123076976319353,2026-05-13 13:38:49.789,Timor Leste,Natural Gas,Nitrogen Oxides
R6,P2668,E7,2025,941.7094477604498,2026-05-13 13:38:49.789,Cambodia,Natural Gas,Nitrogen Oxides
R1,P2683,E7,2025,38172.28944970405,2026-05-13 13:38:49.789,Indonesia,LPG,Nitrogen Oxides
R11,P2683,E7,2025,22673.30310336705,2026-05-13 13:38:49.789,Thailand,LPG,Nitrogen Oxides
R12,P2683,E7,2025,436.5202063657998,2026-05-13 13:38:49.789,Myanmar,LPG,Nitrogen Oxides
R13,P2683,E7,2025,2156.3889870623852,2026-05-13 13:38:49.789,Laos,LPG,Nitrogen Oxides
R14,P2683,E7,2025,10857.723515043104,2026-05-13 13:38:49.789,Vietnam,LPG,Nitrogen Oxides
R15,P2683,E7,2025,2344.5223234594605,2026-05-13 13:38:49.789,Brunei,LPG,Nitrogen Oxides
R16,P2683,E7,2025,2055.693741507846,2026-05-13 13:38:49.789,Singapore,LPG,Nitrogen Oxides
R17,P2683,E7,2025,14298.025052025063,2026-05-13 13:38:49.789,Malaysia,LPG,Nitrogen Oxides
R19,P2683,E7,2025,6882.118797292659,2026-05-13 13:38:49.789,Philippines,LPG,Nitrogen Oxides
R20,P2683,E7,2025,1.8061706973269154,2026-05-13 13:38:49.789,Timor Leste,LPG,Nitrogen Oxides
R6,P2683,E7,2025,1779.8240220992125,2026-05-13 13:38:49.789,Cambodia,LPG,Nitrogen Oxides
R1,P2698,E7,2025,12564.287862480009,2026-05-13 13:38:49.789,Indonesia,Crude Oil,Nitrogen Oxides
R11,P2698,E7,2025,40865.47473935318,2026-05-13 13:38:49.789,Thailand,Crude Oil,Nitrogen Oxides
R12,P2698,E7,2025,182.073465,2026-05-13 13:38:49.789,Myanmar,Crude Oil,Nitrogen Oxides
R14,P2698,E7,2025,15760.873656000012,2026-05-13 13:38:49.789,Vietnam,Crude Oil,Nitrogen Oxides
R15,P2698,E7,2025,17344.63040184,2026-05-13 13:38:49.789,Brunei,Crude Oil,Nitrogen Oxides
R16,P2698,E7,2025,8300.38635132425,2026-05-13 13:38:49.789,Singapore,Crude Oil,Nitrogen Oxides
R17,P2698,E7,2025,56396.79134315991,2026-05-13 13:38:49.789,Malaysia,Crude Oil,Nitrogen Oxides
R19,P2698,E7,2025,2118.908392131584,2026-05-13 13:38:49.789,Philippines,Crude Oil,Nitrogen Oxides
R11,P2720,E7,2025,49103.823686860844,2026-05-13 13:38:49.789,Thailand,Coal Subcritical,Nitrogen Oxides
R12,P2720,E7,2025,2167.9470066370245,2026-05-13 13:38:49.789,Myanmar,Coal Subcritical,Nitrogen Oxides
R13,P2720,E7,2025,24983.408540377717,2026-05-13 13:38:49.789,Laos,Coal Subcritical,Nitrogen Oxides
R14,P2720,E7,2025,293217.72941311524,2026-05-13 13:38:49.789,Vietnam,Coal Subcritical,Nitrogen Oxides
R19,P2720,E7,2025,171444.90399481566,2026-05-13 13:38:49.789,Philippines,Coal Subcritical,Nitrogen Oxides
R6,P2720,E7,2025,17197.453869751746,2026-05-13 13:38:49.789,Cambodia,Coal Subcritical,Nitrogen Oxides
R12,P2776,E7,2025,8.415980285263776,2026-05-13 13:38:49.789,Myanmar,Diesel,Nitrogen Oxides
R20,P2776,E7,2025,288.267303912806,2026-05-13 13:38:49.789,Timor Leste,Diesel,Nitrogen Oxides
R12,P2808,E7,2025,960.0945881380524,2026-05-13 13:38:49.789,Myanmar,Gas Turbine,Nitrogen Oxides
R15,P2808,E7,2025,2998.9872311615254,2026-05-13 13:38:49.789,Brunei,Gas Turbine,Nitrogen Oxides
R11,P2831,E7,2025,126880.26899397647,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle,Nitrogen Oxides
R12,P2831,E7,2025,2352.546285311406,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle,Nitrogen Oxides
R14,P2831,E7,2025,14015.516689429383,2026-05-13 13:38:49.789,Vietnam,Gas Combined Cycle,Nitrogen Oxides
R15,P2831,E7,2025,1753.4272437294203,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle,Nitrogen Oxides
R16,P2831,E7,2025,3649.466978346999,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle,Nitrogen Oxides
R19,P2831,E7,2025,14926.883143241219,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle,Nitrogen Oxides
R6,P2831,E7,2025,334.9667221979268,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle,Nitrogen Oxides
R12,P2858,E7,2025,2452.432027263291,2026-05-13 13:38:49.789,Myanmar,Gas Engine,Nitrogen Oxides
R6,P2907,E7,2025,112.62269884235292,2026-05-13 13:38:49.789,Cambodia,Biogas,Nitrogen Oxides
R13,P2956,E7,2025,3.0001885714816776,2026-05-13 13:38:49.789,Laos,Biomass Other,Nitrogen Oxides
R14,P2956,E7,2025,3125.1290250776183,2026-05-13 13:38:49.789,Vietnam,Biomass Other,Nitrogen Oxides
R19,P2956,E7,2025,163.11633863260727,2026-05-13 13:38:49.789,Philippines,Biomass Other,Nitrogen Oxides
R6,P2956,E7,2025,5.217588453905711,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Nitrogen Oxides
R1,P3012,E7,2025,72807.26420068098,2026-05-13 13:38:49.789,Indonesia,Coal Supercritical,Nitrogen Oxides
R14,P3012,E7,2025,18093.40869545668,2026-05-13 13:38:49.789,Vietnam,Coal Supercritical,Nitrogen Oxides
R17,P3067,E7,2025,20118.11407328144,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical,Nitrogen Oxides
R15,P3122,E7,2025,3989.9846892931114,2026-05-13 13:38:49.789,Brunei,Coal IGCC,Nitrogen Oxides
R17,P21096,E8,2025,592.7066822463033,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYPE,Nitrous Oxide
R17,P21163,E8,2025,67.82145470818115,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYSR,Nitrous Oxide
R17,P21563,E8,2025,9.106800752978558,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Nitrous Oxide
R1,P21809,E8,2025,146.6728393133088,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDEast,Nitrous Oxide
R1,P21872,E8,2025,1249.0539013742057,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDJW,Nitrous Oxide
R1,P21935,E8,2025,75.2723966645676,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDKA,Nitrous Oxide
R1,P21998,E8,2025,263.82046463946375,2026-05-13 13:38:49.789,Indonesia,Coal Subcritical_IDSA,Nitrous Oxide
R17,P22388,E8,2025,3.9252741381280027,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB,Nitrous Oxide
R11,P2720,E8,2025,245.51911843430418,2026-05-13 13:38:49.789,Thailand,Coal Subcritical,Nitrous Oxide
R12,P2720,E8,2025,10.839735033185123,2026-05-13 13:38:49.789,Myanmar,Coal Subcritical,Nitrous Oxide
R13,P2720,E8,2025,124.91704270188858,2026-05-13 13:38:49.789,Laos,Coal Subcritical,Nitrous Oxide
R14,P2720,E8,2025,1466.0886470655762,2026-05-13 13:38:49.789,Vietnam,Coal Subcritical,Nitrous Oxide
R19,P2720,E8,2025,912.5882043726881,2026-05-13 13:38:49.789,Philippines,Coal Subcritical,Nitrous Oxide
R6,P2720,E8,2025,85.98726934875873,2026-05-13 13:38:49.789,Cambodia,Coal Subcritical,Nitrous Oxide
R12,P2776,E8,2025,0.07768597186397332,2026-05-13 13:38:49.789,Myanmar,Diesel,Nitrous Oxide
R20,P2776,E8,2025,2.6609289591951324,2026-05-13 13:38:49.789,Timor Leste,Diesel,Nitrous Oxide
R6,P2907,E8,2025,5.561614757647058,2026-05-13 13:38:49.789,Cambodia,Biogas,Nitrous Oxide
R13,P2956,E8,2025,0.14815746032008284,2026-05-13 13:38:49.789,Laos,Biomass Other,Nitrous Oxide
R14,P2956,E8,2025,154.32735926309223,2026-05-13 13:38:49.789,Vietnam,Biomass Other,Nitrous Oxide
R19,P2956,E8,2025,8.055127833709001,2026-05-13 13:38:49.789,Philippines,Biomass Other,Nitrous Oxide
R6,P2956,E8,2025,0.2576586890817635,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Nitrous Oxide
R1,P3012,E8,2025,364.03632100340485,2026-05-13 13:38:49.789,Indonesia,Coal Supercritical,Nitrous Oxide
R14,P3012,E8,2025,90.4670434772834,2026-05-13 13:38:49.789,Vietnam,Coal Supercritical,Nitrous Oxide
R17,P3067,E8,2025,144.38837851637396,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical,Nitrous Oxide
R15,P3122,E8,2025,19.949923446465554,2026-05-13 13:38:49.789,Brunei,Coal IGCC,Nitrous Oxide
R1,P14937,E9,2025,0.15128150634386936,2026-05-13 13:38:49.789,Indonesia,SMR,Particulates PM10
R11,P14937,E9,2025,0.25994813966526814,2026-05-13 13:38:49.789,Thailand,SMR,Particulates PM10
R16,P14937,E9,2025,523.9775281481317,2026-05-13 13:38:49.789,Singapore,SMR,Particulates PM10
R17,P14937,E9,2025,0.2289547209113888,2026-05-13 13:38:49.789,Malaysia,SMR,Particulates PM10
R6,P14937,E9,2025,0.01038140231613016,2026-05-13 13:38:49.789,Cambodia,SMR,Particulates PM10
R16,P15321,E9,2025,6.1299472830894866,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle with CCS,Particulates PM10
R17,P21096,E9,2025,3042.560968864357,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYPE,Particulates PM10
R17,P21163,E9,2025,348.15013416866327,2026-05-13 13:38:49.789,Malaysia,Coal Subcritical_MYSR,Particulates PM10
R17,P21230,E9,2025,336.4114911887998,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYPE,Particulates PM10
R17,P21252,E9,2025,37.70640550463658,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSB,Particulates PM10
R17,P21274,E9,2025,30.977291512971767,2026-05-13 13:38:49.789,Malaysia,Gas Combined Cycle_MYSR,Particulates PM10
R17,P21563,E9,2025,352.8885291779191,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Particulates PM10
R1,P22129,E9,2025,8.296762084511599,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDEast,Particulates PM10
R1,P22147,E9,2025,1.316749435482822,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDKA,Particulates PM10
R1,P22165,E9,2025,33.490184191748526,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDSA,Particulates PM10
R1,P22183,E9,2025,132.18443186736621,2026-05-13 13:38:49.789,Indonesia,Gas Combined Cycle_IDJW,Particulates PM10
R1,P22235,E9,2025,0.6813149221267101,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDSA,Particulates PM10
R1,P22252,E9,2025,3.8766168930760334,2026-05-13 13:38:49.789,Indonesia,Gas Turbine_IDJW,Particulates PM10
R1,P22269,E9,2025,65.05991171489121,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDEast,Particulates PM10
R1,P22286,E9,2025,14.726664738993858,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDKA,Particulates PM10
R1,P22303,E9,2025,21.570277984288182,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDSA,Particulates PM10
R1,P22320,E9,2025,3.3901597187301546,2026-05-13 13:38:49.789,Indonesia,Gas Engine_IDJW,Particulates PM10
R17,P22388,E9,2025,152.10437285246013,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYSB,Particulates PM10
R11,P2668,E9,2025,397.61570914384833,2026-05-13 13:38:49.789,Thailand,Natural Gas,Particulates PM10
R1,P2698,E9,2025,2229.718691088002,2026-05-13 13:38:49.789,Indonesia,Crude Oil,Particulates PM10
R11,P2698,E9,2025,7252.182841068311,2026-05-13 13:38:49.789,Thailand,Crude Oil,Particulates PM10
R12,P2698,E9,2025,32.311629,2026-05-13 13:38:49.789,Myanmar,Crude Oil,Particulates PM10
R14,P2698,E9,2025,2797.0001136000024,2026-05-13 13:38:49.789,Vietnam,Crude Oil,Particulates PM10
R15,P2698,E9,2025,3078.0611699040005,2026-05-13 13:38:49.789,Brunei,Crude Oil,Particulates PM10
R16,P2698,E9,2025,1473.0263102350077,2026-05-13 13:38:49.789,Singapore,Crude Oil,Particulates PM10
R17,P2698,E9,2025,10008.444660898798,2026-05-13 13:38:49.789,Malaysia,Crude Oil,Particulates PM10
R19,P2698,E9,2025,376.03163015292904,2026-05-13 13:38:49.789,Philippines,Crude Oil,Particulates PM10
R19,P2720,E9,2025,936.9238898226264,2026-05-13 13:38:49.789,Philippines,Coal Subcritical,Particulates PM10
R12,P2776,E9,2025,0.4143251832745244,2026-05-13 13:38:49.789,Myanmar,Diesel,Particulates PM10
R20,P2776,E9,2025,14.191621115707372,2026-05-13 13:38:49.789,Timor Leste,Diesel,Particulates PM10
R12,P2808,E9,2025,9.600945881380524,2026-05-13 13:38:49.789,Myanmar,Gas Turbine,Particulates PM10
R15,P2808,E9,2025,29.989872311615258,2026-05-13 13:38:49.789,Brunei,Gas Turbine,Particulates PM10
R11,P2831,E9,2025,1268.8026899397648,2026-05-13 13:38:49.789,Thailand,Gas Combined Cycle,Particulates PM10
R12,P2831,E9,2025,23.52546285311406,2026-05-13 13:38:49.789,Myanmar,Gas Combined Cycle,Particulates PM10
R14,P2831,E9,2025,140.1551668942938,2026-05-13 13:38:49.789,Vietnam,Gas Combined Cycle,Particulates PM10
R15,P2831,E9,2025,17.534272437294206,2026-05-13 13:38:49.789,Brunei,Gas Combined Cycle,Particulates PM10
R16,P2831,E9,2025,36.49466978346999,2026-05-13 13:38:49.789,Singapore,Gas Combined Cycle,Particulates PM10
R19,P2831,E9,2025,149.26883143241218,2026-05-13 13:38:49.789,Philippines,Gas Combined Cycle,Particulates PM10
R6,P2831,E9,2025,3.349667221979269,2026-05-13 13:38:49.789,Cambodia,Gas Combined Cycle,Particulates PM10
R12,P2858,E9,2025,24.52432027263291,2026-05-13 13:38:49.789,Myanmar,Gas Engine,Particulates PM10
R6,P2907,E9,2025,215.51257185882346,2026-05-13 13:38:49.789,Cambodia,Biogas,Particulates PM10
R13,P2956,E9,2025,5.74110158740321,2026-05-13 13:38:49.789,Laos,Biomass Other,Particulates PM10
R14,P2956,E9,2025,5980.185171444825,2026-05-13 13:38:49.789,Vietnam,Biomass Other,Particulates PM10
R19,P2956,E9,2025,312.1362035562238,2026-05-13 13:38:49.789,Philippines,Biomass Other,Particulates PM10
R6,P2956,E9,2025,9.984274201918334,2026-05-13 13:38:49.789,Cambodia,Biomass Other,Particulates PM10
R17,P3067,E9,2025,741.193676384053,2026-05-13 13:38:49.789,Malaysia,Coal Ultrasupercritical,Particulates PM10
R1,P16040,E1,2030,4725.965198933203,2026-05-13 13:38:49.789,Indonesia,HVO Renewable Diesel,Carbon Dioxide Biogenic
R11,P16040,E1,2030,3024.811985730752,2026-05-13 13:38:49.789,Thailand,HVO Renewable Diesel,Carbon Dioxide Biogenic
R17,P16040,E1,2030,2701.2604594124464,2026-05-13 13:38:49.789,Malaysia,HVO Renewable Diesel,Carbon Dioxide Biogenic
R17,P21563,E1,2030,187896.06653583006,2026-05-13 13:38:49.789,Malaysia,Biomass Other_MYPE,Carbon Dioxide Biogenic
