r,rr,f,y,val,solvedtm,region_name,destination_region_name,fuel_name
R14,R6,F17,2030,14.587305300763793,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R6,F17,2055,7.893395650587271,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R6,F17,2060,38.986615155632634,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R6,F17,2050,2.183367431026241,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R6,F15,2025,-3.750150686976078e-07,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R6,F15,2045,0.0004124788521369862,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R6,F15,2040,0.0004126743590825841,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R6,F15,2055,-2.1206428767123287e-07,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R6,F15,2050,-2.938407123287671e-07,2026-05-13 13:38:49.789,Vietnam,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R1,F17,2025,62.55031565785936,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2045,210.33461551476523,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2040,146.84033545101482,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2035,105.18896112277065,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2030,45.15428048036556,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2055,131.70090504250828,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2060,75.71026562871661,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F17,2050,66.765810399305,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R1,F15,2025,2.4859816950521363e-06,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R1,F15,2045,-2.938407123287671e-07,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R1,F15,2035,0.00040784393071232857,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R1,F15,2050,-1.0118099999999998e-06,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R1,F34,2050,8.548299090765288e-07,2026-05-13 13:38:49.789,Vietnam,Indonesia,"Cassava input to ""Bioethanol Production"" [LEAP ID:81]"
R14,R16,F29,2025,0.03956272967872017,2026-05-13 13:38:49.789,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F29,2045,1.6612171006737242,2026-05-13 13:38:49.789,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F29,2035,0.6231967599874462,2026-05-13 13:38:49.789,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F29,2030,0.20942949998182592,2026-05-13 13:38:49.789,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F17,2025,0.9069918120221738,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2045,1.026163505718506,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2040,3.588307351514228,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2035,1.2260535794024365,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2030,0.8507454990520384,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2055,2.564090039538165,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2060,36.579270541042746,2026-05-13 13:38:49.789,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F15,2025,-9.446301645880185e-08,2026-05-13 13:38:49.789,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R16,F15,2055,-2.938407123287671e-07,2026-05-13 13:38:49.789,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R16,F15,2050,-1.0935864246575342e-06,2026-05-13 13:38:49.789,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F29,2025,0.028552347362472575,2026-05-13 13:38:49.789,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F29,2045,2.0681779733726753,2026-05-13 13:38:49.789,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F29,2040,1.7876010878895716,2026-05-13 13:38:49.789,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F29,2050,1.41480195539803,2026-05-13 13:38:49.789,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F17,2045,120.89344199171643,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2040,6.218973573809312,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2035,1.139077491042359,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2030,21.04428719172118,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2055,39.66173504426021,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2060,2.5566968255917573,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2050,15.365871067089946,2026-05-13 13:38:49.789,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F15,2035,-2.938407123287671e-07,2026-05-13 13:38:49.789,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F15,2030,-3.936274885134053e-07,2026-05-13 13:38:49.789,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F15,2060,-3.1989828493150684e-06,2026-05-13 13:38:49.789,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F15,2050,-2.1848553117782907e-07,2026-05-13 13:38:49.789,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F34,2050,4.1128608832927333e-07,2026-05-13 13:38:49.789,Vietnam,Philippines,"Cassava input to ""Bioethanol Production"" [LEAP ID:81]"
R14,R17,F29,2025,0.27128430073412835,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2045,5.720228695716125,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2040,3.694358167160986,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2035,3.0454332233348786,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2030,2.775136523189274,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2060,17.076890432695603,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2050,11.35707259691506,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F17,2025,0.9582041073609445,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2045,2.6044578922702724,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2040,10.228818301729508,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2035,11.373379592370387,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2030,8.015305255670658,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2060,26.22776275931171,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2050,55.666833512854126,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F15,2025,-4.1144198354119807e-07,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2045,-1.5177149999999999e-06,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2040,-1.0028308642048839e-07,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2035,5.09231498630137e-06,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2030,-3.8810787228825766e-07,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2060,-2.1539078630136987e-06,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2050,1.7080393913547826e-06,2026-05-13 13:38:49.789,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R12,F29,2025,0.20852479899227028,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2045,2.86571065591508,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2040,0.7312996586412148,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2030,1.0034068410748733,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2055,1.6606122060284347,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F17,2025,38.94930507315378,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2045,302.84392744574257,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2040,74.5018439840065,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2035,214.5028601944597,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2030,69.78880572831638,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2055,240.8413957206584,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2060,235.6634208617365,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2050,94.4348808784207,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F15,2025,2.2535294776119395e-07,2026-05-13 13:38:49.789,Timor Leste,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R15,F29,2045,6.204533920118026,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2040,2.518900746530784,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2035,1.0729566858274429,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2055,1.198460695860144,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2050,1.0210599017731066,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F17,2025,18.24599638824381,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2045,274.8658013607635,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2040,135.00452261044555,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2035,162.96535427125173,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2030,21.328196051753878,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2055,141.24600720166112,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2060,107.10107678623626,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2050,146.51403616207205,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F15,2025,-4.1752758137395226e-07,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R15,F15,2050,3.1163553093528207e-07,2026-05-13 13:38:49.789,Timor Leste,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F29,2025,0.3340302824905951,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2045,9.82920720195613,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2040,3.207203078093171,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2035,2.4982860757877403,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2030,0.9748447662841278,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2055,5.7181458037771575,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2060,6.169180248501399,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2050,4.832427381678661,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F17,2025,7.607668035865284,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2045,339.5538548602067,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2040,373.1410318762356,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2035,41.985854991256616,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2030,29.14209455761049,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2055,650.906693248672,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2060,145.3874268901024,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2050,492.2258483011374,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F15,2025,1.308899313023921e-07,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F15,2040,1.227849850558806e-06,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F15,2030,4.7415065529556006e-07,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F15,2050,3.2695418374513576e-07,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F34,2050,-2.0564304416463667e-07,2026-05-13 13:38:49.789,Timor Leste,Thailand,"Cassava input to ""Bioethanol Production"" [LEAP ID:81]"
R20,R13,F29,2025,0.03956272967872016,2026-05-13 13:38:49.789,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F29,2045,2.530497826862061,2026-05-13 13:38:49.789,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F29,2040,2.086186200029977,2026-05-13 13:38:49.789,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F29,2030,0.20942949998182592,2026-05-13 13:38:49.789,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F17,2025,177.04909419009866,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2045,168.47880271220944,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2040,146.15086458850197,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2035,99.18952154049121,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2030,242.74921881464715,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2055,117.02296503888391,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2060,100.81420882378038,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2050,115.39995629557077,2026-05-13 13:38:49.789,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F15,2025,4.871328103659781e-07,2026-05-13 13:38:49.789,Timor Leste,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R13,F15,2045,2.1206428767123284e-07,2026-05-13 13:38:49.789,Timor Leste,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R13,F15,2030,1.4004835957571563e-07,2026-05-13 13:38:49.789,Timor Leste,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F29,2025,0.03241745595114341,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2045,1.6612171006737242,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2035,0.4497599258399966,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2030,0.6151381508276967,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2055,3.1640115492723315,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F17,2025,61.97657724162367,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2045,2.003615448920842,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2040,163.9194411619531,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2035,58.15574440464901,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2030,38.48736654938453,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2055,170.58577275667665,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2060,177.78254362603764,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2050,10.65124211121988,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F15,2025,2.597525189122872e-08,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F15,2050,3.091593651386208e-07,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F34,2050,-2.0564304416463667e-07,2026-05-13 13:38:49.789,Timor Leste,Cambodia,"Cassava input to ""Bioethanol Production"" [LEAP ID:81]"
R20,R1,F17,2025,5.612480447214144,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2045,428.5121037971196,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2040,348.5774378970169,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2035,210.725668038149,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2030,179.73298640459973,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2055,294.24746503022095,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2060,799.9433666027637,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2050,459.7048429089748,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F15,2025,2.617798626047842e-07,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R1,F15,2030,1.4004835957571563e-07,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R1,F34,2050,-5.698866060510192e-07,2026-05-13 13:38:49.789,Timor Leste,Indonesia,"Cassava input to ""Bioethanol Production"" [LEAP ID:81]"
R20,R14,F29,2025,0.12939933963483,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F29,2040,2.279893630081299,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F29,2035,1.3487264148737488,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F29,2055,1.198460695860144,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F29,2060,1.949129974191202,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F17,2025,1.4915887274494255,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2045,287.52424614207285,2026-05-13 13:38:49.789,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
