tr,l,f,y,val,solvedtm,fuel_name,timeslice_name
T18,L25,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 1
T18,L25,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 1
T18,L13,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L13,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 13
T18,L48,F25,2025,145.96402824256876,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2055,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L48,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 24
T18,L12,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L12,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 12
T18,L38,F25,2025,170.21474141948985,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L38,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 14
T18,L5,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2030,-147.7683542342329,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2055,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L5,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 5
T18,L41,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2060,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L41,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 17
T18,L4,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2055,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L4,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 4
T18,L19,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2060,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L19,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 19
T18,L3,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2055,-25.038790998789274,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L3,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 3
T18,L9,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L9,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 9
T18,L22,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2060,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L22,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 22
T18,L27,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2055,-119.86861209511869,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2060,-199.08345972203318,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L27,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 3
T18,L15,F25,2025,202.92248129269967,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2060,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L15,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 15
T18,L7,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2055,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L7,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 7
T18,L35,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L35,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 11
T18,L20,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2060,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L20,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 20
T18,L29,F25,2025,53.75275078025944,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2055,-101.27034620117405,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L29,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 5
T18,L10,F25,2025,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2045,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2040,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2035,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2030,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2055,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2060,230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T18,L10,F25,2050,-230.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 10
T14,L11,F25,2045,135.98584861981635,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 11
T14,L11,F25,2040,849.2974385199019,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 11
T14,L11,F25,2055,-17.63432824036181,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 11
T14,L11,F25,2060,304.6610052598758,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 11
T14,L11,F25,2050,1250.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 11
T14,L6,F25,2045,46.21630826384444,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 6
T14,L6,F25,2040,640.8261542228212,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 6
T14,L6,F25,2055,221.67336113566444,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 6
T14,L6,F25,2060,137.20199117676674,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 6
T14,L6,F25,2050,5.997222831600766,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 6
T14,L33,F25,2045,-581.3331329763887,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 9
T14,L33,F25,2040,213.83292520314262,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 9
T14,L33,F25,2055,69.1632218224745,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 9
T14,L33,F25,2060,6.487312518199463,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 9
T14,L33,F25,2050,154.8767237483405,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 9
T14,L42,F25,2045,-292.9789819601915,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 18
T14,L42,F25,2040,360.6119790912212,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 18
T14,L42,F25,2055,161.7207416950405,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 18
T14,L42,F25,2060,-666.7293249416408,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 18
T14,L42,F25,2050,582.9187619662853,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 18
T14,L24,F25,2045,-1091.8699971901567,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 24
T14,L24,F25,2040,-862.9231125367569,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 24
T14,L24,F25,2055,-1250.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 24
T14,L24,F25,2060,-1250.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 24
T14,L24,F25,2050,-1250.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Wet: Hr 24
T14,L39,F25,2045,232.71118573923167,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 15
T14,L39,F25,2040,558.0213995159679,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 15
T14,L39,F25,2055,-325.2396773911687,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 15
T14,L39,F25,2060,-418.5935715612853,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 15
T14,L39,F25,2050,170.94701604599686,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 15
T14,L36,F25,2045,1250.0,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 12
T14,L36,F25,2040,865.6063090476132,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 12
T14,L36,F25,2055,-440.49037185808174,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 12
T14,L36,F25,2060,-210.60278799536576,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 12
T14,L36,F25,2050,1143.14103474303,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 12
T14,L30,F25,2045,-245.8784939764264,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 6
T14,L30,F25,2040,-621.7004158519144,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 6
T14,L30,F25,2055,-470.1072179144235,2026-05-13 13:38:49.789,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]",Dry: Hr 6
