r,rr,f,y,val,solvedtm,region_name,destination_region_name,fuel_name
R14,R16,F29,2025,0.06096980331361598,2026-05-13 15:07:40.839,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F29,2030,0.3249482554280432,2026-05-13 15:07:40.839,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F29,2055,3.6261630594406222,2026-05-13 15:07:40.839,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F29,2060,3.640377496645999,2026-05-13 15:07:40.839,Vietnam,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R16,F17,2025,0.2789265917455718,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2045,1.6307034034736383,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2040,8.32189588377582,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2035,24.49917804697346,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2030,5.073842039351457,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2055,10.49363478705438,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2060,38.75142090847491,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F17,2050,2.096413096696595,2026-05-13 15:07:40.839,Vietnam,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R16,F15,2025,-2.376196035216774e-08,2026-05-13 15:07:40.839,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R16,F15,2030,-2.938407123287671e-07,2026-05-13 15:07:40.839,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R16,F15,2060,-5.059049999999999e-07,2026-05-13 15:07:40.839,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R16,F15,2050,2.4703600300112377e-06,2026-05-13 15:07:40.839,Vietnam,Singapore,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F29,2045,0.8692807261883371,2026-05-13 15:07:40.839,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F29,2035,1.4231332346875607,2026-05-13 15:07:40.839,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F29,2030,0.29018989539965423,2026-05-13 15:07:40.839,Vietnam,Philippines,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R19,F17,2025,0.8303689536530344,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2045,3.3505923645301676,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2040,2.4494040201928478,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2035,27.616050848649284,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2030,3.8026321032335044,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2055,4.2659340310621845,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2060,10.959295407705298,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F17,2050,46.74854197757976,2026-05-13 15:07:40.839,Vietnam,Philippines,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R19,F15,2025,0.00040699177623678654,2026-05-13 15:07:40.839,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F15,2060,-2.1206428767123287e-07,2026-05-13 15:07:40.839,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R19,F15,2050,-3.6818100396552316e-07,2026-05-13 15:07:40.839,Vietnam,Philippines,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F29,2025,0.028552347362472575,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2045,5.2579088422267395,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2040,2.5784787422217077,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2035,0.6231967599874462,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2030,0.7898092907811344,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2055,14.825135195017413,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2060,19.057491188231747,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F29,2050,8.919293390737913,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R14,R17,F17,2025,5.610677871050188,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2045,11.568237511425584,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2040,4.231723804057806,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2035,0.8863901442872665,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2030,12.558421477684092,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2055,59.22978869882929,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2060,9.630315908122531,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F17,2050,7.157665350098558,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R14,R17,F15,2045,0.0004139889950624754,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2040,0.0004118426592739725,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2030,-5.876814246575342e-07,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2060,-1.5177149999999997e-06,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R14,R17,F15,2050,-2.1206428767123287e-07,2026-05-13 15:07:40.839,Vietnam,Malaysia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R12,F29,2025,0.11303338201924766,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2035,0.5236133830075675,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2055,5.44701674409652,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2060,3.640377496645999,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F29,2050,4.165458674386473,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R12,F17,2025,62.33697110112991,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2045,238.4597217358993,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2040,221.76689441396442,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2035,132.5184176745141,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2030,38.9078233282673,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2055,154.72062855827863,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2060,142.38785025292583,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F17,2050,259.07332428364793,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R12,F15,2025,7.92065345072258e-09,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R12,F15,2035,-2.1206428767123287e-07,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R12,F15,2060,6.477397268189999,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R12,F15,2050,6.662760159066492e-07,2026-05-13 15:07:40.839,Timor Leste,Myanmar,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R15,F29,2025,0.03241745595114341,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2040,0.7312996586412148,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2035,0.8995198516799932,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2055,3.921969067908404,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F29,2050,1.0210599017731066,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R15,F17,2025,2.4025221376322374,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2045,44.595135092015305,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2040,69.02445146009,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2035,116.65978023488384,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2030,11.806211746438159,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2055,41.23276355523729,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2060,27.58019389396858,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F17,2050,119.32392980953058,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R15,F15,2025,2.376196035216774e-08,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R15,F15,2045,1.3775763449119375e-07,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R15,F15,2060,-2.1206428767123287e-07,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R15,F15,2050,4.2305610913852594e-07,2026-05-13 15:07:40.839,Timor Leste,Brunei,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F29,2025,0.16717237088530817,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2045,5.016829289047723,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2040,4.50251162379101,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2035,3.645096218782754,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2030,0.7939773410930474,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2055,8.577218705665736,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2060,11.216241169917463,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F29,2050,3.8506638125691666,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R11,F17,2025,17.133728806747044,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2045,652.9899140998765,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2040,249.97587907123875,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2035,145.28411096433197,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2030,82.0802541776234,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2055,294.36738948709495,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2060,464.53640677158296,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F17,2050,487.3960389222659,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R11,F15,2025,-6.336522760578064e-08,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F15,2045,3.2863749404761905e-07,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F15,2060,-2.938407123287671e-07,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R11,F15,2050,5.975299804892296e-07,2026-05-13 15:07:40.839,Timor Leste,Thailand,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R13,F29,2040,1.505596644361257,2026-05-13 15:07:40.839,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F29,2035,1.3487264148737488,2026-05-13 15:07:40.839,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F29,2055,2.72350837204826,2026-05-13 15:07:40.839,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F29,2060,5.044183197967005,2026-05-13 15:07:40.839,Timor Leste,Laos,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R13,F17,2025,217.63335968817347,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2045,132.1759924679192,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2040,182.98229370866423,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2035,101.90091854286013,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2030,588.2865743634788,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2055,280.25206460970026,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2060,36.94205805379519,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F17,2050,366.46936956984973,2026-05-13 15:07:40.839,Timor Leste,Laos,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R13,F15,2025,2.9870699614816525e-08,2026-05-13 15:07:40.839,Timor Leste,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R13,F15,2035,6.477397398477862,2026-05-13 15:07:40.839,Timor Leste,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R13,F15,2050,2.7973785688471267e-07,2026-05-13 15:07:40.839,Timor Leste,Laos,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F29,2045,5.725825003773142,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2035,1.0729566858274429,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2060,2.2336940718759335,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F29,2050,3.811367479905555,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R6,F17,2025,34.15863336194362,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2045,159.73338068981678,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2040,170.45378300474093,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2035,97.61485135109967,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2030,1.9059849612441568,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2055,73.95788367643802,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2060,4.862776281764663,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F17,2050,64.05536258713708,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R6,F15,2025,1.0975023082046973e-08,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F15,2045,1.908798595564253e-07,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F15,2060,2.938407123287671e-07,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R6,F15,2050,5.594757137694254e-08,2026-05-13 15:07:40.839,Timor Leste,Cambodia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R1,F17,2025,30.958671044605612,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2045,209.52900371203418,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2040,312.2669492452836,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2035,231.60234852078463,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2030,119.72637177211146,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2055,534.136780923244,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2060,975.860676371296,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F17,2050,456.6989695263552,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R1,F15,2025,7.92065345072258e-09,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R1,F15,2045,1.6427628576484023e-06,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R1,F15,2050,4.2305610913852594e-07,2026-05-13 15:07:40.839,Timor Leste,Indonesia,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R14,F29,2025,0.12193960662723197,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F29,2055,1.6606122060284347,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F29,2050,2.3965655245075252,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R14,F17,2025,1.6728827531716493,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2045,367.16879570022724,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2040,141.32118518275834,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2035,133.80255571095628,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2030,36.18650952005612,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2055,244.4296044108981,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2060,243.47966793408736,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F17,2050,127.72818408659568,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R14,F15,2025,2.938407123287671e-07,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R14,F15,2045,4.2412857534246574e-07,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R14,F15,2060,7.99745712328767e-07,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R14,F15,2050,6.910679681867013e-07,2026-05-13 15:07:40.839,Timor Leste,Vietnam,"Ethanol output from ""Bioethanol Production"" [LEAP ID:24]"
R20,R16,F29,2045,4.136355946745351,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R16,F29,2035,2.2197668288224564,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R16,F29,2050,1.7295968172153362,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Palm Oil input to ""Biodiesel Production"" [LEAP ID:66]"
R20,R16,F17,2025,21.445165960448758,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R16,F17,2045,237.58924104770435,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R16,F17,2040,123.56917638487131,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R16,F17,2035,95.98991819063403,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R16,F17,2030,16.895417336866736,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R16,F17,2055,168.97040370695467,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
R20,R16,F17,2060,8.673680085678011,2026-05-13 15:07:40.839,Timor Leste,Singapore,"Biodiesel output from ""Biodiesel Production"" [LEAP ID:61]"
