branch_path,variable,scenario,region,expression,units,scale,per
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,RefHH,AMS Target Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,RefHH,Baseline Simulation,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,RefHH,Current Accounts,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity,RefHH,Regional Aspiration Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Activity Level,AMS Target Scenario,ALL (12 regions),"InterpFSY(2040, 30) ? assumption for ATS",Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Activity Level,Baseline Simulation,ALL (12 regions),Demand\Residential\Projections\Lighting\Electricity\CFL[% Share],Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Activity Level,Current Accounts,ALL (12 regions),Demand\Residential\Projections\Lighting\Electricity\CFL[% Share],Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Activity Level,Regional Aspiration Scenario,ALL (12 regions),"InterpFSY(2035,10) ? assumption for RAS",Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Demand Cost,AMS Target Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Final Energy Intensity,AMS Target Scenario,ALL (12 regions),78.619629369,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Final Energy Intensity,Baseline Simulation,ALL (12 regions),78.619629369,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Final Energy Intensity,Current Accounts,ALL (12 regions),78.619629369,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Final Energy Intensity,Regional Aspiration Scenario,ALL (12 regions),78.619629369,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,AMS Target Scenario,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Baseline Simulation,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Current Accounts,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,Load Shape,Regional Aspiration Scenario,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,RefHH,AMS Target Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,RefHH,Baseline Simulation,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,RefHH,Current Accounts,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\CFL,RefHH,Regional Aspiration Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Activity Level,AMS Target Scenario,ALL (12 regions),"InterpFSY(2040, 0) ? assumption for ATS",Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Activity Level,Baseline Simulation,ALL (12 regions),Demand\Residential\Projections\Lighting\Electricity\Fluorescent[% Share],Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Activity Level,Current Accounts,ALL (12 regions),Demand\Residential\Projections\Lighting\Electricity\Fluorescent[% Share],Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Activity Level,Regional Aspiration Scenario,ALL (12 regions),"InterpFSY(2030, 0) ? assumption for RAS",Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Demand Cost,AMS Target Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Final Energy Intensity,AMS Target Scenario,ALL (12 regions),112.313756241,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Final Energy Intensity,Baseline Simulation,ALL (12 regions),112.313756241,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Final Energy Intensity,Current Accounts,ALL (12 regions),112.313756241,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Final Energy Intensity,Regional Aspiration Scenario,ALL (12 regions),112.313756241,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,AMS Target Scenario,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Baseline Simulation,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Current Accounts,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,Load Shape,Regional Aspiration Scenario,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,RefHH,AMS Target Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,RefHH,Baseline Simulation,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,RefHH,Current Accounts,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Fluorescent,RefHH,Regional Aspiration Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Activity Level,AMS Target Scenario,ALL (12 regions),"InterpFSY(2025, 0) ? assumption for ATS",Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Activity Level,Baseline Simulation,ALL (12 regions),Demand\Residential\Projections\Lighting\Electricity\Halogen[% Share],Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Activity Level,Current Accounts,ALL (12 regions),Demand\Residential\Projections\Lighting\Electricity\Halogen[% Share],Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Activity Level,Regional Aspiration Scenario,ALL (12 regions),"InterpFSY(2025, 0) ? assumption for ATS",Share,%,of Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Demand Cost,AMS Target Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Final Energy Intensity,AMS Target Scenario,ALL (12 regions),280.784390604,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Final Energy Intensity,Baseline Simulation,ALL (12 regions),280.784390604,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Final Energy Intensity,Current Accounts,ALL (12 regions),280.784390604,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Final Energy Intensity,Regional Aspiration Scenario,ALL (12 regions),280.784390604,Kilowatt-Hour,,Square Meter
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Singapore,YearlyShape(Singapore_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Thailand,YearlyShape(Thailand_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Timor Leste,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,AMS Target Scenario,Vietnam,YearlyShape(Vietnam_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Base Template,ShapeFlat,Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Brunei,YearlyShape(Brunei_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Cambodia,YearlyShape(Cambodia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Indonesia,YearlyShape(Indonesia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Laos,YearlyShape(Laos_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Malaysia,YearlyShape(Malaysia_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Myanmar,YearlyShape(Myanmar_Hourly),Percent,%,
Demand\Commercial\Other Commercial\End Use Projection\Lighting\Electricity\Halogen,Load Shape,Baseline Simulation,Philippines,YearlyShape(Philippines_Hourly),Percent,%,
