ams,branch,variable,expression,unit,fuel,source,note,src_csv,data_confidence,scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDJW,Maximum Capacity Addition,"148.7 ? WP-M harmonised: Indonesia per-tech uniform build rate = 148.7 MW/yr (per-country node max, donor node IDEast; Ember 2024 (+0.01 GW wind in 2023); IRENA/PLN Sidrap 75 MW 2018 + Tolo 72 MW 2019)",Megawatt,,"WP-M harmonised: Indonesia per-tech uniform build rate = 148.7 MW/yr (per-country node max, donor node IDEast; Ember 2024 (+0.01 GW wind in 2023); IRENA/PLN Sidrap 75 MW 2018 + Tolo 72 MW 2019)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDKA,Maximum Capacity Addition,"148.7 ? WP-M harmonised: Indonesia per-tech uniform build rate = 148.7 MW/yr (per-country node max, donor node IDEast; Ember 2024 (+0.01 GW wind in 2023); IRENA/PLN Sidrap 75 MW 2018 + Tolo 72 MW 2019)",Megawatt,,"WP-M harmonised: Indonesia per-tech uniform build rate = 148.7 MW/yr (per-country node max, donor node IDEast; Ember 2024 (+0.01 GW wind in 2023); IRENA/PLN Sidrap 75 MW 2018 + Tolo 72 MW 2019)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore_IDSA,Maximum Capacity Addition,"148.7 ? WP-M harmonised: Indonesia per-tech uniform build rate = 148.7 MW/yr (per-country node max, donor node IDEast; Ember 2024 (+0.01 GW wind in 2023); IRENA/PLN Sidrap 75 MW 2018 + Tolo 72 MW 2019)",Megawatt,,"WP-M harmonised: Indonesia per-tech uniform build rate = 148.7 MW/yr (per-country node max, donor node IDEast; Ember 2024 (+0.01 GW wind in 2023); IRENA/PLN Sidrap 75 MW 2018 + Tolo 72 MW 2019)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYSB,Maximum Capacity Addition,"77.9 ? WP-M harmonised: Malaysia per-tech uniform build rate = 77.9 MW/yr (per-country node max, donor node MYPE; MyRER 2021 (SEDA) / FiT biomass+biogas installed base)",Megawatt,,"WP-M harmonised: Malaysia per-tech uniform build rate = 77.9 MW/yr (per-country node max, donor node MYPE; MyRER 2021 (SEDA) / FiT biomass+biogas installed base)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYSR,Maximum Capacity Addition,"77.9 ? WP-M harmonised: Malaysia per-tech uniform build rate = 77.9 MW/yr (per-country node max, donor node MYPE; MyRER 2021 (SEDA) / FiT biomass+biogas installed base)",Megawatt,,"WP-M harmonised: Malaysia per-tech uniform build rate = 77.9 MW/yr (per-country node max, donor node MYPE; MyRER 2021 (SEDA) / FiT biomass+biogas installed base)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYPE,Maximum Capacity Addition,"1200.0 ? WP-M harmonised: Malaysia per-tech uniform build rate = 1200.0 MW/yr (per-country node max, donor node MYSR; Sarawak Energy - Power Generation (Bakun 2,520 MW 2011-14; Murum 944 MW 2014; Baleh 1,285 MW ~2028-30))",Megawatt,,"WP-M harmonised: Malaysia per-tech uniform build rate = 1200.0 MW/yr (per-country node max, donor node MYSR; Sarawak Energy - Power Generation (Bakun 2,520 MW 2011-14; Murum 944 MW 2014; Baleh 1,285 MW ~2028-30))",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSB,Maximum Capacity Addition,"1200.0 ? WP-M harmonised: Malaysia per-tech uniform build rate = 1200.0 MW/yr (per-country node max, donor node MYSR; Sarawak Energy - Power Generation (Bakun 2,520 MW 2011-14; Murum 944 MW 2014; Baleh 1,285 MW ~2028-30))",Megawatt,,"WP-M harmonised: Malaysia per-tech uniform build rate = 1200.0 MW/yr (per-country node max, donor node MYSR; Sarawak Energy - Power Generation (Bakun 2,520 MW 2011-14; Murum 944 MW 2014; Baleh 1,285 MW ~2028-30))",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Maximum Capacity Addition,"2000.0 ? WP-M harmonised: Malaysia per-tech uniform build rate = 2000.0 MW/yr (per-country node max, donor node MYPE; pv-magazine 2025 (Malaysia LSS large-scale-solar programme, LSS5 2 GW awarded 2024) + NETR 2023)",Megawatt,,"WP-M harmonised: Malaysia per-tech uniform build rate = 2000.0 MW/yr (per-country node max, donor node MYPE; pv-magazine 2025 (Malaysia LSS large-scale-solar programme, LSS5 2 GW awarded 2024) + NETR 2023)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Maximum Capacity Addition,"2000.0 ? WP-M harmonised: Malaysia per-tech uniform build rate = 2000.0 MW/yr (per-country node max, donor node MYPE; pv-magazine 2025 (Malaysia LSS large-scale-solar programme, LSS5 2 GW awarded 2024) + NETR 2023)",Megawatt,,"WP-M harmonised: Malaysia per-tech uniform build rate = 2000.0 MW/yr (per-country node max, donor node MYPE; pv-magazine 2025 (Malaysia LSS large-scale-solar programme, LSS5 2 GW awarded 2024) + NETR 2023)",WP-M node build-rate harmonisation (per-country per-tech max MCA); AUTHORING_PLAN_v069 WP-M; GATE_DECISIONS_batch1_20260708,node_build_rate_harmonisation_ras_20260708.csv,High,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDEast,Capacity Retirement,"Add(2031, 444.43, 2032, 444.43, 2033, 444.43, 2034, 444.43, 2035, 444.43, 2036, 444.43, 2037, 444.43, 2038, 444.43, 2039, 444.43, 2040, 444.43, 2041, 444.43, 2042, 444.43, 2043, 444.43, 2044, 444.43, 2045, 444.43, 2046, 444.43, 2047, 444.43, 2048, 444.43, 2049, 444.43, 2050, 444.45, 2051, 98.76, 2052, 98.76, 2053, 98.76, 2054, 98.76, 2055, 98.76, 2056, 98.76, 2057, 98.76, 2058, 98.76, 2059, 98.76, 2060, 98.79) ? AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",MW,,"AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",WP-D-coal RAS recompute to gate shape; structural-create: new Capacity Retirement variable on existing Coal Subcritical_ID* process (branch already in canon); verified Existing+Additions-Retirement>=0 all years 2024-2060,delta_WP-D-coal.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDJW,Capacity Retirement,"Add(2031, 1721.54, 2032, 1721.54, 2033, 1721.54, 2034, 1721.54, 2035, 1721.54, 2036, 1721.54, 2037, 1721.54, 2038, 1721.54, 2039, 1721.54, 2040, 1721.54, 2041, 1721.54, 2042, 1721.54, 2043, 1721.54, 2044, 1721.54, 2045, 1721.54, 2046, 1721.54, 2047, 1721.54, 2048, 1721.54, 2049, 1721.54, 2050, 1721.62, 2051, 382.57, 2052, 382.57, 2053, 382.57, 2054, 382.57, 2055, 382.57, 2056, 382.57, 2057, 382.57, 2058, 382.57, 2059, 382.57, 2060, 382.52) ? AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",MW,,"AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",WP-D-coal RAS recompute to gate shape; structural-create: new Capacity Retirement variable on existing Coal Subcritical_ID* process (branch already in canon); verified Existing+Additions-Retirement>=0 all years 2024-2060,delta_WP-D-coal.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDKA,Capacity Retirement,"Add(2031, 145.53, 2032, 145.53, 2033, 145.53, 2034, 145.53, 2035, 145.53, 2036, 145.53, 2037, 145.53, 2038, 145.53, 2039, 145.53, 2040, 145.53, 2041, 145.53, 2042, 145.53, 2043, 145.53, 2044, 145.53, 2045, 145.53, 2046, 145.53, 2047, 145.53, 2048, 145.53, 2049, 145.53, 2050, 145.59, 2051, 32.34, 2052, 32.34, 2053, 32.34, 2054, 32.34, 2055, 32.34, 2056, 32.34, 2057, 32.34, 2058, 32.34, 2059, 32.34, 2060, 32.35) ? AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",MW,,"AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",WP-D-coal RAS recompute to gate shape; structural-create: new Capacity Retirement variable on existing Coal Subcritical_ID* process (branch already in canon); verified Existing+Additions-Retirement>=0 all years 2024-2060,delta_WP-D-coal.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Capacity Retirement,"Add(2031, 371.61, 2032, 371.61, 2033, 371.61, 2034, 371.61, 2035, 371.61, 2036, 371.61, 2037, 371.61, 2038, 371.61, 2039, 371.61, 2040, 371.61, 2041, 371.61, 2042, 371.61, 2043, 371.61, 2044, 371.61, 2045, 371.61, 2046, 371.61, 2047, 371.61, 2048, 371.61, 2049, 371.61, 2050, 371.6, 2051, 82.58, 2052, 82.58, 2053, 82.58, 2054, 82.58, 2055, 82.58, 2056, 82.58, 2057, 82.58, 2058, 82.58, 2059, 82.58, 2060, 82.58) ? AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",MW,,"AEO-9 Power WP-D RAS coal phase-down gate decision (2026-07-08): subcritical retires to ~10% of the exogenous fleet remaining at 2050 (~90% retired by 2050) and to ~0 by 2060, schedule computed off exogenous capacity; 30-yr aggressive subcritical technical life per Global Energy Monitor, Global Coal Plant Tracker (Boom and Bust Coal 2025, https://globalenergymonitor.org/report/boom-and-bust-coal-2025/); fleet base = aeo9_v0.69 RAS canon Existing Capacity(2024) + committed Capacity Additions",WP-D-coal RAS recompute to gate shape; structural-create: new Capacity Retirement variable on existing Coal Subcritical_ID* process (branch already in canon); verified Existing+Additions-Retirement>=0 all years 2024-2060,delta_WP-D-coal.csv,Medium,Regional Aspiration Scenario
Malaysia,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Retirement,"Add(2034, 233.33, 2035, 233.33, 2036, 233.33, 2060, 1000) ? Malaysia PDP (Peninsular/Malaysia generation development plan) existing ultrasupercritical retirement KEPT; +1000 MW Manjung 4 (COD 2015, ~45-yr ultrasupercritical design life -> 2060 retirement) merged per AEO-9 Power WP-D gate decision 2026-07-08",MW,,"Malaysia PDP (Peninsular/Malaysia generation development plan) existing ultrasupercritical retirement KEPT; +1000 MW Manjung 4 (COD 2015, ~45-yr ultrasupercritical design life -> 2060 retirement) merged per AEO-9 Power WP-D gate decision 2026-07-08",WP-D-coal: merge Manjung 4 (+1000 MW @2060) into kept Malaysia PDP USC retirement; existing PDP schedule retained; verified Existing+Add-Ret>=0,delta_WP-D-coal.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDEast,Capacity Retirement,"Add(2036, 167.6, 2037, 167.6, 2038, 167.6, 2039, 167.6, 2040, 167.6, 2041, 167.6, 2042, 167.6, 2043, 167.6, 2044, 167.6, 2045, 167.6, 2046, 167.6, 2047, 167.6, 2048, 167.6, 2049, 167.6, 2050, 168.2, 2051, 27.9, 2052, 27.9, 2053, 27.9, 2054, 27.9, 2055, 27.9, 2056, 27.9, 2057, 27.9, 2058, 27.9, 2059, 27.9, 2060, 28.3) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","RE-AUTHOR to lock the already-declining schedule. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Capacity Retirement,"Add(2036, 21.8, 2037, 21.8, 2038, 21.8, 2039, 21.8, 2040, 21.8, 2041, 21.8, 2042, 21.8, 2043, 21.8, 2044, 21.8, 2045, 21.8, 2046, 21.8, 2047, 21.8, 2048, 21.8, 2049, 21.8, 2050, 22.4, 2051, 3.6, 2052, 3.6, 2053, 3.6, 2054, 3.6, 2055, 3.6, 2056, 3.6, 2057, 3.6, 2058, 3.6, 2059, 3.6, 2060, 4.0) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","RE-AUTHOR to lock the already-declining schedule. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Capacity Retirement,"Add(2036, 74.6, 2037, 74.6, 2038, 74.6, 2039, 74.6, 2040, 74.6, 2041, 74.6, 2042, 74.6, 2043, 74.6, 2044, 74.6, 2045, 74.6, 2046, 74.6, 2047, 74.6, 2048, 74.6, 2049, 74.6, 2050, 75.2, 2051, 12.4, 2052, 12.4, 2053, 12.4, 2054, 12.4, 2055, 12.4, 2056, 12.4, 2057, 12.4, 2058, 12.4, 2059, 12.4, 2060, 12.8) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","RE-AUTHOR to lock the already-declining schedule. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Indonesia,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Capacity Retirement,"Add(2036, 85.3, 2037, 85.3, 2038, 85.3, 2039, 85.3, 2040, 85.3, 2041, 85.3, 2042, 85.3, 2043, 85.3, 2044, 85.3, 2045, 85.3, 2046, 85.3, 2047, 85.3, 2048, 85.3, 2049, 85.3, 2050, 85.6, 2051, 14.2, 2052, 14.2, 2053, 14.2, 2054, 14.2, 2055, 14.2, 2056, 14.2, 2057, 14.2, 2058, 14.2, 2059, 14.2, 2060, 14.4) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","RE-AUTHOR to lock the already-declining schedule. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Retirement,"Add(2036, 201.5, 2037, 201.5, 2038, 201.5, 2039, 201.5, 2040, 201.5, 2041, 201.5, 2042, 201.5, 2043, 201.5, 2044, 201.5, 2045, 201.5, 2046, 201.5, 2047, 201.5, 2048, 201.5, 2049, 201.5, 2050, 201.2, 2051, 33.6, 2052, 33.6, 2053, 33.6, 2054, 33.6, 2055, 33.6, 2056, 33.6, 2057, 33.6, 2058, 33.6, 2059, 33.6, 2060, 33.4) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","RE-AUTHOR to lock the already-declining Philippines diesel (~3.36 GW). Branch present in live-LEAP v0.69 + capacity results but ABSENT from curated canonical. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Cambodia,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Capacity Retirement,"Add(2036, 24.0, 2037, 24.0, 2038, 24.0, 2039, 24.0, 2040, 24.0, 2041, 24.0, 2042, 24.0, 2043, 24.0, 2044, 24.0, 2045, 24.0, 2046, 24.0, 2047, 24.0, 2048, 24.0, 2049, 24.0, 2050, 24.0, 2051, 4.0, 2052, 4.0, 2053, 4.0, 2054, 4.0, 2055, 4.0, 2056, 4.0, 2057, 4.0, 2058, 4.0, 2059, 4.0, 2060, 4.0) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","RE-AUTHOR to lock the already-declining schedule. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Myanmar,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Retirement,"Add(2036, 10.9, 2037, 10.9, 2038, 10.9, 2039, 10.9, 2040, 10.9, 2041, 10.9, 2042, 10.9, 2043, 10.9, 2044, 10.9, 2045, 10.9, 2046, 10.9, 2047, 10.9, 2048, 10.9, 2049, 10.9, 2050, 10.3, 2051, 1.8, 2052, 1.8, 2053, 1.8, 2054, 1.8, 2055, 1.8, 2056, 1.8, 2057, 1.8, 2058, 1.8, 2059, 1.8, 2060, 1.9) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","NEW Myanmar diesel (181 MW) retirement; pending LEAP mechanism confirm. Branch present in live-LEAP v0.69 + capacity results but ABSENT from curated canonical. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
Vietnam,Transformation\Centralized Electricity Generation\Processes\Diesel,Capacity Retirement,"Add(2036, 10.7, 2037, 10.7, 2038, 10.7, 2039, 10.7, 2040, 10.7, 2041, 10.7, 2042, 10.7, 2043, 10.7, 2044, 10.7, 2045, 10.7, 2046, 10.7, 2047, 10.7, 2048, 10.7, 2049, 10.7, 2050, 10.4, 2051, 1.8, 2052, 1.8, 2053, 1.8, 2054, 1.8, 2055, 1.8, 2056, 1.8, 2057, 1.8, 2058, 1.8, 2059, 1.8, 2060, 1.6) ? RAS gas/oil phase-down to ~10% exogenous at 2050, ~0 at 2060; oil/diesel 25yr aggressive life",MW,,"AEO-9 RAS aggressive fossil phase-down assumption: oil/diesel 25-yr technical life (Statista, Lifetime of power plants by energy source 2023, https://www.statista.com/statistics/1229935/lifetime-power-plants-energy-sources-globally/); RAS gas/oil retirement to ~10% exogenous at 2050, ~0 at 2060 (coal-consistent shape); pool sized off solved v0.69 RAS exogenous capacity (results_v069 capacity_by_region_tech_year_GW.csv, 2026-07-07)","NEW Vietnam diesel retirement targeting the 178 MW RESIDUAL that survives the existing 1503->178 MW decline; incremental to that decline, pending LEAP mechanism confirm. Branch present in live-LEAP v0.69 + capacity results but ABSENT from curated canonical. WP-D-gas RAS gas/oil phase-down 20260708; coal-consistent shape (~10% exogenous 2050, ~0 2060); verified Existing+Add-Ret>=0. structural-create: authors the Capacity Retirement variable slot (inherent LEAP process variable, defaults 0 in canonical). Injection team MUST REPLACE any pre-existing in-LEAP Interp(2035,0,2040,N) RAS-assumption retirement on this node, not stack, to avoid double-retirement.",delta_WP-D-gas.csv,Medium,Regional Aspiration Scenario
