Country,Year,Size_group,Efficiency_level,device_thousand
Lao PDR,2005,Small,High_eff,357.4025
Lao PDR,2005,Small,Low_eff,0.0
Lao PDR,2005,Small,Mid_eff,0.0
Lao PDR,2006,Large,High_eff,21.0637
Lao PDR,2006,Large,Low_eff,2.9555
Lao PDR,2006,Large,Mid_eff,11.9627
Lao PDR,2006,Medium,High_eff,59.4849
Lao PDR,2006,Medium,Low_eff,0.0
Lao PDR,2006,Medium,Mid_eff,0.0
Lao PDR,2006,Small,High_eff,373.657
Lao PDR,2006,Small,Low_eff,0.0
Lao PDR,2006,Small,Mid_eff,0.0
Lao PDR,2007,Large,High_eff,22.009
Lao PDR,2007,Large,Low_eff,3.0881
Lao PDR,2007,Large,Mid_eff,12.4995
Lao PDR,2007,Medium,High_eff,62.1545
Lao PDR,2007,Medium,Low_eff,0.0
Lao PDR,2007,Medium,Mid_eff,0.0
Lao PDR,2007,Small,High_eff,390.4263
Lao PDR,2007,Small,Low_eff,0.0
Lao PDR,2007,Small,Mid_eff,0.0
Lao PDR,2008,Large,High_eff,22.9785
Lao PDR,2008,Large,Low_eff,3.2242
Lao PDR,2008,Large,Mid_eff,13.0501
Lao PDR,2008,Medium,High_eff,64.8924
Lao PDR,2008,Medium,Low_eff,0.0
Lao PDR,2008,Medium,Mid_eff,0.0
Lao PDR,2008,Small,High_eff,407.6248
Lao PDR,2008,Small,Low_eff,0.0
Lao PDR,2008,Small,Mid_eff,0.0
Lao PDR,2009,Large,High_eff,23.9714
Lao PDR,2009,Large,Low_eff,3.3635
Lao PDR,2009,Large,Mid_eff,13.614
Lao PDR,2009,Medium,High_eff,67.6965
Lao PDR,2009,Medium,Low_eff,0.0
Lao PDR,2009,Medium,Mid_eff,0.0
Lao PDR,2009,Small,High_eff,425.2385
Lao PDR,2009,Small,Low_eff,0.0
Lao PDR,2009,Small,Mid_eff,0.0
Lao PDR,2010,Large,High_eff,24.987
Lao PDR,2010,Large,Low_eff,3.506
Lao PDR,2010,Large,Mid_eff,14.1908
Lao PDR,2010,Medium,High_eff,70.5646
Lao PDR,2010,Medium,Low_eff,0.0
Lao PDR,2010,Medium,Mid_eff,0.0
Lao PDR,2010,Small,High_eff,443.255
Lao PDR,2010,Small,Low_eff,0.0
Lao PDR,2010,Small,Mid_eff,0.0
Lao PDR,2011,Large,High_eff,26.0251
Lao PDR,2011,Large,Low_eff,3.6516
Lao PDR,2011,Large,Mid_eff,14.7804
Lao PDR,2011,Medium,High_eff,73.4964
Lao PDR,2011,Medium,Low_eff,0.0
Lao PDR,2011,Medium,Mid_eff,0.0
Lao PDR,2011,Small,High_eff,461.6707
Lao PDR,2011,Small,Low_eff,0.0
Lao PDR,2011,Small,Mid_eff,0.0
Lao PDR,2012,Large,High_eff,27.0861
Lao PDR,2012,Large,Low_eff,3.8005
Lao PDR,2012,Large,Mid_eff,15.383
Lao PDR,2012,Medium,High_eff,76.4926
Lao PDR,2012,Medium,Low_eff,0.0
Lao PDR,2012,Medium,Mid_eff,0.0
Lao PDR,2012,Small,High_eff,480.4921
Lao PDR,2012,Small,Low_eff,0.0
Lao PDR,2012,Small,Mid_eff,0.0
Lao PDR,2013,Large,High_eff,28.1694
Lao PDR,2013,Large,Low_eff,3.9525
Lao PDR,2013,Large,Mid_eff,15.9982
Lao PDR,2013,Medium,High_eff,79.5518
Lao PDR,2013,Medium,Low_eff,0.0
Lao PDR,2013,Medium,Mid_eff,0.0
Lao PDR,2013,Small,High_eff,499.7086
Lao PDR,2013,Small,Low_eff,0.0
Lao PDR,2013,Small,Mid_eff,0.0
Lao PDR,2014,Large,High_eff,29.2716
Lao PDR,2014,Large,Low_eff,4.1072
Lao PDR,2014,Large,Mid_eff,16.6242
Lao PDR,2014,Medium,High_eff,82.6646
Lao PDR,2014,Medium,Low_eff,0.0
Lao PDR,2014,Medium,Mid_eff,0.0
Lao PDR,2014,Small,High_eff,519.2615
Lao PDR,2014,Small,Low_eff,0.0
Lao PDR,2014,Small,Mid_eff,0.0
Lao PDR,2015,Large,High_eff,30.4214
Lao PDR,2015,Large,Low_eff,4.2685
Lao PDR,2015,Large,Mid_eff,17.2772
Lao PDR,2015,Medium,High_eff,85.9117
Lao PDR,2015,Medium,Low_eff,0.0
Lao PDR,2015,Medium,Mid_eff,0.0
Lao PDR,2015,Small,High_eff,539.6583
Lao PDR,2015,Small,Low_eff,0.0
Lao PDR,2015,Small,Mid_eff,0.0
Lao PDR,2016,Large,High_eff,31.6328
Lao PDR,2016,Large,Low_eff,4.4385
Lao PDR,2016,Large,Mid_eff,17.9652
Lao PDR,2016,Medium,High_eff,89.3327
Lao PDR,2016,Medium,Low_eff,0.0
Lao PDR,2016,Medium,Mid_eff,0.0
Lao PDR,2016,Small,High_eff,561.1477
Lao PDR,2016,Small,Low_eff,0.0
Lao PDR,2016,Small,Mid_eff,0.0
Lao PDR,2017,Large,High_eff,32.8831
Lao PDR,2017,Large,Low_eff,4.6139
Lao PDR,2017,Large,Mid_eff,18.6753
Lao PDR,2017,Medium,High_eff,92.8637
Lao PDR,2017,Medium,Low_eff,0.0
Lao PDR,2017,Medium,Mid_eff,0.0
Lao PDR,2017,Small,High_eff,583.3278
Lao PDR,2017,Small,Low_eff,0.0
Lao PDR,2017,Small,Mid_eff,0.0
Lao PDR,2018,Large,High_eff,34.1631
Lao PDR,2018,Large,Low_eff,4.7935
Lao PDR,2018,Large,Mid_eff,19.4022
Lao PDR,2018,Medium,High_eff,96.4784
Lao PDR,2018,Medium,Low_eff,0.0
Lao PDR,2018,Medium,Mid_eff,0.0
Lao PDR,2018,Small,High_eff,606.0334
Lao PDR,2018,Small,Low_eff,0.0
Lao PDR,2018,Small,Mid_eff,0.0
Lao PDR,2019,Large,High_eff,35.4698
Lao PDR,2019,Large,Low_eff,4.9768
Lao PDR,2019,Large,Mid_eff,20.1443
Lao PDR,2019,Medium,High_eff,100.1687
Lao PDR,2019,Medium,Low_eff,0.0
Lao PDR,2019,Medium,Mid_eff,0.0
Lao PDR,2019,Small,High_eff,629.2145
Lao PDR,2019,Small,Low_eff,0.0
Lao PDR,2019,Small,Mid_eff,0.0
Lao PDR,2020,Large,High_eff,36.8051
Lao PDR,2020,Large,Low_eff,5.1642
Lao PDR,2020,Large,Mid_eff,20.9026
Lao PDR,2020,Medium,High_eff,103.9394
Lao PDR,2020,Medium,Low_eff,0.0
Lao PDR,2020,Medium,Mid_eff,0.0
Lao PDR,2020,Small,High_eff,652.9004
Lao PDR,2020,Small,Low_eff,0.0
Lao PDR,2020,Small,Mid_eff,0.0
Lao PDR,2021,Large,High_eff,38.1584
Lao PDR,2021,Large,Low_eff,5.3541
Lao PDR,2021,Large,Mid_eff,21.6712
Lao PDR,2021,Medium,High_eff,107.7613
Lao PDR,2021,Medium,Low_eff,0.0
Lao PDR,2021,Medium,Mid_eff,0.0
Lao PDR,2021,Small,High_eff,676.9074
Lao PDR,2021,Small,Low_eff,0.0
Lao PDR,2021,Small,Mid_eff,0.0
Lao PDR,2022,Large,High_eff,39.5314
Lao PDR,2022,Large,Low_eff,5.5467
Lao PDR,2022,Large,Mid_eff,22.451
Lao PDR,2022,Medium,High_eff,111.6388
Lao PDR,2022,Medium,Low_eff,0.0
Lao PDR,2022,Medium,Mid_eff,0.0
Lao PDR,2022,Small,High_eff,701.2643
Lao PDR,2022,Small,Low_eff,0.0
Lao PDR,2022,Small,Mid_eff,0.0
Lao PDR,2023,Large,High_eff,40.9296
Lao PDR,2023,Large,Low_eff,5.7429
Lao PDR,2023,Large,Mid_eff,23.2451
Lao PDR,2023,Medium,High_eff,115.5872
Lao PDR,2023,Medium,Low_eff,0.0
Lao PDR,2023,Medium,Mid_eff,0.0
Lao PDR,2023,Small,High_eff,726.0665
Lao PDR,2023,Small,Low_eff,0.0
Lao PDR,2023,Small,Mid_eff,0.0
Lao PDR,2024,Large,High_eff,42.3455
Lao PDR,2024,Large,Low_eff,5.9416
Lao PDR,2024,Large,Mid_eff,24.0493
Lao PDR,2024,Medium,High_eff,119.5861
Lao PDR,2024,Medium,Low_eff,0.0
Lao PDR,2024,Medium,Mid_eff,0.0
Lao PDR,2024,Small,High_eff,751.1854
Lao PDR,2024,Small,Low_eff,0.0
Lao PDR,2024,Small,Mid_eff,0.0
Lao PDR,2025,Large,High_eff,43.7794
Lao PDR,2025,Large,Low_eff,6.1428
Lao PDR,2025,Large,Mid_eff,24.8636
Lao PDR,2025,Medium,High_eff,123.6354
Lao PDR,2025,Medium,Low_eff,0.0
Lao PDR,2025,Medium,Mid_eff,0.0
Lao PDR,2025,Small,High_eff,776.6213
Lao PDR,2025,Small,Low_eff,0.0
Lao PDR,2025,Small,Mid_eff,0.0
Malaysia,2005,Large,High_eff,277.5526
Malaysia,2005,Large,Low_eff,180.7001
Malaysia,2005,Large,Mid_eff,223.1372
Malaysia,2005,Medium,High_eff,1486.5131
Malaysia,2005,Medium,Low_eff,0.0
Malaysia,2005,Medium,Mid_eff,0.0
Malaysia,2005,Small,High_eff,1259.9544
Malaysia,2005,Small,Low_eff,0.0
Malaysia,2005,Small,Mid_eff,0.0
Malaysia,2006,Large,High_eff,292.7653
Malaysia,2006,Large,Low_eff,190.6043
Malaysia,2006,Large,Mid_eff,235.3674
Malaysia,2006,Medium,High_eff,1567.9889
Malaysia,2006,Medium,Low_eff,0.0
Malaysia,2006,Medium,Mid_eff,0.0
Malaysia,2006,Small,High_eff,1329.0125
Malaysia,2006,Small,Low_eff,0.0
Malaysia,2006,Small,Mid_eff,0.0
Malaysia,2007,Large,High_eff,308.3457
Malaysia,2007,Large,Low_eff,200.7479
Malaysia,2007,Large,Mid_eff,247.8932
Malaysia,2007,Medium,High_eff,1651.4347
Malaysia,2007,Medium,Low_eff,0.0
Malaysia,2007,Medium,Mid_eff,0.0
Malaysia,2007,Small,High_eff,1399.7404
Malaysia,2007,Small,Low_eff,0.0
Malaysia,2007,Small,Mid_eff,0.0
Malaysia,2008,Large,High_eff,324.1798
Malaysia,2008,Large,Low_eff,211.0566
Malaysia,2008,Large,Mid_eff,260.623
Malaysia,2008,Medium,High_eff,1736.2386
Malaysia,2008,Medium,Low_eff,0.0
Malaysia,2008,Medium,Mid_eff,0.0
Malaysia,2008,Small,High_eff,1471.6193
Malaysia,2008,Small,Low_eff,0.0
Malaysia,2008,Small,Mid_eff,0.0
Malaysia,2009,Large,High_eff,340.159
Malaysia,2009,Large,Low_eff,221.4599
Malaysia,2009,Large,Mid_eff,273.4694
Malaysia,2009,Medium,High_eff,1821.8198
Malaysia,2009,Medium,Low_eff,0.0
Malaysia,2009,Medium,Mid_eff,0.0
Malaysia,2009,Small,High_eff,1544.1572
Malaysia,2009,Small,Low_eff,0.0
Malaysia,2009,Small,Mid_eff,0.0
Malaysia,2010,Large,High_eff,355.8393
Malaysia,2010,Large,Low_eff,231.6685
Malaysia,2010,Large,Mid_eff,286.0755
Malaysia,2010,Medium,High_eff,1905.8004
Malaysia,2010,Medium,Low_eff,0.0
Malaysia,2010,Medium,Mid_eff,0.0
Malaysia,2010,Small,High_eff,1615.3383
Malaysia,2010,Small,Low_eff,0.0
Malaysia,2010,Small,Mid_eff,0.0
Malaysia,2011,Large,High_eff,371.3909
Malaysia,2011,Large,Low_eff,241.7934
Malaysia,2011,Large,Mid_eff,298.5782
Malaysia,2011,Medium,High_eff,1989.0914
Malaysia,2011,Medium,Low_eff,0.0
Malaysia,2011,Medium,Mid_eff,0.0
Malaysia,2011,Small,High_eff,1685.935
Malaysia,2011,Small,Low_eff,0.0
Malaysia,2011,Small,Mid_eff,0.0
Malaysia,2012,Large,High_eff,387.3423
Malaysia,2012,Large,Low_eff,252.1785
Malaysia,2012,Large,Mid_eff,311.4022
Malaysia,2012,Medium,High_eff,2074.5235
Malaysia,2012,Medium,Low_eff,0.0
Malaysia,2012,Medium,Mid_eff,0.0
Malaysia,2012,Small,High_eff,1758.3464
Malaysia,2012,Small,Low_eff,0.0
Malaysia,2012,Small,Mid_eff,0.0
Malaysia,2013,Large,High_eff,403.5441
Malaysia,2013,Large,Low_eff,262.7266
Malaysia,2013,Large,Mid_eff,324.4276
Malaysia,2013,Medium,High_eff,2161.297
Malaysia,2013,Medium,Low_eff,0.0
Malaysia,2013,Medium,Mid_eff,0.0
Malaysia,2013,Small,High_eff,1831.8948
Malaysia,2013,Small,Low_eff,0.0
Malaysia,2013,Small,Mid_eff,0.0
Malaysia,2014,Large,High_eff,419.9651
Malaysia,2014,Large,Low_eff,273.4174
Malaysia,2014,Large,Mid_eff,337.6291
Malaysia,2014,Medium,High_eff,2249.2442
Malaysia,2014,Medium,Low_eff,0.0
Malaysia,2014,Medium,Mid_eff,0.0
Malaysia,2014,Small,High_eff,1906.438
Malaysia,2014,Small,Low_eff,0.0
Malaysia,2014,Small,Mid_eff,0.0
Malaysia,2015,Large,High_eff,436.5035
Malaysia,2015,Large,Low_eff,284.1848
Malaysia,2015,Large,Mid_eff,350.9252
Malaysia,2015,Medium,High_eff,2337.8208
Malaysia,2015,Medium,Low_eff,0.0
Malaysia,2015,Medium,Mid_eff,0.0
Malaysia,2015,Small,High_eff,1981.5147
Malaysia,2015,Small,Low_eff,0.0
Malaysia,2015,Small,Mid_eff,0.0
Malaysia,2016,Large,High_eff,453.2053
Malaysia,2016,Large,Low_eff,295.0585
Malaysia,2016,Large,Mid_eff,364.3525
Malaysia,2016,Medium,High_eff,2427.2721
Malaysia,2016,Medium,Low_eff,0.0
Malaysia,2016,Medium,Mid_eff,0.0
Malaysia,2016,Small,High_eff,2057.3328
Malaysia,2016,Small,Low_eff,0.0
Malaysia,2016,Small,Mid_eff,0.0
Malaysia,2017,Large,High_eff,470.0057
Malaysia,2017,Large,Low_eff,305.9963
Malaysia,2017,Large,Mid_eff,377.8591
Malaysia,2017,Medium,High_eff,2517.2515
Malaysia,2017,Medium,Low_eff,0.0
Malaysia,2017,Medium,Mid_eff,0.0
Malaysia,2017,Small,High_eff,2133.5984
Malaysia,2017,Small,Low_eff,0.0
Malaysia,2017,Small,Mid_eff,0.0
Malaysia,2018,Large,High_eff,486.6208
Malaysia,2018,Large,Low_eff,316.8135
Malaysia,2018,Large,Mid_eff,391.2167
Malaysia,2018,Medium,High_eff,2606.238
Malaysia,2018,Medium,Low_eff,0.0
Malaysia,2018,Medium,Mid_eff,0.0
Malaysia,2018,Small,High_eff,2209.0226
Malaysia,2018,Small,Low_eff,0.0
Malaysia,2018,Small,Mid_eff,0.0
Malaysia,2019,Large,High_eff,503.1267
Malaysia,2019,Large,Low_eff,327.5597
Malaysia,2019,Large,Mid_eff,404.4866
Malaysia,2019,Medium,High_eff,2694.6406
Malaysia,2019,Medium,Low_eff,0.0
Malaysia,2019,Medium,Mid_eff,0.0
Malaysia,2019,Small,High_eff,2283.9517
Malaysia,2019,Small,Low_eff,0.0
Malaysia,2019,Small,Mid_eff,0.0
Malaysia,2020,Large,High_eff,519.652
Malaysia,2020,Large,Low_eff,338.3185
Malaysia,2020,Large,Mid_eff,417.772
Malaysia,2020,Medium,High_eff,2783.1465
Malaysia,2020,Medium,Low_eff,0.0
Malaysia,2020,Medium,Mid_eff,0.0
Malaysia,2020,Small,High_eff,2358.9685
Malaysia,2020,Small,Low_eff,0.0
Malaysia,2020,Small,Mid_eff,0.0
Malaysia,2021,Large,High_eff,535.9668
Malaysia,2021,Large,Low_eff,348.9401
Malaysia,2021,Large,Mid_eff,430.8882
Malaysia,2021,Medium,High_eff,2870.5249
Malaysia,2021,Medium,Low_eff,0.0
Malaysia,2021,Medium,Mid_eff,0.0
Malaysia,2021,Small,High_eff,2433.0296
Malaysia,2021,Small,Low_eff,0.0
Malaysia,2021,Small,Mid_eff,0.0
Malaysia,2022,Large,High_eff,552.246
Malaysia,2022,Large,Low_eff,359.5387
Malaysia,2022,Large,Mid_eff,443.9758
Malaysia,2022,Medium,High_eff,2957.7131
Malaysia,2022,Medium,Low_eff,0.0
Malaysia,2022,Medium,Mid_eff,0.0
Malaysia,2022,Small,High_eff,2506.9295
Malaysia,2022,Small,Low_eff,0.0
Malaysia,2022,Small,Mid_eff,0.0
Malaysia,2023,Large,High_eff,568.7293
Malaysia,2023,Large,Low_eff,370.2701
Malaysia,2023,Large,Mid_eff,457.2275
Malaysia,2023,Medium,High_eff,3045.9939
Malaysia,2023,Medium,Low_eff,0.0
Malaysia,2023,Medium,Mid_eff,0.0
Malaysia,2023,Small,High_eff,2581.7555
Malaysia,2023,Small,Low_eff,0.0
Malaysia,2023,Small,Mid_eff,0.0
Malaysia,2024,Large,High_eff,585.1959
Malaysia,2024,Large,Low_eff,380.9906
Malaysia,2024,Large,Mid_eff,470.4657
Malaysia,2024,Medium,High_eff,3134.1855
Malaysia,2024,Medium,Low_eff,0.0
Malaysia,2024,Medium,Mid_eff,0.0
Malaysia,2024,Small,High_eff,2656.5058
Malaysia,2024,Small,Low_eff,0.0
Malaysia,2024,Small,Mid_eff,0.0
Malaysia,2025,Large,High_eff,601.6263
Malaysia,2025,Large,Low_eff,391.6876
Malaysia,2025,Large,Mid_eff,483.6749
Malaysia,2025,Medium,High_eff,3222.1833
Malaysia,2025,Medium,Low_eff,0.0
Malaysia,2025,Medium,Mid_eff,0.0
Malaysia,2025,Small,High_eff,2731.0919
Malaysia,2025,Small,Low_eff,0.0
Malaysia,2025,Small,Mid_eff,0.0
Myanmar,2005,Large,High_eff,70.885
Myanmar,2005,Large,Low_eff,9.2248
Myanmar,2005,Large,Mid_eff,38.8411
Myanmar,2005,Medium,High_eff,305.1453
Myanmar,2005,Medium,Low_eff,0.0
Myanmar,2005,Medium,Mid_eff,0.0
Myanmar,2005,Small,High_eff,2003.4716
Myanmar,2005,Small,Low_eff,0.0
Myanmar,2005,Small,Mid_eff,0.0
Myanmar,2006,Large,High_eff,73.0925
Myanmar,2006,Large,Low_eff,9.512
Myanmar,2006,Large,Mid_eff,40.0507
Myanmar,2006,Medium,High_eff,314.6484
Myanmar,2006,Medium,Low_eff,0.0
Myanmar,2006,Medium,Mid_eff,0.0
Myanmar,2006,Small,High_eff,2065.8655
Myanmar,2006,Small,Low_eff,0.0
Myanmar,2006,Small,Mid_eff,0.0
Myanmar,2007,Large,High_eff,75.3345
Myanmar,2007,Large,Low_eff,9.8038
Myanmar,2007,Large,Mid_eff,41.2792
Myanmar,2007,Medium,High_eff,324.2994
Myanmar,2007,Medium,Low_eff,0.0
Myanmar,2007,Medium,Mid_eff,0.0
Myanmar,2007,Small,High_eff,2129.2308
Myanmar,2007,Small,Low_eff,0.0
Myanmar,2007,Small,Mid_eff,0.0
Myanmar,2008,Large,High_eff,77.5035
Myanmar,2008,Large,Low_eff,10.0861
Myanmar,2008,Large,Mid_eff,42.4677
Myanmar,2008,Medium,High_eff,333.6368
Myanmar,2008,Medium,Low_eff,0.0
Myanmar,2008,Medium,Mid_eff,0.0
Myanmar,2008,Small,High_eff,2190.5364
Myanmar,2008,Small,Low_eff,0.0
Myanmar,2008,Small,Mid_eff,0.0
Myanmar,2009,Large,High_eff,79.7157
Myanmar,2009,Large,Low_eff,10.374
Myanmar,2009,Large,Mid_eff,43.6798
Myanmar,2009,Medium,High_eff,343.1595
Myanmar,2009,Medium,Low_eff,0.0
Myanmar,2009,Medium,Mid_eff,0.0
Myanmar,2009,Small,High_eff,2253.0593
Myanmar,2009,Small,Low_eff,0.0
Myanmar,2009,Small,Mid_eff,0.0
Myanmar,2010,Large,High_eff,82.1147
Myanmar,2010,Large,Low_eff,10.6862
Myanmar,2010,Large,Mid_eff,44.9943
Myanmar,2010,Medium,High_eff,353.4868
Myanmar,2010,Medium,Low_eff,0.0
Myanmar,2010,Medium,Mid_eff,0.0
Myanmar,2010,Small,High_eff,2320.8641
Myanmar,2010,Small,Low_eff,0.0
Myanmar,2010,Small,Mid_eff,0.0
Myanmar,2011,Large,High_eff,84.6077
Myanmar,2011,Large,Low_eff,11.0106
Myanmar,2011,Large,Mid_eff,46.3604
Myanmar,2011,Medium,High_eff,364.2187
Myanmar,2011,Medium,Low_eff,0.0
Myanmar,2011,Medium,Mid_eff,0.0
Myanmar,2011,Small,High_eff,2391.3263
Myanmar,2011,Small,Low_eff,0.0
Myanmar,2011,Small,Mid_eff,0.0
Myanmar,2012,Large,High_eff,87.1837
Myanmar,2012,Large,Low_eff,11.3458
Myanmar,2012,Large,Mid_eff,47.7719
Myanmar,2012,Medium,High_eff,375.3081
Myanmar,2012,Medium,Low_eff,0.0
Myanmar,2012,Medium,Mid_eff,0.0
Myanmar,2012,Small,High_eff,2464.1348
Myanmar,2012,Small,Low_eff,0.0
Myanmar,2012,Small,Mid_eff,0.0
Myanmar,2013,Large,High_eff,89.821
Myanmar,2013,Large,Low_eff,11.689
Myanmar,2013,Large,Mid_eff,49.217
Myanmar,2013,Medium,High_eff,386.6608
Myanmar,2013,Medium,Low_eff,0.0
Myanmar,2013,Medium,Mid_eff,0.0
Myanmar,2013,Small,High_eff,2538.6726
Myanmar,2013,Small,Low_eff,0.0
Myanmar,2013,Small,Mid_eff,0.0
Myanmar,2014,Large,High_eff,92.4976
Myanmar,2014,Large,Low_eff,12.0374
Myanmar,2014,Large,Mid_eff,50.6836
Myanmar,2014,Medium,High_eff,398.1833
Myanmar,2014,Medium,Low_eff,0.0
Myanmar,2014,Medium,Mid_eff,0.0
Myanmar,2014,Small,High_eff,2614.3253
Myanmar,2014,Small,Low_eff,0.0
Myanmar,2014,Small,Mid_eff,0.0
Myanmar,2015,Large,High_eff,95.2011
Myanmar,2015,Large,Low_eff,12.3892
Myanmar,2015,Large,Mid_eff,52.165
Myanmar,2015,Medium,High_eff,409.8211
Myanmar,2015,Medium,Low_eff,0.0
Myanmar,2015,Medium,Mid_eff,0.0
Myanmar,2015,Small,High_eff,2690.7347
Myanmar,2015,Small,Low_eff,0.0
Myanmar,2015,Small,Mid_eff,0.0
Myanmar,2016,Large,High_eff,97.9479
Myanmar,2016,Large,Low_eff,12.7466
Myanmar,2016,Large,Mid_eff,53.6701
Myanmar,2016,Medium,High_eff,421.6456
Myanmar,2016,Medium,Low_eff,0.0
Myanmar,2016,Medium,Mid_eff,0.0
Myanmar,2016,Small,High_eff,2768.3697
Myanmar,2016,Small,Low_eff,0.0
Myanmar,2016,Small,Mid_eff,0.0
Myanmar,2017,Large,High_eff,100.7199
Myanmar,2017,Large,Low_eff,13.1074
Myanmar,2017,Large,Mid_eff,55.189
Myanmar,2017,Medium,High_eff,433.5785
Myanmar,2017,Medium,Low_eff,0.0
Myanmar,2017,Medium,Mid_eff,0.0
Myanmar,2017,Small,High_eff,2846.717
Myanmar,2017,Small,Low_eff,0.0
Myanmar,2017,Small,Mid_eff,0.0
Myanmar,2018,Large,High_eff,103.5041
Myanmar,2018,Large,Low_eff,13.4697
Myanmar,2018,Large,Mid_eff,56.7146
Myanmar,2018,Medium,High_eff,445.564
Myanmar,2018,Medium,Low_eff,0.0
Myanmar,2018,Medium,Mid_eff,0.0
Myanmar,2018,Small,High_eff,2925.4097
Myanmar,2018,Small,Low_eff,0.0
Myanmar,2018,Small,Mid_eff,0.0
Myanmar,2019,Large,High_eff,106.3283
Myanmar,2019,Large,Low_eff,13.8372
Myanmar,2019,Large,Mid_eff,58.2621
Myanmar,2019,Medium,High_eff,457.7213
Myanmar,2019,Medium,Low_eff,0.0
Myanmar,2019,Medium,Mid_eff,0.0
Myanmar,2019,Small,High_eff,3005.2297
Myanmar,2019,Small,Low_eff,0.0
Myanmar,2019,Small,Mid_eff,0.0
Myanmar,2020,Large,High_eff,109.2169
Myanmar,2020,Large,Low_eff,14.2132
Myanmar,2020,Large,Mid_eff,59.8449
Myanmar,2020,Medium,High_eff,470.1565
Myanmar,2020,Medium,Low_eff,0.0
Myanmar,2020,Medium,Mid_eff,0.0
Myanmar,2020,Small,High_eff,3086.8746
Myanmar,2020,Small,Low_eff,0.0
Myanmar,2020,Small,Mid_eff,0.0
Myanmar,2021,Large,High_eff,112.136
Myanmar,2021,Large,Low_eff,14.593
Myanmar,2021,Large,Mid_eff,61.4444
Myanmar,2021,Medium,High_eff,482.7225
Myanmar,2021,Medium,Low_eff,0.0
Myanmar,2021,Medium,Mid_eff,0.0
Myanmar,2021,Small,High_eff,3169.3787
Myanmar,2021,Small,Low_eff,0.0
Myanmar,2021,Small,Mid_eff,0.0
Myanmar,2022,Large,High_eff,115.1153
Myanmar,2022,Large,Low_eff,14.9808
Myanmar,2022,Large,Mid_eff,63.0769
Myanmar,2022,Medium,High_eff,495.5475
Myanmar,2022,Medium,Low_eff,0.0
Myanmar,2022,Medium,Mid_eff,0.0
Myanmar,2022,Small,High_eff,3253.5828
Myanmar,2022,Small,Low_eff,0.0
Myanmar,2022,Small,Mid_eff,0.0
Myanmar,2023,Large,High_eff,118.1794
Myanmar,2023,Large,Low_eff,15.3795
Myanmar,2023,Large,Mid_eff,64.7559
Myanmar,2023,Medium,High_eff,508.7382
Myanmar,2023,Medium,Low_eff,0.0
Myanmar,2023,Medium,Mid_eff,0.0
Myanmar,2023,Small,High_eff,3340.1883
Myanmar,2023,Small,Low_eff,0.0
Myanmar,2023,Small,Mid_eff,0.0
Myanmar,2024,Large,High_eff,121.2657
Myanmar,2024,Large,Low_eff,15.7812
Myanmar,2024,Large,Mid_eff,66.447
Myanmar,2024,Medium,High_eff,522.024
Myanmar,2024,Medium,Low_eff,0.0
Myanmar,2024,Medium,Mid_eff,0.0
Myanmar,2024,Small,High_eff,3427.4178
Myanmar,2024,Small,Low_eff,0.0
Myanmar,2024,Small,Mid_eff,0.0
Myanmar,2025,Large,High_eff,124.3667
Myanmar,2025,Large,Low_eff,16.1847
Myanmar,2025,Large,Mid_eff,68.1462
Myanmar,2025,Medium,High_eff,535.3732
Myanmar,2025,Medium,Low_eff,0.0
Myanmar,2025,Medium,Mid_eff,0.0
Myanmar,2025,Small,High_eff,3515.0636
Myanmar,2025,Small,Low_eff,0.0
Myanmar,2025,Small,Mid_eff,0.0
Philippines,2005,Large,High_eff,134.572
Philippines,2005,Large,Low_eff,18.6905
Philippines,2005,Large,Mid_eff,74.0146
Philippines,2005,Medium,High_eff,881.4952
Philippines,2005,Medium,Low_eff,0.0
Philippines,2005,Medium,Mid_eff,0.0
Philippines,2005,Small,High_eff,5972.2187
Philippines,2005,Small,Low_eff,0.0
Philippines,2005,Small,Mid_eff,0.0
Philippines,2006,Large,High_eff,141.2017
Philippines,2006,Large,Low_eff,19.6113
Philippines,2006,Large,Mid_eff,77.6609
Philippines,2006,Medium,High_eff,924.9222
Philippines,2006,Medium,Low_eff,0.0
Philippines,2006,Medium,Mid_eff,0.0
Philippines,2006,Small,High_eff,6266.4409
Philippines,2006,Small,Low_eff,0.0
Philippines,2006,Small,Mid_eff,0.0
Philippines,2007,Large,High_eff,148.0543
Philippines,2007,Large,Low_eff,20.5631
Philippines,2007,Large,Mid_eff,81.4299
Philippines,2007,Medium,High_eff,969.8096
Philippines,2007,Medium,Low_eff,0.0
Philippines,2007,Medium,Mid_eff,0.0
Philippines,2007,Small,High_eff,6570.5572
Philippines,2007,Small,Low_eff,0.0
Philippines,2007,Small,Mid_eff,0.0
Philippines,2008,Large,High_eff,155.1539
Philippines,2008,Large,Low_eff,21.5492
Philippines,2008,Large,Mid_eff,85.3347
Philippines,2008,Medium,High_eff,1016.3147
Philippines,2008,Medium,Low_eff,0.0
Philippines,2008,Medium,Mid_eff,0.0
Philippines,2008,Small,High_eff,6885.6341
Philippines,2008,Small,Low_eff,0.0
Philippines,2008,Small,Mid_eff,0.0
Philippines,2009,Large,High_eff,162.4566
Philippines,2009,Large,Low_eff,22.5634
Philippines,2009,Large,Mid_eff,89.3511
Philippines,2009,Medium,High_eff,1064.1496
Philippines,2009,Medium,Low_eff,0.0
