branch_path,variable,scenario,region,expression,units,scale,per
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Stranded Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Base Template,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Brunei,RegionValue(Indonesia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Cambodia,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Indonesia,RegionValue(Malaysia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Laos,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Malaysia,"0.62 * ConvUnits(2010 USD, 2020 USD) * ConvFuelUnits(gj, liter, biodiesel) ? New Input Cost VOM Malaysia (ACE) Cost for Biofuel and its Feedstock Production",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Myanmar,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Philippines,RegionValue(Thailand) ? Feedstock cost + processing,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Singapore,RegionValue(Malaysia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Thailand,"0.62 * ConvFuelUnits(gj, liter, biodiesel) ? https://digitallibrary.un.org/record/583477/files/%5BTD_%5DUNCTAD_DITC_TED_2006_7-EN.pdf",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Timor Leste,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,AMS Target Scenario,Vietnam,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Base Template,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Brunei,RegionValue(Indonesia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Cambodia,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Indonesia,RegionValue(Malaysia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Laos,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Malaysia,"0.62 * ConvUnits(2010 USD, 2020 USD) * ConvFuelUnits(gj, liter, biodiesel) ? New Input Cost VOM Malaysia (ACE) Cost for Biofuel and its Feedstock Production",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Myanmar,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Philippines,RegionValue(Thailand) ? Feedstock cost + processing,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Singapore,RegionValue(Malaysia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Thailand,"0.62 * ConvFuelUnits(gj, liter, biodiesel) ? https://digitallibrary.un.org/record/583477/files/%5BTD_%5DUNCTAD_DITC_TED_2006_7-EN.pdf",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Timor Leste,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Baseline Simulation,Vietnam,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Base Template,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Brunei,RegionValue(Indonesia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Cambodia,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Indonesia,RegionValue(Malaysia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Laos,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Malaysia,"0.62 * ConvUnits(2010 USD, 2020 USD) * ConvFuelUnits(gj, liter, biodiesel) ? New Input Cost VOM Malaysia (ACE) Cost for Biofuel and its Feedstock Production",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Myanmar,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Philippines,RegionValue(Thailand) ? Feedstock cost + processing,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Singapore,RegionValue(Malaysia),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Thailand,"0.62 * ConvFuelUnits(gj, liter, biodiesel) ? https://digitallibrary.un.org/record/583477/files/%5BTD_%5DUNCTAD_DITC_TED_2006_7-EN.pdf",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Timor Leste,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Current Accounts,Vietnam,RegionValue(Thailand),2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Base Template,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Brunei,"Interp(2025, 6.7588, 2030, 6.5521, 2035, 6.2363, 2040, 5.9299, 2045, 5.6466, 2050, 5.3808, 2055, 5.1314, 2060, 4.8937)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Cambodia,"Interp(2025, 5.3394, 2030, 5.1441, 2035, 4.9276, 2040, 4.7251, 2045, 4.5348, 2050, 4.3541, 2055, 4.1835, 2060, 4.0223)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Indonesia,"Interp(2025, 5.3074, 2030, 5.1136, 2035, 4.9206, 2040, 4.7384, 2045, 4.5662, 2050, 4.402, 2055, 4.2483, 2060, 4.1052)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Laos,"Interp(2025, 5.3355, 2030, 5.1117, 2035, 4.8886, 2040, 4.6826, 2045, 4.495, 2050, 4.3239, 2055, 4.1636, 2060, 4.0132)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Malaysia,"Interp(2025, 6.552, 2030, 6.4117, 2035, 6.2995, 2040, 6.194, 2045, 6.0977, 2050, 6.0006, 2055, 5.9117, 2060, 5.8358)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Myanmar,"Interp(2025, 5.1683, 2030, 4.9275, 2035, 4.7129, 2040, 4.5116, 2045, 4.3232, 2050, 4.1484, 2055, 3.9842, 2060, 3.8301)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Philippines,"Interp(2025, 5.556, 2030, 5.3966, 2035, 5.2275, 2040, 5.0662, 2045, 4.912, 2050, 4.7612, 2055, 4.6224, 2060, 4.4948)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Singapore,"Interp(2025, 14.9792, 2030, 14.936, 2035, 15.0321, 2040, 15.1841, 2045, 15.3313, 2050, 15.4943, 2055, 15.6678, 2060, 15.8612)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Thailand,"Interp(2025, 5.9023, 2030, 5.7243, 2035, 5.595, 2040, 5.481, 2045, 5.3869, 2050, 5.3065, 2055, 5.2468, 2060, 5.2061)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Timor Leste,0,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel,Variable OM Cost,Regional Aspiration Scenario,Vietnam,"Interp(2025, 5.5853, 2030, 5.4579, 2035, 5.3226, 2040, 5.2025, 2045, 5.0927, 2050, 4.9852, 2055, 4.8942, 2060, 4.8193)",2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Auxiliary Fuel Use,AMS Target Scenario,ALL (12 regions),0.001985116,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Auxiliary Fuel Use,Baseline Simulation,ALL (12 regions),0.001985116,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Auxiliary Fuel Use,Current Accounts,ALL (12 regions),0.001985116,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Auxiliary Fuel Use,Regional Aspiration Scenario,ALL (12 regions),0.001985116,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Fuel Cost,AMS Target Scenario,ALL (12 regions),Resources\Secondary\Biodiesel:Production Cost[2020 USD/L],2020 USD,,Liter
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Fuel Cost,Baseline Simulation,ALL (12 regions),Resources\Secondary\Biodiesel:Production Cost[2020 USD/L],2020 USD,,Liter
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Fuel Cost,Current Accounts,ALL (12 regions),Resources\Secondary\Biodiesel:Production Cost[2020 USD/L],2020 USD,,Liter
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Fuel Cost,Regional Aspiration Scenario,ALL (12 regions),Resources\Secondary\Biodiesel:Production Cost[2020 USD/L],2020 USD,,Liter
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel,Fuel Source,Regional Aspiration Scenario,ALL (12 regions),SourceModule(Biodiesel Production),2020 USD,,Liter
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Dioxide Biogenic,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),79.6,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Dioxide Biogenic,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),79.6,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Dioxide Biogenic,Avg Environmental Loading,Current Accounts,ALL (12 regions),79.6,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Dioxide Biogenic,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),79.6,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Monoxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),66 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Monoxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),66 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Monoxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),66 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Carbon Monoxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),66 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Methane,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),3 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Methane,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),3 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Methane,Avg Environmental Loading,Current Accounts,ALL (12 regions),3 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Methane,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),3 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrogen Oxides,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),513 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrogen Oxides,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),513 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrogen Oxides,Avg Environmental Loading,Current Accounts,ALL (12 regions),513 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrogen Oxides,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),513 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrous Oxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0.6 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrous Oxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0.6 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrous Oxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),0.6 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Nitrous Oxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0.6 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Non Methane Volatile Organic Compounds,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),25 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),25 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Current Accounts,ALL (12 regions),25 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),25 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Sulfur Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Sulfur Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Sulfur Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Biodiesel\Sulfur Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Auxiliary Fuel Use,AMS Target Scenario,ALL (12 regions),0.005257874,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Auxiliary Fuel Use,Baseline Simulation,ALL (12 regions),0.005257874,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Auxiliary Fuel Use,Current Accounts,ALL (12 regions),0.005257874,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Auxiliary Fuel Use,Regional Aspiration Scenario,ALL (12 regions),0.005257874,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Fuel Cost,AMS Target Scenario,ALL (12 regions),Resources\Secondary\Electricity:Production Cost[2020 USD/GJ],2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Fuel Cost,Baseline Simulation,ALL (12 regions),Resources\Secondary\Electricity:Production Cost[2020 USD/GJ],2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Fuel Cost,Current Accounts,ALL (12 regions),Resources\Secondary\Electricity:Production Cost[2020 USD/GJ],2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Fuel Cost,Regional Aspiration Scenario,ALL (12 regions),Resources\Secondary\Electricity:Production Cost[2020 USD/GJ],2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Electricity,Fuel Source,Regional Aspiration Scenario,ALL (12 regions),SourceBelow,2020 USD,,Gigajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Auxiliary Fuel Use,AMS Target Scenario,ALL (12 regions),0.024679818,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Auxiliary Fuel Use,Baseline Simulation,ALL (12 regions),0.024679818,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Auxiliary Fuel Use,Current Accounts,ALL (12 regions),0.024679818,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Auxiliary Fuel Use,Regional Aspiration Scenario,ALL (12 regions),0.024679818,British Thermal Unit,,British Thermal Unit
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Fuel Cost,AMS Target Scenario,ALL (12 regions),Resources\Primary\Natural Gas:Production Cost[USD/MMBTU],U.S. Dollar,,Million BTU
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Fuel Cost,Baseline Simulation,ALL (12 regions),Resources\Primary\Natural Gas:Production Cost[USD/MMBTU],U.S. Dollar,,Million BTU
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Fuel Cost,Current Accounts,ALL (12 regions),Resources\Primary\Natural Gas:Production Cost[USD/MMBTU],U.S. Dollar,,Million BTU
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Fuel Cost,Regional Aspiration Scenario,ALL (12 regions),Resources\Primary\Natural Gas:Production Cost[USD/MMBTU],U.S. Dollar,,Million BTU
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas,Fuel Source,Regional Aspiration Scenario,ALL (12 regions),SourceBelow,U.S. Dollar,,Million BTU
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),56.1 ?a,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),56.1 ?a,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),56.1 ?a,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),56.1 ?a,Metric Tonne,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),29 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),29 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),29 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),29 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Methane,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Methane,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Methane,Avg Environmental Loading,Current Accounts,ALL (12 regions),1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Methane,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),74 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),74 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Current Accounts,ALL (12 regions),74 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),74 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrous Oxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0.1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0.1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),0.1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0.1 ?a,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),23 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),23 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Current Accounts,ALL (12 regions),23 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Auxiliary Fuels\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),23 ?b,Kilogramme,,Terajoule
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Feedstock Fuels\Methanol,Feedstock Fuel Share,AMS Target Scenario,ALL (12 regions),Remainder(100),2020 USD,,Metric Tonne
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Feedstock Fuels\Methanol,Feedstock Fuel Share,Baseline Simulation,ALL (12 regions),Remainder(100),2020 USD,,Metric Tonne
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Feedstock Fuels\Methanol,Feedstock Fuel Share,Current Accounts,ALL (12 regions),Remainder(100),2020 USD,,Metric Tonne
Transformation\Biodiesel Production\Processes\FAME Biodiesel\Feedstock Fuels\Methanol,Feedstock Fuel Share,Regional Aspiration Scenario,ALL (12 regions),Remainder(100),2020 USD,,Metric Tonne
