branch_path,variable,scenario,region,expression,units,scale,per
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Palm Oil Mill Effluent),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Sugarcane),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Sugarcane),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Sugarcane),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Sugarcane),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Laos),ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Biodiesel),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Biodiesel),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Biodiesel),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Biodiesel),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Cassava),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Cassava),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Cassava),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Cassava),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Coconut Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Coconut Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Coconut Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Coconut Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Corn),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Corn),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Corn),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Corn),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Ethanol),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Ethanol),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Ethanol),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Ethanol),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Molasses),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Molasses),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Molasses),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Molasses),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Palm Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Palm Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Palm Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Palm Oil),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Palm Oil Mill Effluent),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,Baseline Simulation,ALL (12 regions),FuelID(Palm Oil Mill Effluent),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,Current Accounts,ALL (12 regions),FuelID(Palm Oil Mill Effluent),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,Regional Aspiration Scenario,ALL (12 regions),FuelID(Palm Oil Mill Effluent),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 1,AMS Target Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 1,Baseline Simulation,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 1,Current Accounts,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 1,Regional Aspiration Scenario,ALL (12 regions),RegionID(Cambodia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 2,AMS Target Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 2,Baseline Simulation,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 2,Current Accounts,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 2,Regional Aspiration Scenario,ALL (12 regions),RegionID(Malaysia),ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,AMS Target Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,Baseline Simulation,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,Current Accounts,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,Regional Aspiration Scenario,ALL (12 regions),0,ID,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Activity Level,AMS Target Scenario,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Activity Level,Baseline Simulation,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Activity Level,Current Accounts,ALL (12 regions),0,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Trade LEAP Fuel,AMS Target Scenario,ALL (12 regions),FuelID(Sugarcane),ID,,
