ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence,unit_audit
Singapore,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar PV,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Tidal,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wave,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Indonesia,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Malaysia,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Myanmar,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Philippines,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Singapore,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Thailand,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Timor Leste,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Brunei,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Cambodia,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
Laos,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Capacity Retirement,0,MW,,bas_all_zero.csv,Zero-clamp on Capacity Retirement (BAS standardisation),bas_all_zero.csv,power_capacity_retirement,High,passthrough — input unit preserved (no conversion)
