branch_path,variable,units,scale,per
Demand\Transport\Road\Motorcyle\Blended Gasoline,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Motorcyle\Blended Gasoline,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Motorcyle\Blended Gasoline,RefHH,Ref/hh,,
Demand\Transport\Road\Motorcyle\Blended Gasoline,Sales,Vehicle,,
Demand\Transport\Road\Motorcyle\Blended Gasoline,Scrappage,Vehicle,,
Demand\Transport\Road\Motorcyle\Blended Gasoline,Stock,Vehicle,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Average Mileage,Kilometer,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Device Share,Share,%,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Mileage,Kilometer,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Motorcyle\Blended Gasoline\Blended Gasoline,RefHH,Ref/hh,,
Demand\Transport\Road\Motorcyle\Electricity,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\Motorcyle\Electricity,First Sales Year,Years,,
Demand\Transport\Road\Motorcyle\Electricity,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Motorcyle\Electricity,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Motorcyle\Electricity,RefHH,Ref/hh,,
Demand\Transport\Road\Motorcyle\Electricity,Sales,Vehicle,,
Demand\Transport\Road\Motorcyle\Electricity,Scrappage,Vehicle,,
Demand\Transport\Road\Motorcyle\Electricity,Stock,Vehicle,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Average Mileage,Kilometer,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Device Share,Share,%,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Load Shape,Percent,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Mileage,Kilometer,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Motorcyle\Electricity\Electricity,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar,Demand Cost,2020 USD,,Device
Demand\Transport\Road\PassengerCar,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Blended Diesel,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\PassengerCar\Blended Diesel,First Sales Year,Years,,
Demand\Transport\Road\PassengerCar\Blended Diesel,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\PassengerCar\Blended Diesel,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\PassengerCar\Blended Diesel,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Blended Diesel,Sales,Vehicle,,
Demand\Transport\Road\PassengerCar\Blended Diesel,Scrappage,Vehicle,,
Demand\Transport\Road\PassengerCar\Blended Diesel,Stock,Vehicle,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Average Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Device Share,Share,%,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,Mileage Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Blended Diesel\Blended Diesel,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Blended Gasoline,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\PassengerCar\Blended Gasoline,First Sales Year,Years,,
Demand\Transport\Road\PassengerCar\Blended Gasoline,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\PassengerCar\Blended Gasoline,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\PassengerCar\Blended Gasoline,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Blended Gasoline,Sales,Vehicle,,
Demand\Transport\Road\PassengerCar\Blended Gasoline,Scrappage,Vehicle,,
Demand\Transport\Road\PassengerCar\Blended Gasoline,Stock,Vehicle,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Average Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Device Share,Share,%,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,Mileage Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Blended Gasoline\Blended Gasoline,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Electricity,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\PassengerCar\Electricity,First Sales Year,Years,,
Demand\Transport\Road\PassengerCar\Electricity,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\PassengerCar\Electricity,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\PassengerCar\Electricity,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Electricity,Sales,Vehicle,,
Demand\Transport\Road\PassengerCar\Electricity,Scrappage,Vehicle,,
Demand\Transport\Road\PassengerCar\Electricity,Stock,Vehicle,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Average Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Device Share,Share,%,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Load Shape,Percent,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,Mileage Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Electricity\Electricity,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Natural Gas,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\PassengerCar\Natural Gas,First Sales Year,Years,,
Demand\Transport\Road\PassengerCar\Natural Gas,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\PassengerCar\Natural Gas,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\PassengerCar\Natural Gas,RefHH,Ref/hh,,
Demand\Transport\Road\PassengerCar\Natural Gas,Sales,Vehicle,,
Demand\Transport\Road\PassengerCar\Natural Gas,Scrappage,Vehicle,,
Demand\Transport\Road\PassengerCar\Natural Gas,Stock,Vehicle,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Average Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Device Share,Share,%,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Mileage,Kilometer,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,Mileage Correction Factor,Percent,,
Demand\Transport\Road\PassengerCar\Natural Gas\Natural Gas,RefHH,Ref/hh,,
Demand\Transport\Road\Truck,Demand Cost,2020 USD,,Device
Demand\Transport\Road\Truck,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Blended Diesel,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\Truck\Blended Diesel,First Sales Year,Years,,
Demand\Transport\Road\Truck\Blended Diesel,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Truck\Blended Diesel,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Truck\Blended Diesel,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Blended Diesel,Sales,Vehicle,,
Demand\Transport\Road\Truck\Blended Diesel,Scrappage,Vehicle,,
Demand\Transport\Road\Truck\Blended Diesel,Stock,Vehicle,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Average Mileage,Kilometer,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Device Share,Share,%,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Mileage,Kilometer,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Truck\Blended Diesel\Blended Diesel,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Blended Gasoline,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\Truck\Blended Gasoline,First Sales Year,Years,,
Demand\Transport\Road\Truck\Blended Gasoline,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Truck\Blended Gasoline,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Truck\Blended Gasoline,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Blended Gasoline,Sales,Vehicle,,
Demand\Transport\Road\Truck\Blended Gasoline,Scrappage,Vehicle,,
Demand\Transport\Road\Truck\Blended Gasoline,Stock,Vehicle,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Average Mileage,Kilometer,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Device Share,Share,%,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Mileage,Kilometer,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Truck\Blended Gasoline\Blended Gasoline,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Electricity,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\Truck\Electricity,First Sales Year,Years,,
Demand\Transport\Road\Truck\Electricity,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Truck\Electricity,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Truck\Electricity,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Electricity,Sales,Vehicle,,
Demand\Transport\Road\Truck\Electricity,Scrappage,Vehicle,,
Demand\Transport\Road\Truck\Electricity,Stock,Vehicle,,
Demand\Transport\Road\Truck\Electricity\Electricity,Average Mileage,Kilometer,,
Demand\Transport\Road\Truck\Electricity\Electricity,Device Share,Share,%,
Demand\Transport\Road\Truck\Electricity\Electricity,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Truck\Electricity\Electricity,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Truck\Electricity\Electricity,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Truck\Electricity\Electricity,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Truck\Electricity\Electricity,Load Shape,Percent,,
Demand\Transport\Road\Truck\Electricity\Electricity,Mileage,Kilometer,,
Demand\Transport\Road\Truck\Electricity\Electricity,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Truck\Electricity\Electricity,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Hydrogen,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\Truck\Hydrogen,First Sales Year,Years,,
Demand\Transport\Road\Truck\Hydrogen,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Truck\Hydrogen,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Truck\Hydrogen,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Hydrogen,Sales,Vehicle,,
Demand\Transport\Road\Truck\Hydrogen,Scrappage,Vehicle,,
Demand\Transport\Road\Truck\Hydrogen,Stock,Vehicle,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Average Mileage,Kilometer,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Device Share,Share,%,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Mileage,Kilometer,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Truck\Hydrogen\Hydrogen,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Natural Gas,Demand Cost,2020 USD,,Vehicle
Demand\Transport\Road\Truck\Natural Gas,First Sales Year,Years,,
Demand\Transport\Road\Truck\Natural Gas,Fraction of Scrapped Replaced,Percent,%,
Demand\Transport\Road\Truck\Natural Gas,Max Scrappage Fraction,Percent,%,
Demand\Transport\Road\Truck\Natural Gas,RefHH,Ref/hh,,
Demand\Transport\Road\Truck\Natural Gas,Sales,Vehicle,,
Demand\Transport\Road\Truck\Natural Gas,Scrappage,Vehicle,,
Demand\Transport\Road\Truck\Natural Gas,Stock,Vehicle,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Average Mileage,Kilometer,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Device Share,Share,%,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Final On-Road Fuel Economy,Percent,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Final On-Road Mileage,Kilometer,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Fuel Economy,MPG Gasoline US eq.,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Fuel Economy Correction Factor,Percent,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Mileage,Kilometer,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,Mileage Correction Factor,Percent,,
Demand\Transport\Road\Truck\Natural Gas\Natural Gas,RefHH,Ref/hh,,
