branch_path,variable,scenario,region,expression,units,scale,per
Demand\Transport\Inland Waterways\Gasoline\Particulates PM2pt5,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),9.5 ?b,Kilogramme,,Metric Tonne
Demand\Transport\Inland Waterways\Gasoline\Particulates PM2pt5,Avg Environmental Loading,Current Accounts,ALL (12 regions),9.5 ?b,Kilogramme,,Metric Tonne
Demand\Transport\Inland Waterways\Gasoline\Particulates PM2pt5,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),9.5 ?b,Kilogramme,,Metric Tonne
Demand\Transport\Inland Waterways\Gasoline\Sulfur Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Gasoline\Sulfur Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Gasoline\Sulfur Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Gasoline\Sulfur Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),SulfurContent*(1-SulfurRetention)*(SO2/S),Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Demand Cost,AMS Target Scenario,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Final Energy Intensity,AMS Target Scenario,ALL (12 regions),0,Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Final Energy Intensity,Baseline Simulation,ALL (12 regions),0,Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Final Energy Intensity,Current Accounts,ALL (12 regions),0,Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Final Energy Intensity,Regional Aspiration Scenario,ALL (12 regions),0,Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Fuel Share,AMS Target Scenario,ALL (12 regions),0,Share,%,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Fuel Share,Baseline Simulation,ALL (12 regions),0,Share,%,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Fuel Share,Current Accounts,ALL (12 regions),0,Share,%,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,Fuel Share,Regional Aspiration Scenario,ALL (12 regions),0,Share,%,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,RefHH,AMS Target Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,RefHH,Baseline Simulation,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,RefHH,Current Accounts,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,RefHH,Regional Aspiration Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,TotalEnergyTran,AMS Target Scenario,ALL (12 regions),0,TOE,Thousand,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,TotalEnergyTran,Baseline Simulation,ALL (12 regions),0,TOE,Thousand,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,TotalEnergyTran,Current Accounts,ALL (12 regions),0,TOE,Thousand,
Demand\Transport\Inland Waterways\Hydrogen Fuel Cell,TotalEnergyTran,Regional Aspiration Scenario,ALL (12 regions),0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,Demand Cost,AMS Target Scenario,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,AMS Target Scenario,ALL (12 regions),Growth(0),Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Baseline Simulation,ALL (12 regions),Growth(0),Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Base Template,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Brunei,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Cambodia,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Indonesia,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Laos,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Malaysia,"If(Year<=2017,_x000D_
TotalEnergyTran[TOE]/Total Activity[USD],_x000D_
Value(2017))",Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Myanmar,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Philippines,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Singapore,"If(Year<=2019,_x000D_
TotalEnergyTran[TOE]/Total Activity[USD],_x000D_
Value(2019))",Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Thailand,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Timor Leste,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Current Accounts,Vietnam,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Final Energy Intensity,Regional Aspiration Scenario,ALL (12 regions),Growth(0),Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Kerosene,Fuel Share,AMS Target Scenario,ALL (12 regions),TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Kerosene,Fuel Share,Baseline Simulation,ALL (12 regions),TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Kerosene,Fuel Share,Current Accounts,ALL (12 regions),TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Kerosene,Fuel Share,Regional Aspiration Scenario,ALL (12 regions),TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Kerosene,RefHH,AMS Target Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Kerosene,RefHH,Baseline Simulation,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Kerosene,RefHH,Current Accounts,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Kerosene,RefHH,Regional Aspiration Scenario,ALL (12 regions),1,Ref/hh,,
Demand\Transport\Inland Waterways\Kerosene,Share_FossilFuels,Current Accounts,ALL (12 regions),Fuel Share[% Share]*100/(Demand\Transport_\Inland Waterways\Diesel:Fuel Share[% Share]+Demand\Transport_\Inland Waterways\Residual Fuel Oil:Fuel Share[% Share]+Demand\Transport_\Inland Waterways\Gasoline:Fuel Share[% Share]+Fuel Share[% Share]),%,,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,AMS Target Scenario,ALL (12 regions),Growth(0),TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Baseline Simulation,ALL (12 regions),Growth(0),TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Base Template,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Brunei,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Cambodia,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Indonesia,"Interp(2005, 3.41, 2006, 3, 2007, 3, 2008, 2.46, 2009, 1.5, 2010, 0.82, 2011, 0.55, 2012, 0.41, 2013, 0.41, 2014, 0.27, 2015, 0.27, 2016, 0.14, 2017, 0.14, 2018, 0.14, 2019, 0.14, 2020, 0.14, 2021, 0.14, 2022, 0.14)",TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Laos,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Malaysia,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Myanmar,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Philippines,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Singapore,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Thailand,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Timor Leste,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Current Accounts,Vietnam,0,TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene,TotalEnergyTran,Regional Aspiration Scenario,ALL (12 regions),Growth(0),TOE,Thousand,
Demand\Transport\Inland Waterways\Kerosene\Ammonia,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Ammonia,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Ammonia,Avg Environmental Loading,Current Accounts,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Ammonia,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Black Carbon,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Black Carbon,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Black Carbon,Avg Environmental Loading,Current Accounts,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Black Carbon,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),71.5 ?a,Metric Tonne,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),71.5 ?a,Metric Tonne,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),71.5 ?a,Metric Tonne,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),71.5 ?a,Metric Tonne,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide Biogenic,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide Biogenic,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide Biogenic,Avg Environmental Loading,Current Accounts,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Dioxide Biogenic,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Monoxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),2 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Monoxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),2 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Monoxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),2 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Carbon Monoxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),2 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Methane,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0.5 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Methane,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0.5 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Methane,Avg Environmental Loading,Current Accounts,ALL (12 regions),0.5 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Methane,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0.5 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrogen Oxides,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),9.4 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrogen Oxides,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),9.4 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrogen Oxides,Avg Environmental Loading,Current Accounts,ALL (12 regions),9.4 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrogen Oxides,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),9.4 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrous Oxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),2 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrous Oxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),2 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrous Oxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),2 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Nitrous Oxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),2 ?a,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Non Methane Volatile Organic Compounds,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0.8 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0.8 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Current Accounts,ALL (12 regions),0.8 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0.8 ?b,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Organic Carbon,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Organic Carbon,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Organic Carbon,Avg Environmental Loading,Current Accounts,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Organic Carbon,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM10,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM10,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM10,Avg Environmental Loading,Current Accounts,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM10,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM2pt5,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM2pt5,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM2pt5,Avg Environmental Loading,Current Accounts,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Particulates PM2pt5,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),0,Kilogramme,,Terajoule
Demand\Transport\Inland Waterways\Kerosene\Sulfur Dioxide,Avg Environmental Loading,AMS Target Scenario,ALL (12 regions),SulfurContent*(SO2/S) ?b,Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Kerosene\Sulfur Dioxide,Avg Environmental Loading,Baseline Simulation,ALL (12 regions),SulfurContent*(SO2/S) ?b,Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Kerosene\Sulfur Dioxide,Avg Environmental Loading,Current Accounts,ALL (12 regions),SulfurContent*(SO2/S) ?b,Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Kerosene\Sulfur Dioxide,Avg Environmental Loading,Regional Aspiration Scenario,ALL (12 regions),SulfurContent*(SO2/S) ?b,Kilogramme,,Kilogramme
Demand\Transport\Inland Waterways\Residual Fuel Oil,Demand Cost,AMS Target Scenario,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Demand Cost,Baseline Simulation,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Demand Cost,Current Accounts,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Demand Cost,Regional Aspiration Scenario,ALL (12 regions),0,2020 USD,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,AMS Target Scenario,ALL (12 regions),Growth(0),Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Baseline Simulation,ALL (12 regions),Growth(0),Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Base Template,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Brunei,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Cambodia,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Indonesia,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Laos,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Malaysia,"If(Year<=2017,_x000D_
TotalEnergyTran[TOE]/Total Activity[USD],_x000D_
Value(2017))",Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Myanmar,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Philippines,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Singapore,"If(Year<=2019,_x000D_
TotalEnergyTran[TOE]/Total Activity[USD],_x000D_
Value(2019))",Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Thailand,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Timor Leste,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Current Accounts,Vietnam,TotalEnergyTran[TOE]/Total Activity[USD],Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Final Energy Intensity,Regional Aspiration Scenario,ALL (12 regions),Growth(0),Tonnes of Oil Equivalent,,U.S. Dollar
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Base Template,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Brunei,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Cambodia,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Indonesia,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Laos,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Malaysia,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Myanmar,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Philippines,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Singapore,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Thailand,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Timor Leste,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,AMS Target Scenario,Vietnam,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Base Template,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Brunei,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Cambodia,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Indonesia,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Laos,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Malaysia,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Myanmar,Remainder(100),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Philippines,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Singapore,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Thailand,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Timor Leste,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Baseline Simulation,Vietnam,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Current Accounts,Base Template,TotalEnergyTran[Thousand TOE]*100/Total(TotalEnergyTran[Thousand TOE]),Share,%,
Demand\Transport\Inland Waterways\Residual Fuel Oil,Fuel Share,Current Accounts,Brunei,Remainder(100),Share,%,
