Country,ISO3,Year,vehicle_type,sales_count,source_method
Cambodia,KHM,2009,Truck,0.0,observed
Cambodia,KHM,2010,Truck,0.0,observed
Cambodia,KHM,2011,Truck,1630.832918076685,observed
Cambodia,KHM,2012,Truck,6490.104094536204,observed
Cambodia,KHM,2013,Truck,11155.114142979888,observed
Cambodia,KHM,2014,Truck,11883.328219280134,observed
Cambodia,KHM,2015,Truck,11163.2261824842,observed
Cambodia,KHM,2016,Truck,8781.793645729937,observed
Cambodia,KHM,2017,Truck,8458.183291263886,observed
Cambodia,KHM,2018,Truck,6980.96050942046,observed
Cambodia,KHM,2019,Truck,5779.111860421137,observed
Cambodia,KHM,2020,Truck,0.0,observed
Cambodia,KHM,2021,Truck,2551.361739497923,observed
Cambodia,KHM,2022,Truck,6535.677414096193,observed
Cambodia,KHM,2023,Truck,0.0,observed
Cambodia,KHM,2024,Truck,9159.134928542757,observed
Cambodia,KHM,2025,Truck,28319.88159139437,stock_flow_fe_ols
Cambodia,KHM,2026,Truck,13894.336397465391,stock_flow_fe_ols
Cambodia,KHM,2027,Truck,14844.019203327844,stock_flow_fe_ols
Cambodia,KHM,2028,Truck,15513.390280724852,stock_flow_fe_ols
Cambodia,KHM,2029,Truck,15817.86119084929,stock_flow_fe_ols
Cambodia,KHM,2030,Truck,8136.732799327729,stock_flow_fe_ols
Cambodia,KHM,2031,Truck,11485.578380225808,stock_flow_fe_ols
Cambodia,KHM,2032,Truck,11558.140109816362,stock_flow_fe_ols
Cambodia,KHM,2033,Truck,11317.09473590841,stock_flow_fe_ols
Cambodia,KHM,2034,Truck,11947.20608823464,stock_flow_fe_ols
Cambodia,KHM,2035,Truck,13043.090679994551,stock_flow_fe_ols
Cambodia,KHM,2036,Truck,13323.055245811149,stock_flow_fe_ols
Cambodia,KHM,2037,Truck,14108.50394100949,stock_flow_fe_ols
Cambodia,KHM,2038,Truck,15125.000511715276,stock_flow_fe_ols
Cambodia,KHM,2039,Truck,16013.095501232689,stock_flow_fe_ols
Cambodia,KHM,2040,Truck,16707.16254710732,stock_flow_fe_ols
Cambodia,KHM,2041,Truck,17612.321006870567,stock_flow_fe_ols
Cambodia,KHM,2042,Truck,18479.9284075803,stock_flow_fe_ols
Cambodia,KHM,2043,Truck,18623.368049255456,stock_flow_fe_ols
Cambodia,KHM,2044,Truck,19022.84522973321,stock_flow_fe_ols
Cambodia,KHM,2045,Truck,19331.9640248286,stock_flow_fe_ols
Cambodia,KHM,2046,Truck,19095.556063189404,stock_flow_fe_ols
Cambodia,KHM,2047,Truck,18859.94708871184,stock_flow_fe_ols
Cambodia,KHM,2048,Truck,19139.33604231593,stock_flow_fe_ols
Cambodia,KHM,2049,Truck,19446.00255576207,stock_flow_fe_ols
Cambodia,KHM,2050,Truck,19847.914198840008,stock_flow_fe_ols
Cambodia,KHM,2051,Truck,20358.136475708947,stock_flow_fe_ols
Cambodia,KHM,2052,Truck,21110.208168511628,stock_flow_fe_ols
Cambodia,KHM,2053,Truck,21776.9712714279,stock_flow_fe_ols
Cambodia,KHM,2054,Truck,22525.85303476296,stock_flow_fe_ols
Cambodia,KHM,2055,Truck,23242.61349883955,stock_flow_fe_ols
Cambodia,KHM,2056,Truck,23916.79831416573,stock_flow_fe_ols
Cambodia,KHM,2057,Truck,24514.80537690659,stock_flow_fe_ols
Cambodia,KHM,2058,Truck,25064.558214958237,stock_flow_fe_ols
Cambodia,KHM,2059,Truck,25561.084344952837,stock_flow_fe_ols
Cambodia,KHM,2060,Truck,26014.45713175437,stock_flow_fe_ols
Indonesia,IDN,2005,2W,0.0,observed
Indonesia,IDN,2006,2W,6708340.874199839,observed
Indonesia,IDN,2007,2W,7960553.135675566,observed
Indonesia,IDN,2008,2W,8118284.525101149,observed
Indonesia,IDN,2009,2W,6948067.95427491,observed
Indonesia,IDN,2010,2W,9155402.315397913,observed
Indonesia,IDN,2011,2W,9476516.143133068,observed
Indonesia,IDN,2012,2W,9614374.612384051,observed
Indonesia,IDN,2013,2W,9249950.464203762,observed
Indonesia,IDN,2014,2W,8653753.504674153,observed
Indonesia,IDN,2015,2W,8568418.470735507,observed
Indonesia,IDN,2016,2W,9238148.01707563,observed
Indonesia,IDN,2017,2W,9667315.832812743,observed
Indonesia,IDN,2018,2W,10132491.952260287,observed
Indonesia,IDN,2019,2W,10265999.978860842,observed
Indonesia,IDN,2020,2W,1815451.5027908683,observed
Indonesia,IDN,2021,2W,9940713.74303734,observed
Indonesia,IDN,2022,2W,12394442.950922878,observed
Indonesia,IDN,2023,2W,12533890.037262274,observed
Indonesia,IDN,2024,2W,12725712.082038954,observed
Indonesia,IDN,2025,2W,12884765.489993157,stock_flow_gompertz
Indonesia,IDN,2026,2W,13046214.742140412,stock_flow_gompertz
Indonesia,IDN,2027,2W,13160251.458687035,stock_flow_gompertz
Indonesia,IDN,2028,2W,13077589.294501811,stock_flow_gompertz
Indonesia,IDN,2029,2W,12742515.112761289,stock_flow_gompertz
Indonesia,IDN,2030,2W,11597690.226242632,stock_flow_gompertz
Indonesia,IDN,2031,2W,11652785.059920996,stock_flow_gompertz
Indonesia,IDN,2032,2W,11656449.25340721,stock_flow_gompertz
Indonesia,IDN,2033,2W,11654411.081911745,stock_flow_gompertz
Indonesia,IDN,2034,2W,11768484.486126125,stock_flow_gompertz
Indonesia,IDN,2035,2W,11841699.358428478,stock_flow_gompertz
Indonesia,IDN,2036,2W,12014667.234374642,stock_flow_gompertz
Indonesia,IDN,2037,2W,12212026.497449458,stock_flow_gompertz
Indonesia,IDN,2038,2W,12641358.157020897,stock_flow_gompertz
Indonesia,IDN,2039,2W,12868066.737158837,stock_flow_gompertz
Indonesia,IDN,2040,2W,12958896.718602002,stock_flow_gompertz
Indonesia,IDN,2041,2W,13036570.60867256,stock_flow_gompertz
Indonesia,IDN,2042,2W,13204324.970482826,stock_flow_gompertz
Indonesia,IDN,2043,2W,13193619.34638533,stock_flow_gompertz
Indonesia,IDN,2044,2W,13082514.473522842,stock_flow_gompertz
Indonesia,IDN,2045,2W,12942891.36485842,stock_flow_gompertz
Indonesia,IDN,2046,2W,12812515.50488627,stock_flow_gompertz
Indonesia,IDN,2047,2W,12684074.915845277,stock_flow_gompertz
Indonesia,IDN,2048,2W,12608474.5431993,stock_flow_gompertz
Indonesia,IDN,2049,2W,12565482.275683284,stock_flow_gompertz
Indonesia,IDN,2050,2W,12552778.229445636,stock_flow_gompertz
Indonesia,IDN,2051,2W,12694331.451206475,stock_flow_gompertz
Indonesia,IDN,2052,2W,12805801.094755411,stock_flow_gompertz
Indonesia,IDN,2053,2W,12924341.46848473,stock_flow_gompertz
Indonesia,IDN,2054,2W,13036790.231956422,stock_flow_gompertz
Indonesia,IDN,2055,2W,13137720.84400776,stock_flow_gompertz
Indonesia,IDN,2056,2W,13212471.31254065,stock_flow_gompertz
Indonesia,IDN,2057,2W,13262140.373934628,stock_flow_gompertz
Indonesia,IDN,2058,2W,13289459.994987903,stock_flow_gompertz
Indonesia,IDN,2059,2W,13295520.440250576,stock_flow_gompertz
Indonesia,IDN,2060,2W,13279431.029911635,stock_flow_gompertz
Indonesia,IDN,2005,Bus,0.0,observed
Indonesia,IDN,2006,Bus,14791.284219090376,observed
Indonesia,IDN,2007,Bus,15768.119417490234,observed
Indonesia,IDN,2008,Bus,16075.319670933139,observed
Indonesia,IDN,2009,Bus,15574.54977251061,observed
Indonesia,IDN,2010,Bus,17095.458942702884,observed
Indonesia,IDN,2011,Bus,17154.526635437272,observed
Indonesia,IDN,2012,Bus,17579.648389149632,observed
Indonesia,IDN,2013,Bus,17669.00479171655,observed
Indonesia,IDN,2014,Bus,17505.68620106083,observed
Indonesia,IDN,2015,Bus,17554.796536741753,observed
Indonesia,IDN,2016,Bus,18813.97473780191,observed
Indonesia,IDN,2017,Bus,19791.955900590285,observed
Indonesia,IDN,2018,Bus,20965.143447759794,observed
Indonesia,IDN,2019,Bus,22017.6578692935,observed
Indonesia,IDN,2020,Bus,13983.362857175205,observed
Indonesia,IDN,2021,Bus,22283.54812985202,observed
Indonesia,IDN,2022,Bus,25729.45988347818,observed
Indonesia,IDN,2023,Bus,27304.46183447013,observed
Indonesia,IDN,2024,Bus,28784.500545100713,observed
Indonesia,IDN,2025,Bus,30152.283648631943,stock_flow_fe_ols
Indonesia,IDN,2026,Bus,31657.034128854983,stock_flow_fe_ols
Indonesia,IDN,2027,Bus,33195.28829779127,stock_flow_fe_ols
Indonesia,IDN,2028,Bus,34514.865517065686,stock_flow_fe_ols
Indonesia,IDN,2029,Bus,35626.46493341279,stock_flow_fe_ols
Indonesia,IDN,2030,Bus,34474.98665264243,stock_flow_fe_ols
Indonesia,IDN,2031,Bus,35624.83208097634,stock_flow_fe_ols
Indonesia,IDN,2032,Bus,36791.90003595367,stock_flow_fe_ols
Indonesia,IDN,2033,Bus,38046.45724308951,stock_flow_fe_ols
Indonesia,IDN,2034,Bus,39475.33633368602,stock_flow_fe_ols
Indonesia,IDN,2035,Bus,40923.66991410701,stock_flow_fe_ols
Indonesia,IDN,2036,Bus,42516.539791874704,stock_flow_fe_ols
Indonesia,IDN,2037,Bus,44182.317266231694,stock_flow_fe_ols
Indonesia,IDN,2038,Bus,46146.68339207047,stock_flow_fe_ols
Indonesia,IDN,2039,Bus,47928.36559496209,stock_flow_fe_ols
Indonesia,IDN,2040,Bus,49507.82985777897,stock_flow_fe_ols
Indonesia,IDN,2041,Bus,51067.72264647205,stock_flow_fe_ols
Indonesia,IDN,2042,Bus,52900.57305111876,stock_flow_fe_ols
Indonesia,IDN,2043,Bus,54572.78975600132,stock_flow_fe_ols
Indonesia,IDN,2044,Bus,56099.706544766086,stock_flow_fe_ols
Indonesia,IDN,2045,Bus,57566.61576604459,stock_flow_fe_ols
Indonesia,IDN,2046,Bus,59038.60909326491,stock_flow_fe_ols
Indonesia,IDN,2047,Bus,60434.54657248792,stock_flow_fe_ols
Indonesia,IDN,2048,Bus,61981.46256446512,stock_flow_fe_ols
Indonesia,IDN,2049,Bus,63540.5243522278,stock_flow_fe_ols
Indonesia,IDN,2050,Bus,65171.923677105806,stock_flow_fe_ols
Indonesia,IDN,2051,Bus,68187.11164854863,stock_flow_fe_ols
Indonesia,IDN,2052,Bus,70586.01373205427,stock_flow_fe_ols
Indonesia,IDN,2053,Bus,73067.55839137908,stock_flow_fe_ols
Indonesia,IDN,2054,Bus,75609.66836652288,stock_flow_fe_ols
Indonesia,IDN,2055,Bus,78204.18137261644,stock_flow_fe_ols
Indonesia,IDN,2056,Bus,80830.1244529892,stock_flow_fe_ols
Indonesia,IDN,2057,Bus,83482.34426906134,stock_flow_fe_ols
Indonesia,IDN,2058,Bus,86170.65941103303,stock_flow_fe_ols
Indonesia,IDN,2059,Bus,88895.23468653369,stock_flow_fe_ols
Indonesia,IDN,2060,Bus,91676.7311143634,stock_flow_fe_ols
Indonesia,IDN,2005,LDV,0.0,observed
Indonesia,IDN,2006,LDV,835677.362879483,observed
Indonesia,IDN,2007,LDV,937228.1794996923,observed
Indonesia,IDN,2008,LDV,957068.7045575138,observed
Indonesia,IDN,2009,LDV,870254.4949628161,observed
Indonesia,IDN,2010,LDV,1066923.8380196486,observed
Indonesia,IDN,2011,LDV,1121932.9594982928,observed
Indonesia,IDN,2012,LDV,1170060.8237773664,observed
Indonesia,IDN,2013,LDV,1174380.946240276,observed
Indonesia,IDN,2014,LDV,1148634.9498185406,observed
Indonesia,IDN,2015,LDV,1170305.2341440078,observed
Indonesia,IDN,2016,LDV,1295922.1977402698,observed
Indonesia,IDN,2017,LDV,1404174.8810730537,observed
Indonesia,IDN,2018,LDV,1536557.8289274555,observed
Indonesia,IDN,2019,LDV,1629990.0064723194,observed
Indonesia,IDN,2020,LDV,83222.62095004508,observed
Indonesia,IDN,2021,LDV,1490827.7704239506,observed
Indonesia,IDN,2022,LDV,2009878.1772619858,observed
Indonesia,IDN,2023,LDV,2124155.087185407,observed
Indonesia,IDN,2024,LDV,2269036.2239359133,observed
Indonesia,IDN,2025,LDV,2442379.7986922488,stock_flow_gompertz
Indonesia,IDN,2026,LDV,2647287.599029675,stock_flow_gompertz
Indonesia,IDN,2027,LDV,2855131.260369215,stock_flow_gompertz
Indonesia,IDN,2028,LDV,3060998.810805183,stock_flow_gompertz
Indonesia,IDN,2029,LDV,3238193.8579455093,stock_flow_gompertz
Indonesia,IDN,2030,LDV,2911569.8693649583,stock_flow_gompertz
Indonesia,IDN,2031,LDV,3063217.878409598,stock_flow_gompertz
Indonesia,IDN,2032,LDV,3217105.542961374,stock_flow_gompertz
Indonesia,IDN,2033,LDV,3372594.435760226,stock_flow_gompertz
Indonesia,IDN,2034,LDV,3553871.4973651394,stock_flow_gompertz
Indonesia,IDN,2035,LDV,3733183.014186628,stock_flow_gompertz
Indonesia,IDN,2036,LDV,3934398.83872734,stock_flow_gompertz
Indonesia,IDN,2037,LDV,4147794.885794111,stock_flow_gompertz
Indonesia,IDN,2038,LDV,4417899.732187986,stock_flow_gompertz
Indonesia,IDN,2039,LDV,4658051.41857817,stock_flow_gompertz
Indonesia,IDN,2040,LDV,4863520.508232355,stock_flow_gompertz
Indonesia,IDN,2041,LDV,5073819.239961356,stock_flow_gompertz
Indonesia,IDN,2042,LDV,5301734.347543322,stock_flow_gompertz
Indonesia,IDN,2043,LDV,5496842.9865463525,stock_flow_gompertz
Indonesia,IDN,2044,LDV,5673061.418017544,stock_flow_gompertz
Indonesia,IDN,2045,LDV,5830242.794102199,stock_flow_gompertz
Indonesia,IDN,2046,LDV,5972275.461635001,stock_flow_gompertz
Indonesia,IDN,2047,LDV,6104785.513073266,stock_flow_gompertz
Indonesia,IDN,2048,LDV,6250090.125296131,stock_flow_gompertz
Indonesia,IDN,2049,LDV,6396310.335608125,stock_flow_gompertz
Indonesia,IDN,2050,LDV,6543125.320563227,stock_flow_gompertz
Indonesia,IDN,2051,LDV,6825756.016703829,stock_flow_gompertz
Indonesia,IDN,2052,LDV,7040910.695319176,stock_flow_gompertz
Indonesia,IDN,2053,LDV,7255535.8635768145,stock_flow_gompertz
Indonesia,IDN,2054,LDV,7465369.52375184,stock_flow_gompertz
Indonesia,IDN,2055,LDV,7667846.32908316,stock_flow_gompertz
Indonesia,IDN,2056,LDV,7858423.594920307,stock_flow_gompertz
Indonesia,IDN,2057,LDV,8035605.00799413,stock_flow_gompertz
Indonesia,IDN,2058,LDV,8199698.072908461,stock_flow_gompertz
Indonesia,IDN,2059,LDV,8349881.112787336,stock_flow_gompertz
Indonesia,IDN,2060,LDV,8487338.800865352,stock_flow_gompertz
Indonesia,IDN,2005,Truck,0.0,observed
Indonesia,IDN,2006,Truck,175913.892698491,observed
Indonesia,IDN,2007,Truck,101779.9329184671,observed
Indonesia,IDN,2008,Truck,35809.43643278163,observed
Indonesia,IDN,2009,Truck,0.0,observed
Indonesia,IDN,2010,Truck,1085332.050202253,observed
Indonesia,IDN,2011,Truck,360810.14702723967,observed
Indonesia,IDN,2012,Truck,395842.9682745775,observed
Indonesia,IDN,2013,Truck,440379.07291767467,observed
Indonesia,IDN,2014,Truck,413329.0534238308,observed
Indonesia,IDN,2015,Truck,408879.71325171785,observed
Indonesia,IDN,2016,Truck,340849.7307667164,observed
Indonesia,IDN,2017,Truck,488921.6149862432,observed
Indonesia,IDN,2018,Truck,512132.3989736838,observed
Indonesia,IDN,2019,Truck,387167.50036343466,observed
Indonesia,IDN,2020,Truck,0.0,observed
Indonesia,IDN,2021,Truck,120841.41722715924,observed
Indonesia,IDN,2022,Truck,676787.5777939679,observed
Indonesia,IDN,2023,Truck,524778.618067462,observed
Indonesia,IDN,2024,Truck,684596.3250055052,observed
Indonesia,IDN,2025,Truck,491865.84690505546,stock_flow_fe_ols
Indonesia,IDN,2026,Truck,650796.1909317542,stock_flow_fe_ols
Indonesia,IDN,2027,Truck,701331.6404183768,stock_flow_fe_ols
Indonesia,IDN,2028,Truck,715637.9701331472,stock_flow_fe_ols
Indonesia,IDN,2029,Truck,727039.8421111898,stock_flow_fe_ols
Indonesia,IDN,2030,Truck,658603.7412774311,stock_flow_fe_ols
Indonesia,IDN,2031,Truck,663246.5509613138,stock_flow_fe_ols
Indonesia,IDN,2032,Truck,670731.1111034332,stock_flow_fe_ols
Indonesia,IDN,2033,Truck,676690.7650718549,stock_flow_fe_ols
Indonesia,IDN,2034,Truck,697291.2173550846,stock_flow_fe_ols
Indonesia,IDN,2035,Truck,702790.401058834,stock_flow_fe_ols
Indonesia,IDN,2036,Truck,720156.1265614163,stock_flow_fe_ols
Indonesia,IDN,2037,Truck,747804.5500224046,stock_flow_fe_ols
Indonesia,IDN,2038,Truck,786837.2569530029,stock_flow_fe_ols
Indonesia,IDN,2039,Truck,826874.0221266728,stock_flow_fe_ols
Indonesia,IDN,2040,Truck,847099.4818138313,stock_flow_fe_ols
Indonesia,IDN,2041,Truck,873610.1466558259,stock_flow_fe_ols
Indonesia,IDN,2042,Truck,899934.545556454,stock_flow_fe_ols
Indonesia,IDN,2043,Truck,928343.2263265736,stock_flow_fe_ols
Indonesia,IDN,2044,Truck,940327.9785717316,stock_flow_fe_ols
Indonesia,IDN,2045,Truck,949460.3959369696,stock_flow_fe_ols
Indonesia,IDN,2046,Truck,954134.7595826238,stock_flow_fe_ols
Indonesia,IDN,2047,Truck,960572.4473450184,stock_flow_fe_ols
Indonesia,IDN,2048,Truck,969732.4778181836,stock_flow_fe_ols
Indonesia,IDN,2049,Truck,977961.286109738,stock_flow_fe_ols
Indonesia,IDN,2050,Truck,987740.7733019628,stock_flow_fe_ols
Indonesia,IDN,2051,Truck,1017508.1866722164,stock_flow_fe_ols
Indonesia,IDN,2052,Truck,1038722.1807553788,stock_flow_fe_ols
Indonesia,IDN,2053,Truck,1063184.8445686866,stock_flow_fe_ols
Indonesia,IDN,2054,Truck,1086325.6216959432,stock_flow_fe_ols
Indonesia,IDN,2055,Truck,1112534.626077691,stock_flow_fe_ols
Indonesia,IDN,2056,Truck,1135623.0508150533,stock_flow_fe_ols
Indonesia,IDN,2057,Truck,1157047.7321397848,stock_flow_fe_ols
Indonesia,IDN,2058,Truck,1178936.0741402656,stock_flow_fe_ols
Indonesia,IDN,2059,Truck,1197397.1530116107,stock_flow_fe_ols
Indonesia,IDN,2060,Truck,1214816.5713943895,stock_flow_fe_ols
Lao PDR,LAO,2005,2W,0.0,observed
Lao PDR,LAO,2006,2W,75201.97154301254,observed
Lao PDR,LAO,2007,2W,98265.97018292728,observed
Lao PDR,LAO,2008,2W,95082.11022468704,observed
Lao PDR,LAO,2009,2W,100572.33474011638,observed
Lao PDR,LAO,2010,2W,116679.25423531258,observed
Lao PDR,LAO,2011,2W,126398.3345381572,observed
Lao PDR,LAO,2012,2W,136049.3889401015,observed
Lao PDR,LAO,2013,2W,149065.6994160734,observed
Lao PDR,LAO,2014,2W,153371.51758870808,observed
Lao PDR,LAO,2015,2W,156656.62798703974,observed
Lao PDR,LAO,2016,2W,164978.03282191814,observed
Lao PDR,LAO,2017,2W,175374.82400419633,observed
Lao PDR,LAO,2018,2W,173923.43404878536,observed
Lao PDR,LAO,2019,2W,168590.73474155995,observed
Lao PDR,LAO,2020,2W,128622.14194709204,observed
Lao PDR,LAO,2021,2W,144814.52394467822,observed
Lao PDR,LAO,2022,2W,180880.3487506802,observed
Lao PDR,LAO,2023,2W,177696.05153099677,observed
Lao PDR,LAO,2024,2W,198305.6832987552,observed
Lao PDR,LAO,2025,2W,210812.32757878583,stock_flow_gompertz
Lao PDR,LAO,2026,2W,225392.51921597216,stock_flow_gompertz
Lao PDR,LAO,2027,2W,242196.2042565178,stock_flow_gompertz
Lao PDR,LAO,2028,2W,257176.7563371812,stock_flow_gompertz
Lao PDR,LAO,2029,2W,268423.2556977612,stock_flow_gompertz
Lao PDR,LAO,2030,2W,155480.3131293021,stock_flow_gompertz
Lao PDR,LAO,2031,2W,226692.95182944508,stock_flow_gompertz
Lao PDR,LAO,2032,2W,232222.1435636389,stock_flow_gompertz
Lao PDR,LAO,2033,2W,236612.28120201037,stock_flow_gompertz
Lao PDR,LAO,2034,2W,241944.53076582728,stock_flow_gompertz
Lao PDR,LAO,2035,2W,246990.38516321316,stock_flow_gompertz
Lao PDR,LAO,2036,2W,258195.63883046107,stock_flow_gompertz
Lao PDR,LAO,2037,2W,265329.4092307207,stock_flow_gompertz
Lao PDR,LAO,2038,2W,274123.82243601047,stock_flow_gompertz
Lao PDR,LAO,2039,2W,281134.0025893762,stock_flow_gompertz
Lao PDR,LAO,2040,2W,282737.1948086028,stock_flow_gompertz
Lao PDR,LAO,2041,2W,297068.6228820556,stock_flow_gompertz
Lao PDR,LAO,2042,2W,302342.8286004425,stock_flow_gompertz
Lao PDR,LAO,2043,2W,306410.133934618,stock_flow_gompertz
Lao PDR,LAO,2044,2W,309921.30343182944,stock_flow_gompertz
Lao PDR,LAO,2045,2W,311584.614644344,stock_flow_gompertz
Lao PDR,LAO,2046,2W,317003.21254385496,stock_flow_gompertz
Lao PDR,LAO,2047,2W,317236.812213446,stock_flow_gompertz
Lao PDR,LAO,2048,2W,320347.6671249075,stock_flow_gompertz
Lao PDR,LAO,2049,2W,322053.9560839501,stock_flow_gompertz
Lao PDR,LAO,2050,2W,323561.52657217113,stock_flow_gompertz
Lao PDR,LAO,2051,2W,327895.9094004994,stock_flow_gompertz
Lao PDR,LAO,2052,2W,333200.34995209705,stock_flow_gompertz
Lao PDR,LAO,2053,2W,337631.934277134,stock_flow_gompertz
Lao PDR,LAO,2054,2W,341724.75042693503,stock_flow_gompertz
Lao PDR,LAO,2055,2W,345680.9865539009,stock_flow_gompertz
Lao PDR,LAO,2056,2W,349554.6126022162,stock_flow_gompertz
Lao PDR,LAO,2057,2W,352826.6676259218,stock_flow_gompertz
Lao PDR,LAO,2058,2W,355880.1383605264,stock_flow_gompertz
Lao PDR,LAO,2059,2W,358332.8444065135,stock_flow_gompertz
Lao PDR,LAO,2060,2W,360396.7811951414,stock_flow_gompertz
Lao PDR,LAO,2005,Bus,0.0,observed
Lao PDR,LAO,2006,Bus,2602.700169155032,observed
Lao PDR,LAO,2007,Bus,2908.470181307493,observed
Lao PDR,LAO,2008,Bus,2857.2323926247627,observed
Lao PDR,LAO,2009,Bus,2921.599844414781,observed
Lao PDR,LAO,2010,Bus,3105.968740436532,observed
Lao PDR,LAO,2011,Bus,3214.1047603082734,observed
Lao PDR,LAO,2012,Bus,3324.8512207283165,observed
Lao PDR,LAO,2013,Bus,3470.2417612104728,observed
Lao PDR,LAO,2014,Bus,3518.7322361818224,observed
Lao PDR,LAO,2015,Bus,3570.8574352588475,observed
Lao PDR,LAO,2016,Bus,3813.119936253737,observed
Lao PDR,LAO,2017,Bus,4041.12485749252,observed
Lao PDR,LAO,2018,Bus,4164.953672421623,observed
Lao PDR,LAO,2019,Bus,4275.314890565642,observed
Lao PDR,LAO,2020,Bus,4017.90346957546,observed
Lao PDR,LAO,2021,Bus,4333.449589025549,observed
Lao PDR,LAO,2022,Bus,4876.723259303522,observed
Lao PDR,LAO,2023,Bus,5041.932597477244,observed
Lao PDR,LAO,2024,Bus,5428.860111105343,observed
Lao PDR,LAO,2025,Bus,5735.791979430456,stock_flow_fe_ols
Lao PDR,LAO,2026,Bus,6056.101824440055,stock_flow_fe_ols
Lao PDR,LAO,2027,Bus,6456.998758596521,stock_flow_fe_ols
Lao PDR,LAO,2028,Bus,6825.131861157875,stock_flow_fe_ols
Lao PDR,LAO,2029,Bus,7171.321408903881,stock_flow_fe_ols
Lao PDR,LAO,2030,Bus,6422.082810618012,stock_flow_fe_ols
Lao PDR,LAO,2031,Bus,6422.082810618012,stock_flow_fe_ols
Lao PDR,LAO,2032,Bus,6877.176560401043,stock_flow_fe_ols
Lao PDR,LAO,2033,Bus,7406.921732486982,stock_flow_fe_ols
Lao PDR,LAO,2034,Bus,7698.897822620784,stock_flow_fe_ols
Lao PDR,LAO,2035,Bus,8001.885134363853,stock_flow_fe_ols
Lao PDR,LAO,2036,Bus,8431.46511197582,stock_flow_fe_ols
Lao PDR,LAO,2037,Bus,8789.37333131225,stock_flow_fe_ols
Lao PDR,LAO,2038,Bus,9175.848399647992,stock_flow_fe_ols
Lao PDR,LAO,2039,Bus,9555.927102995818,stock_flow_fe_ols
Lao PDR,LAO,2040,Bus,9882.946128419178,stock_flow_fe_ols
Lao PDR,LAO,2041,Bus,10387.049179021007,stock_flow_fe_ols
Lao PDR,LAO,2042,Bus,10792.874195462471,stock_flow_fe_ols
Lao PDR,LAO,2043,Bus,11199.76943270782,stock_flow_fe_ols
Lao PDR,LAO,2044,Bus,11604.633173042284,stock_flow_fe_ols
Lao PDR,LAO,2045,Bus,12007.841688901215,stock_flow_fe_ols
Lao PDR,LAO,2046,Bus,12561.203531724546,stock_flow_fe_ols
Lao PDR,LAO,2047,Bus,12985.962949202338,stock_flow_fe_ols
Lao PDR,LAO,2048,Bus,13456.877117566037,stock_flow_fe_ols
Lao PDR,LAO,2049,Bus,13958.680788398924,stock_flow_fe_ols
Lao PDR,LAO,2050,Bus,14476.078974021017,stock_flow_fe_ols
Lao PDR,LAO,2051,Bus,15186.724820949195,stock_flow_fe_ols
Lao PDR,LAO,2052,Bus,15854.40135079538,stock_flow_fe_ols
Lao PDR,LAO,2053,Bus,16559.778259270766,stock_flow_fe_ols
Lao PDR,LAO,2054,Bus,17289.013928890694,stock_flow_fe_ols
Lao PDR,LAO,2055,Bus,18043.73437159747,stock_flow_fe_ols
Lao PDR,LAO,2056,Bus,18834.958737732784,stock_flow_fe_ols
Lao PDR,LAO,2057,Bus,19652.98892099131,stock_flow_fe_ols
Lao PDR,LAO,2058,Bus,20503.66532809249,stock_flow_fe_ols
Lao PDR,LAO,2059,Bus,21386.842488530587,stock_flow_fe_ols
Lao PDR,LAO,2060,Bus,22309.26621017372,stock_flow_fe_ols
Lao PDR,LAO,2005,LDV,0.0,observed
Lao PDR,LAO,2006,LDV,3203.4166278437897,observed
Lao PDR,LAO,2007,LDV,4508.702144635194,observed
Lao PDR,LAO,2008,LDV,4567.526035916973,observed
Lao PDR,LAO,2009,LDV,5118.316881000799,observed
Lao PDR,LAO,2010,LDV,6440.6846530643015,observed
Lao PDR,LAO,2011,LDV,7566.2928734252055,observed
Lao PDR,LAO,2012,LDV,8887.837098227596,observed
Lao PDR,LAO,2013,LDV,10751.60235141917,observed
Lao PDR,LAO,2014,LDV,12185.698416713545,observed
Lao PDR,LAO,2015,LDV,13668.31848969993,observed
Lao PDR,LAO,2016,LDV,15516.272221629246,observed
Lao PDR,LAO,2017,LDV,17900.197618427293,observed
Lao PDR,LAO,2018,LDV,18846.950278414544,observed
Lao PDR,LAO,2019,LDV,18813.4545068125,observed
Lao PDR,LAO,2020,LDV,12240.73681582135,observed
Lao PDR,LAO,2021,LDV,14463.000178380113,observed
Lao PDR,LAO,2022,LDV,20574.930809518264,observed
Lao PDR,LAO,2023,LDV,19385.76781380747,observed
Lao PDR,LAO,2024,LDV,23236.59943719706,observed
Lao PDR,LAO,2025,LDV,25857.91106838032,stock_flow_gompertz
Lao PDR,LAO,2026,LDV,29244.726618057142,stock_flow_gompertz
Lao PDR,LAO,2027,LDV,33630.79331851052,stock_flow_gompertz
Lao PDR,LAO,2028,LDV,38673.71336192958,stock_flow_gompertz
Lao PDR,LAO,2029,LDV,43774.14085240639,stock_flow_gompertz
Lao PDR,LAO,2030,LDV,8725.95401863294,stock_flow_gompertz
Lao PDR,LAO,2031,LDV,31192.51817299885,stock_flow_gompertz
Lao PDR,LAO,2032,LDV,33314.260020343296,stock_flow_gompertz
Lao PDR,LAO,2033,LDV,35292.06034709205,stock_flow_gompertz
Lao PDR,LAO,2034,LDV,37521.73906763393,stock_flow_gompertz
