Country,Year,Scenario,Size_group,Efficiency_level,units_per_hh_parent,penetration_pct,intensity,size_share_pct,eff_share_pct,leaf_units_per_hh,efficiency_pct,useful_energy_intensity_toe,kwh_unit,unit_capacity_kw,price_usd,crf,annualized_capital_usd,tariff_usd_per_kwh,om_electricity_usd,demand_cost_usd_per_unit,source
Viet Nam,2039,ATS,Medium,Low_eff,1.23,55.56,2.21,40.04,17.55744255744256,0.086469,51.08085029886297,0.09773000859845227,2225.1,,571.86,0.12405888265031004,70.9443126324063,0.0868,193.13868,70.9443126324063,projected
Viet Nam,2039,ATS,Medium,Mid_eff,1.23,55.56,2.21,40.04,32.21778221778222,0.15867,75.04291562128614,0.09773000859845227,1514.6,,543.24,0.12405888265031004,67.39374741095443,0.0868,131.46728,67.39374741095443,projected
Viet Nam,2039,ATS,Small,High_eff,1.23,55.56,2.21,36.06,37.77038269550748,0.16752599999999998,100.0,0.0672914875322442,782.6,,487.73,0.12405888265031004,60.507238835035714,0.0868,67.92968,60.507238835035714,projected
Viet Nam,2039,ATS,Small,Low_eff,1.23,55.56,2.21,36.06,16.444814198557957,0.072939,64.46989043578549,0.0672914875322442,1213.9,,335.64,0.12405888265031004,41.639123372750056,0.0868,105.36652000000001,41.639123372750056,projected
Viet Nam,2039,ATS,Small,Mid_eff,1.23,55.56,2.21,36.06,45.78480310593456,0.203073,81.93048576214406,0.0672914875322442,955.2,,347.31,0.12405888265031004,43.08689053327918,0.0868,82.91136,43.08689053327918,projected
Viet Nam,2040,ATS,Large,High_eff,1.29,57.33,2.25,24.11,59.97511406055579,0.186534,100.0,0.160335339638865,1864.7,,1237.2,0.12405888265031004,153.4856496149636,0.0868,161.85596,153.4856496149636,projected
Viet Nam,2040,ATS,Large,Low_eff,1.29,57.33,2.25,24.11,11.115719618415596,0.034572000000000006,52.93533185715097,0.160335339638865,3522.6,,1178.29,0.12405888265031004,146.1773408380338,0.0868,305.76168,146.1773408380338,projected
Viet Nam,2040,ATS,Large,Mid_eff,1.29,57.33,2.25,24.11,28.909166321028618,0.089913,72.32565355674502,0.160335339638865,2578.2,,1207.74,0.12405888265031004,149.83087493208544,0.0868,223.78776,149.83087493208544,projected
Viet Nam,2040,ATS,Medium,High_eff,1.29,57.33,2.25,40.4,49.82673267326733,0.259677,100.0,0.09773000859845227,1136.6,,682.74,0.12405888265031004,84.69996154067267,0.0868,98.65688,84.69996154067267,projected
Viet Nam,2040,ATS,Medium,Low_eff,1.29,57.33,2.25,40.4,17.995049504950494,0.09378299999999999,51.08085029886297,0.09773000859845227,2225.1,,574.72,0.12405888265031004,71.29912103678619,0.0868,193.13868,71.29912103678619,projected
Viet Nam,2040,ATS,Medium,Mid_eff,1.29,57.33,2.25,40.4,32.17821782178218,0.1677,75.04291562128614,0.09773000859845227,1514.6,,546.96,0.12405888265031004,67.85524645441359,0.0868,131.46728,67.85524645441359,projected
Viet Nam,2040,ATS,Small,High_eff,1.29,57.33,2.25,35.489999999999995,37.41899126514511,0.171312,100.0,0.0672914875322442,782.6,,484.85,0.12405888265031004,60.14994925300282,0.0868,67.92968,60.14994925300282,projected
Viet Nam,2040,ATS,Small,Low_eff,1.29,57.33,2.25,35.489999999999995,16.877993801070726,0.077271,64.46989043578549,0.0672914875322442,1213.9,,337.32,0.12405888265031004,41.84754229560258,0.0868,105.36652000000001,41.84754229560258,projected
Viet Nam,2040,ATS,Small,Mid_eff,1.29,57.33,2.25,35.489999999999995,45.70301493378417,0.209238,81.93048576214406,0.0672914875322442,955.2,,348.64,0.12405888265031004,43.25188884720409,0.0868,82.91136,43.25188884720409,projected
Viet Nam,2041,ATS,Large,High_eff,1.35,58.99,2.28,24.332433243324335,59.432799013563496,0.19521,100.0,0.160335339638865,1864.7,,1243.39,0.12405888265031004,154.253574098569,0.0868,161.85596,154.253574098569,projected
Viet Nam,2041,ATS,Large,Low_eff,1.35,58.99,2.28,24.332433243324335,11.467324290998766,0.037665000000000004,52.93533185715097,0.160335339638865,3522.6,,1184.18,0.12405888265031004,146.90804765684416,0.0868,305.76168,146.90804765684416,projected
Viet Nam,2041,ATS,Large,Mid_eff,1.35,58.99,2.28,24.332433243324335,29.099876695437732,0.09558000000000001,72.32565355674502,0.160335339638865,2578.2,,1213.78,0.12405888265031004,150.5801905832933,0.0868,223.78776,150.5801905832933,projected
Viet Nam,2041,ATS,Medium,High_eff,1.35,58.99,2.28,40.764076407640765,49.38665358194308,0.27175499999999997,100.0,0.09773000859845227,1136.6,,682.38,0.12405888265031004,84.65530034291857,0.0868,98.65688,84.65530034291857,projected
Viet Nam,2041,ATS,Medium,Low_eff,1.35,58.99,2.28,40.764076407640765,18.47399411187439,0.10165500000000001,51.08085029886297,0.09773000859845227,2225.1,,577.59,0.12405888265031004,71.65517002999258,0.0868,193.13868,71.65517002999258,projected
Viet Nam,2041,ATS,Medium,Mid_eff,1.35,58.99,2.28,40.764076407640765,32.13935230618253,0.17685000000000003,75.04291562128614,0.09773000859845227,1514.6,,550.66,0.12405888265031004,68.31426432021972,0.0868,131.46728,68.31426432021972,projected
Viet Nam,2041,ATS,Small,High_eff,1.35,58.99,2.28,34.903490349034904,37.077363896848134,0.17469,100.0,0.0672914875322442,782.6,,482.11,0.12405888265031004,59.810027914540974,0.0868,67.92968,59.810027914540974,projected
Viet Nam,2041,ATS,Small,Low_eff,1.35,58.99,2.28,34.903490349034904,17.3352435530086,0.081675,64.46989043578549,0.0672914875322442,1213.9,,339.01,0.12405888265031004,42.05720180728161,0.0868,105.36652000000001,42.05720180728161,projected
Viet Nam,2041,ATS,Small,Mid_eff,1.35,58.99,2.28,34.903490349034904,45.58739255014327,0.214785,81.93048576214406,0.0672914875322442,955.2,,349.99,0.12405888265031004,43.419368338782014,0.0868,82.91136,43.419368338782014,projected
Viet Nam,2042,ATS,Large,High_eff,1.4,60.56,2.31,24.557544245575446,58.87622149837133,0.20244,100.0,0.160335339638865,1864.7,,1249.6,0.12405888265031004,155.0239797598274,0.0868,161.85596,155.0239797598274,projected
Viet Nam,2042,ATS,Large,Low_eff,1.4,60.56,2.31,24.557544245575446,11.807817589576546,0.0406,52.93533185715097,0.160335339638865,3522.6,,1190.1,0.12405888265031004,147.64247624213397,0.0868,305.76168,147.64247624213397,projected
Viet Nam,2042,ATS,Large,Mid_eff,1.4,60.56,2.31,24.557544245575446,29.315960912052113,0.1008,72.32565355674502,0.160335339638865,2578.2,,1219.85,0.12405888265031004,151.33322800098068,0.0868,223.78776,151.33322800098068,projected
Viet Nam,2042,ATS,Medium,High_eff,1.4,60.56,2.31,41.12588741125887,48.94237782640409,0.28181999999999996,100.0,0.09773000859845227,1136.6,,682.12,0.12405888265031004,84.62304503342948,0.0868,98.65688,84.62304503342948,projected
Viet Nam,2042,ATS,Medium,Low_eff,1.4,60.56,2.31,41.12588741125887,18.964259664478483,0.1092,51.08085029886297,0.09773000859845227,2225.1,,580.48,0.12405888265031004,72.01370020085197,0.0868,193.13868,72.01370020085197,projected
Viet Nam,2042,ATS,Medium,Mid_eff,1.4,60.56,2.31,41.12588741125887,32.09336250911743,0.18479999999999996,75.04291562128614,0.09773000859845227,1514.6,,554.36,0.12405888265031004,68.77328218602588,0.0868,131.46728,68.77328218602588,projected
Viet Nam,2042,ATS,Small,High_eff,1.4,60.56,2.31,34.316568343165684,36.71328671328671,0.17639999999999997,100.0,0.0672914875322442,782.6,,479.51,0.12405888265031004,59.48747481965017,0.0868,67.92968,59.48747481965017,projected
Viet Nam,2042,ATS,Small,Low_eff,1.4,60.56,2.31,34.316568343165684,17.803030303030305,0.08554,64.46989043578549,0.0672914875322442,1213.9,,340.7,0.12405888265031004,42.26686131896063,0.0868,105.36652000000001,42.26686131896063,projected
Viet Nam,2042,ATS,Small,Mid_eff,1.4,60.56,2.31,34.316568343165684,45.48368298368298,0.21853999999999998,81.93048576214406,0.0672914875322442,955.2,,351.36,0.12405888265031004,43.58932900801294,0.0868,82.91136,43.58932900801294,projected
Viet Nam,2043,ATS,Large,High_eff,1.45,62.05,2.34,24.77,58.3366976180864,0.20952499999999996,100.0,0.160335339638865,1864.7,,1255.85,0.12405888265031004,155.79934777639184,0.0868,161.85596,155.79934777639184,projected
Viet Nam,2043,ATS,Large,Low_eff,1.45,62.05,2.34,24.77,12.151796528058135,0.043644999999999996,52.93533185715097,0.160335339638865,3522.6,,1196.05,0.12405888265031004,148.38062659390332,0.0868,305.76168,148.38062659390332,projected
Viet Nam,2043,ATS,Large,Mid_eff,1.45,62.05,2.34,24.77,29.511505853855468,0.10599499999999999,72.32565355674502,0.160335339638865,2578.2,,1225.95,0.12405888265031004,152.0899871851476,0.0868,223.78776,152.0899871851476,projected
Viet Nam,2043,ATS,Medium,High_eff,1.45,62.05,2.34,41.49,48.517715112075194,0.29188499999999995,100.0,0.09773000859845227,1136.6,,681.97,0.12405888265031004,84.60443620103194,0.0868,98.65688,84.60443620103194,projected
Viet Nam,2043,ATS,Medium,Low_eff,1.45,62.05,2.34,41.49,19.42636779946975,0.11687000000000002,51.08085029886297,0.09773000859845227,2225.1,,583.38,0.12405888265031004,72.37347096053787,0.0868,193.13868,72.37347096053787,projected
Viet Nam,2043,ATS,Medium,Mid_eff,1.45,62.05,2.34,41.49,32.05591708845505,0.19285,75.04291562128614,0.09773000859845227,1514.6,,558.04,0.12405888265031004,69.229818874179,0.0868,131.46728,69.229818874179,projected
Viet Nam,2043,ATS,Small,High_eff,1.45,62.05,2.34,33.74,36.36633076467101,0.177915,100.0,0.0672914875322442,782.6,,477.05,0.12405888265031004,59.1822899683304,0.0868,67.92968,59.1822899683304,projected
Viet Nam,2043,ATS,Small,Low_eff,1.45,62.05,2.34,33.74,18.25726141078838,0.08932000000000001,64.46989043578549,0.0672914875322442,1213.9,,342.41,0.12405888265031004,42.47900200829266,0.0868,105.36652000000001,42.47900200829266,projected
Viet Nam,2043,ATS,Small,Mid_eff,1.45,62.05,2.34,33.74,45.37640782454061,0.221995,81.93048576214406,0.0672914875322442,955.2,,352.74,0.12405888265031004,43.76053026607036,0.0868,82.91136,43.76053026607036,projected
Viet Nam,2044,ATS,Large,High_eff,1.5,63.44,2.37,24.99,57.74309723889556,0.21645,100.0,0.160335339638865,1864.7,,1262.13,0.12405888265031004,156.57843755943583,0.0868,161.85596,156.57843755943583,projected
Viet Nam,2044,ATS,Large,Low_eff,1.5,63.44,2.37,24.99,12.525010004001603,0.046950000000000006,52.93533185715097,0.160335339638865,3522.6,,1202.03,0.12405888265031004,149.12249871215218,0.0868,305.76168,149.12249871215218,projected
Viet Nam,2044,ATS,Large,Mid_eff,1.5,63.44,2.37,24.99,29.73189275710284,0.11145,72.32565355674502,0.160335339638865,2578.2,,1232.08,0.12405888265031004,152.850468135794,0.0868,223.78776,152.850468135794,projected
Viet Nam,2044,ATS,Medium,High_eff,1.5,63.44,2.37,41.88,48.04202483285578,0.3018,100.0,0.09773000859845227,1136.6,,681.93,0.12405888265031004,84.59947384572592,0.0868,98.65688,84.59947384572592,projected
Viet Nam,2044,ATS,Medium,Low_eff,1.5,63.44,2.37,41.88,19.93791786055396,0.12524999999999997,51.08085029886297,0.09773000859845227,2225.1,,586.3,0.12405888265031004,72.73572289787677,0.0868,193.13868,72.73572289787677,projected
Viet Nam,2044,ATS,Medium,Mid_eff,1.5,63.44,2.37,41.88,32.02005730659025,0.20115000000000002,75.04291562128614,0.09773000859845227,1514.6,,561.72,0.12405888265031004,69.68635556233215,0.0868,131.46728,69.68635556233215,projected
Viet Nam,2044,ATS,Small,High_eff,1.5,63.44,2.37,33.129999999999995,35.97947479625717,0.1788,100.0,0.0672914875322442,782.6,,474.72,0.12405888265031004,58.89323277175519,0.0868,67.92968,58.89323277175519,projected
Viet Nam,2044,ATS,Small,Low_eff,1.5,63.44,2.37,33.129999999999995,18.774524600060367,0.0933,64.46989043578549,0.0672914875322442,1213.9,,344.12,0.12405888265031004,42.69114269762469,0.0868,105.36652000000001,42.69114269762469,projected
Viet Nam,2044,ATS,Small,Mid_eff,1.5,63.44,2.37,33.129999999999995,45.24600060368247,0.22485,81.93048576214406,0.0672914875322442,955.2,,354.14,0.12405888265031004,43.934212701780794,0.0868,82.91136,43.934212701780794,projected
Viet Nam,2045,ATS,Large,High_eff,1.55,64.76,2.4,25.18251825182518,57.267672756155676,0.22351,100.0,0.160335339638865,1864.7,,1268.44,0.12405888265031004,157.36124910895927,0.0868,161.85596,157.36124910895927,projected
Viet Nam,2045,ATS,Large,Low_eff,1.55,64.76,2.4,25.18251825182518,12.827640984908658,0.050065,52.93533185715097,0.160335339638865,3522.6,,1208.04,0.12405888265031004,149.86809259688053,0.0868,305.76168,149.86809259688053,projected
Viet Nam,2045,ATS,Large,Mid_eff,1.55,64.76,2.4,25.18251825182518,29.904686258935666,0.116715,72.32565355674502,0.160335339638865,2578.2,,1238.24,0.12405888265031004,153.61467085291991,0.0868,223.78776,153.61467085291991,projected
Viet Nam,2045,ATS,Medium,High_eff,1.55,64.76,2.4,42.20422042204221,47.654028436018955,0.311705,100.0,0.09773000859845227,1136.6,,682.0,0.12405888265031004,84.60815796751145,0.0868,98.65688,84.60815796751145,projected
Viet Nam,2045,ATS,Medium,Low_eff,1.55,64.76,2.4,42.20422042204221,20.355450236966824,0.133145,51.08085029886297,0.09773000859845227,2225.1,,589.23,0.12405888265031004,73.09921542404219,0.0868,193.13868,73.09921542404219,projected
Viet Nam,2045,ATS,Medium,Mid_eff,1.55,64.76,2.4,42.20422042204221,31.990521327014214,0.20925000000000002,75.04291562128614,0.09773000859845227,1514.6,,565.39,0.12405888265031004,70.14165166165878,0.0868,131.46728,70.14165166165878,projected
Viet Nam,2045,ATS,Small,High_eff,1.55,64.76,2.4,32.613261326132616,35.66390677706225,0.180265,100.0,0.0672914875322442,782.6,,472.53,0.12405888265031004,58.621543818751,0.0868,67.92968,58.621543818751,projected
Viet Nam,2045,ATS,Small,Low_eff,1.55,64.76,2.4,32.613261326132616,19.16590003066544,0.096875,64.46989043578549,0.0672914875322442,1213.9,,345.84,0.12405888265031004,42.90452397578322,0.0868,105.36652000000001,42.90452397578322,projected
Viet Nam,2045,ATS,Small,Mid_eff,1.55,64.76,2.4,32.613261326132616,45.170193192272315,0.22831500000000002,81.93048576214406,0.0672914875322442,955.2,,355.56,0.12405888265031004,44.11037631514424,0.0868,82.91136,44.11037631514424,projected
Viet Nam,2046,ATS,Large,High_eff,1.6,66.0,2.42,25.369999999999997,56.83878596767836,0.23072000000000004,100.0,0.160335339638865,1864.7,,1274.78,0.12405888265031004,158.14778242496223,0.0868,161.85596,158.14778242496223,projected
Viet Nam,2046,ATS,Large,Low_eff,1.6,66.0,2.42,25.369999999999997,13.086322428064644,0.05312,52.93533185715097,0.160335339638865,3522.6,,1214.08,0.12405888265031004,150.6174082480884,0.0868,305.76168,150.6174082480884,projected
Viet Nam,2046,ATS,Large,Mid_eff,1.6,66.0,2.42,25.369999999999997,30.074891604256997,0.12208000000000001,72.32565355674502,0.160335339638865,2578.2,,1244.43,0.12405888265031004,154.38259533652533,0.0868,223.78776,154.38259533652533,projected
Viet Nam,2046,ATS,Medium,High_eff,1.6,66.0,2.42,42.52,47.31890874882408,0.32192,100.0,0.09773000859845227,1136.6,,682.16,0.12405888265031004,84.6280073887355,0.0868,98.65688,84.6280073887355,projected
Viet Nam,2046,ATS,Medium,Low_eff,1.6,66.0,2.42,42.52,20.74317968015052,0.14112000000000002,51.08085029886297,0.09773000859845227,2225.1,,592.18,0.12405888265031004,73.4651891278606,0.0868,193.13868,73.4651891278606,projected
Viet Nam,2046,ATS,Medium,Mid_eff,1.6,66.0,2.42,42.52,31.937911571025396,0.21728000000000003,75.04291562128614,0.09773000859845227,1514.6,,569.05,0.12405888265031004,70.59570717215892,0.0868,131.46728,70.59570717215892,projected
Viet Nam,2046,ATS,Small,High_eff,1.6,66.0,2.42,32.11,35.378386795390846,0.18175999999999998,100.0,0.0672914875322442,782.6,,470.45,0.12405888265031004,58.363501342838354,0.0868,67.92968,58.363501342838354,projected
Viet Nam,2046,ATS,Small,Low_eff,1.6,66.0,2.42,32.11,19.557770165057615,0.10048000000000001,64.46989043578549,0.0672914875322442,1213.9,,347.57,0.12405888265031004,43.11914584276826,0.0868,105.36652000000001,43.11914584276826,projected
Viet Nam,2046,ATS,Small,Mid_eff,1.6,66.0,2.42,32.11,45.06384303955154,0.23152,81.93048576214406,0.0672914875322442,955.2,,357.0,0.12405888265031004,44.28902110616068,0.0868,82.91136,44.28902110616068,projected
Viet Nam,2047,ATS,Large,High_eff,1.65,67.18,2.45,25.569999999999997,56.43332029722331,0.238095,100.0,0.160335339638865,1864.7,,1281.16,0.12405888265031004,158.9392780962712,0.0868,161.85596,158.9392780962712,projected
Viet Nam,2047,ATS,Large,Low_eff,1.65,67.18,2.45,25.569999999999997,13.335940555338288,0.056265,52.93533185715097,0.160335339638865,3522.6,,1220.15,0.12405888265031004,151.3704456657758,0.0868,305.76168,151.3704456657758,projected
Viet Nam,2047,ATS,Large,Mid_eff,1.65,67.18,2.45,25.569999999999997,30.230739147438406,0.127545,72.32565355674502,0.160335339638865,2578.2,,1250.65,0.12405888265031004,155.15424158661025,0.0868,223.78776,155.15424158661025,projected
Viet Nam,2047,ATS,Medium,High_eff,1.65,67.18,2.45,42.83,46.99976651879524,0.3321449999999999,100.0,0.09773000859845227,1136.6,,682.42,0.12405888265031004,84.66026269822457,0.0868,98.65688,84.66026269822457,projected
Viet Nam,2047,ATS,Medium,Low_eff,1.65,67.18,2.45,42.83,21.083352790100395,0.148995,51.08085029886297,0.09773000859845227,2225.1,,595.14,0.12405888265031004,73.83240342050551,0.0868,193.13868,73.83240342050551,projected
Viet Nam,2047,ATS,Medium,Mid_eff,1.65,67.18,2.45,42.83,31.916880691104367,0.22555499999999998,75.04291562128614,0.09773000859845227,1514.6,,572.71,0.12405888265031004,71.04976268265906,0.0868,131.46728,71.04976268265906,projected
Viet Nam,2047,ATS,Small,High_eff,1.65,67.18,2.45,31.6,35.09493670886076,0.18298499999999998,100.0,0.0672914875322442,782.6,,468.51,0.12405888265031004,58.12282711049676,0.0868,67.92968,58.12282711049676,projected
Viet Nam,2047,ATS,Small,Low_eff,1.65,67.18,2.45,31.6,19.905063291139243,0.10378499999999999,64.46989043578549,0.0672914875322442,1213.9,,349.31,0.12405888265031004,43.3350082985798,0.0868,105.36652000000001,43.3350082985798,projected
Viet Nam,2047,ATS,Small,Mid_eff,1.65,67.18,2.45,31.6,45.0,0.23463,81.93048576214406,0.0672914875322442,955.2,,358.45,0.12405888265031004,44.46890648600363,0.0868,82.91136,44.46890648600363,projected
Viet Nam,2048,ATS,Large,High_eff,1.7,68.51,2.48,25.759999999999998,56.05590062111801,0.24547999999999998,100.0,0.160335339638865,1864.7,,1287.56,0.12405888265031004,159.7332549452332,0.0868,161.85596,159.7332549452332,projected
Viet Nam,2048,ATS,Large,Low_eff,1.7,68.51,2.48,25.759999999999998,13.586956521739133,0.059500000000000004,52.93533185715097,0.160335339638865,3522.6,,1226.25,0.12405888265031004,152.12720484994267,0.0868,305.76168,152.12720484994267,projected
Viet Nam,2048,ATS,Large,Mid_eff,1.7,68.51,2.48,25.759999999999998,30.35714285714286,0.13294,72.32565355674502,0.160335339638865,2578.2,,1256.91,0.12405888265031004,155.9308501920012,0.0868,223.78776,155.9308501920012,projected
Viet Nam,2048,ATS,Medium,High_eff,1.7,68.51,2.48,43.16,46.70991658943466,0.34271999999999997,100.0,0.09773000859845227,1136.6,,682.78,0.12405888265031004,84.70492389597868,0.0868,98.65688,84.70492389597868,projected
Viet Nam,2048,ATS,Medium,Low_eff,1.7,68.51,2.48,43.16,21.408711770157556,0.15708,51.08085029886297,0.09773000859845227,2225.1,,598.12,0.12405888265031004,74.20209889080344,0.0868,193.13868,74.20209889080344,projected
Viet Nam,2048,ATS,Medium,Mid_eff,1.7,68.51,2.48,43.16,31.881371640407785,0.23392,75.04291562128614,0.09773000859845227,1514.6,,576.36,0.12405888265031004,71.5025776043327,0.0868,131.46728,71.5025776043327,projected
Viet Nam,2048,ATS,Small,High_eff,1.7,68.51,2.48,31.080000000000002,34.87773487773487,0.18428,100.0,0.0672914875322442,782.6,,466.68,0.12405888265031004,57.89579935524669,0.0868,67.92968,57.89579935524669,projected
Viet Nam,2048,ATS,Small,Low_eff,1.7,68.51,2.48,31.080000000000002,20.205920205920204,0.10676000000000001,64.46989043578549,0.0672914875322442,1213.9,,351.05,0.12405888265031004,43.55087075439134,0.0868,105.36652000000001,43.55087075439134,projected
Viet Nam,2048,ATS,Small,Mid_eff,1.7,68.51,2.48,31.080000000000002,44.91634491634492,0.23732,81.93048576214406,0.0672914875322442,955.2,,359.93,0.12405888265031004,44.65251363232609,0.0868,82.91136,44.65251363232609,projected
Viet Nam,2049,ATS,Large,High_eff,1.74,69.56,2.5,25.94,55.782575173477255,0.251778,100.0,0.160335339638865,1864.7,,1294.0,0.12405888265031004,160.53219414950118,0.0868,161.85596,160.53219414950118,projected
Viet Nam,2049,ATS,Large,Low_eff,1.74,69.56,2.5,25.94,13.762528912875865,0.06211799999999999,52.93533185715097,0.160335339638865,3522.6,,1232.38,0.12405888265031004,152.8876858005891,0.0868,305.76168,152.8876858005891,projected
Viet Nam,2049,ATS,Large,Mid_eff,1.74,69.56,2.5,25.94,30.45489591364688,0.13746,72.32565355674502,0.160335339638865,2578.2,,1263.19,0.12405888265031004,156.70993997504513,0.0868,223.78776,156.70993997504513,projected
Viet Nam,2049,ATS,Medium,High_eff,1.74,69.56,2.5,43.48,46.45814167433303,0.35147999999999996,100.0,0.09773000859845227,1136.6,,683.23,0.12405888265031004,84.76075039317134,0.0868,98.65688,84.76075039317134,projected
Viet Nam,2049,ATS,Medium,Low_eff,1.74,69.56,2.5,43.48,21.688132474701014,0.164082,51.08085029886297,0.09773000859845227,2225.1,,601.11,0.12405888265031004,74.57303494992787,0.0868,193.13868,74.57303494992787,projected
Viet Nam,2049,ATS,Medium,Mid_eff,1.74,69.56,2.5,43.48,31.853725850965965,0.24099,75.04291562128614,0.09773000859845227,1514.6,,580.0,0.12405888265031004,71.95415193717982,0.0868,131.46728,71.95415193717982,projected
Viet Nam,2049,ATS,Small,High_eff,1.74,69.56,2.5,30.579999999999995,34.66317854807063,0.18444,100.0,0.0672914875322442,782.6,,464.96,0.12405888265031004,57.68241807708815,0.0868,67.92968,57.68241807708815,projected
Viet Nam,2049,ATS,Small,Low_eff,1.74,69.56,2.5,30.579999999999995,20.470896010464358,0.108924,64.46989043578549,0.0672914875322442,1213.9,,352.81,0.12405888265031004,43.76921438785588,0.0868,105.36652000000001,43.76921438785588,projected
Viet Nam,2049,ATS,Small,Mid_eff,1.74,69.56,2.5,30.579999999999995,44.865925441465016,0.23872800000000002,81.93048576214406,0.0672914875322442,955.2,,361.41,0.12405888265031004,44.83612077864856,0.0868,82.91136,44.83612077864856,projected
Viet Nam,2050,ATS,Large,High_eff,1.79,70.74,2.53,26.137386261373862,55.470543228768165,0.25955,100.0,0.160335339638865,1864.7,,1300.47,0.12405888265031004,161.3348551202487,0.0868,161.85596,161.3348551202487,projected
Viet Nam,2050,ATS,Large,Low_eff,1.79,70.74,2.53,26.137386261373862,13.963274674827849,0.065335,52.93533185715097,0.160335339638865,3522.6,,1238.54,0.12405888265031004,153.65188851771498,0.0868,305.76168,153.65188851771498,projected
Viet Nam,2050,ATS,Large,Mid_eff,1.79,70.74,2.53,26.137386261373862,30.566182096403978,0.143021,72.32565355674502,0.160335339638865,2578.2,,1269.51,0.12405888265031004,157.49399211339508,0.0868,223.78776,157.49399211339508,projected
Viet Nam,2050,ATS,Medium,High_eff,1.79,70.74,2.53,43.78562143785621,46.243434574103674,0.36247500000000005,100.0,0.09773000859845227,1136.6,,683.77,0.12405888265031004,84.82774218980249,0.0868,98.65688,84.82774218980249,projected
Viet Nam,2050,ATS,Medium,Low_eff,1.79,70.74,2.53,43.78562143785621,21.922813427723224,0.17184000000000002,51.08085029886297,0.09773000859845227,2225.1,,604.11,0.12405888265031004,74.9452115978788,0.0868,193.13868,74.9452115978788,projected
Viet Nam,2050,ATS,Medium,Mid_eff,1.79,70.74,2.53,43.78562143785621,31.8337519981731,0.249526,75.04291562128614,0.09773000859845227,1514.6,,583.64,0.12405888265031004,72.40572627002695,0.0868,131.46728,72.40572627002695,projected
Viet Nam,2050,ATS,Small,High_eff,1.79,70.74,2.53,30.076992300769923,34.47473404255319,0.185623,100.0,0.0672914875322442,782.6,,463.36,0.12405888265031004,57.48392386484766,0.0868,67.92968,57.48392386484766,projected
Viet Nam,2050,ATS,Small,Low_eff,1.79,70.74,2.53,30.076992300769923,20.711436170212767,0.11151700000000002,64.46989043578549,0.0672914875322442,1213.9,,354.57,0.12405888265031004,43.98755802132043,0.0868,105.36652000000001,43.98755802132043,projected
Viet Nam,2050,ATS,Small,Mid_eff,1.79,70.74,2.53,30.076992300769923,44.81382978723404,0.241292,81.93048576214406,0.0672914875322442,955.2,,362.92,0.12405888265031004,45.02344969145052,0.0868,82.91136,45.02344969145052,projected
Viet Nam,2051,ATS,Large,High_eff,1.84,71.84,2.56,26.32,55.243161094224924,0.267536,100.0,0.160335339638865,1864.7,,1306.97,0.12405888265031004,162.14123785747572,0.0868,161.85596,162.14123785747572,projected
Viet Nam,2051,ATS,Large,Low_eff,1.84,71.84,2.56,26.32,14.095744680851062,0.068264,52.93533185715097,0.160335339638865,3522.6,,1244.74,0.12405888265031004,154.42105359014693,0.0868,305.76168,154.42105359014693,projected
Viet Nam,2051,ATS,Large,Mid_eff,1.84,71.84,2.56,26.32,30.661094224924014,0.148488,72.32565355674502,0.160335339638865,2578.2,,1275.86,0.12405888265031004,158.28176601822454,0.0868,223.78776,158.28176601822454,projected
Viet Nam,2051,ATS,Medium,High_eff,1.84,71.84,2.56,44.089999999999996,46.064867316851895,0.373704,100.0,0.09773000859845227,1136.6,,684.4,0.12405888265031004,84.90589928587218,0.0868,98.65688,84.90589928587218,projected
Viet Nam,2051,ATS,Medium,Low_eff,1.84,71.84,2.56,44.089999999999996,22.113858017691086,0.1794,51.08085029886297,0.09773000859845227,2225.1,,607.13,0.12405888265031004,75.31986942348273,0.0868,193.13868,75.31986942348273,projected
Viet Nam,2051,ATS,Medium,Mid_eff,1.84,71.84,2.56,44.089999999999996,31.82127466545702,0.258152,75.04291562128614,0.09773000859845227,1514.6,,587.27,0.12405888265031004,72.85606001404757,0.0868,131.46728,72.85606001404757,projected
Viet Nam,2051,ATS,Small,High_eff,1.84,71.84,2.56,29.59,34.335924298749575,0.18694400000000003,100.0,0.0672914875322442,782.6,,461.87,0.12405888265031004,57.2990761296987,0.0868,67.92968,57.2990761296987,projected
Viet Nam,2051,ATS,Small,Low_eff,1.84,71.84,2.56,29.59,20.919229469415345,0.11389600000000001,64.46989043578549,0.0672914875322442,1213.9,,356.35,0.12405888265031004,44.208382832437984,0.0868,105.36652000000001,44.208382832437984,projected
Viet Nam,2051,ATS,Small,Mid_eff,1.84,71.84,2.56,29.59,44.744846231835076,0.24361600000000003,81.93048576214406,0.0672914875322442,955.2,,364.44,0.12405888265031004,45.21201919307899,0.0868,82.91136,45.21201919307899,projected
Viet Nam,2052,ATS,Large,High_eff,1.88,72.91,2.58,26.5,55.0566037735849,0.274292,100.0,0.160335339638865,1864.7,,1313.51,0.12405888265031004,162.95258295000875,0.0868,161.85596,162.95258295000875,projected
Viet Nam,2052,ATS,Large,Low_eff,1.88,72.91,2.58,26.5,14.226415094339623,0.070876,52.93533185715097,0.160335339638865,3522.6,,1250.96,0.12405888265031004,155.19269984023185,0.0868,305.76168,155.19269984023185,projected
