Country,Year,Size_group,Efficiency_level,device_thousand
Indonesia,2044,Large,Mid_eff,184.3163
Indonesia,2045,Large,Mid_eff,137.9183
Indonesia,2046,Large,Mid_eff,100.7637
Indonesia,2047,Large,Mid_eff,71.7871
Indonesia,2048,Large,Mid_eff,49.8062
Indonesia,2049,Large,Mid_eff,33.6085
Indonesia,2050,Large,Mid_eff,22.0281
Indonesia,2051,Large,Mid_eff,14.0056
Indonesia,2052,Large,Mid_eff,8.627
Indonesia,2053,Large,Mid_eff,5.1415
Indonesia,2054,Large,Mid_eff,2.9609
Indonesia,2055,Large,Mid_eff,1.6456
Indonesia,2056,Large,Mid_eff,0.8814
Indonesia,2057,Large,Mid_eff,0.4545
Indonesia,2058,Large,Mid_eff,0.2253
Indonesia,2059,Large,Mid_eff,0.1072
Indonesia,2060,Large,Mid_eff,0.0489
Indonesia,2005,Medium,High_eff,460.5436
Indonesia,2006,Medium,High_eff,497.2492
Indonesia,2007,Medium,High_eff,536.9476
Indonesia,2008,Medium,High_eff,579.7593
Indonesia,2009,Medium,High_eff,625.7927
Indonesia,2010,Medium,High_eff,675.3459
Indonesia,2011,Medium,High_eff,728.8538
Indonesia,2012,Medium,High_eff,786.6027
Indonesia,2013,Medium,High_eff,848.5612
Indonesia,2014,Medium,High_eff,914.9121
Indonesia,2015,Medium,High_eff,982.9529
Indonesia,2016,Medium,High_eff,1051.8534
Indonesia,2017,Medium,High_eff,1151.0342
Indonesia,2018,Medium,High_eff,1221.81
Indonesia,2019,Medium,High_eff,1323.5636
Indonesia,2020,Medium,High_eff,1274.0639
Indonesia,2021,Medium,High_eff,1344.0385
Indonesia,2022,Medium,High_eff,1444.8455
Indonesia,2023,Medium,High_eff,1548.4109
Indonesia,2024,Medium,High_eff,1685.9251
Indonesia,2025,Medium,High_eff,1793.62
Indonesia,2026,Medium,High_eff,1713.6309
Indonesia,2027,Medium,High_eff,1628.6311
Indonesia,2028,Medium,High_eff,1538.76
Indonesia,2029,Medium,High_eff,1444.3706
Indonesia,2030,Medium,High_eff,1346.0201
Indonesia,2031,Medium,High_eff,1244.4587
Indonesia,2032,Medium,High_eff,1140.614
Indonesia,2033,Medium,High_eff,1035.5705
Indonesia,2034,Medium,High_eff,930.5411
Indonesia,2035,Medium,High_eff,826.8301
Indonesia,2036,Medium,High_eff,725.7875
Indonesia,2037,Medium,High_eff,628.754
Indonesia,2038,Medium,High_eff,537.0002
Indonesia,2039,Medium,High_eff,451.6637
Indonesia,2040,Medium,High_eff,373.6879
Indonesia,2041,Medium,High_eff,303.7709
Indonesia,2042,Medium,High_eff,242.3272
Indonesia,2043,Medium,High_eff,189.4702
Indonesia,2044,Medium,High_eff,145.0162
Indonesia,2045,Medium,High_eff,108.5112
Indonesia,2046,Medium,High_eff,79.2787
Indonesia,2047,Medium,High_eff,56.4806
Indonesia,2048,Medium,High_eff,39.1865
Indonesia,2049,Medium,High_eff,26.4425
Indonesia,2050,Medium,High_eff,17.3313
Indonesia,2051,Medium,High_eff,11.0193
Indonesia,2052,Medium,High_eff,6.7875
Indonesia,2053,Medium,High_eff,4.0452
Indonesia,2054,Medium,High_eff,2.3296
Indonesia,2055,Medium,High_eff,1.2947
Indonesia,2056,Medium,High_eff,0.6935
Indonesia,2057,Medium,High_eff,0.3576
Indonesia,2058,Medium,High_eff,0.1772
Indonesia,2059,Medium,High_eff,0.0844
Indonesia,2060,Medium,High_eff,0.0385
Indonesia,2005,Medium,Low_eff,891.4998
Indonesia,2006,Medium,Low_eff,962.553
Indonesia,2007,Medium,Low_eff,1039.3994
Indonesia,2008,Medium,Low_eff,1122.2723
Indonesia,2009,Medium,Low_eff,1211.3816
Indonesia,2010,Medium,Low_eff,1307.3046
Indonesia,2011,Medium,Low_eff,1410.8828
Indonesia,2012,Medium,Low_eff,1522.6706
Indonesia,2013,Medium,Low_eff,1642.6071
Indonesia,2014,Medium,Low_eff,1771.0463
Indonesia,2015,Medium,Low_eff,1902.7566
Indonesia,2016,Medium,Low_eff,2036.1311
Indonesia,2017,Medium,Low_eff,2228.1209
Indonesia,2018,Medium,Low_eff,2365.1255
Indonesia,2019,Medium,Low_eff,2562.0957
Indonesia,2020,Medium,Low_eff,2466.2763
Indonesia,2021,Medium,Low_eff,2601.73
Indonesia,2022,Medium,Low_eff,2796.8678
Indonesia,2023,Medium,Low_eff,2997.3451
Indonesia,2024,Medium,Low_eff,3263.539
Indonesia,2025,Medium,Low_eff,3472.01
Indonesia,2026,Medium,Low_eff,3317.1706
Indonesia,2027,Medium,Low_eff,3152.6317
Indonesia,2028,Medium,Low_eff,2978.6633
Indonesia,2029,Medium,Low_eff,2795.9485
Indonesia,2030,Medium,Low_eff,2605.566
Indonesia,2031,Medium,Low_eff,2408.968
Indonesia,2032,Medium,Low_eff,2207.9501
Indonesia,2033,Medium,Low_eff,2004.6115
Indonesia,2034,Medium,Low_eff,1801.3001
Indonesia,2035,Medium,Low_eff,1600.541
Indonesia,2036,Medium,Low_eff,1404.9472
Indonesia,2037,Medium,Low_eff,1217.1141
Indonesia,2038,Medium,Low_eff,1039.5012
Indonesia,2039,Medium,Low_eff,874.3105
Indonesia,2040,Medium,Low_eff,723.3685
Indonesia,2041,Medium,Low_eff,588.0262
Indonesia,2042,Medium,Low_eff,469.0863
Indonesia,2043,Medium,Low_eff,366.7681
Indonesia,2044,Medium,Low_eff,280.7158
Indonesia,2045,Medium,Low_eff,210.0512
Indonesia,2046,Medium,Low_eff,153.4642
Indonesia,2047,Medium,Low_eff,109.3326
Indonesia,2048,Medium,Low_eff,75.8555
Indonesia,2049,Medium,Low_eff,51.1862
Indonesia,2050,Medium,Low_eff,33.5491
Indonesia,2051,Medium,Low_eff,21.3307
Indonesia,2052,Medium,Low_eff,13.139
Indonesia,2053,Medium,Low_eff,7.8305
Indonesia,2054,Medium,Low_eff,4.5095
Indonesia,2055,Medium,Low_eff,2.5062
Indonesia,2056,Medium,Low_eff,1.3424
Indonesia,2057,Medium,Low_eff,0.6922
Indonesia,2058,Medium,Low_eff,0.3431
Indonesia,2059,Medium,Low_eff,0.1633
Indonesia,2060,Medium,Low_eff,0.0745
Indonesia,2005,Medium,Mid_eff,571.783
Indonesia,2006,Medium,Mid_eff,617.3545
Indonesia,2007,Medium,Mid_eff,666.6417
Indonesia,2008,Medium,Mid_eff,719.794
Indonesia,2009,Medium,Mid_eff,776.9463
Indonesia,2010,Medium,Mid_eff,838.4686
Indonesia,2011,Medium,Mid_eff,904.9007
Indonesia,2012,Medium,Mid_eff,976.5983
Indonesia,2013,Medium,Mid_eff,1053.5222
Indonesia,2014,Medium,Mid_eff,1135.8995
Indonesia,2015,Medium,Mid_eff,1220.3748
Indonesia,2016,Medium,Mid_eff,1305.9175
Indonesia,2017,Medium,Mid_eff,1429.0544
Indonesia,2018,Medium,Mid_eff,1516.9253
Indonesia,2019,Medium,Mid_eff,1643.2565
Indonesia,2020,Medium,Mid_eff,1581.8006
Indonesia,2021,Medium,Mid_eff,1668.6768
Indonesia,2022,Medium,Mid_eff,1793.8327
Indonesia,2023,Medium,Mid_eff,1922.4132
Indonesia,2024,Medium,Mid_eff,2093.1425
Indonesia,2025,Medium,Mid_eff,2226.85
Indonesia,2026,Medium,Mid_eff,2127.5403
Indonesia,2027,Medium,Mid_eff,2022.0097
Indonesia,2028,Medium,Mid_eff,1910.4312
Indonesia,2029,Medium,Mid_eff,1793.2431
Indonesia,2030,Medium,Mid_eff,1671.1371
Indonesia,2031,Medium,Mid_eff,1545.0446
Indonesia,2032,Medium,Mid_eff,1416.1173
Indonesia,2033,Medium,Mid_eff,1285.7017
Indonesia,2034,Medium,Mid_eff,1155.3034
Indonesia,2035,Medium,Mid_eff,1026.5422
Indonesia,2036,Medium,Mid_eff,901.0938
Indonesia,2037,Medium,Mid_eff,780.6229
Indonesia,2038,Medium,Mid_eff,666.707
Indonesia,2039,Medium,Mid_eff,560.7582
Indonesia,2040,Medium,Mid_eff,463.9483
Indonesia,2041,Medium,Mid_eff,377.1436
Indonesia,2042,Medium,Mid_eff,300.8588
Indonesia,2043,Medium,Mid_eff,235.2348
Indonesia,2044,Medium,Mid_eff,180.0433
Indonesia,2045,Medium,Mid_eff,134.721
Indonesia,2046,Medium,Mid_eff,98.4277
Indonesia,2047,Medium,Mid_eff,70.1228
Indonesia,2048,Medium,Mid_eff,48.6516
Indonesia,2049,Medium,Mid_eff,32.8294
Indonesia,2050,Medium,Mid_eff,21.5175
Indonesia,2051,Medium,Mid_eff,13.6809
Indonesia,2052,Medium,Mid_eff,8.427
Indonesia,2053,Medium,Mid_eff,5.0223
Indonesia,2054,Medium,Mid_eff,2.8923
Indonesia,2055,Medium,Mid_eff,1.6074
Indonesia,2056,Medium,Mid_eff,0.861
Indonesia,2057,Medium,Mid_eff,0.4439
Indonesia,2058,Medium,Mid_eff,0.22
Indonesia,2059,Medium,Mid_eff,0.1047
Indonesia,2060,Medium,Mid_eff,0.0478
Indonesia,2005,Small,High_eff,1228.3251
Indonesia,2006,Small,High_eff,1326.2234
Indonesia,2007,Small,High_eff,1432.1038
Indonesia,2008,Small,High_eff,1546.2877
Indonesia,2009,Small,High_eff,1669.0642
Indonesia,2010,Small,High_eff,1801.2286
Indonesia,2011,Small,High_eff,1943.9406
Indonesia,2012,Small,High_eff,2097.9639
Indonesia,2013,Small,High_eff,2263.2147
Indonesia,2014,Small,High_eff,2440.1805
Indonesia,2015,Small,High_eff,2621.6535
Indonesia,2016,Small,High_eff,2805.4194
Indonesia,2017,Small,High_eff,3069.9465
Indonesia,2018,Small,High_eff,3258.7139
Indonesia,2019,Small,High_eff,3530.1032
Indonesia,2020,Small,High_eff,3398.0814
Indonesia,2021,Small,High_eff,3584.7121
Indonesia,2022,Small,High_eff,3853.5765
Indonesia,2023,Small,High_eff,4129.7979
Indonesia,2024,Small,High_eff,4496.5648
Indonesia,2025,Small,High_eff,4783.8
Indonesia,2026,Small,High_eff,4570.4593
Indonesia,2027,Small,High_eff,4343.7547
Indonesia,2028,Small,High_eff,4104.0577
Indonesia,2029,Small,High_eff,3852.3098
Indonesia,2030,Small,High_eff,3589.9973
Indonesia,2031,Small,High_eff,3319.1209
Indonesia,2032,Small,High_eff,3042.1547
Indonesia,2033,Small,High_eff,2761.991
Indonesia,2034,Small,High_eff,2481.8648
Indonesia,2035,Small,High_eff,2205.2552
Indonesia,2036,Small,High_eff,1935.7624
Indonesia,2037,Small,High_eff,1676.9624
Indonesia,2038,Small,High_eff,1432.2441
Indonesia,2039,Small,High_eff,1204.6412
Indonesia,2040,Small,High_eff,996.6706
Indonesia,2041,Small,High_eff,810.1935
Indonesia,2042,Small,High_eff,646.3159
Indonesia,2043,Small,High_eff,505.3399
Indonesia,2044,Small,High_eff,386.7755
Indonesia,2045,Small,High_eff,289.4125
Indonesia,2046,Small,High_eff,211.4459
Indonesia,2047,Small,High_eff,150.6404
Indonesia,2048,Small,High_eff,104.5151
Indonesia,2049,Small,High_eff,70.5253
Indonesia,2050,Small,High_eff,46.2246
Indonesia,2051,Small,High_eff,29.3899
Indonesia,2052,Small,High_eff,18.1032
Indonesia,2053,Small,High_eff,10.789
Indonesia,2054,Small,High_eff,6.2133
Indonesia,2055,Small,High_eff,3.4531
Indonesia,2056,Small,High_eff,1.8496
Indonesia,2057,Small,High_eff,0.9537
Indonesia,2058,Small,High_eff,0.4727
Indonesia,2059,Small,High_eff,0.225
Indonesia,2060,Small,High_eff,0.1027
Indonesia,2005,Small,Low_eff,2967.2814
Indonesia,2006,Small,Low_eff,3203.7757
Indonesia,2007,Small,Low_eff,3459.5525
Indonesia,2008,Small,Low_eff,3735.3879
Indonesia,2009,Small,Low_eff,4031.9808
Indonesia,2010,Small,Low_eff,4351.2522
Indonesia,2011,Small,Low_eff,4696.0035
Indonesia,2012,Small,Low_eff,5068.0797
Indonesia,2013,Small,Low_eff,5467.2782
Indonesia,2014,Small,Low_eff,5894.777
Indonesia,2015,Small,Low_eff,6333.1635
Indonesia,2016,Small,Low_eff,6777.0893
Indonesia,2017,Small,Low_eff,7416.1111
Indonesia,2018,Small,Low_eff,7872.1191
Indonesia,2019,Small,Low_eff,8527.7177
Indonesia,2020,Small,Low_eff,8208.7908
Indonesia,2021,Small,Low_eff,8659.6372
Indonesia,2022,Small,Low_eff,9309.1366
Indonesia,2023,Small,Low_eff,9976.4084
Indonesia,2024,Small,Low_eff,10862.4121
Indonesia,2025,Small,Low_eff,11556.29
Indonesia,2026,Small,Low_eff,11040.9201
Indonesia,2027,Small,Low_eff,10493.2666
Indonesia,2028,Small,Low_eff,9914.2274
Indonesia,2029,Small,Low_eff,9306.0767
Indonesia,2030,Small,Low_eff,8672.4049
Indonesia,2031,Small,Low_eff,8018.045
Indonesia,2032,Small,Low_eff,7348.974
Indonesia,2033,Small,Low_eff,6672.1788
Indonesia,2034,Small,Low_eff,5995.4741
Indonesia,2035,Small,Low_eff,5327.2646
Indonesia,2036,Small,Low_eff,4676.2474
Indonesia,2037,Small,Low_eff,4051.0606
Indonesia,2038,Small,Low_eff,3459.8913
Indonesia,2039,Small,Low_eff,2910.068
Indonesia,2040,Small,Low_eff,2407.6705
Indonesia,2041,Small,Low_eff,1957.1953
Indonesia,2042,Small,Low_eff,1561.3139
Indonesia,2043,Small,Low_eff,1220.7563
Indonesia,2044,Small,Low_eff,934.3388
Indonesia,2045,Small,Low_eff,699.1377
Indonesia,2046,Small,Low_eff,510.7926
Indonesia,2047,Small,Low_eff,363.9041
Indonesia,2048,Small,Low_eff,252.4785
Indonesia,2049,Small,Low_eff,170.3689
Indonesia,2050,Small,Low_eff,111.6653
Indonesia,2051,Small,Low_eff,70.9975
Indonesia,2052,Small,Low_eff,43.7321
Indonesia,2053,Small,Low_eff,26.0632
Indonesia,2054,Small,Low_eff,15.0095
Indonesia,2055,Small,Low_eff,8.3417
Indonesia,2056,Small,Low_eff,4.4682
Indonesia,2057,Small,Low_eff,2.3038
Indonesia,2058,Small,Low_eff,1.142
Indonesia,2059,Small,Low_eff,0.5435
Indonesia,2060,Small,Low_eff,0.248
Indonesia,2005,Small,Mid_eff,2764.0498
Indonesia,2006,Small,Mid_eff,2984.3464
Indonesia,2007,Small,Mid_eff,3222.6048
Indonesia,2008,Small,Mid_eff,3479.5481
Indonesia,2009,Small,Mid_eff,3755.827
Indonesia,2010,Small,Mid_eff,4053.2313
Indonesia,2011,Small,Mid_eff,4374.3702
Indonesia,2012,Small,Mid_eff,4720.9627
Indonesia,2013,Small,Mid_eff,5092.8197
Indonesia,2014,Small,Mid_eff,5491.0388
Indonesia,2015,Small,Mid_eff,5899.3998
Indonesia,2016,Small,Mid_eff,6312.9208
Indonesia,2017,Small,Mid_eff,6908.1754
Indonesia,2018,Small,Mid_eff,7332.951
Indonesia,2019,Small,Mid_eff,7943.6472
Indonesia,2020,Small,Mid_eff,7646.5639
Indonesia,2021,Small,Mid_eff,8066.5313
Indonesia,2022,Small,Mid_eff,8671.546
Indonesia,2023,Small,Mid_eff,9293.1158
Indonesia,2024,Small,Mid_eff,10118.4363
Indonesia,2025,Small,Mid_eff,10764.79
Indonesia,2026,Small,Mid_eff,10284.7182
Indonesia,2027,Small,Mid_eff,9774.5739
Indonesia,2028,Small,Mid_eff,9235.1936
Indonesia,2029,Small,Mid_eff,8668.6957
Indonesia,2030,Small,Mid_eff,8078.4246
Indonesia,2031,Small,Mid_eff,7468.8823
Indonesia,2032,Small,Mid_eff,6845.6366
Indonesia,2033,Small,Mid_eff,6215.1957
Indonesia,2034,Small,Mid_eff,5584.8391
Indonesia,2035,Small,Mid_eff,4962.3957
Indonesia,2036,Small,Mid_eff,4355.9673
Indonesia,2037,Small,Mid_eff,3773.6001
Indonesia,2038,Small,Mid_eff,3222.9205
Indonesia,2039,Small,Mid_eff,2710.755
Indonesia,2040,Small,Mid_eff,2242.7671
Indonesia,2041,Small,Mid_eff,1823.1454
Indonesia,2042,Small,Mid_eff,1454.3782
Indonesia,2043,Small,Mid_eff,1137.1457
Indonesia,2044,Small,Mid_eff,870.3451
Indonesia,2045,Small,Mid_eff,651.2532
Indonesia,2046,Small,Mid_eff,475.808
Indonesia,2047,Small,Mid_eff,338.98
Indonesia,2048,Small,Mid_eff,235.186
Indonesia,2049,Small,Mid_eff,158.7002
Indonesia,2050,Small,Mid_eff,104.0173
Indonesia,2051,Small,Mid_eff,66.1349
Indonesia,2052,Small,Mid_eff,40.7369
Indonesia,2053,Small,Mid_eff,24.2781
Indonesia,2054,Small,Mid_eff,13.9814
Indonesia,2055,Small,Mid_eff,7.7703
Indonesia,2056,Small,Mid_eff,4.1622
Indonesia,2057,Small,Mid_eff,2.146
Indonesia,2058,Small,Mid_eff,1.0637
Indonesia,2059,Small,Mid_eff,0.5062
Indonesia,2060,Small,Mid_eff,0.231
Lao PDR,2005,Large,High_eff,4.3758
Lao PDR,2006,Large,High_eff,4.8664
Lao PDR,2007,Large,High_eff,5.4117
Lao PDR,2008,Large,High_eff,6.0163
Lao PDR,2009,Large,High_eff,6.6865
Lao PDR,2010,Large,High_eff,7.4289
Lao PDR,2011,Large,High_eff,8.2512
Lao PDR,2012,Large,High_eff,9.162
Lao PDR,2013,Large,High_eff,10.1705
Lao PDR,2014,Large,High_eff,11.2857
Lao PDR,2015,Large,High_eff,13.083
Lao PDR,2016,Large,High_eff,14.1135
Lao PDR,2017,Large,High_eff,16.0178
Lao PDR,2018,Large,High_eff,17.9748
Lao PDR,2019,Large,High_eff,19.1145
Lao PDR,2020,Large,High_eff,20.2808
Lao PDR,2021,Large,High_eff,20.5735
Lao PDR,2022,Large,High_eff,22.677
Lao PDR,2023,Large,High_eff,23.9108
Lao PDR,2024,Large,High_eff,25.1651
Lao PDR,2025,Large,High_eff,26.44
Lao PDR,2026,Large,High_eff,25.2907
Lao PDR,2027,Large,High_eff,24.0442
Lao PDR,2028,Large,High_eff,22.7047
Lao PDR,2029,Large,High_eff,21.2802
Lao PDR,2030,Large,High_eff,19.783
Lao PDR,2031,Large,High_eff,18.2286
Lao PDR,2032,Large,High_eff,16.6358
Lao PDR,2033,Large,High_eff,15.0258
Lao PDR,2034,Large,High_eff,13.4212
Lao PDR,2035,Large,High_eff,11.8454
Lao PDR,2036,Large,High_eff,10.3215
Lao PDR,2037,Large,High_eff,8.8712
Lao PDR,2038,Large,High_eff,7.5139
Lao PDR,2039,Large,High_eff,6.2656
Lao PDR,2040,Large,High_eff,5.1384
Lao PDR,2041,Large,High_eff,4.1402
Lao PDR,2042,Large,High_eff,3.2737
Lao PDR,2043,Large,High_eff,2.5375
Lao PDR,2044,Large,High_eff,1.9258
Lao PDR,2045,Large,High_eff,1.4294
Lao PDR,2046,Large,High_eff,1.0362
Lao PDR,2047,Large,High_eff,0.7328
Lao PDR,2048,Large,High_eff,0.5049
Lao PDR,2049,Large,High_eff,0.3385
Lao PDR,2050,Large,High_eff,0.2206
Lao PDR,2051,Large,High_eff,0.1395
Lao PDR,2052,Large,High_eff,0.0855
Lao PDR,2053,Large,High_eff,0.0507
Lao PDR,2054,Large,High_eff,0.0291
Lao PDR,2055,Large,High_eff,0.0161
Lao PDR,2056,Large,High_eff,0.0086
Lao PDR,2057,Large,High_eff,0.0044
Lao PDR,2058,Large,High_eff,0.0022
Lao PDR,2059,Large,High_eff,0.001
Lao PDR,2060,Large,High_eff,0.0005
Lao PDR,2005,Large,Low_eff,7.7685
Lao PDR,2006,Large,Low_eff,8.6395
Lao PDR,2007,Large,Low_eff,9.6075
Lao PDR,2008,Large,Low_eff,10.681
Lao PDR,2009,Large,Low_eff,11.8708
Lao PDR,2010,Large,Low_eff,13.1889
Lao PDR,2011,Large,Low_eff,14.6487
Lao PDR,2012,Large,Low_eff,16.2657
Lao PDR,2013,Large,Low_eff,18.0561
Lao PDR,2014,Large,Low_eff,20.036
Lao PDR,2015,Large,Low_eff,23.2267
Lao PDR,2016,Large,Low_eff,25.0563
Lao PDR,2017,Large,Low_eff,28.4371
Lao PDR,2018,Large,Low_eff,31.9115
Lao PDR,2019,Large,Low_eff,33.9347
Lao PDR,2020,Large,Low_eff,36.0053
Lao PDR,2021,Large,Low_eff,36.525
Lao PDR,2022,Large,Low_eff,40.2594
Lao PDR,2023,Large,Low_eff,42.4498
Lao PDR,2024,Large,Low_eff,44.6767
Lao PDR,2025,Large,Low_eff,46.94
Lao PDR,2026,Large,Low_eff,44.8996
Lao PDR,2027,Large,Low_eff,42.6867
Lao PDR,2028,Large,Low_eff,40.3085
Lao PDR,2029,Large,Low_eff,37.7796
Lao PDR,2030,Large,Low_eff,35.1215
Lao PDR,2031,Large,Low_eff,32.362
Lao PDR,2032,Large,Low_eff,29.5343
Lao PDR,2033,Large,Low_eff,26.6759
Lao PDR,2034,Large,Low_eff,23.8272
Lao PDR,2035,Large,Low_eff,21.0296
Lao PDR,2036,Large,Low_eff,18.3242
Lao PDR,2037,Large,Low_eff,15.7494
Lao PDR,2038,Large,Low_eff,13.3396
Lao PDR,2039,Large,Low_eff,11.1235
Lao PDR,2040,Large,Low_eff,9.1225
Lao PDR,2041,Large,Low_eff,7.3502
Lao PDR,2042,Large,Low_eff,5.812
Lao PDR,2043,Large,Low_eff,4.505
Lao PDR,2044,Large,Low_eff,3.419
Lao PDR,2045,Large,Low_eff,2.5376
Lao PDR,2046,Large,Low_eff,1.8396
Lao PDR,2047,Large,Low_eff,1.301
Lao PDR,2048,Large,Low_eff,0.8964
Lao PDR,2049,Large,Low_eff,0.601
Lao PDR,2050,Large,Low_eff,0.3916
Lao PDR,2051,Large,Low_eff,0.2476
Lao PDR,2052,Large,Low_eff,0.1518
Lao PDR,2053,Large,Low_eff,0.0901
Lao PDR,2054,Large,Low_eff,0.0517
Lao PDR,2055,Large,Low_eff,0.0286
Lao PDR,2056,Large,Low_eff,0.0153
Lao PDR,2057,Large,Low_eff,0.0079
Lao PDR,2058,Large,Low_eff,0.0039
Lao PDR,2059,Large,Low_eff,0.0018
Lao PDR,2060,Large,Low_eff,0.0008
Lao PDR,2005,Large,Mid_eff,9.3209
Lao PDR,2006,Large,Mid_eff,10.3659
Lao PDR,2007,Large,Mid_eff,11.5274
Lao PDR,2008,Large,Mid_eff,12.8154
Lao PDR,2009,Large,Mid_eff,14.2429
Lao PDR,2010,Large,Mid_eff,15.8244
Lao PDR,2011,Large,Mid_eff,17.576
Lao PDR,2012,Large,Mid_eff,19.5161
Lao PDR,2013,Large,Mid_eff,21.6643
Lao PDR,2014,Large,Mid_eff,24.0398
Lao PDR,2015,Large,Mid_eff,27.8681
Lao PDR,2016,Large,Mid_eff,30.0633
Lao PDR,2017,Large,Mid_eff,34.1197
Lao PDR,2018,Large,Mid_eff,38.2883
Lao PDR,2019,Large,Mid_eff,40.7159
Lao PDR,2020,Large,Mid_eff,43.2002
Lao PDR,2021,Large,Mid_eff,43.8238
Lao PDR,2022,Large,Mid_eff,48.3045
Lao PDR,2023,Large,Mid_eff,50.9325
Lao PDR,2024,Large,Mid_eff,53.6044
Lao PDR,2025,Large,Mid_eff,56.32
Lao PDR,2026,Large,Mid_eff,53.8718
Lao PDR,2027,Large,Mid_eff,51.2167
Lao PDR,2028,Large,Mid_eff,48.3634
Lao PDR,2029,Large,Mid_eff,45.3291
Lao PDR,2030,Large,Mid_eff,42.1398
Lao PDR,2031,Large,Mid_eff,38.8288
Lao PDR,2032,Large,Mid_eff,35.4361
Lao PDR,2033,Large,Mid_eff,32.0065
Lao PDR,2034,Large,Mid_eff,28.5886
Lao PDR,2035,Large,Mid_eff,25.232
Lao PDR,2036,Large,Mid_eff,21.9859
Lao PDR,2037,Large,Mid_eff,18.8966
Lao PDR,2038,Large,Mid_eff,16.0053
Lao PDR,2039,Large,Mid_eff,13.3463
Lao PDR,2040,Large,Mid_eff,10.9454
Lao PDR,2041,Large,Mid_eff,8.819
Lao PDR,2042,Large,Mid_eff,6.9734
Lao PDR,2043,Large,Mid_eff,5.4052
Lao PDR,2044,Large,Mid_eff,4.1022
Lao PDR,2045,Large,Mid_eff,3.0447
Lao PDR,2046,Large,Mid_eff,2.2072
Lao PDR,2047,Large,Mid_eff,1.561
Lao PDR,2048,Large,Mid_eff,1.0756
Lao PDR,2049,Large,Mid_eff,0.7211
Lao PDR,2050,Large,Mid_eff,0.4699
Lao PDR,2051,Large,Mid_eff,0.2971
Lao PDR,2052,Large,Mid_eff,0.1821
Lao PDR,2053,Large,Mid_eff,0.1081
Lao PDR,2054,Large,Mid_eff,0.062
Lao PDR,2055,Large,Mid_eff,0.0343
Lao PDR,2056,Large,Mid_eff,0.0183
Lao PDR,2057,Large,Mid_eff,0.0094
Lao PDR,2058,Large,Mid_eff,0.0047
Lao PDR,2059,Large,Mid_eff,0.0022
Lao PDR,2060,Large,Mid_eff,0.001
Lao PDR,2005,Medium,High_eff,3.2074
Lao PDR,2006,Medium,High_eff,3.567
Lao PDR,2007,Medium,High_eff,3.9666
Lao PDR,2008,Medium,High_eff,4.4098
Lao PDR,2009,Medium,High_eff,4.9011
Lao PDR,2010,Medium,High_eff,5.4452
Lao PDR,2011,Medium,High_eff,6.048
Lao PDR,2012,Medium,High_eff,6.7156
Lao PDR,2013,Medium,High_eff,7.4548
Lao PDR,2014,Medium,High_eff,8.2722
Lao PDR,2015,Medium,High_eff,9.5895
Lao PDR,2016,Medium,High_eff,10.3449
Lao PDR,2017,Medium,High_eff,11.7408
Lao PDR,2018,Medium,High_eff,13.1752
Lao PDR,2019,Medium,High_eff,14.0105
Lao PDR,2020,Medium,High_eff,14.8654
Lao PDR,2021,Medium,High_eff,15.08
Lao PDR,2022,Medium,High_eff,16.6218
Lao PDR,2023,Medium,High_eff,17.5261
Lao PDR,2024,Medium,High_eff,18.4456
Lao PDR,2025,Medium,High_eff,19.38
Lao PDR,2026,Medium,High_eff,18.5376
Lao PDR,2027,Medium,High_eff,17.6239
Lao PDR,2028,Medium,High_eff,16.6421
Lao PDR,2029,Medium,High_eff,15.598
Lao PDR,2030,Medium,High_eff,14.5005
Lao PDR,2031,Medium,High_eff,13.3612
Lao PDR,2032,Medium,High_eff,12.1937
Lao PDR,2033,Medium,High_eff,11.0136
Lao PDR,2034,Medium,High_eff,9.8375
Lao PDR,2035,Medium,High_eff,8.6825
Lao PDR,2036,Medium,High_eff,7.5655
Lao PDR,2037,Medium,High_eff,6.5024
Lao PDR,2038,Medium,High_eff,5.5075
Lao PDR,2039,Medium,High_eff,4.5925
Lao PDR,2040,Medium,High_eff,3.7664
Lao PDR,2041,Medium,High_eff,3.0347
Lao PDR,2042,Medium,High_eff,2.3996
Lao PDR,2043,Medium,High_eff,1.86
Lao PDR,2044,Medium,High_eff,1.4116
Lao PDR,2045,Medium,High_eff,1.0477
Lao PDR,2046,Medium,High_eff,0.7595
Lao PDR,2047,Medium,High_eff,0.5371
Lao PDR,2048,Medium,High_eff,0.3701
Lao PDR,2049,Medium,High_eff,0.2481
Lao PDR,2050,Medium,High_eff,0.1617
Lao PDR,2051,Medium,High_eff,0.1022
Lao PDR,2052,Medium,High_eff,0.0627
Lao PDR,2053,Medium,High_eff,0.0372
Lao PDR,2054,Medium,High_eff,0.0213
Lao PDR,2055,Medium,High_eff,0.0118
Lao PDR,2056,Medium,High_eff,0.0063
Lao PDR,2057,Medium,High_eff,0.0032
Lao PDR,2058,Medium,High_eff,0.0016
Lao PDR,2059,Medium,High_eff,0.0008
Lao PDR,2060,Medium,High_eff,0.0003
Lao PDR,2005,Medium,Low_eff,9.4599
Lao PDR,2006,Medium,Low_eff,10.5205
Lao PDR,2007,Medium,Low_eff,11.6993
Lao PDR,2008,Medium,Low_eff,13.0065
Lao PDR,2009,Medium,Low_eff,14.4553
Lao PDR,2010,Medium,Low_eff,16.0604
Lao PDR,2011,Medium,Low_eff,17.8381
