branch_path,variable,units,scale,per
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Large\High_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Large\Low_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Large\Mid_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Medium,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Medium,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Medium,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Medium,Load Shape,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Medium,Optimize Devices,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Medium,Useful Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Medium\High_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Medium\Low_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Medium\Mid_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Small,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Small,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Small,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Small,Load Shape,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Small,Optimize Devices,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Small,Useful Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Small\High_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Small\Low_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Activity Level,Share,%,of Household
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Capital Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Efficiency,Efficiency,%,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Exogenous Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Fixed OM Cost,U.S. Dollar,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Interest Rate,Percent,%,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Lifetime,Years,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Maximum Availability,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Maximum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Maximum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Minimum Device Additions,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Minimum Devices,Device,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Minimum Share,Share,%,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Minimum Utilization,Percent,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,RefHH,Ref/hh,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Unit Capacity,Kilowatt,,
Demand\Residential\Projections\Air Conditioning_\Small\Mid_eff,Variable OM Cost,U.S. Dollar,,Gigajoule
Demand\Residential\Projections\Clothes Dryer,Activity Level,Saturation,%,of Household
Demand\Residential\Projections\Clothes Dryer,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Clothes Dryer,End Year Penetration,%,,
Demand\Residential\Projections\Clothes Dryer,RefHH,Ref/hh,,
Demand\Residential\Projections\Clothes Dryer\Efficient,Activity Level,Share,%,of Household
Demand\Residential\Projections\Clothes Dryer\Efficient,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Clothes Dryer\Efficient,Final Energy Intensity,Kilowatt-Hour,,Household
Demand\Residential\Projections\Clothes Dryer\Efficient,Load Shape,Percent,%,
Demand\Residential\Projections\Clothes Dryer\Efficient,RefHH,Ref/hh,,
Demand\Residential\Projections\Clothes Dryer\Efficient,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Clothes Dryer\Existing,Activity Level,Share,%,of Household
Demand\Residential\Projections\Clothes Dryer\Existing,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Clothes Dryer\Existing,Final Energy Intensity,Kilowatt-Hour,,Household
Demand\Residential\Projections\Clothes Dryer\Existing,Load Shape,Percent,%,
Demand\Residential\Projections\Clothes Dryer\Existing,RefHH,Ref/hh,,
Demand\Residential\Projections\Clothes Dryer\Existing,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Computer and Laptop,Activity Level,Saturation,%,of Household
Demand\Residential\Projections\Computer and Laptop,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Computer and Laptop,End Year Penetration,%,,
Demand\Residential\Projections\Computer and Laptop,RefHH,Ref/hh,,
Demand\Residential\Projections\Computer and Laptop\Efficient,Activity Level,Share,%,of Household
Demand\Residential\Projections\Computer and Laptop\Efficient,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Computer and Laptop\Efficient,Final Energy Intensity,Kilowatt-Hour,,Household
Demand\Residential\Projections\Computer and Laptop\Efficient,Load Shape,Percent,%,
Demand\Residential\Projections\Computer and Laptop\Efficient,RefHH,Ref/hh,,
Demand\Residential\Projections\Computer and Laptop\Efficient,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Computer and Laptop\Existing,Activity Level,Share,%,of Household
Demand\Residential\Projections\Computer and Laptop\Existing,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Computer and Laptop\Existing,Final Energy Intensity,Kilowatt-Hour,,Household
Demand\Residential\Projections\Computer and Laptop\Existing,Load Shape,Percent,%,
Demand\Residential\Projections\Computer and Laptop\Existing,RefHH,Ref/hh,,
Demand\Residential\Projections\Computer and Laptop\Existing,Uncalibrated Final Intensity,kwh/hh,,
Demand\Residential\Projections\Cooking,Activity Level,Saturation,%,of Household
Demand\Residential\Projections\Cooking,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking,End Year Penetration,%,,
Demand\Residential\Projections\Cooking,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean,Final Energy Intensity,Megajoule,,Household
Demand\Residential\Projections\Cooking\Clean,Load Shape,Percent,%,
Demand\Residential\Projections\Cooking\Clean,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean,Useful Energy Intensity,Megajoule,,Household
Demand\Residential\Projections\Cooking\Clean\Biogas,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean\Biogas,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean\Biogas,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Clean\Biogas,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Clean\Biogas,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean\Biogas\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Carbon Dioxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Biogas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Projections\Cooking\Clean\Conventional Electric,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean\Conventional Electric,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean\Conventional Electric,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Clean\Conventional Electric,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Clean\Conventional Electric,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean\Induction Electric,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean\Induction Electric,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean\Induction Electric,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Clean\Induction Electric,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Clean\Induction Electric,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean\LPG,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean\LPG,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean\LPG,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Clean\LPG,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Clean\LPG,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean\LPG\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\LPG\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Projections\Cooking\Clean\Natural Gas,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean\Natural Gas,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean\Natural Gas,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Clean\Natural Gas,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Clean\Natural Gas,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Ammonia,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Carbon Dioxide Biogenic,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Organic Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Demand\Residential\Projections\Cooking\Clean\Natural Gas\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Demand\Residential\Projections\Cooking\Clean\Solar Heating,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Clean\Solar Heating,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Clean\Solar Heating,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Clean\Solar Heating,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Clean\Solar Heating,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Traditional,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Traditional,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Traditional,Final Energy Intensity,Gigajoule,,Household
Demand\Residential\Projections\Cooking\Traditional,Load Shape,Percent,%,
Demand\Residential\Projections\Cooking\Traditional,RefHH,Ref/hh,,
Demand\Residential\Projections\Cooking\Traditional,Useful Energy Intensity,Gigajoule,,Household
Demand\Residential\Projections\Cooking\Traditional\Bagasse,Activity Level,Share,%,of Household
Demand\Residential\Projections\Cooking\Traditional\Bagasse,Demand Cost,2020 USD,,Household
Demand\Residential\Projections\Cooking\Traditional\Bagasse,Efficiency,Efficiency,%,
Demand\Residential\Projections\Cooking\Traditional\Bagasse,Final Energy Intensity,Tonnes of Oil Equivalent,,Household
Demand\Residential\Projections\Cooking\Traditional\Bagasse,RefHH,Ref/hh,,
