branch_path,variable,scenario,region,expression,units,scale,per
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Cambodia,"Interp(2005, 0.935941530525, 2006, 1.08791917455, 2007, 1.06857265692, 2008, 0.994840928633, 2009, 1.01956147893, 2010, 0.909429635999, 2011, 1.10748065348, 2012, 1.0110411944, 2013, 1.00368646287, 2014, 1.00131410308, 2015, 0.999824008287, 2016, 1.00090188211, 2017, 0.991983315344, 2018, 1.02082853588, 2019, 1.00014858515, 2020, 0.998587215953, 2022, 1)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Indonesia,"Interp(2005, 1.00019957362, 2006, 1.00051881834, 2007, 1.00043435481, 2008, 1.00023166365, 2009, 0.999844542793, 2010, 0.99996391056, 2011, 0.999851861871, 2012, 0.999560315292, 2013, 1.00007977945, 2014, 0.999701955489, 2015, 0.999588263622, 2016, 0.999958239148, 2017, 1.00003971819, 2018, 1.00134986455, 2019, 1.001436225, 2020, 1.001436225, 2022, 1)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Laos,"Interp(2005, 0.979984008113, 2006, 0.980040405203, 2007, 0.979825658066, 2008, 0.979810758132, 2009, 0.985229619665, 2010, 0.979828567198, 2011, 0.98066734987, 2012, 0.95755900611, 2013, 0.979920480494, 2014, 1.00313565474, 2015, 0.979820274204, 2016, 0.979823237708, 2017, 0.979821841178, 2018, 0.999822054367, 2019, 0.999802715195, 2020, 0.999828025455, 2022, 1)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Malaysia,"Interp(2005, 1.07480653482, 2006, 0.947970668111, 2007, 0.919504177786, 2008, 0.93386545921, 2009, 0.994883727405, 2010, 0.947620412074, 2011, 1.02302660695, 2012, 0.989548657198, 2013, 0.925211329638, 2014, 1.03530033101, 2015, 0.913226058742, 2016, 1.04571183807, 2017, 1.01065696091, 2018, 0.992781825587, 2019, 1.00064440644, 2020, 1, 2022, 1)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Myanmar,"Interp(2005, 0.994987562447, 2006, 0.995041094058, 2007, 0.99191252551, 2008, 0.990068395898, 2009, 0.991407919763, 2010, 0.993284250434, 2011, 0.993555342131, 2012, 0.990964770084, 2013, 0.770220446976, 2014, 0.853523650326, 2015, 0.879598098853, 2016, 0.996832300916, 2017, 0.886792410705, 2018, 0.999834311909, 2019, 0.99955961577, 2020, 1.00004610764, 2022, 0.889)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Philippines,"Interp(2022, 01.013)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Singapore,1,Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Thailand,"Interp(2005, 1.00920646145, 2006, 1.00909139808, 2007, 1.00909532664, 2008, 0.982297529152, 2009, 1.00922392262, 2010, 1.00867860734, 2011, 1.008588569, 2012, 1.00953540319, 2013, 1.00926543805, 2014, 0.82801387141, 2015, 1.00776466297, 2016, 1.00941959065, 2017, 1.00860680029, 2018, 0.985255534848, 2019, 0.988273841128, 2020, 0.978370259268, 2022, 4.05)",Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Transformation\Hydropower,Activity Level,Regional Aspiration Scenario,Vietnam,"Interp(2005, 0.999623496342, 2006, 0.999871145701, 2007, 0.999830477668, 2008, 0.999728773653, 2009, 0.999961977364, 2010, 0.999946645315, 2011, 0.999951864305, 2012, 0.999901515525, 2013, 0.99984912295, 2014, 0.999883371168, 2015, 0.999863165948, 2016, 0.999882975941, 2017, 0.970854258257, 2018, 0.999815274678, 2019, 0.999830934406, 2020, 0.999774100321)",Factor,,
Key\Cal\Transformation\LNG_regas,Activity Level,AMS Target Scenario,ALL (12 regions),1,factor,,
Key\Cal\Transformation\LNG_regas,Activity Level,Baseline Simulation,ALL (12 regions),1,factor,,
Key\Cal\Transformation\LNG_regas,Activity Level,Current Accounts,ALL (12 regions),1,factor,,
Key\Cal\Transformation\LNG_regas,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,factor,,
Key\Cal\Transformation\Natgas_losses,Activity Level,AMS Target Scenario,ALL (12 regions),1,Factor,,
Key\Cal\Transformation\Natgas_losses,Activity Level,Baseline Simulation,ALL (12 regions),1,Factor,,
Key\Cal\Transformation\Natgas_losses,Activity Level,Current Accounts,ALL (12 regions),1,Factor,,
Key\Cal\Transformation\Natgas_losses,Activity Level,Regional Aspiration Scenario,ALL (12 regions),1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Brunei,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Indonesia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Laos,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Malaysia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Philippines,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Singapore,"Interp(2022, 0.9137)",Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Thailand,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,AMS Target Scenario,Vietnam,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Brunei,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Cambodia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Indonesia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Laos,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Malaysia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Myanmar,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Philippines,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Singapore,"Interp(2022, 0.9137)",Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Thailand,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Baseline Simulation,Vietnam,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Brunei,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Cambodia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Indonesia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Laos,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Malaysia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Myanmar,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Philippines,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Singapore,"Interp(2022, 0.9137)",Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Thailand,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Current Accounts,Vietnam,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Brunei,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Cambodia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Indonesia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Laos,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Malaysia,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Myanmar,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Philippines,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Singapore,"Interp(2022, 0.9137)",Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Thailand,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Transformation\Ngas_cc,Activity Level,Regional Aspiration Scenario,Vietnam,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Brunei,"Interp(2005, 0.974899707691, 2006, 0.757170799382, 2007, 0.729747892931, 2008, 0.78822224408, 2009, 1.08860610324, 2010, 0.879481280329, 2011, 0.811108328266, 2012, 0.846807181462, 2013, 0.957313777826, 2014, 0.929726813297, 2015, 1.01247803637, 2016, 0.803690492667, 2017, 1.08498006099, 2018, 1.06573024522, 2019, 0.820903831246, 2020, 0.936616530424 , 2022, 0.9497)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Cambodia,"Interp(2022, 1)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Indonesia,"Interp(2005, 1.1, 2006, 1.03, 2007, 1.03, 2008, 1.04, 2009, 1.21, 2010, 1.23, 2011, 1.24, 2012, 1.26, 2013, 1.28, 2014, 1.29, 2015, 1.22, 2016, 1.29, 2017, 1.24, 2018, 1.25, 2019, 1.22, 2020, 1.11, 2022, 1.02388)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Laos,1.35729020589,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Malaysia,"Interp(2005, 1.06387049676, 2006, 1.03878284066, 2007, 1.06130152144, 2008, 0.958670841878, 2009, 1.03677139677, 2010, 1.07740419932, 2011, 1.03955897284, 2012, 0.974522283866, 2013, 0.95056908157, 2014, 1.0855821762, 2015, 1.03366972666, 2016, 1.10249729577, 2017, 1.08153089215, 2018, 0.997321046894, 2019, 0.937321046894, 2020, 1.02336135657, 2022, 1.2224)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Myanmar,"Interp(2005, 0.787454402208, 2006, 0.949919381636, 2007, 0.881782306587, 2008, 0.816254540585, 2009, 0.947593273905, 2010, 0.872928557591, 2011, 0.914276050393, 2012, 1.132292402, 2013, 1.41154355792, 2014, 1.40217012904, 2015, 2.0254700025, 2016, 2.9382001914, 2017, 1.49894839352, 2018, 0.648594914151, 2019, 1.57139246165, 2020, 1.35729020589, 2022, 1.35)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Philippines,"Interp(2005, 0.952148957466, 2006, 0.920896029386, 2007, 0.929285867785, 2008, 0.936800351537, 2009, 0.935082228425, 2010, 0.914872644344, 2011, 0.93921722754, 2012, 0.865242047586, 2013, 0.988712603181, 2014, 0.893637238352, 2015, 0.902092944423, 2016, 0.955984394871, 2017, 0.929746936791, 2018, 0.911261506506, 2019, 1.04512843116, 2020, 1.18059930171, 2022, 0.9378)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Singapore,"Interp(2005, 0.939060497938, 2006, 0.927945502535, 2007, 0.96627398593, 2008, 0.907917105597, 2009, 0.860871970347, 2010, 0.98892292629, 2011, 0.98950317815, 2012, 1.00017114676, 2013, 1.00509078671, 2014, 1.00094030803, 2015, 0.948821458139, 2016, 0.907303203595, 2017, 0.908752233142, 2018, 0.9013455975708, 2019, 0.90013455975708, 2020, 0.86013455975708, 2021, 0.90851)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Thailand,"Interp(2005, 1.020729148537, 2006, 1.04850833427, 2007, 1.07946154221, 2008, 1.07507174584, 2009, 1.2666362745, 2010, 1.23995413653, 2011, 1.29998631692, 2012, 1.28975245993, 2013, 1.28987067446, 2014, 1.0584034645, 2015, 1.01068610012, 2016, 0.993190691287, 2017, 0.975760244021, 2018, 0.943934382242, 2019, 0.947070586585, 2020, 1.00257636798, 2022, 1.1770061)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Timor Leste,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,AMS Target Scenario,Vietnam,"Interp(2005, 1/1.01, 2006, 1/1.19, 2007, 1/1.03, 2008, 1/1.05, 2009, 1/1.21, 2010, 1/1.56, 2011, 1/1.53, 2012, 1/1.46, 2013, 1/1.46, 2014, 1/1.4, 2015, 1/1.48, 2016, 1/1.31, 2017, 1/1.48, 2018, 1/1.1, 2019, 1/1.08, 2020, 1/1.09, 2022, 1.1348)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Base Template,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Brunei,"Interp(2005, 0.974899707691, 2006, 0.757170799382, 2007, 0.729747892931, 2008, 0.78822224408, 2009, 1.08860610324, 2010, 0.879481280329, 2011, 0.811108328266, 2012, 0.846807181462, 2013, 0.957313777826, 2014, 0.929726813297, 2015, 1.01247803637, 2016, 0.803690492667, 2017, 1.08498006099, 2018, 1.06573024522, 2019, 0.820903831246, 2020, 0.936616530424 , 2022, 0.9497)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Cambodia,"Interp(2022, 1)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Indonesia,"Interp(2005, 1.1, 2006, 1.03, 2007, 1.03, 2008, 1.04, 2009, 1.21, 2010, 1.23, 2011, 1.24, 2012, 1.26, 2013, 1.28, 2014, 1.29, 2015, 1.22, 2016, 1.29, 2017, 1.24, 2018, 1.25, 2019, 1.22, 2020, 1.11, 2022, 1.02388)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Laos,1.35729020589,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Malaysia,"Interp(2005, 1.06387049676, 2006, 1.03878284066, 2007, 1.06130152144, 2008, 0.958670841878, 2009, 1.03677139677, 2010, 1.07740419932, 2011, 1.03955897284, 2012, 0.974522283866, 2013, 0.95056908157, 2014, 1.0855821762, 2015, 1.03366972666, 2016, 1.10249729577, 2017, 1.08153089215, 2018, 0.997321046894, 2019, 0.937321046894, 2020, 1.02336135657, 2022, 1.2224)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Myanmar,"Interp(2005, 0.787454402208, 2006, 0.949919381636, 2007, 0.881782306587, 2008, 0.816254540585, 2009, 0.947593273905, 2010, 0.872928557591, 2011, 0.914276050393, 2012, 1.132292402, 2013, 1.41154355792, 2014, 1.40217012904, 2015, 2.0254700025, 2016, 2.9382001914, 2017, 1.49894839352, 2018, 0.648594914151, 2019, 1.57139246165, 2020, 1.35729020589, 2022, 1.35)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Philippines,"Interp(2005, 0.952148957466, 2006, 0.920896029386, 2007, 0.929285867785, 2008, 0.936800351537, 2009, 0.935082228425, 2010, 0.914872644344, 2011, 0.93921722754, 2012, 0.865242047586, 2013, 0.988712603181, 2014, 0.893637238352, 2015, 0.902092944423, 2016, 0.955984394871, 2017, 0.929746936791, 2018, 0.911261506506, 2019, 1.04512843116, 2020, 1.18059930171, 2022, 0.9378)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Singapore,"Interp(2005, 0.939060497938, 2006, 0.927945502535, 2007, 0.96627398593, 2008, 0.907917105597, 2009, 0.860871970347, 2010, 0.98892292629, 2011, 0.98950317815, 2012, 1.00017114676, 2013, 1.00509078671, 2014, 1.00094030803, 2015, 0.948821458139, 2016, 0.907303203595, 2017, 0.908752233142, 2018, 0.9013455975708, 2019, 0.90013455975708, 2020, 0.86013455975708, 2021, 0.90851)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Thailand,"Interp(2005, 1.020729148537, 2006, 1.04850833427, 2007, 1.07946154221, 2008, 1.07507174584, 2009, 1.2666362745, 2010, 1.23995413653, 2011, 1.29998631692, 2012, 1.28975245993, 2013, 1.28987067446, 2014, 1.0584034645, 2015, 1.01068610012, 2016, 0.993190691287, 2017, 0.975760244021, 2018, 0.943934382242, 2019, 0.947070586585, 2020, 1.00257636798, 2022, 1.1770061)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Timor Leste,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Baseline Simulation,Vietnam,"Interp(2005, 1/1.01, 2006, 1/1.19, 2007, 1/1.03, 2008, 1/1.05, 2009, 1/1.21, 2010, 1/1.56, 2011, 1/1.53, 2012, 1/1.46, 2013, 1/1.46, 2014, 1/1.4, 2015, 1/1.48, 2016, 1/1.31, 2017, 1/1.48, 2018, 1/1.1, 2019, 1/1.08, 2020, 1/1.09, 2022, 1.1348)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Base Template,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Brunei,"Interp(2005, 0.974899707691, 2006, 0.757170799382, 2007, 0.729747892931, 2008, 0.78822224408, 2009, 1.08860610324, 2010, 0.879481280329, 2011, 0.811108328266, 2012, 0.846807181462, 2013, 0.957313777826, 2014, 0.929726813297, 2015, 1.01247803637, 2016, 0.803690492667, 2017, 1.08498006099, 2018, 1.06573024522, 2019, 0.820903831246, 2020, 0.936616530424 , 2022, 0.9497)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Cambodia,"Interp(2022, 1)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Indonesia,"Interp(2005, 1.1, 2006, 1.03, 2007, 1.03, 2008, 1.04, 2009, 1.21, 2010, 1.23, 2011, 1.24, 2012, 1.26, 2013, 1.28, 2014, 1.29, 2015, 1.22, 2016, 1.29, 2017, 1.24, 2018, 1.25, 2019, 1.22, 2020, 1.11, 2022, 1.02388)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Laos,1.35729020589,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Malaysia,"Interp(2005, 1.06387049676, 2006, 1.03878284066, 2007, 1.06130152144, 2008, 0.958670841878, 2009, 1.03677139677, 2010, 1.07740419932, 2011, 1.03955897284, 2012, 0.974522283866, 2013, 0.95056908157, 2014, 1.0855821762, 2015, 1.03366972666, 2016, 1.10249729577, 2017, 1.08153089215, 2018, 0.997321046894, 2019, 0.937321046894, 2020, 1.02336135657, 2022, 1.2224)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Myanmar,"Interp(2005, 0.787454402208, 2006, 0.949919381636, 2007, 0.881782306587, 2008, 0.816254540585, 2009, 0.947593273905, 2010, 0.872928557591, 2011, 0.914276050393, 2012, 1.132292402, 2013, 1.41154355792, 2014, 1.40217012904, 2015, 2.0254700025, 2016, 2.9382001914, 2017, 1.49894839352, 2018, 0.648594914151, 2019, 1.57139246165, 2020, 1.35729020589, 2022, 1.35)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Philippines,"Interp(2005, 0.952148957466, 2006, 0.920896029386, 2007, 0.929285867785, 2008, 0.936800351537, 2009, 0.935082228425, 2010, 0.914872644344, 2011, 0.93921722754, 2012, 0.865242047586, 2013, 0.988712603181, 2014, 0.893637238352, 2015, 0.902092944423, 2016, 0.955984394871, 2017, 0.929746936791, 2018, 0.911261506506, 2019, 1.04512843116, 2020, 1.18059930171, 2022, 0.9378)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Singapore,"Interp(2005, 0.939060497938, 2006, 0.927945502535, 2007, 0.96627398593, 2008, 0.907917105597, 2009, 0.860871970347, 2010, 0.98892292629, 2011, 0.98950317815, 2012, 1.00017114676, 2013, 1.00509078671, 2014, 1.00094030803, 2015, 0.948821458139, 2016, 0.907303203595, 2017, 0.908752233142, 2018, 0.9013455975708, 2019, 0.90013455975708, 2020, 0.86013455975708, 2021, 0.90851)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Thailand,"Interp(2005, 1.020729148537, 2006, 1.04850833427, 2007, 1.07946154221, 2008, 1.07507174584, 2009, 1.2666362745, 2010, 1.23995413653, 2011, 1.29998631692, 2012, 1.28975245993, 2013, 1.28987067446, 2014, 1.0584034645, 2015, 1.01068610012, 2016, 0.993190691287, 2017, 0.975760244021, 2018, 0.943934382242, 2019, 0.947070586585, 2020, 1.00257636798, 2022, 1.1770061)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Timor Leste,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Current Accounts,Vietnam,"Interp(2005, 1/1.01, 2006, 1/1.19, 2007, 1/1.03, 2008, 1/1.05, 2009, 1/1.21, 2010, 1/1.56, 2011, 1/1.53, 2012, 1/1.46, 2013, 1/1.46, 2014, 1/1.4, 2015, 1/1.48, 2016, 1/1.31, 2017, 1/1.48, 2018, 1/1.1, 2019, 1/1.08, 2020, 1/1.09, 2022, 1.1348)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Base Template,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Brunei,"Interp(2005, 0.974899707691, 2006, 0.757170799382, 2007, 0.729747892931, 2008, 0.78822224408, 2009, 1.08860610324, 2010, 0.879481280329, 2011, 0.811108328266, 2012, 0.846807181462, 2013, 0.957313777826, 2014, 0.929726813297, 2015, 1.01247803637, 2016, 0.803690492667, 2017, 1.08498006099, 2018, 1.06573024522, 2019, 0.820903831246, 2020, 0.936616530424 , 2022, 0.9497)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Cambodia,"Interp(2022, 1)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Indonesia,"Interp(2005, 1.1, 2006, 1.03, 2007, 1.03, 2008, 1.04, 2009, 1.21, 2010, 1.23, 2011, 1.24, 2012, 1.26, 2013, 1.28, 2014, 1.29, 2015, 1.22, 2016, 1.29, 2017, 1.24, 2018, 1.25, 2019, 1.22, 2020, 1.11, 2022, 1.02388)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Laos,1.35729020589,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Malaysia,"Interp(2005, 1.06387049676, 2006, 1.03878284066, 2007, 1.06130152144, 2008, 0.958670841878, 2009, 1.03677139677, 2010, 1.07740419932, 2011, 1.03955897284, 2012, 0.974522283866, 2013, 0.95056908157, 2014, 1.0855821762, 2015, 1.03366972666, 2016, 1.10249729577, 2017, 1.08153089215, 2018, 0.997321046894, 2019, 0.937321046894, 2020, 1.02336135657, 2022, 1.2224)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Myanmar,"Interp(2005, 0.787454402208, 2006, 0.949919381636, 2007, 0.881782306587, 2008, 0.816254540585, 2009, 0.947593273905, 2010, 0.872928557591, 2011, 0.914276050393, 2012, 1.132292402, 2013, 1.41154355792, 2014, 1.40217012904, 2015, 2.0254700025, 2016, 2.9382001914, 2017, 1.49894839352, 2018, 0.648594914151, 2019, 1.57139246165, 2020, 1.35729020589, 2022, 1.35)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Philippines,"Interp(2005, 0.952148957466, 2006, 0.920896029386, 2007, 0.929285867785, 2008, 0.936800351537, 2009, 0.935082228425, 2010, 0.914872644344, 2011, 0.93921722754, 2012, 0.865242047586, 2013, 0.988712603181, 2014, 0.893637238352, 2015, 0.902092944423, 2016, 0.955984394871, 2017, 0.929746936791, 2018, 0.911261506506, 2019, 1.04512843116, 2020, 1.18059930171, 2022, 0.9378)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Singapore,"Interp(2005, 0.939060497938, 2006, 0.927945502535, 2007, 0.96627398593, 2008, 0.907917105597, 2009, 0.860871970347, 2010, 0.98892292629, 2011, 0.98950317815, 2012, 1.00017114676, 2013, 1.00509078671, 2014, 1.00094030803, 2015, 0.948821458139, 2016, 0.907303203595, 2017, 0.908752233142, 2018, 0.9013455975708, 2019, 0.90013455975708, 2020, 0.86013455975708, 2021, 0.90851)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Thailand,"Interp(2005, 1.020729148537, 2006, 1.04850833427, 2007, 1.07946154221, 2008, 1.07507174584, 2009, 1.2666362745, 2010, 1.23995413653, 2011, 1.29998631692, 2012, 1.28975245993, 2013, 1.28987067446, 2014, 1.0584034645, 2015, 1.01068610012, 2016, 0.993190691287, 2017, 0.975760244021, 2018, 0.943934382242, 2019, 0.947070586585, 2020, 1.00257636798, 2022, 1.1770061)",Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Timor Leste,1,Factor,,
Key\Cal\Transformation\Oil refining,Activity Level,Regional Aspiration Scenario,Vietnam,"Interp(2005, 1/1.01, 2006, 1/1.19, 2007, 1/1.03, 2008, 1/1.05, 2009, 1/1.21, 2010, 1/1.56, 2011, 1/1.53, 2012, 1/1.46, 2013, 1/1.46, 2014, 1/1.4, 2015, 1/1.48, 2016, 1/1.31, 2017, 1/1.48, 2018, 1/1.1, 2019, 1/1.08, 2020, 1/1.09, 2022, 1.1348)",Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Base Template,1,Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Brunei,1,Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Cambodia,1,Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Indonesia,"Interp(2022, 2)",Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Laos,1,Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Malaysia,1,Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Myanmar,1,Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Philippines,"Interp(2022, 0.723)",Factor,,
Key\Cal\Transformation\biomass_eff,Activity Level,AMS Target Scenario,Singapore,1,Factor,,
