ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 5, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Myanmar,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0, 2023, 0, 2024, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 3967.1, 2006, 4177.1, 2007, 4213.1, 2008, 4213.1, 2009, 4276.6, 2010, 4866.6, 2011, 4916.6, 2012, 5568.2, 2013, 5568.2, 2014, 5708.2, 2015, 5962.95, 2016, 7418.65, 2017, 8048.95, 2018, 8843.65, 2019, 10417.15, 2020, 10943.9, 2021, 11668.9, 2022, 12428.186, 2023, 12406.336, 2024, 13006.436)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 3662.604, 2006, 3602.004, 2007, 3616.104, 2008, 3353.114, 2009, 3193.334, 2010, 3193.33, 2011, 2994.114, 2012, 3073.584, 2013, 3353.484, 2014, 3476.324, 2015, 3610.29, 2016, 3615.664, 2017, 4153.213, 2018, 4291.9678, 2019, 4262.419, 2020, 4236.562, 2021, 3847.162, 2022, 3834.192, 2023, 3736.512, 2024, 3448.276)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 2763, 2006, 2763, 2007, 2834, 2008, 2831, 2009, 2831, 2010, 2861, 2011, 2861, 2012, 2862, 2013, 2862.02, 2014, 2862.02, 2015, 2862.02, 2016, 3431.12, 2017, 3446.52, 2018, 3452.5, 2019, 3452.54, 2020, 3452.54, 2021, 3452.54, 2022, 3731.588, 2023, 3731.588, 2024, 3731.588)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 3222.12, 2006, 3256.72, 2007, 3292.93, 2008, 3291.47, 2009, 3291.35, 2010, 3399.55, 2011, 3490.734, 2012, 3520.814, 2013, 3520.814, 2014, 3543.262, 2015, 3600.462, 2016, 3617.542, 2017, 3627.245, 2018, 3701.072, 2019, 3759.817, 2020, 3779.306999, 2021, 3752.368, 2022, 3744.845, 2023, 3799.462, 2024, 3836.027)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Existing Capacity,"Interp(2005, 1978.31, 2006, 1978.31, 2007, 1958.38, 2008, 1958.38, 2009, 1953.24, 2010, 1965.83, 2011, 1783.25, 2012, 1847.69, 2013, 1867.69, 2014, 1917.69, 2015, 1917.19, 2016, 1915.56, 2017, 1915.83, 2018, 1943.956, 2019, 1928.07, 2020, 1928.07, 2021, 1928.07, 2022, 1951.739, 2023, 1951.739, 2024, 1951.739)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 1, 2006, 1, 2007, 1, 2008, 1, 2009, 1, 2010, 1, 2011, 1, 2012, 1, 2013, 1, 2014, 23, 2015, 164.67, 2016, 764.89, 2017, 885.402, 2018, 896.155, 2019, 921.115, 2020, 1019.2524, 2021, 1317, 2022, 1529.7134, 2023, 1653.3014, 2024, 2710.166)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,"Interp(2005, 25, 2006, 25, 2007, 25, 2008, 33, 2009, 33, 2010, 33, 2011, 33, 2012, 33, 2013, 33, 2014, 282.9, 2015, 426.9, 2016, 426.9, 2017, 426.9, 2018, 426.9, 2019, 426.9, 2020, 442.9, 2021, 426.9, 2022, 426.9, 2023, 426.9, 2024, 426.9)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Philippines,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 30, 2006, 30, 2007, 30, 2008, 30, 2009, 30, 2010, 38, 2011, 82.762, 2012, 118.672, 2013, 118.672, 2014, 130.672, 2015, 220.672, 2016, 232.672, 2017, 223.716, 2018, 258.476, 2019, 363.391, 2020, 483.291, 2021, 489.291, 2022, 610.831, 2023, 585.126, 2024, 595.026)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Existing Capacity,"Interp(2005, 4640, 2006, 4405, 2007, 4420, 2008, 4440, 2009, 3950, 2010, 3148, 2011, 3148, 2012, 2555, 2013, 2555, 2014, 2555, 2015, 2555, 2016, 2555, 2017, 2555, 2018, 2554.6, 2019, 1363.6, 2020, 763.6, 2021, 763.6, 2022, 763.6)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Existing Capacity,"Interp(2005, 287, 2006, 305, 2007, 315, 2008, 323, 2009, 408, 2010, 370, 2011, 285, 2012, 180, 2013, 180, 2014, 180, 2015, 180, 2016, 180, 2017, 180, 2018, 180, 2019, 180, 2020, 180, 2021, 180, 2022, 180)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 4534, 2006, 4534, 2007, 5024, 2008, 5035, 2009, 5414, 2010, 6154, 2011, 6223, 2012, 7818, 2013, 9430, 2014, 9892, 2015, 10356, 2016, 10356, 2017, 10508, 2018, 10501.3, 2019, 10491.41, 2020, 10491.41, 2021, 10491.41, 2022, 10491.41)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0.3, 2009, 1.5, 2010, 2.9, 2011, 4.6, 2012, 7.7, 2013, 11.8, 2014, 25.3, 2015, 45.7, 2016, 96.6, 2017, 151.1, 2018, 209.8, 2019, 352.7, 2020, 431.2, 2021, 631.8, 2022, 516)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Singapore,Transformation\Centralized Electricity Generation\Processes\Waste,Existing Capacity,"Interp(2005, 305.8, 2006, 305.8, 2007, 305.8, 2008, 305.8, 2009, 256.8, 2010, 256.8, 2011, 256.8, 2012, 256.8, 2013, 256.8, 2014, 256.8, 2015, 256.8, 2016, 256.8, 2017, 256.8, 2018, 256.8, 2019, 256.8, 2020, 256.8, 2021, 256.8, 2022, 393)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 3347.28, 2006, 3666.17, 2007, 5332, 2008, 5332, 2009, 5423.05, 2010, 5502.04, 2011, 5502.04, 2012, 4564, 2013, 4564, 2014, 5072, 2015, 5559, 2016, 6060, 2017, 6060, 2018, 6074, 2019, 6114, 2020, 6077, 2021, 6067.5, 2022, 6067.5, 2023, 6140, 2024, 6140)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 1580.71, 2006, 1527.58, 2007, 709.3, 2008, 319.19, 2009, 132.19, 2010, 209.1, 2011, 395.6, 2012, 350, 2013, 350, 2014, 370, 2015, 370, 2016, 370, 2017, 370, 2018, 370, 2019, 369, 2020, 54.66, 2021, 58.84, 2022, 58.84)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Fuel Oil,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 315, 2021, 315, 2022, 315)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 17865.01, 2006, 17845.25, 2007, 18768.7, 2008, 20949.19, 2009, 21550.76, 2010, 22656.87, 2011, 21987, 2012, 21373, 2013, 24709, 2014, 24897, 2015, 25847, 2016, 27704, 2017, 28406, 2018, 28718, 2019, 27507.7, 2020, 27960.99, 2021, 29120.99, 2022, 30925, 2023, 36110, 2024, 38060)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 2976, 2006, 2976, 2007, 2976, 2008, 2981, 2009, 2988, 2010, 2988, 2011, 3000, 2012, 3484, 2013, 3484, 2014, 3527, 2015, 3568, 2016, 3549, 2017, 3569, 2018, 3591, 2019, 8042, 2020, 7048.61, 2021, 7051.77, 2022, 7580.03, 2023, 3130, 2024, 3130)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 1000, 2021, 1000, 2022, 1000)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Existing Capacity,"Interp(2005, 0.3, 2006, 0.3, 2007, 0.3, 2008, 0.3, 2009, 0.3, 2010, 0.3, 2011, 0.3, 2012, 0.3, 2013, 0.3, 2014, 0.3, 2015, 0.3, 2016, 0.3, 2017, 0.3, 2018, 0.3, 2019, 0, 2020, 0, 2021, 0.3, 2022, 0.3)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 9.2, 2010, 26, 2011, 50, 2012, 87, 2013, 177, 2014, 1086, 2015, 1367, 2016, 2501, 2017, 2573, 2018, 2849, 2019, 2853.7, 2020, 2860.48, 2021, 2904.31, 2022, 2908.53, 2023, 3300, 2024, 3380)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 2.5, 2010, 3.3, 2011, 0, 2012, 93, 2013, 183, 2014, 191, 2015, 202, 2016, 462, 2017, 588, 2018, 1082, 2019, 1486, 2020, 1488.06, 2021, 1504.06, 2022, 1504.01, 2023, 1540, 2024, 1540)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 5, 2012, 72, 2013, 151, 2014, 1102, 2015, 1272, 2016, 1429, 2017, 1588, 2018, 2056, 2019, 2120, 2020, 0, 2021, 0, 2022, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 1930.58, 2021, 1959.18, 2022, 2024.55, 2023, 4430, 2024, 4350)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 344, 2013, 353, 2014, 353, 2015, 353, 2016, 353, 2017, 353, 2018, 0, 2019, 0, 2020, 348.73, 2021, 348.73, 2022, 310.19)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Thailand,Transformation\Centralized Electricity Generation\Processes\Waste,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 0, 2019, 0, 2020, 634.133456, 2021, 650.126298, 2022, 657.649571)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical,Existing Capacity,"Interp(2005, 1245, 2006, 1695, 2007, 2386.25, 2008, 3077.5, 2009, 3768.75, 2010, 4460, 2011, 4460, 2012, 4900, 2013, 7053, 2014, 9759, 2015, 12540, 2016, 13790, 2017, 15590, 2018, 18945, 2019, 20250.28, 2020, 22077, 2021, 25397, 2022, 26087, 2023, 27532, 2024, 28229)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Diesel,Existing Capacity,"Interp(2005, 198, 2006, 2144.41, 2007, 1915.308, 2008, 1686.205, 2009, 1457.103, 2010, 1228, 2011, 1228, 2012, 1228, 2013, 1228, 2014, 1154.5, 2015, 1216, 2016, 1216, 2017, 1216, 2018, 1579, 2019, 1579, 2020, 1603, 2021, 1603, 2022, 1603, 2023, 1603, 2024, 1603)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle,Existing Capacity,"Interp(2005, 2939, 2006, 3297.4, 2007, 4385.55, 2008, 5473.7, 2009, 6561.85, 2010, 7650, 2011, 7650, 2012, 7650, 2013, 7650, 2014, 7345.15, 2015, 7144, 2016, 7144, 2017, 7144, 2018, 7446, 2019, 7483, 2020, 7422, 2021, 7422, 2022, 7422, 2023, 7422, 2024, 7422)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Large Hydro,Existing Capacity,"Interp(2005, 4155, 2006, 4401.33, 2007, 5345.998, 2008, 6290.665, 2009, 7235.333, 2010, 8180, 2011, 10165, 2012, 12643, 2013, 14661, 2014, 15702.1, 2015, 15808, 2016, 17713, 2017, 18112, 2018, 20170, 2019, 20250, 2020, 20859, 2021, 22111, 2022, 22999, 2023, 23511, 2024, 24190)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Solar PV,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0, 2018, 86, 2019, 5781, 2020, 8852, 2021, 16564, 2022, 16568, 2023, 16672, 2024, 16823)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Wind Onshore,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 30, 2012, 30, 2013, 46, 2014, 46, 2015, 46, 2016, 153.2, 2017, 189.2, 2018, 243, 2019, 521, 2020, 538, 2021, 4126, 2022, 5059, 2023, 5869, 2024, 5991)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Biomass Other,Existing Capacity,"Interp(2005, 16.23, 2006, 10.51, 2007, 12.71, 2008, 10.57, 2009, 12.05, 2010, 12.05, 2011, 17.7, 2012, 18.69, 2013, 17.21, 2014, 18.93, 2015, 35.16, 2016, 30, 2017, 55, 2018, 325, 2019, 380, 2020, 325, 2021, 325, 2022, 395, 2023, 410, 2024, 439)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
Vietnam,Transformation\Centralized Electricity Generation\Processes\Biogas,Existing Capacity,"Interp(2005, 0, 2006, 0, 2007, 0, 2008, 0, 2009, 0, 2010, 0, 2011, 0, 2012, 0, 2013, 0, 2014, 0, 2015, 0, 2016, 0, 2017, 0)",Megawatt,,"existing_cap_historical_prod.xlsx (mailbox source-of-truth, 2026-05-05)",Align historical Existing Capacity to source-of-truth xlsx,existing_cap_historical_prod.xlsx,power_existing_capacity,High
