Country,Year,Size_group,Efficiency_level,device_thousand,source
Indonesia,2034,Medium,High_eff,503.1823,retirement_survival
Indonesia,2035,Medium,High_eff,412.6142,retirement_survival
Indonesia,2036,Medium,High_eff,330.6967,retirement_survival
Indonesia,2037,Medium,High_eff,258.5006,retirement_survival
Indonesia,2038,Medium,High_eff,196.6474,retirement_survival
Indonesia,2039,Medium,High_eff,145.2549,retirement_survival
Indonesia,2040,Medium,High_eff,103.941,retirement_survival
Indonesia,2041,Medium,High_eff,71.884,retirement_survival
Indonesia,2042,Medium,High_eff,47.9319,retirement_survival
Indonesia,2043,Medium,High_eff,30.7401,retirement_survival
Indonesia,2044,Medium,High_eff,18.9149,retirement_survival
Indonesia,2045,Medium,High_eff,11.1387,retirement_survival
Indonesia,2046,Medium,High_eff,6.262,retirement_survival
Indonesia,2047,Medium,High_eff,3.3523,retirement_survival
Indonesia,2048,Medium,High_eff,1.7045,retirement_survival
Indonesia,2049,Medium,High_eff,0.8211,retirement_survival
Indonesia,2050,Medium,High_eff,0.3738,retirement_survival
Indonesia,2051,Medium,High_eff,0.1604,retirement_survival
Indonesia,2052,Medium,High_eff,0.0647,retirement_survival
Indonesia,2053,Medium,High_eff,0.0245,retirement_survival
Indonesia,2054,Medium,High_eff,0.0087,retirement_survival
Indonesia,2055,Medium,High_eff,0.0029,retirement_survival
Indonesia,2056,Medium,High_eff,0.0009,retirement_survival
Indonesia,2057,Medium,High_eff,0.0003,retirement_survival
Indonesia,2058,Medium,High_eff,0.0001,retirement_survival
Indonesia,2059,Medium,High_eff,0.0,retirement_survival
Indonesia,2060,Medium,High_eff,0.0,retirement_survival
Indonesia,2005,Medium,Low_eff,248.4167,existing_stock
Indonesia,2006,Medium,Low_eff,259.5149,existing_stock
Indonesia,2007,Medium,Low_eff,270.8744,existing_stock
Indonesia,2008,Medium,Low_eff,282.4328,existing_stock
Indonesia,2009,Medium,Low_eff,294.1211,existing_stock
Indonesia,2010,Medium,Low_eff,305.9569,existing_stock
Indonesia,2011,Medium,Low_eff,318.0059,existing_stock
Indonesia,2012,Medium,Low_eff,330.2523,existing_stock
Indonesia,2013,Medium,Low_eff,342.5434,existing_stock
Indonesia,2014,Medium,Low_eff,354.823,existing_stock
Indonesia,2015,Medium,Low_eff,367.0841,existing_stock
Indonesia,2016,Medium,Low_eff,379.2919,existing_stock
Indonesia,2017,Medium,Low_eff,391.4205,existing_stock
Indonesia,2018,Medium,Low_eff,403.4956,existing_stock
Indonesia,2019,Medium,Low_eff,415.5467,existing_stock
Indonesia,2020,Medium,Low_eff,427.265,existing_stock
Indonesia,2021,Medium,Low_eff,438.3996,existing_stock
Indonesia,2022,Medium,Low_eff,449.2906,existing_stock
Indonesia,2023,Medium,Low_eff,460.6362,existing_stock
Indonesia,2024,Medium,Low_eff,472.3652,existing_stock
Indonesia,2025,Medium,Low_eff,483.9963,existing_stock
Indonesia,2026,Medium,Low_eff,449.68,retirement_survival
Indonesia,2027,Medium,Low_eff,414.5215,retirement_survival
Indonesia,2028,Medium,Low_eff,378.6389,retirement_survival
Indonesia,2029,Medium,Low_eff,342.2522,retirement_survival
Indonesia,2030,Medium,Low_eff,305.6835,retirement_survival
Indonesia,2031,Medium,Low_eff,269.3509,retirement_survival
Indonesia,2032,Medium,Low_eff,233.7526,retirement_survival
Indonesia,2033,Medium,Low_eff,199.4409,retirement_survival
Indonesia,2034,Medium,Low_eff,166.9853,retirement_survival
Indonesia,2035,Medium,Low_eff,136.9295,retirement_survival
Indonesia,2036,Medium,Low_eff,109.7445,retirement_survival
Indonesia,2037,Medium,Low_eff,85.7856,retirement_survival
Indonesia,2038,Medium,Low_eff,65.2591,retirement_survival
Indonesia,2039,Medium,Low_eff,48.2041,retirement_survival
Indonesia,2040,Medium,Low_eff,34.4937,retirement_survival
Indonesia,2041,Medium,Low_eff,23.8553,retirement_survival
Indonesia,2042,Medium,Low_eff,15.9066,retirement_survival
Indonesia,2043,Medium,Low_eff,10.2014,retirement_survival
Indonesia,2044,Medium,Low_eff,6.2771,retirement_survival
Indonesia,2045,Medium,Low_eff,3.6965,retirement_survival
Indonesia,2046,Medium,Low_eff,2.0781,retirement_survival
Indonesia,2047,Medium,Low_eff,1.1125,retirement_survival
Indonesia,2048,Medium,Low_eff,0.5657,retirement_survival
Indonesia,2049,Medium,Low_eff,0.2725,retirement_survival
Indonesia,2050,Medium,Low_eff,0.124,retirement_survival
Indonesia,2051,Medium,Low_eff,0.0532,retirement_survival
Indonesia,2052,Medium,Low_eff,0.0215,retirement_survival
Indonesia,2053,Medium,Low_eff,0.0081,retirement_survival
Indonesia,2054,Medium,Low_eff,0.0029,retirement_survival
Indonesia,2055,Medium,Low_eff,0.0009,retirement_survival
Indonesia,2056,Medium,Low_eff,0.0003,retirement_survival
Indonesia,2057,Medium,Low_eff,0.0001,retirement_survival
Indonesia,2058,Medium,Low_eff,0.0,retirement_survival
Indonesia,2059,Medium,Low_eff,0.0,retirement_survival
Indonesia,2060,Medium,Low_eff,0.0,retirement_survival
Indonesia,2005,Medium,Mid_eff,490.209,existing_stock
Indonesia,2006,Medium,Mid_eff,512.1095,existing_stock
Indonesia,2007,Medium,Mid_eff,534.5256,existing_stock
Indonesia,2008,Medium,Mid_eff,557.3341,existing_stock
Indonesia,2009,Medium,Mid_eff,580.399,existing_stock
Indonesia,2010,Medium,Mid_eff,603.755,existing_stock
Indonesia,2011,Medium,Mid_eff,627.5317,existing_stock
Indonesia,2012,Medium,Mid_eff,651.6978,existing_stock
Indonesia,2013,Medium,Mid_eff,675.9523,existing_stock
Indonesia,2014,Medium,Mid_eff,700.1841,existing_stock
Indonesia,2015,Medium,Mid_eff,724.3793,existing_stock
Indonesia,2016,Medium,Mid_eff,748.4694,existing_stock
Indonesia,2017,Medium,Mid_eff,772.4032,existing_stock
Indonesia,2018,Medium,Mid_eff,796.2313,existing_stock
Indonesia,2019,Medium,Mid_eff,820.0121,existing_stock
Indonesia,2020,Medium,Mid_eff,843.1362,existing_stock
Indonesia,2021,Medium,Mid_eff,865.1086,existing_stock
Indonesia,2022,Medium,Mid_eff,886.6002,existing_stock
Indonesia,2023,Medium,Mid_eff,908.9887,existing_stock
Indonesia,2024,Medium,Mid_eff,932.134,existing_stock
Indonesia,2025,Medium,Mid_eff,955.086,existing_stock
Indonesia,2026,Medium,Mid_eff,887.3685,retirement_survival
Indonesia,2027,Medium,Mid_eff,817.9891,retirement_survival
Indonesia,2028,Medium,Mid_eff,747.1808,retirement_survival
Indonesia,2029,Medium,Mid_eff,675.3776,retirement_survival
Indonesia,2030,Medium,Mid_eff,603.2153,retirement_survival
Indonesia,2031,Medium,Mid_eff,531.519,retirement_survival
Indonesia,2032,Medium,Mid_eff,461.2718,retirement_survival
Indonesia,2033,Medium,Mid_eff,393.5633,retirement_survival
Indonesia,2034,Medium,Mid_eff,329.5176,retirement_survival
Indonesia,2035,Medium,Mid_eff,270.2075,retirement_survival
Indonesia,2036,Medium,Mid_eff,216.5624,retirement_survival
Indonesia,2037,Medium,Mid_eff,169.2836,retirement_survival
Indonesia,2038,Medium,Mid_eff,128.7779,retirement_survival
Indonesia,2039,Medium,Mid_eff,95.1227,retirement_survival
Indonesia,2040,Medium,Mid_eff,68.0676,retirement_survival
Indonesia,2041,Medium,Mid_eff,47.0745,retirement_survival
Indonesia,2042,Medium,Mid_eff,31.389,retirement_survival
Indonesia,2043,Medium,Mid_eff,20.1307,retirement_survival
Indonesia,2044,Medium,Mid_eff,12.3867,retirement_survival
Indonesia,2045,Medium,Mid_eff,7.2944,retirement_survival
Indonesia,2046,Medium,Mid_eff,4.1008,retirement_survival
Indonesia,2047,Medium,Mid_eff,2.1953,retirement_survival
Indonesia,2048,Medium,Mid_eff,1.1162,retirement_survival
Indonesia,2049,Medium,Mid_eff,0.5377,retirement_survival
Indonesia,2050,Medium,Mid_eff,0.2448,retirement_survival
Indonesia,2051,Medium,Mid_eff,0.105,retirement_survival
Indonesia,2052,Medium,Mid_eff,0.0424,retirement_survival
Indonesia,2053,Medium,Mid_eff,0.016,retirement_survival
Indonesia,2054,Medium,Mid_eff,0.0057,retirement_survival
Indonesia,2055,Medium,Mid_eff,0.0019,retirement_survival
Indonesia,2056,Medium,Mid_eff,0.0006,retirement_survival
Indonesia,2057,Medium,Mid_eff,0.0002,retirement_survival
Indonesia,2058,Medium,Mid_eff,0.0,retirement_survival
Indonesia,2059,Medium,Mid_eff,0.0,retirement_survival
Indonesia,2060,Medium,Mid_eff,0.0,retirement_survival
Indonesia,2005,Small,High_eff,9966.4784,existing_stock
Indonesia,2006,Small,High_eff,10411.7397,existing_stock
Indonesia,2007,Small,High_eff,10867.4824,existing_stock
Indonesia,2008,Small,High_eff,11331.2046,existing_stock
Indonesia,2009,Small,High_eff,11800.1391,existing_stock
Indonesia,2010,Small,High_eff,12274.9915,existing_stock
Indonesia,2011,Small,High_eff,12758.3985,existing_stock
Indonesia,2012,Small,High_eff,13249.7209,existing_stock
Indonesia,2013,Small,High_eff,13742.8408,existing_stock
Indonesia,2014,Small,High_eff,14235.4987,existing_stock
Indonesia,2015,Small,High_eff,14727.415,existing_stock
Indonesia,2016,Small,High_eff,15217.1927,existing_stock
Indonesia,2017,Small,High_eff,15703.7911,existing_stock
Indonesia,2018,Small,High_eff,16188.2432,existing_stock
Indonesia,2019,Small,High_eff,16671.7329,existing_stock
Indonesia,2020,Small,High_eff,17141.8705,existing_stock
Indonesia,2021,Small,High_eff,17588.5938,existing_stock
Indonesia,2022,Small,High_eff,18025.5405,existing_stock
Indonesia,2023,Small,High_eff,18480.7232,existing_stock
Indonesia,2024,Small,High_eff,18951.2922,existing_stock
Indonesia,2025,Small,High_eff,19417.9318,existing_stock
Indonesia,2026,Small,High_eff,18041.1626,retirement_survival
Indonesia,2027,Small,High_eff,16630.6036,retirement_survival
Indonesia,2028,Small,High_eff,15190.9937,retirement_survival
Indonesia,2029,Small,High_eff,13731.1574,retirement_survival
Indonesia,2030,Small,High_eff,12264.0208,retirement_survival
Indonesia,2031,Small,High_eff,10806.3568,retirement_survival
Indonesia,2032,Small,High_eff,9378.1553,retirement_survival
Indonesia,2033,Small,High_eff,8001.5677,retirement_survival
Indonesia,2034,Small,High_eff,6699.45,retirement_survival
Indonesia,2035,Small,High_eff,5493.6109,retirement_survival
Indonesia,2036,Small,High_eff,4402.9485,retirement_survival
Indonesia,2037,Small,High_eff,3441.7185,retirement_survival
Indonesia,2038,Small,High_eff,2618.1944,retirement_survival
Indonesia,2039,Small,High_eff,1933.9473,retirement_survival
Indonesia,2040,Small,High_eff,1383.8875,retirement_survival
Indonesia,2041,Small,High_eff,957.0754,retirement_survival
Indonesia,2042,Small,High_eff,638.1728,retirement_survival
Indonesia,2043,Small,High_eff,409.2785,retirement_survival
Indonesia,2044,Small,High_eff,251.8355,retirement_survival
Indonesia,2045,Small,High_eff,148.303,retirement_survival
Indonesia,2046,Small,High_eff,83.3733,retirement_survival
Indonesia,2047,Small,High_eff,44.6324,retirement_survival
Indonesia,2048,Small,High_eff,22.6943,retirement_survival
Indonesia,2049,Small,High_eff,10.9324,retirement_survival
Indonesia,2050,Small,High_eff,4.9767,retirement_survival
Indonesia,2051,Small,High_eff,2.1354,retirement_survival
Indonesia,2052,Small,High_eff,0.8614,retirement_survival
Indonesia,2053,Small,High_eff,0.3259,retirement_survival
Indonesia,2054,Small,High_eff,0.1153,retirement_survival
Indonesia,2055,Small,High_eff,0.0381,retirement_survival
Indonesia,2056,Small,High_eff,0.0117,retirement_survival
Indonesia,2057,Small,High_eff,0.0033,retirement_survival
Indonesia,2058,Small,High_eff,0.0009,retirement_survival
Indonesia,2059,Small,High_eff,0.0002,retirement_survival
Indonesia,2060,Small,High_eff,0.0,retirement_survival
Indonesia,2005,Small,Low_eff,15388.5871,existing_stock
Indonesia,2006,Small,Low_eff,16076.0859,existing_stock
Indonesia,2007,Small,Low_eff,16779.7684,existing_stock
Indonesia,2008,Small,Low_eff,17495.7715,existing_stock
Indonesia,2009,Small,Low_eff,18219.8226,existing_stock
Indonesia,2010,Small,Low_eff,18953.0111,existing_stock
Indonesia,2011,Small,Low_eff,19699.4083,existing_stock
Indonesia,2012,Small,Low_eff,20458.0271,existing_stock
Indonesia,2013,Small,Low_eff,21219.4212,existing_stock
Indonesia,2014,Small,Low_eff,21980.1021,existing_stock
Indonesia,2015,Small,Low_eff,22739.6379,existing_stock
Indonesia,2016,Small,Low_eff,23495.8714,existing_stock
Indonesia,2017,Small,Low_eff,24247.1962,existing_stock
Indonesia,2018,Small,Low_eff,24995.207,existing_stock
Indonesia,2019,Small,Low_eff,25741.7319,existing_stock
Indonesia,2020,Small,Low_eff,26467.6405,existing_stock
Indonesia,2021,Small,Low_eff,27157.3967,existing_stock
Indonesia,2022,Small,Low_eff,27832.0575,existing_stock
Indonesia,2023,Small,Low_eff,28534.8754,existing_stock
Indonesia,2024,Small,Low_eff,29261.4501,existing_stock
Indonesia,2025,Small,Low_eff,29981.9578,existing_stock
Indonesia,2026,Small,Low_eff,27856.1785,retirement_survival
Indonesia,2027,Small,Low_eff,25678.2268,retirement_survival
Indonesia,2028,Small,Low_eff,23455.4193,retirement_survival
Indonesia,2029,Small,Low_eff,21201.3816,retirement_survival
Indonesia,2030,Small,Low_eff,18936.072,retirement_survival
Indonesia,2031,Small,Low_eff,16685.3884,retirement_survival
Indonesia,2032,Small,Low_eff,14480.1959,retirement_survival
Indonesia,2033,Small,Low_eff,12354.697,retirement_survival
Indonesia,2034,Small,Low_eff,10344.1823,retirement_survival
Indonesia,2035,Small,Low_eff,8482.3251,retirement_survival
Indonesia,2036,Small,Low_eff,6798.3046,retirement_survival
Indonesia,2037,Small,Low_eff,5314.1324,retirement_survival
Indonesia,2038,Small,Low_eff,4042.5826,retirement_survival
Indonesia,2039,Small,Low_eff,2986.0815,retirement_survival
Indonesia,2040,Small,Low_eff,2136.7701,retirement_survival
Indonesia,2041,Small,Low_eff,1477.7576,retirement_survival
Indonesia,2042,Small,Low_eff,985.3609,retirement_survival
Indonesia,2043,Small,Low_eff,631.9402,retirement_survival
Indonesia,2044,Small,Low_eff,388.8427,retirement_survival
Indonesia,2045,Small,Low_eff,228.9849,retirement_survival
Indonesia,2046,Small,Low_eff,128.7313,retirement_survival
Indonesia,2047,Small,Low_eff,68.914,retirement_survival
Indonesia,2048,Small,Low_eff,35.0408,retirement_survival
Indonesia,2049,Small,Low_eff,16.8801,retirement_survival
Indonesia,2050,Small,Low_eff,7.6842,retirement_survival
Indonesia,2051,Small,Low_eff,3.2971,retirement_survival
Indonesia,2052,Small,Low_eff,1.33,retirement_survival
Indonesia,2053,Small,Low_eff,0.5031,retirement_survival
Indonesia,2054,Small,Low_eff,0.178,retirement_survival
Indonesia,2055,Small,Low_eff,0.0588,retirement_survival
Indonesia,2056,Small,Low_eff,0.018,retirement_survival
Indonesia,2057,Small,Low_eff,0.0051,retirement_survival
Indonesia,2058,Small,Low_eff,0.0014,retirement_survival
Indonesia,2059,Small,Low_eff,0.0003,retirement_survival
Indonesia,2060,Small,Low_eff,0.0001,retirement_survival
Indonesia,2005,Small,Mid_eff,3669.9429,existing_stock
Indonesia,2006,Small,Mid_eff,3833.9008,existing_stock
Indonesia,2007,Small,Mid_eff,4001.7183,existing_stock
Indonesia,2008,Small,Mid_eff,4172.4741,existing_stock
Indonesia,2009,Small,Mid_eff,4345.1493,existing_stock
Indonesia,2010,Small,Mid_eff,4520.0035,existing_stock
Indonesia,2011,Small,Mid_eff,4698.0078,existing_stock
Indonesia,2012,Small,Mid_eff,4878.9268,existing_stock
Indonesia,2013,Small,Mid_eff,5060.5077,existing_stock
Indonesia,2014,Small,Mid_eff,5241.9184,existing_stock
Indonesia,2015,Small,Mid_eff,5423.0561,existing_stock
Indonesia,2016,Small,Mid_eff,5603.4063,existing_stock
Indonesia,2017,Small,Mid_eff,5782.5857,existing_stock
Indonesia,2018,Small,Mid_eff,5960.9749,existing_stock
Indonesia,2019,Small,Mid_eff,6139.0097,existing_stock
Indonesia,2020,Small,Mid_eff,6312.1278,existing_stock
Indonesia,2021,Small,Mid_eff,6476.6241,existing_stock
Indonesia,2022,Small,Mid_eff,6637.5204,existing_stock
Indonesia,2023,Small,Mid_eff,6805.1317,existing_stock
Indonesia,2024,Small,Mid_eff,6978.4087,existing_stock
Indonesia,2025,Small,Mid_eff,7150.2387,existing_stock
Indonesia,2026,Small,Mid_eff,6643.2728,retirement_survival
Indonesia,2027,Small,Mid_eff,6123.8646,retirement_survival
Indonesia,2028,Small,Mid_eff,5593.759,retirement_survival
Indonesia,2029,Small,Mid_eff,5056.2055,retirement_survival
Indonesia,2030,Small,Mid_eff,4515.9637,retirement_survival
Indonesia,2031,Small,Mid_eff,3979.2101,retirement_survival
Indonesia,2032,Small,Mid_eff,3453.3054,retirement_survival
Indonesia,2033,Small,Mid_eff,2946.4064,retirement_survival
Indonesia,2034,Small,Mid_eff,2466.9294,retirement_survival
Indonesia,2035,Small,Mid_eff,2022.9049,retirement_survival
Indonesia,2036,Small,Mid_eff,1621.2917,retirement_survival
Indonesia,2037,Small,Mid_eff,1267.3393,retirement_survival
Indonesia,2038,Small,Mid_eff,964.0941,retirement_survival
Indonesia,2039,Small,Mid_eff,712.1348,retirement_survival
Indonesia,2040,Small,Mid_eff,509.587,retirement_survival
Indonesia,2041,Small,Mid_eff,352.4226,retirement_survival
Indonesia,2042,Small,Mid_eff,234.9935,retirement_survival
Indonesia,2043,Small,Mid_eff,150.7081,retirement_survival
Indonesia,2044,Small,Mid_eff,92.733,retirement_survival
Indonesia,2045,Small,Mid_eff,54.6094,retirement_survival
Indonesia,2046,Small,Mid_eff,30.7004,retirement_survival
Indonesia,2047,Small,Mid_eff,16.4349,retirement_survival
Indonesia,2048,Small,Mid_eff,8.3567,retirement_survival
Indonesia,2049,Small,Mid_eff,4.0256,retirement_survival
Indonesia,2050,Small,Mid_eff,1.8326,retirement_survival
Indonesia,2051,Small,Mid_eff,0.7863,retirement_survival
Indonesia,2052,Small,Mid_eff,0.3172,retirement_survival
Indonesia,2053,Small,Mid_eff,0.12,retirement_survival
Indonesia,2054,Small,Mid_eff,0.0425,retirement_survival
Indonesia,2055,Small,Mid_eff,0.014,retirement_survival
Indonesia,2056,Small,Mid_eff,0.0043,retirement_survival
Indonesia,2057,Small,Mid_eff,0.0012,retirement_survival
Indonesia,2058,Small,Mid_eff,0.0003,retirement_survival
Indonesia,2059,Small,Mid_eff,0.0001,retirement_survival
Indonesia,2060,Small,Mid_eff,0.0,retirement_survival
Lao PDR,2005,Large,High_eff,20.1474,existing_stock
Lao PDR,2006,Large,High_eff,21.0637,existing_stock
Lao PDR,2007,Large,High_eff,22.009,existing_stock
Lao PDR,2008,Large,High_eff,22.9785,existing_stock
Lao PDR,2009,Large,High_eff,23.9714,existing_stock
Lao PDR,2010,Large,High_eff,24.987,existing_stock
Lao PDR,2011,Large,High_eff,26.0251,existing_stock
Lao PDR,2012,Large,High_eff,27.0861,existing_stock
Lao PDR,2013,Large,High_eff,28.1694,existing_stock
Lao PDR,2014,Large,High_eff,29.2716,existing_stock
Lao PDR,2015,Large,High_eff,30.4214,existing_stock
Lao PDR,2016,Large,High_eff,31.6328,existing_stock
Lao PDR,2017,Large,High_eff,32.8831,existing_stock
Lao PDR,2018,Large,High_eff,34.1631,existing_stock
Lao PDR,2019,Large,High_eff,35.4698,existing_stock
Lao PDR,2020,Large,High_eff,36.8051,existing_stock
Lao PDR,2021,Large,High_eff,38.1584,existing_stock
Lao PDR,2022,Large,High_eff,39.5314,existing_stock
Lao PDR,2023,Large,High_eff,40.9296,existing_stock
Lao PDR,2024,Large,High_eff,42.3455,existing_stock
Lao PDR,2025,Large,High_eff,43.7794,existing_stock
Lao PDR,2026,Large,High_eff,40.8306,retirement_survival
Lao PDR,2027,Large,High_eff,37.7807,retirement_survival
Lao PDR,2028,Large,High_eff,34.6379,retirement_survival
Lao PDR,2029,Large,High_eff,31.4208,retirement_survival
Lao PDR,2030,Large,High_eff,28.1587,retirement_survival
Lao PDR,2031,Large,High_eff,24.8907,retirement_survival
Lao PDR,2032,Large,High_eff,21.6649,retirement_survival
Lao PDR,2033,Large,High_eff,18.5349,retirement_survival
Lao PDR,2034,Large,High_eff,15.5569,retirement_survival
Lao PDR,2035,Large,High_eff,12.7851,retirement_survival
Lao PDR,2036,Large,High_eff,10.2672,retirement_survival
Lao PDR,2037,Large,High_eff,8.0397,retirement_survival
Lao PDR,2038,Large,High_eff,6.1254,retirement_survival
Lao PDR,2039,Large,High_eff,4.5307,retirement_survival
Lao PDR,2040,Large,High_eff,3.2458,retirement_survival
Lao PDR,2041,Large,High_eff,2.247,retirement_survival
Lao PDR,2042,Large,High_eff,1.4996,retirement_survival
Lao PDR,2043,Large,High_eff,0.9625,retirement_survival
Lao PDR,2044,Large,High_eff,0.5926,retirement_survival
Lao PDR,2045,Large,High_eff,0.3492,retirement_survival
Lao PDR,2046,Large,High_eff,0.1964,retirement_survival
Lao PDR,2047,Large,High_eff,0.1052,retirement_survival
Lao PDR,2048,Large,High_eff,0.0535,retirement_survival
Lao PDR,2049,Large,High_eff,0.0258,retirement_survival
Lao PDR,2050,Large,High_eff,0.0117,retirement_survival
Lao PDR,2051,Large,High_eff,0.005,retirement_survival
Lao PDR,2052,Large,High_eff,0.002,retirement_survival
Lao PDR,2053,Large,High_eff,0.0008,retirement_survival
Lao PDR,2054,Large,High_eff,0.0003,retirement_survival
Lao PDR,2055,Large,High_eff,0.0001,retirement_survival
Lao PDR,2056,Large,High_eff,0.0,retirement_survival
Lao PDR,2057,Large,High_eff,0.0,retirement_survival
Lao PDR,2058,Large,High_eff,0.0,retirement_survival
Lao PDR,2059,Large,High_eff,0.0,retirement_survival
Lao PDR,2060,Large,High_eff,0.0,retirement_survival
Lao PDR,2005,Large,Low_eff,2.8269,existing_stock
Lao PDR,2006,Large,Low_eff,2.9555,existing_stock
Lao PDR,2007,Large,Low_eff,3.0881,existing_stock
Lao PDR,2008,Large,Low_eff,3.2242,existing_stock
Lao PDR,2009,Large,Low_eff,3.3635,existing_stock
Lao PDR,2010,Large,Low_eff,3.506,existing_stock
Lao PDR,2011,Large,Low_eff,3.6516,existing_stock
Lao PDR,2012,Large,Low_eff,3.8005,existing_stock
Lao PDR,2013,Large,Low_eff,3.9525,existing_stock
Lao PDR,2014,Large,Low_eff,4.1072,existing_stock
Lao PDR,2015,Large,Low_eff,4.2685,existing_stock
Lao PDR,2016,Large,Low_eff,4.4385,existing_stock
Lao PDR,2017,Large,Low_eff,4.6139,existing_stock
Lao PDR,2018,Large,Low_eff,4.7935,existing_stock
Lao PDR,2019,Large,Low_eff,4.9768,existing_stock
Lao PDR,2020,Large,Low_eff,5.1642,existing_stock
Lao PDR,2021,Large,Low_eff,5.3541,existing_stock
Lao PDR,2022,Large,Low_eff,5.5467,existing_stock
Lao PDR,2023,Large,Low_eff,5.7429,existing_stock
Lao PDR,2024,Large,Low_eff,5.9416,existing_stock
Lao PDR,2025,Large,Low_eff,6.1428,existing_stock
Lao PDR,2026,Large,Low_eff,5.729,retirement_survival
Lao PDR,2027,Large,Low_eff,5.3011,retirement_survival
Lao PDR,2028,Large,Low_eff,4.8601,retirement_survival
Lao PDR,2029,Large,Low_eff,4.4087,retirement_survival
Lao PDR,2030,Large,Low_eff,3.951,retirement_survival
Lao PDR,2031,Large,Low_eff,3.4925,retirement_survival
Lao PDR,2032,Large,Low_eff,3.0399,retirement_survival
Lao PDR,2033,Large,Low_eff,2.6007,retirement_survival
Lao PDR,2034,Large,Low_eff,2.1828,retirement_survival
Lao PDR,2035,Large,Low_eff,1.7939,retirement_survival
Lao PDR,2036,Large,Low_eff,1.4406,retirement_survival
Lao PDR,2037,Large,Low_eff,1.1281,retirement_survival
Lao PDR,2038,Large,Low_eff,0.8595,retirement_survival
Lao PDR,2039,Large,Low_eff,0.6357,retirement_survival
Lao PDR,2040,Large,Low_eff,0.4554,retirement_survival
Lao PDR,2041,Large,Low_eff,0.3153,retirement_survival
Lao PDR,2042,Large,Low_eff,0.2104,retirement_survival
Lao PDR,2043,Large,Low_eff,0.135,retirement_survival
Lao PDR,2044,Large,Low_eff,0.0832,retirement_survival
Lao PDR,2045,Large,Low_eff,0.049,retirement_survival
Lao PDR,2046,Large,Low_eff,0.0276,retirement_survival
Lao PDR,2047,Large,Low_eff,0.0148,retirement_survival
Lao PDR,2048,Large,Low_eff,0.0075,retirement_survival
Lao PDR,2049,Large,Low_eff,0.0036,retirement_survival
Lao PDR,2050,Large,Low_eff,0.0016,retirement_survival
Lao PDR,2051,Large,Low_eff,0.0007,retirement_survival
Lao PDR,2052,Large,Low_eff,0.0003,retirement_survival
Lao PDR,2053,Large,Low_eff,0.0001,retirement_survival
Lao PDR,2054,Large,Low_eff,0.0,retirement_survival
Lao PDR,2055,Large,Low_eff,0.0,retirement_survival
Lao PDR,2056,Large,Low_eff,0.0,retirement_survival
Lao PDR,2057,Large,Low_eff,0.0,retirement_survival
Lao PDR,2058,Large,Low_eff,0.0,retirement_survival
Lao PDR,2059,Large,Low_eff,0.0,retirement_survival
Lao PDR,2060,Large,Low_eff,0.0,retirement_survival
Lao PDR,2005,Large,Mid_eff,11.4423,existing_stock
Lao PDR,2006,Large,Mid_eff,11.9627,existing_stock
Lao PDR,2007,Large,Mid_eff,12.4995,existing_stock
Lao PDR,2008,Large,Mid_eff,13.0501,existing_stock
Lao PDR,2009,Large,Mid_eff,13.614,existing_stock
Lao PDR,2010,Large,Mid_eff,14.1908,existing_stock
Lao PDR,2011,Large,Mid_eff,14.7804,existing_stock
Lao PDR,2012,Large,Mid_eff,15.383,existing_stock
Lao PDR,2013,Large,Mid_eff,15.9982,existing_stock
Lao PDR,2014,Large,Mid_eff,16.6242,existing_stock
Lao PDR,2015,Large,Mid_eff,17.2772,existing_stock
Lao PDR,2016,Large,Mid_eff,17.9652,existing_stock
Lao PDR,2017,Large,Mid_eff,18.6753,existing_stock
Lao PDR,2018,Large,Mid_eff,19.4022,existing_stock
Lao PDR,2019,Large,Mid_eff,20.1443,existing_stock
Lao PDR,2020,Large,Mid_eff,20.9026,existing_stock
Lao PDR,2021,Large,Mid_eff,21.6712,existing_stock
Lao PDR,2022,Large,Mid_eff,22.451,existing_stock
Lao PDR,2023,Large,Mid_eff,23.2451,existing_stock
Lao PDR,2024,Large,Mid_eff,24.0493,existing_stock
Lao PDR,2025,Large,Mid_eff,24.8636,existing_stock
Lao PDR,2026,Large,Mid_eff,23.1889,retirement_survival
Lao PDR,2027,Large,Mid_eff,21.4568,retirement_survival
Lao PDR,2028,Large,Mid_eff,19.6719,retirement_survival
Lao PDR,2029,Large,Mid_eff,17.8448,retirement_survival
Lao PDR,2030,Large,Mid_eff,15.9921,retirement_survival
Lao PDR,2031,Large,Mid_eff,14.1362,retirement_survival
Lao PDR,2032,Large,Mid_eff,12.3041,retirement_survival
Lao PDR,2033,Large,Mid_eff,10.5265,retirement_survival
Lao PDR,2034,Large,Mid_eff,8.8352,retirement_survival
Lao PDR,2035,Large,Mid_eff,7.2611,retirement_survival
Lao PDR,2036,Large,Mid_eff,5.831,retirement_survival
Lao PDR,2037,Large,Mid_eff,4.566,retirement_survival
Lao PDR,2038,Large,Mid_eff,3.4788,retirement_survival
Lao PDR,2039,Large,Mid_eff,2.5731,retirement_survival
Lao PDR,2040,Large,Mid_eff,1.8434,retirement_survival
Lao PDR,2041,Large,Mid_eff,1.2762,retirement_survival
Lao PDR,2042,Large,Mid_eff,0.8517,retirement_survival
Lao PDR,2043,Large,Mid_eff,0.5466,retirement_survival
Lao PDR,2044,Large,Mid_eff,0.3366,retirement_survival
