Country,Year,Size_group,Efficiency_level,device_thousand,source
Cambodia,2031,Medium,Mid_eff,38.2517,retirement_survival
Cambodia,2032,Medium,Mid_eff,35.2509,retirement_survival
Cambodia,2033,Medium,Mid_eff,32.178,retirement_survival
Cambodia,2034,Medium,Mid_eff,29.071,retirement_survival
Cambodia,2035,Medium,Mid_eff,25.9717,retirement_survival
Cambodia,2036,Medium,Mid_eff,22.9234,retirement_survival
Cambodia,2037,Medium,Mid_eff,19.97,retirement_survival
Cambodia,2038,Medium,Mid_eff,17.1534,retirement_survival
Cambodia,2039,Medium,Mid_eff,14.5122,retirement_survival
Cambodia,2040,Medium,Mid_eff,12.0792,retirement_survival
Cambodia,2041,Medium,Mid_eff,9.8801,retirement_survival
Cambodia,2042,Medium,Mid_eff,7.9318,retirement_survival
Cambodia,2043,Medium,Mid_eff,6.2422,retirement_survival
Cambodia,2044,Medium,Mid_eff,4.8094,retirement_survival
Cambodia,2045,Medium,Mid_eff,3.6231,retirement_survival
Cambodia,2046,Medium,Mid_eff,2.6652,retirement_survival
Cambodia,2047,Medium,Mid_eff,1.9119,retirement_survival
Cambodia,2048,Medium,Mid_eff,1.3356,retirement_survival
Cambodia,2049,Medium,Mid_eff,0.9075,retirement_survival
Cambodia,2050,Medium,Mid_eff,0.5989,retirement_survival
Cambodia,2051,Medium,Mid_eff,0.3833,retirement_survival
Cambodia,2052,Medium,Mid_eff,0.2377,retirement_survival
Cambodia,2053,Medium,Mid_eff,0.1426,retirement_survival
Cambodia,2054,Medium,Mid_eff,0.0826,retirement_survival
Cambodia,2055,Medium,Mid_eff,0.0462,retirement_survival
Cambodia,2056,Medium,Mid_eff,0.0249,retirement_survival
Cambodia,2057,Medium,Mid_eff,0.0129,retirement_survival
Cambodia,2058,Medium,Mid_eff,0.0064,retirement_survival
Cambodia,2059,Medium,Mid_eff,0.0031,retirement_survival
Cambodia,2060,Medium,Mid_eff,0.0014,retirement_survival
Cambodia,2005,Small,High_eff,6.834,existing_stock
Cambodia,2006,Small,High_eff,7.6386,existing_stock
Cambodia,2007,Small,High_eff,8.5391,existing_stock
Cambodia,2008,Small,High_eff,9.5374,existing_stock
Cambodia,2009,Small,High_eff,10.6366,existing_stock
Cambodia,2010,Small,High_eff,11.8565,existing_stock
Cambodia,2011,Small,High_eff,13.2158,existing_stock
Cambodia,2012,Small,High_eff,14.7303,existing_stock
Cambodia,2013,Small,High_eff,16.4153,existing_stock
Cambodia,2014,Small,High_eff,18.287,existing_stock
Cambodia,2015,Small,High_eff,18.5355,existing_stock
Cambodia,2016,Small,High_eff,22.5413,existing_stock
Cambodia,2017,Small,High_eff,26.6451,existing_stock
Cambodia,2018,Small,High_eff,26.9726,existing_stock
Cambodia,2019,Small,High_eff,31.1769,existing_stock
Cambodia,2020,Small,High_eff,27.5981,existing_stock
Cambodia,2021,Small,High_eff,31.9103,existing_stock
Cambodia,2022,Small,High_eff,32.2542,existing_stock
Cambodia,2023,Small,High_eff,36.669,existing_stock
Cambodia,2024,Small,High_eff,41.169,existing_stock
Cambodia,2025,Small,High_eff,45.74,existing_stock
Cambodia,2026,Small,High_eff,43.9516,retirement_survival
Cambodia,2027,Small,High_eff,42.0111,retirement_survival
Cambodia,2028,Small,High_eff,39.9189,retirement_survival
Cambodia,2029,Small,High_eff,37.6813,retirement_survival
Cambodia,2030,Small,High_eff,35.3109,retirement_survival
Cambodia,2031,Small,High_eff,32.8262,retirement_survival
Cambodia,2032,Small,High_eff,30.2509,retirement_survival
Cambodia,2033,Small,High_eff,27.6139,retirement_survival
Cambodia,2034,Small,High_eff,24.9477,retirement_survival
Cambodia,2035,Small,High_eff,22.2879,retirement_survival
Cambodia,2036,Small,High_eff,19.672,retirement_survival
Cambodia,2037,Small,High_eff,17.1375,retirement_survival
Cambodia,2038,Small,High_eff,14.7204,retirement_survival
Cambodia,2039,Small,High_eff,12.4538,retirement_survival
Cambodia,2040,Small,High_eff,10.3659,retirement_survival
Cambodia,2041,Small,High_eff,8.4787,retirement_survival
Cambodia,2042,Small,High_eff,6.8068,retirement_survival
Cambodia,2043,Small,High_eff,5.3568,retirement_survival
Cambodia,2044,Small,High_eff,4.1273,retirement_survival
Cambodia,2045,Small,High_eff,3.1092,retirement_survival
Cambodia,2046,Small,High_eff,2.2872,retirement_survival
Cambodia,2047,Small,High_eff,1.6407,retirement_survival
Cambodia,2048,Small,High_eff,1.1462,retirement_survival
Cambodia,2049,Small,High_eff,0.7788,retirement_survival
Cambodia,2050,Small,High_eff,0.5139,retirement_survival
Cambodia,2051,Small,High_eff,0.3289,retirement_survival
Cambodia,2052,Small,High_eff,0.204,retirement_survival
Cambodia,2053,Small,High_eff,0.1223,retirement_survival
Cambodia,2054,Small,High_eff,0.0709,retirement_survival
Cambodia,2055,Small,High_eff,0.0396,retirement_survival
Cambodia,2056,Small,High_eff,0.0214,retirement_survival
Cambodia,2057,Small,High_eff,0.0111,retirement_survival
Cambodia,2058,Small,High_eff,0.0055,retirement_survival
Cambodia,2059,Small,High_eff,0.0026,retirement_survival
Cambodia,2060,Small,High_eff,0.0012,retirement_survival
Cambodia,2005,Small,Low_eff,5.2339,existing_stock
Cambodia,2006,Small,Low_eff,5.8501,existing_stock
Cambodia,2007,Small,Low_eff,6.5397,existing_stock
Cambodia,2008,Small,Low_eff,7.3042,existing_stock
Cambodia,2009,Small,Low_eff,8.146,existing_stock
Cambodia,2010,Small,Low_eff,9.0803,existing_stock
Cambodia,2011,Small,Low_eff,10.1213,existing_stock
Cambodia,2012,Small,Low_eff,11.2812,existing_stock
Cambodia,2013,Small,Low_eff,12.5716,existing_stock
Cambodia,2014,Small,Low_eff,14.0051,existing_stock
Cambodia,2015,Small,Low_eff,14.1954,existing_stock
Cambodia,2016,Small,Low_eff,17.2633,existing_stock
Cambodia,2017,Small,Low_eff,20.4062,existing_stock
Cambodia,2018,Small,Low_eff,20.657,existing_stock
Cambodia,2019,Small,Low_eff,23.8768,existing_stock
Cambodia,2020,Small,Low_eff,21.136,existing_stock
Cambodia,2021,Small,Low_eff,24.4385,existing_stock
Cambodia,2022,Small,Low_eff,24.7019,existing_stock
Cambodia,2023,Small,Low_eff,28.083,existing_stock
Cambodia,2024,Small,Low_eff,31.5293,existing_stock
Cambodia,2025,Small,Low_eff,35.03,existing_stock
Cambodia,2026,Small,Low_eff,33.6603,retirement_survival
Cambodia,2027,Small,Low_eff,32.1743,retirement_survival
Cambodia,2028,Small,Low_eff,30.5719,retirement_survival
Cambodia,2029,Small,Low_eff,28.8582,retirement_survival
Cambodia,2030,Small,Low_eff,27.0429,retirement_survival
Cambodia,2031,Small,Low_eff,25.1399,retirement_survival
Cambodia,2032,Small,Low_eff,23.1677,retirement_survival
Cambodia,2033,Small,Low_eff,21.1481,retirement_survival
Cambodia,2034,Small,Low_eff,19.1062,retirement_survival
Cambodia,2035,Small,Low_eff,17.0692,retirement_survival
Cambodia,2036,Small,Low_eff,15.0658,retirement_survival
Cambodia,2037,Small,Low_eff,13.1247,retirement_survival
Cambodia,2038,Small,Low_eff,11.2736,retirement_survival
Cambodia,2039,Small,Low_eff,9.5378,retirement_survival
Cambodia,2040,Small,Low_eff,7.9388,retirement_survival
Cambodia,2041,Small,Low_eff,6.4934,retirement_survival
Cambodia,2042,Small,Low_eff,5.213,retirement_survival
Cambodia,2043,Small,Low_eff,4.1025,retirement_survival
Cambodia,2044,Small,Low_eff,3.1609,retirement_survival
Cambodia,2045,Small,Low_eff,2.3812,retirement_survival
Cambodia,2046,Small,Low_eff,1.7516,retirement_survival
Cambodia,2047,Small,Low_eff,1.2565,retirement_survival
Cambodia,2048,Small,Low_eff,0.8778,retirement_survival
Cambodia,2049,Small,Low_eff,0.5964,retirement_survival
Cambodia,2050,Small,Low_eff,0.3936,retirement_survival
Cambodia,2051,Small,Low_eff,0.2519,retirement_survival
Cambodia,2052,Small,Low_eff,0.1562,retirement_survival
Cambodia,2053,Small,Low_eff,0.0937,retirement_survival
Cambodia,2054,Small,Low_eff,0.0543,retirement_survival
Cambodia,2055,Small,Low_eff,0.0304,retirement_survival
Cambodia,2056,Small,Low_eff,0.0164,retirement_survival
Cambodia,2057,Small,Low_eff,0.0085,retirement_survival
Cambodia,2058,Small,Low_eff,0.0042,retirement_survival
Cambodia,2059,Small,Low_eff,0.002,retirement_survival
Cambodia,2060,Small,Low_eff,0.0009,retirement_survival
Cambodia,2005,Small,Mid_eff,9.4846,existing_stock
Cambodia,2006,Small,Mid_eff,10.6012,existing_stock
Cambodia,2007,Small,Mid_eff,11.8509,existing_stock
Cambodia,2008,Small,Mid_eff,13.2364,existing_stock
Cambodia,2009,Small,Mid_eff,14.7619,existing_stock
Cambodia,2010,Small,Mid_eff,16.4549,existing_stock
Cambodia,2011,Small,Mid_eff,18.3415,existing_stock
Cambodia,2012,Small,Mid_eff,20.4434,existing_stock
Cambodia,2013,Small,Mid_eff,22.7818,existing_stock
Cambodia,2014,Small,Mid_eff,25.3795,existing_stock
Cambodia,2015,Small,Mid_eff,25.7244,existing_stock
Cambodia,2016,Small,Mid_eff,31.2838,existing_stock
Cambodia,2017,Small,Mid_eff,36.9793,existing_stock
Cambodia,2018,Small,Mid_eff,37.4337,existing_stock
Cambodia,2019,Small,Mid_eff,43.2686,existing_stock
Cambodia,2020,Small,Mid_eff,38.3018,existing_stock
Cambodia,2021,Small,Mid_eff,44.2865,existing_stock
Cambodia,2022,Small,Mid_eff,44.7639,existing_stock
Cambodia,2023,Small,Mid_eff,50.8909,existing_stock
Cambodia,2024,Small,Mid_eff,57.1362,existing_stock
Cambodia,2025,Small,Mid_eff,63.48,existing_stock
Cambodia,2026,Small,Mid_eff,60.9979,retirement_survival
Cambodia,2027,Small,Mid_eff,58.3049,retirement_survival
Cambodia,2028,Small,Mid_eff,55.4012,retirement_survival
Cambodia,2029,Small,Mid_eff,52.2957,retirement_survival
Cambodia,2030,Small,Mid_eff,49.006,retirement_survival
Cambodia,2031,Small,Mid_eff,45.5576,retirement_survival
Cambodia,2032,Small,Mid_eff,41.9836,retirement_survival
Cambodia,2033,Small,Mid_eff,38.3238,retirement_survival
Cambodia,2034,Small,Mid_eff,34.6235,retirement_survival
Cambodia,2035,Small,Mid_eff,30.9322,retirement_survival
Cambodia,2036,Small,Mid_eff,27.3017,retirement_survival
Cambodia,2037,Small,Mid_eff,23.7841,retirement_survival
Cambodia,2038,Small,Mid_eff,20.4296,retirement_survival
Cambodia,2039,Small,Mid_eff,17.284,retirement_survival
Cambodia,2040,Small,Mid_eff,14.3863,retirement_survival
Cambodia,2041,Small,Mid_eff,11.7671,retirement_survival
Cambodia,2042,Small,Mid_eff,9.4468,retirement_survival
Cambodia,2043,Small,Mid_eff,7.4344,retirement_survival
Cambodia,2044,Small,Mid_eff,5.728,retirement_survival
Cambodia,2045,Small,Mid_eff,4.3151,retirement_survival
Cambodia,2046,Small,Mid_eff,3.1742,retirement_survival
Cambodia,2047,Small,Mid_eff,2.277,retirement_survival
Cambodia,2048,Small,Mid_eff,1.5907,retirement_survival
Cambodia,2049,Small,Mid_eff,1.0808,retirement_survival
Cambodia,2050,Small,Mid_eff,0.7132,retirement_survival
Cambodia,2051,Small,Mid_eff,0.4565,retirement_survival
Cambodia,2052,Small,Mid_eff,0.2831,retirement_survival
Cambodia,2053,Small,Mid_eff,0.1698,retirement_survival
Cambodia,2054,Small,Mid_eff,0.0984,retirement_survival
Cambodia,2055,Small,Mid_eff,0.055,retirement_survival
Cambodia,2056,Small,Mid_eff,0.0296,retirement_survival
Cambodia,2057,Small,Mid_eff,0.0154,retirement_survival
Cambodia,2058,Small,Mid_eff,0.0077,retirement_survival
Cambodia,2059,Small,Mid_eff,0.0037,retirement_survival
Cambodia,2060,Small,Mid_eff,0.0017,retirement_survival
Indonesia,2005,Large,High_eff,402.3985,existing_stock
Indonesia,2006,Large,High_eff,434.47,existing_stock
Indonesia,2007,Large,High_eff,469.1564,existing_stock
Indonesia,2008,Large,High_eff,506.5629,existing_stock
Indonesia,2009,Large,High_eff,546.7844,existing_stock
Indonesia,2010,Large,High_eff,590.0814,existing_stock
Indonesia,2011,Large,High_eff,636.8338,existing_stock
Indonesia,2012,Large,High_eff,687.2917,existing_stock
Indonesia,2013,Large,High_eff,741.4278,existing_stock
Indonesia,2014,Large,High_eff,799.4017,existing_stock
Indonesia,2015,Large,High_eff,858.8521,existing_stock
Indonesia,2016,Large,High_eff,919.0537,existing_stock
Indonesia,2017,Large,High_eff,1005.7126,existing_stock
Indonesia,2018,Large,High_eff,1067.5527,existing_stock
Indonesia,2019,Large,High_eff,1156.4597,existing_stock
Indonesia,2020,Large,High_eff,1113.2094,existing_stock
Indonesia,2021,Large,High_eff,1174.3495,existing_stock
Indonesia,2022,Large,High_eff,1262.4293,existing_stock
Indonesia,2023,Large,High_eff,1352.9193,existing_stock
Indonesia,2024,Large,High_eff,1473.0719,existing_stock
Indonesia,2025,Large,High_eff,1567.17,existing_stock
Indonesia,2026,Large,High_eff,1497.2797,retirement_survival
Indonesia,2027,Large,High_eff,1423.0114,retirement_survival
Indonesia,2028,Large,High_eff,1344.4868,retirement_survival
Indonesia,2029,Large,High_eff,1262.0144,retirement_survival
Indonesia,2030,Large,High_eff,1176.081,retirement_survival
Indonesia,2031,Large,High_eff,1087.342,retirement_survival
Indonesia,2032,Large,High_eff,996.608,retirement_survival
Indonesia,2033,Large,High_eff,904.8266,retirement_survival
Indonesia,2034,Large,High_eff,813.0574,retirement_survival
Indonesia,2035,Large,High_eff,722.4403,retirement_survival
Indonesia,2036,Large,High_eff,634.1546,retirement_survival
Indonesia,2037,Large,High_eff,549.3719,retirement_survival
Indonesia,2038,Large,High_eff,469.2023,retirement_survival
Indonesia,2039,Large,High_eff,394.6397,retirement_survival
Indonesia,2040,Large,High_eff,326.5087,retirement_survival
Indonesia,2041,Large,High_eff,265.4189,retirement_survival
Indonesia,2042,Large,High_eff,211.7327,retirement_survival
Indonesia,2043,Large,High_eff,165.549,retirement_survival
Indonesia,2044,Large,High_eff,126.7074,retirement_survival
Indonesia,2045,Large,High_eff,94.8114,retirement_survival
Indonesia,2046,Large,High_eff,69.2695,retirement_survival
Indonesia,2047,Large,High_eff,49.3497,retirement_survival
Indonesia,2048,Large,High_eff,34.2391,retirement_survival
Indonesia,2049,Large,High_eff,23.104,retirement_survival
Indonesia,2050,Large,High_eff,15.1431,retirement_survival
Indonesia,2051,Large,High_eff,9.6281,retirement_survival
Indonesia,2052,Large,High_eff,5.9306,retirement_survival
Indonesia,2053,Large,High_eff,3.5345,retirement_survival
Indonesia,2054,Large,High_eff,2.0355,retirement_survival
Indonesia,2055,Large,High_eff,1.1312,retirement_survival
Indonesia,2056,Large,High_eff,0.6059,retirement_survival
Indonesia,2057,Large,High_eff,0.3124,retirement_survival
Indonesia,2058,Large,High_eff,0.1549,retirement_survival
Indonesia,2059,Large,High_eff,0.0737,retirement_survival
Indonesia,2060,Large,High_eff,0.0336,retirement_survival
Indonesia,2005,Large,Low_eff,451.3256,existing_stock
Indonesia,2006,Large,Low_eff,487.2966,existing_stock
Indonesia,2007,Large,Low_eff,526.2004,existing_stock
Indonesia,2008,Large,Low_eff,568.1552,existing_stock
Indonesia,2009,Large,Low_eff,613.2672,existing_stock
Indonesia,2010,Large,Low_eff,661.8286,existing_stock
Indonesia,2011,Large,Low_eff,714.2655,existing_stock
Indonesia,2012,Large,Low_eff,770.8586,existing_stock
Indonesia,2013,Large,Low_eff,831.5769,existing_stock
Indonesia,2014,Large,Low_eff,896.5998,existing_stock
Indonesia,2015,Large,Low_eff,963.2787,existing_stock
Indonesia,2016,Large,Low_eff,1030.8001,existing_stock
Indonesia,2017,Large,Low_eff,1127.9958,existing_stock
Indonesia,2018,Large,Low_eff,1197.355,existing_stock
Indonesia,2019,Large,Low_eff,1297.072,existing_stock
Indonesia,2020,Large,Low_eff,1248.563,existing_stock
Indonesia,2021,Large,Low_eff,1317.137,existing_stock
Indonesia,2022,Large,Low_eff,1415.9264,existing_stock
Indonesia,2023,Large,Low_eff,1517.4189,existing_stock
Indonesia,2024,Large,Low_eff,1652.1807,existing_stock
Indonesia,2025,Large,Low_eff,1757.72,existing_stock
Indonesia,2026,Large,Low_eff,1679.3319,retirement_survival
Indonesia,2027,Large,Low_eff,1596.0334,retirement_survival
Indonesia,2028,Large,Low_eff,1507.9611,retirement_survival
Indonesia,2029,Large,Low_eff,1415.4609,retirement_survival
Indonesia,2030,Large,Low_eff,1319.079,retirement_survival
Indonesia,2031,Large,Low_eff,1219.5504,retirement_survival
Indonesia,2032,Large,Low_eff,1117.7842,retirement_survival
Indonesia,2033,Large,Low_eff,1014.8432,retirement_survival
Indonesia,2034,Large,Low_eff,911.9159,retirement_survival
Indonesia,2035,Large,Low_eff,810.2808,retirement_survival
Indonesia,2036,Large,Low_eff,711.2606,retirement_survival
Indonesia,2037,Large,Low_eff,616.1692,retirement_survival
Indonesia,2038,Large,Low_eff,526.2519,retirement_survival
Indonesia,2039,Large,Low_eff,442.6234,retirement_survival
Indonesia,2040,Large,Low_eff,366.2084,retirement_survival
Indonesia,2041,Large,Low_eff,297.6908,retirement_survival
Indonesia,2042,Large,Low_eff,237.477,retirement_survival
Indonesia,2043,Large,Low_eff,185.6779,retirement_survival
Indonesia,2044,Large,Low_eff,142.1136,retirement_survival
Indonesia,2045,Large,Low_eff,106.3393,retirement_survival
Indonesia,2046,Large,Low_eff,77.6919,retirement_survival
Indonesia,2047,Large,Low_eff,55.3501,retirement_survival
Indonesia,2048,Large,Low_eff,38.4022,retirement_survival
Indonesia,2049,Large,Low_eff,25.9132,retirement_survival
Indonesia,2050,Large,Low_eff,16.9844,retirement_survival
Indonesia,2051,Large,Low_eff,10.7988,retirement_survival
Indonesia,2052,Large,Low_eff,6.6517,retirement_survival
Indonesia,2053,Large,Low_eff,3.9642,retirement_survival
Indonesia,2054,Large,Low_eff,2.2829,retirement_survival
Indonesia,2055,Large,Low_eff,1.2688,retirement_survival
Indonesia,2056,Large,Low_eff,0.6796,retirement_survival
Indonesia,2057,Large,Low_eff,0.3504,retirement_survival
Indonesia,2058,Large,Low_eff,0.1737,retirement_survival
Indonesia,2059,Large,Low_eff,0.0827,retirement_survival
Indonesia,2060,Large,Low_eff,0.0377,retirement_survival
Indonesia,2005,Large,Mid_eff,585.3532,existing_stock
Indonesia,2006,Large,Mid_eff,632.0063,existing_stock
Indonesia,2007,Large,Mid_eff,682.4631,existing_stock
Indonesia,2008,Large,Mid_eff,736.877,existing_stock
Indonesia,2009,Large,Mid_eff,795.3856,existing_stock
Indonesia,2010,Large,Mid_eff,858.368,existing_stock
Indonesia,2011,Large,Mid_eff,926.3768,existing_stock
Indonesia,2012,Large,Mid_eff,999.776,existing_stock
Indonesia,2013,Large,Mid_eff,1078.5256,existing_stock
Indonesia,2014,Large,Mid_eff,1162.8579,existing_stock
Indonesia,2015,Large,Mid_eff,1249.3381,existing_stock
Indonesia,2016,Large,Mid_eff,1336.9109,existing_stock
Indonesia,2017,Large,Mid_eff,1462.9702,existing_stock
Indonesia,2018,Large,Mid_eff,1552.9266,existing_stock
Indonesia,2019,Large,Mid_eff,1682.256,existing_stock
Indonesia,2020,Large,Mid_eff,1619.3415,existing_stock
Indonesia,2021,Large,Mid_eff,1708.2796,existing_stock
Indonesia,2022,Large,Mid_eff,1836.4059,existing_stock
Indonesia,2023,Large,Mid_eff,1968.038,existing_stock
Indonesia,2024,Large,Mid_eff,2142.8193,existing_stock
Indonesia,2025,Large,Mid_eff,2279.7,existing_stock
Indonesia,2026,Large,Mid_eff,2178.0334,retirement_survival
Indonesia,2027,Large,Mid_eff,2069.9982,retirement_survival
Indonesia,2028,Large,Mid_eff,1955.7716,retirement_survival
Indonesia,2029,Large,Mid_eff,1835.8022,retirement_survival
Indonesia,2030,Large,Mid_eff,1710.7983,retirement_survival
Indonesia,2031,Large,Mid_eff,1581.7133,retirement_survival
Indonesia,2032,Large,Mid_eff,1449.7262,retirement_survival
Indonesia,2033,Large,Mid_eff,1316.2153,retirement_survival
Indonesia,2034,Large,Mid_eff,1182.7223,retirement_survival
Indonesia,2035,Large,Mid_eff,1050.9052,retirement_survival
Indonesia,2036,Large,Mid_eff,922.4796,retirement_survival
Indonesia,2037,Large,Mid_eff,799.1495,retirement_survival
Indonesia,2038,Large,Mid_eff,682.53,retirement_survival
Indonesia,2039,Large,Mid_eff,574.0668,retirement_survival
Indonesia,2040,Large,Mid_eff,474.9592,retirement_survival
Indonesia,2041,Large,Mid_eff,386.0943,retirement_survival
Indonesia,2042,Large,Mid_eff,307.9991,retirement_survival
Indonesia,2043,Large,Mid_eff,240.8176,retirement_survival
Indonesia,2044,Large,Mid_eff,184.3163,retirement_survival
Indonesia,2045,Large,Mid_eff,137.9183,retirement_survival
Indonesia,2046,Large,Mid_eff,100.7637,retirement_survival
Indonesia,2047,Large,Mid_eff,71.7871,retirement_survival
Indonesia,2048,Large,Mid_eff,49.8062,retirement_survival
Indonesia,2049,Large,Mid_eff,33.6085,retirement_survival
Indonesia,2050,Large,Mid_eff,22.0281,retirement_survival
Indonesia,2051,Large,Mid_eff,14.0056,retirement_survival
Indonesia,2052,Large,Mid_eff,8.627,retirement_survival
Indonesia,2053,Large,Mid_eff,5.1415,retirement_survival
Indonesia,2054,Large,Mid_eff,2.9609,retirement_survival
Indonesia,2055,Large,Mid_eff,1.6456,retirement_survival
Indonesia,2056,Large,Mid_eff,0.8814,retirement_survival
Indonesia,2057,Large,Mid_eff,0.4545,retirement_survival
Indonesia,2058,Large,Mid_eff,0.2253,retirement_survival
Indonesia,2059,Large,Mid_eff,0.1072,retirement_survival
Indonesia,2060,Large,Mid_eff,0.0489,retirement_survival
Indonesia,2005,Medium,High_eff,460.5436,existing_stock
Indonesia,2006,Medium,High_eff,497.2492,existing_stock
Indonesia,2007,Medium,High_eff,536.9476,existing_stock
Indonesia,2008,Medium,High_eff,579.7593,existing_stock
Indonesia,2009,Medium,High_eff,625.7927,existing_stock
Indonesia,2010,Medium,High_eff,675.3459,existing_stock
Indonesia,2011,Medium,High_eff,728.8538,existing_stock
Indonesia,2012,Medium,High_eff,786.6027,existing_stock
Indonesia,2013,Medium,High_eff,848.5612,existing_stock
Indonesia,2014,Medium,High_eff,914.9121,existing_stock
Indonesia,2015,Medium,High_eff,982.9529,existing_stock
Indonesia,2016,Medium,High_eff,1051.8534,existing_stock
Indonesia,2017,Medium,High_eff,1151.0342,existing_stock
Indonesia,2018,Medium,High_eff,1221.81,existing_stock
Indonesia,2019,Medium,High_eff,1323.5636,existing_stock
Indonesia,2020,Medium,High_eff,1274.0639,existing_stock
Indonesia,2021,Medium,High_eff,1344.0385,existing_stock
Indonesia,2022,Medium,High_eff,1444.8455,existing_stock
Indonesia,2023,Medium,High_eff,1548.4109,existing_stock
Indonesia,2024,Medium,High_eff,1685.9251,existing_stock
Indonesia,2025,Medium,High_eff,1793.62,existing_stock
Indonesia,2026,Medium,High_eff,1713.6309,retirement_survival
Indonesia,2027,Medium,High_eff,1628.6311,retirement_survival
Indonesia,2028,Medium,High_eff,1538.76,retirement_survival
Indonesia,2029,Medium,High_eff,1444.3706,retirement_survival
Indonesia,2030,Medium,High_eff,1346.0201,retirement_survival
Indonesia,2031,Medium,High_eff,1244.4587,retirement_survival
Indonesia,2032,Medium,High_eff,1140.614,retirement_survival
Indonesia,2033,Medium,High_eff,1035.5705,retirement_survival
Indonesia,2034,Medium,High_eff,930.5411,retirement_survival
Indonesia,2035,Medium,High_eff,826.8301,retirement_survival
Indonesia,2036,Medium,High_eff,725.7875,retirement_survival
Indonesia,2037,Medium,High_eff,628.754,retirement_survival
Indonesia,2038,Medium,High_eff,537.0002,retirement_survival
Indonesia,2039,Medium,High_eff,451.6637,retirement_survival
Indonesia,2040,Medium,High_eff,373.6879,retirement_survival
Indonesia,2041,Medium,High_eff,303.7709,retirement_survival
Indonesia,2042,Medium,High_eff,242.3272,retirement_survival
Indonesia,2043,Medium,High_eff,189.4702,retirement_survival
Indonesia,2044,Medium,High_eff,145.0162,retirement_survival
Indonesia,2045,Medium,High_eff,108.5112,retirement_survival
Indonesia,2046,Medium,High_eff,79.2787,retirement_survival
Indonesia,2047,Medium,High_eff,56.4806,retirement_survival
Indonesia,2048,Medium,High_eff,39.1865,retirement_survival
Indonesia,2049,Medium,High_eff,26.4425,retirement_survival
Indonesia,2050,Medium,High_eff,17.3313,retirement_survival
Indonesia,2051,Medium,High_eff,11.0193,retirement_survival
Indonesia,2052,Medium,High_eff,6.7875,retirement_survival
Indonesia,2053,Medium,High_eff,4.0452,retirement_survival
Indonesia,2054,Medium,High_eff,2.3296,retirement_survival
Indonesia,2055,Medium,High_eff,1.2947,retirement_survival
Indonesia,2056,Medium,High_eff,0.6935,retirement_survival
Indonesia,2057,Medium,High_eff,0.3576,retirement_survival
Indonesia,2058,Medium,High_eff,0.1772,retirement_survival
Indonesia,2059,Medium,High_eff,0.0844,retirement_survival
Indonesia,2060,Medium,High_eff,0.0385,retirement_survival
Indonesia,2005,Medium,Low_eff,891.4998,existing_stock
Indonesia,2006,Medium,Low_eff,962.553,existing_stock
Indonesia,2007,Medium,Low_eff,1039.3994,existing_stock
Indonesia,2008,Medium,Low_eff,1122.2723,existing_stock
Indonesia,2009,Medium,Low_eff,1211.3816,existing_stock
Indonesia,2010,Medium,Low_eff,1307.3046,existing_stock
Indonesia,2011,Medium,Low_eff,1410.8828,existing_stock
Indonesia,2012,Medium,Low_eff,1522.6706,existing_stock
Indonesia,2013,Medium,Low_eff,1642.6071,existing_stock
Indonesia,2014,Medium,Low_eff,1771.0463,existing_stock
Indonesia,2015,Medium,Low_eff,1902.7566,existing_stock
Indonesia,2016,Medium,Low_eff,2036.1311,existing_stock
Indonesia,2017,Medium,Low_eff,2228.1209,existing_stock
Indonesia,2018,Medium,Low_eff,2365.1255,existing_stock
Indonesia,2019,Medium,Low_eff,2562.0957,existing_stock
Indonesia,2020,Medium,Low_eff,2466.2763,existing_stock
Indonesia,2021,Medium,Low_eff,2601.73,existing_stock
Indonesia,2022,Medium,Low_eff,2796.8678,existing_stock
Indonesia,2023,Medium,Low_eff,2997.3451,existing_stock
Indonesia,2024,Medium,Low_eff,3263.539,existing_stock
Indonesia,2025,Medium,Low_eff,3472.01,existing_stock
Indonesia,2026,Medium,Low_eff,3317.1706,retirement_survival
Indonesia,2027,Medium,Low_eff,3152.6317,retirement_survival
Indonesia,2028,Medium,Low_eff,2978.6633,retirement_survival
Indonesia,2029,Medium,Low_eff,2795.9485,retirement_survival
Indonesia,2030,Medium,Low_eff,2605.566,retirement_survival
Indonesia,2031,Medium,Low_eff,2408.968,retirement_survival
Indonesia,2032,Medium,Low_eff,2207.9501,retirement_survival
Indonesia,2033,Medium,Low_eff,2004.6115,retirement_survival
Indonesia,2034,Medium,Low_eff,1801.3001,retirement_survival
Indonesia,2035,Medium,Low_eff,1600.541,retirement_survival
Indonesia,2036,Medium,Low_eff,1404.9472,retirement_survival
Indonesia,2037,Medium,Low_eff,1217.1141,retirement_survival
Indonesia,2038,Medium,Low_eff,1039.5012,retirement_survival
Indonesia,2039,Medium,Low_eff,874.3105,retirement_survival
Indonesia,2040,Medium,Low_eff,723.3685,retirement_survival
Indonesia,2041,Medium,Low_eff,588.0262,retirement_survival
Indonesia,2042,Medium,Low_eff,469.0863,retirement_survival
Indonesia,2043,Medium,Low_eff,366.7681,retirement_survival
Indonesia,2044,Medium,Low_eff,280.7158,retirement_survival
Indonesia,2045,Medium,Low_eff,210.0512,retirement_survival
Indonesia,2046,Medium,Low_eff,153.4642,retirement_survival
Indonesia,2047,Medium,Low_eff,109.3326,retirement_survival
Indonesia,2048,Medium,Low_eff,75.8555,retirement_survival
