Country,Year,Size_group,Efficiency_level,device_thousand,source
Indonesia,2023,Medium,Low_eff,455.3649044277007,existing_stock
Indonesia,2024,Medium,Low_eff,466.9596834833471,existing_stock
Indonesia,2025,Medium,Low_eff,478.45768285875226,existing_stock
Indonesia,2026,Medium,Low_eff,444.534081826501,retirement_survival
Indonesia,2027,Medium,Low_eff,409.7779185194893,retirement_survival
Indonesia,2028,Medium,Low_eff,374.3059414590293,retirement_survival
Indonesia,2029,Medium,Low_eff,338.3356330726294,retirement_survival
Indonesia,2030,Medium,Low_eff,302.1854074052909,retirement_survival
Indonesia,2031,Medium,Low_eff,266.26857992492813,retirement_survival
Indonesia,2032,Medium,Low_eff,231.07764947419798,retirement_survival
Indonesia,2033,Medium,Low_eff,197.1585958017946,retirement_survival
Indonesia,2034,Medium,Low_eff,165.07440182801727,retirement_survival
Indonesia,2035,Medium,Low_eff,135.36254571575756,retirement_survival
Indonesia,2036,Medium,Low_eff,108.48863757118048,retirement_survival
Indonesia,2037,Medium,Low_eff,84.80391151471153,retirement_survival
Indonesia,2038,Medium,Low_eff,64.512306749964,retirement_survival
Indonesia,2039,Medium,Low_eff,47.65247583564498,retirement_survival
Indonesia,2040,Medium,Low_eff,34.098970953341876,retirement_survival
Indonesia,2041,Medium,Low_eff,23.582311604242413,retirement_survival
Indonesia,2042,Medium,Low_eff,15.724572642726873,retirement_survival
Indonesia,2043,Medium,Low_eff,10.084660163549339,retirement_survival
Indonesia,2044,Medium,Low_eff,6.205267935049656,retirement_survival
Indonesia,2045,Medium,Low_eff,3.654199060379961,retirement_survival
Indonesia,2046,Medium,Low_eff,2.054319239111483,retirement_survival
Indonesia,2047,Medium,Low_eff,1.0997690936487776,retirement_survival
Indonesia,2048,Medium,Low_eff,0.5592264056423492,retirement_survival
Indonesia,2049,Medium,Low_eff,0.26938164316340846,retirement_survival
Indonesia,2050,Medium,Low_eff,0.12258100459545926,retirement_survival
Indonesia,2051,Medium,Low_eff,0.05259120519740671,retirement_survival
Indonesia,2052,Medium,Low_eff,0.021253964506470758,retirement_survival
Indonesia,2053,Medium,Low_eff,0.008007307558251775,retirement_survival
Indonesia,2054,Medium,Low_eff,0.0028668138171518698,retirement_survival
Indonesia,2055,Medium,Low_eff,0.0008897008398057527,retirement_survival
Indonesia,2056,Medium,Low_eff,0.0002965669466019175,retirement_survival
Indonesia,2057,Medium,Low_eff,9.885564886730586e-05,retirement_survival
Indonesia,2058,Medium,Low_eff,0.0,retirement_survival
Indonesia,2059,Medium,Low_eff,0.0,retirement_survival
Indonesia,2060,Medium,Low_eff,0.0,retirement_survival
Indonesia,2005,Medium,Mid_eff,484.59928775593136,existing_stock
Indonesia,2006,Medium,Mid_eff,506.2491691361157,existing_stock
Indonesia,2007,Medium,Mid_eff,528.4087502418599,existing_stock
Indonesia,2008,Medium,Mid_eff,550.9562409137593,existing_stock
Indonesia,2009,Medium,Mid_eff,573.7571974693545,existing_stock
Indonesia,2010,Medium,Mid_eff,596.8459228188025,existing_stock
Indonesia,2011,Medium,Mid_eff,620.3505338830352,existing_stock
Indonesia,2012,Medium,Mid_eff,644.2400888439572,existing_stock
Indonesia,2013,Medium,Mid_eff,668.2170321984779,existing_stock
Indonesia,2014,Medium,Mid_eff,692.1715353207056,existing_stock
Indonesia,2015,Medium,Mid_eff,716.089857275448,existing_stock
Indonesia,2016,Medium,Mid_eff,739.9042819432309,existing_stock
Indonesia,2017,Medium,Mid_eff,763.5641952318341,existing_stock
Indonesia,2018,Medium,Mid_eff,787.1196180995847,existing_stock
Indonesia,2019,Medium,Mid_eff,810.628282245421,existing_stock
Indonesia,2020,Medium,Mid_eff,833.4877613451457,existing_stock
Indonesia,2021,Medium,Mid_eff,855.2087199368656,existing_stock
Indonesia,2022,Medium,Mid_eff,876.4543805688314,existing_stock
Indonesia,2023,Medium,Mid_eff,898.5866775154882,existing_stock
Indonesia,2024,Medium,Mid_eff,921.4671140127728,existing_stock
Indonesia,2025,Medium,Mid_eff,944.1564625407968,existing_stock
Indonesia,2026,Medium,Mid_eff,877.213888519079,retirement_survival
Indonesia,2027,Medium,Mid_eff,808.6284324688354,retirement_survival
Indonesia,2028,Medium,Mid_eff,738.6304280519269,retirement_survival
Indonesia,2029,Medium,Mid_eff,667.6489087844375,retirement_survival
Indonesia,2030,Medium,Mid_eff,596.3123988818655,retirement_survival
Indonesia,2031,Medium,Mid_eff,525.4365563030154,retirement_survival
Indonesia,2032,Medium,Mid_eff,455.99323093190134,retirement_survival
Indonesia,2033,Medium,Mid_eff,389.05955391858157,retirement_survival
Indonesia,2034,Medium,Mid_eff,325.74676161197345,retirement_survival
Indonesia,2035,Medium,Mid_eff,267.11537741312543,retirement_survival
Indonesia,2036,Medium,Mid_eff,214.08416572261038,retirement_survival
Indonesia,2037,Medium,Mid_eff,167.3464012059346,retirement_survival
Indonesia,2038,Medium,Mid_eff,127.30422864269026,retirement_survival
Indonesia,2039,Medium,Mid_eff,94.03416230510074,retirement_survival
Indonesia,2040,Medium,Mid_eff,67.28866764840228,retirement_survival
Indonesia,2041,Medium,Mid_eff,46.53580242603989,retirement_survival
Indonesia,2042,Medium,Mid_eff,31.029799622958635,retirement_survival
Indonesia,2043,Medium,Mid_eff,19.900334106530742,retirement_survival
Indonesia,2044,Medium,Mid_eff,12.244952658246573,retirement_survival
Indonesia,2045,Medium,Mid_eff,7.210926450976759,retirement_survival
Indonesia,2046,Medium,Mid_eff,4.053872448750478,retirement_survival
Indonesia,2047,Medium,Mid_eff,2.1701780595839657,retirement_survival
Indonesia,2048,Medium,Mid_eff,1.103426752656868,retirement_survival
Indonesia,2049,Medium,Mid_eff,0.5315468239595036,retirement_survival
Indonesia,2050,Medium,Mid_eff,0.2419986284271647,retirement_survival
Indonesia,2051,Medium,Mid_eff,0.10379843131067115,retirement_survival
Indonesia,2052,Medium,Mid_eff,0.04191479511973768,retirement_survival
Indonesia,2053,Medium,Mid_eff,0.01581690381876894,retirement_survival
Indonesia,2054,Medium,Mid_eff,0.005634771985436434,retirement_survival
Indonesia,2055,Medium,Mid_eff,0.0018782573284788114,retirement_survival
Indonesia,2056,Medium,Mid_eff,0.000593133893203835,retirement_survival
Indonesia,2057,Medium,Mid_eff,0.00019771129773461172,retirement_survival
Indonesia,2058,Medium,Mid_eff,0.0,retirement_survival
Indonesia,2059,Medium,Mid_eff,0.0,retirement_survival
Indonesia,2060,Medium,Mid_eff,0.0,retirement_survival
Indonesia,2005,Small,High_eff,9852.426891539882,existing_stock
Indonesia,2006,Small,High_eff,10292.592838809884,existing_stock
Indonesia,2007,Small,High_eff,10743.120242060264,existing_stock
Indonesia,2008,Small,High_eff,11201.535831812009,existing_stock
Indonesia,2009,Small,High_eff,11665.104074549667,existing_stock
Indonesia,2010,Small,High_eff,12134.52249573164,existing_stock
Indonesia,2011,Small,High_eff,12612.397622251618,existing_stock
Indonesia,2012,Small,High_eff,13098.097568802037,existing_stock
Indonesia,2013,Small,High_eff,13585.574445640847,existing_stock
Indonesia,2014,Small,High_eff,14072.59460938189,existing_stock
Indonesia,2015,Small,High_eff,14558.881659630933,existing_stock
Indonesia,2016,Small,High_eff,15043.054582973298,existing_stock
Indonesia,2017,Small,High_eff,15524.084588671229,existing_stock
Indonesia,2018,Small,High_eff,16002.992855577519,existing_stock
Indonesia,2019,Small,High_eff,16480.949735719107,existing_stock
Indonesia,2020,Small,High_eff,16945.707310768288,existing_stock
Indonesia,2021,Small,High_eff,17387.318527624728,existing_stock
Indonesia,2022,Small,High_eff,17819.265023114007,existing_stock
Indonesia,2023,Small,High_eff,18269.23883473073,existing_stock
Indonesia,2024,Small,High_eff,18734.422873049123,existing_stock
Indonesia,2025,Small,High_eff,19195.722477500924,existing_stock
Indonesia,2026,Small,High_eff,17834.708351435707,retirement_survival
Indonesia,2027,Small,High_eff,16440.291099329526,retirement_survival
Indonesia,2028,Small,High_eff,15017.155391526554,retirement_survival
Indonesia,2029,Small,High_eff,13574.024744761084,retirement_survival
Indonesia,2030,Small,High_eff,12123.677339061354,retirement_survival
Indonesia,2031,Small,High_eff,10682.69413355623,retirement_survival
Indonesia,2032,Small,High_eff,9270.836273598634,retirement_survival
Indonesia,2033,Small,High_eff,7910.0016693917605,retirement_survival
Indonesia,2034,Small,High_eff,6622.784768040722,retirement_survival
Indonesia,2035,Small,High_eff,5430.74470144004,retirement_survival
Indonesia,2036,Small,High_eff,4352.563308968311,retirement_survival
Indonesia,2037,Small,High_eff,3402.333155361106,retirement_survival
Indonesia,2038,Small,High_eff,2588.233062727465,retirement_survival
Indonesia,2039,Small,High_eff,1911.8161521667423,retirement_survival
Indonesia,2040,Small,High_eff,1368.0509677185373,retirement_survival
Indonesia,2041,Small,High_eff,946.1230968193629,retirement_survival
Indonesia,2042,Small,High_eff,630.8698623346542,retirement_survival
Indonesia,2043,Small,High_eff,404.59491684937643,retirement_survival
Indonesia,2044,Small,High_eff,248.95361760322405,retirement_survival
Indonesia,2045,Small,High_eff,146.60589293968061,retirement_survival
Indonesia,2046,Small,High_eff,82.41921669708552,retirement_survival
Indonesia,2047,Small,High_eff,44.121648625051414,retirement_survival
Indonesia,2048,Small,High_eff,22.434597520892993,retirement_survival
Indonesia,2049,Small,High_eff,10.807294956769345,retirement_survival
Indonesia,2050,Small,High_eff,4.919749077179211,retirement_survival
Indonesia,2051,Small,High_eff,2.1109635259124495,retirement_survival
Indonesia,2052,Small,High_eff,0.8515425593429727,retirement_survival
Indonesia,2053,Small,High_eff,0.3221705596585498,retirement_survival
Indonesia,2054,Small,High_eff,0.11398056314400365,retirement_survival
Indonesia,2055,Small,High_eff,0.037664002218443536,retirement_survival
Indonesia,2056,Small,High_eff,0.011566110917474786,retirement_survival
Indonesia,2057,Small,High_eff,0.003262236412621093,retirement_survival
Indonesia,2058,Small,High_eff,0.0008897008398057527,retirement_survival
Indonesia,2059,Small,High_eff,0.00019771129773461172,retirement_survival
Indonesia,2060,Small,High_eff,0.0,retirement_survival
Indonesia,2005,Small,Low_eff,15212.487629215526,existing_stock
Indonesia,2006,Small,Low_eff,15892.119028910467,existing_stock
Indonesia,2007,Small,Low_eff,16587.748930251146,existing_stock
Indonesia,2008,Small,Low_eff,17295.55844066617,existing_stock
Indonesia,2009,Small,Low_eff,18011.323853702037,existing_stock
Indonesia,2010,Small,Low_eff,18736.122102797504,existing_stock
Indonesia,2011,Small,Low_eff,19473.977897984903,existing_stock
Indonesia,2012,Small,Low_eff,20223.915435154275,existing_stock
Indonesia,2013,Small,Low_eff,20976.59651314666,existing_stock
Indonesia,2014,Small,Low_eff,21728.57255265132,existing_stock
Indonesia,2015,Small,Low_eff,22479.416596120805,existing_stock
Indonesia,2016,Small,Low_eff,23226.99612949774,existing_stock
Indonesia,2017,Small,Low_eff,23969.723135638727,existing_stock
Indonesia,2018,Small,Low_eff,24709.17406557625,existing_stock
Indonesia,2019,Small,Low_eff,25447.15609942726,existing_stock
Indonesia,2020,Small,Low_eff,26164.757756140836,existing_stock
Indonesia,2021,Small,Low_eff,26846.62072325331,existing_stock
Indonesia,2022,Small,Low_eff,27513.561034746665,existing_stock
Indonesia,2023,Small,Low_eff,28208.336230147237,existing_stock
Indonesia,2024,Small,Low_eff,28926.59636433792,existing_stock
Indonesia,2025,Small,Low_eff,29638.85892631182,existing_stock
Indonesia,2026,Small,Low_eff,27537.40600580995,retirement_survival
Indonesia,2027,Small,Low_eff,25384.377720758428,retirement_survival
Indonesia,2028,Small,Low_eff,23187.00694356229,retirement_survival
Indonesia,2029,Small,Low_eff,20958.763349513592,retirement_survival
Indonesia,2030,Small,Low_eff,18719.37684558022,retirement_survival
Indonesia,2031,Small,Low_eff,16494.44896885018,retirement_survival
Indonesia,2032,Small,Low_eff,14314.49161420202,retirement_survival
Indonesia,2033,Small,Low_eff,12213.315884939571,retirement_survival
Indonesia,2034,Small,Low_eff,10225.808532682004,retirement_survival
Indonesia,2035,Small,Low_eff,8385.25751663935,retirement_survival
Indonesia,2036,Small,Low_eff,6720.508124305902,retirement_survival
Indonesia,2037,Small,Low_eff,5253.320065687734,retirement_survival
Indonesia,2038,Small,Low_eff,3996.321260226804,retirement_survival
Indonesia,2039,Small,Low_eff,2951.9102425315796,retirement_survival
Indonesia,2040,Small,Low_eff,2112.3179471575804,retirement_survival
Indonesia,2041,Small,Low_eff,1460.846864165926,retirement_survival
Indonesia,2042,Small,Low_eff,974.0849113797248,retirement_survival
Indonesia,2043,Small,Low_eff,624.7085851633503,retirement_survival
Indonesia,2044,Small,Low_eff,384.3929741581515,retirement_survival
Indonesia,2045,Small,Low_eff,226.36450870315147,retirement_survival
Indonesia,2046,Small,Low_eff,127.25816191031811,retirement_survival
Indonesia,2047,Small,Low_eff,68.12538186041516,retirement_survival
Indonesia,2048,Small,Low_eff,34.63981020829491,retirement_survival
Indonesia,2049,Small,Low_eff,16.686932384450095,retirement_survival
Indonesia,2050,Small,Low_eff,7.596265770261517,retirement_survival
Indonesia,2051,Small,Low_eff,3.2593695988039415,retirement_survival
Indonesia,2052,Small,Low_eff,1.314780129935168,retirement_survival
Indonesia,2053,Small,Low_eff,0.49734276945141576,retirement_survival
Indonesia,2054,Small,Low_eff,0.1759630549838044,retirement_survival
Indonesia,2055,Small,Low_eff,0.05812712153397584,retirement_survival
Indonesia,2056,Small,Low_eff,0.01779401679611505,retirement_survival
Indonesia,2057,Small,Low_eff,0.005041638092232599,retirement_survival
Indonesia,2058,Small,Low_eff,0.001383979084142282,retirement_survival
Indonesia,2059,Small,Low_eff,0.0002965669466019175,retirement_survival
Indonesia,2060,Small,Low_eff,9.885564886730586e-05,retirement_survival
Indonesia,2005,Small,Mid_eff,3627.9458668546217,existing_stock
Indonesia,2006,Small,Mid_eff,3790.02751276883,existing_stock
Indonesia,2007,Small,Mid_eff,3955.924591306721,existing_stock
Indonesia,2008,Small,Mid_eff,4124.72634537528,existing_stock
Indonesia,2009,Small,Mid_eff,4295.425534768198,existing_stock
Indonesia,2010,Small,Mid_eff,4468.278788749935,existing_stock
Indonesia,2011,Small,Mid_eff,4644.246094526641,existing_stock
Indonesia,2012,Small,Mid_eff,4823.094745900882,existing_stock
Indonesia,2013,Small,Mid_eff,5002.597722814976,existing_stock
Indonesia,2014,Small,Mid_eff,5181.932447414697,existing_stock
Indonesia,2015,Small,Mid_eff,5360.997296093011,existing_stock
Indonesia,2016,Small,Mid_eff,5539.283656536495,existing_stock
Indonesia,2017,Small,Mid_eff,5716.41261504304,existing_stock
Indonesia,2018,Small,Mid_eff,5892.760416212236,existing_stock
Indonesia,2019,Small,Mid_eff,6068.757872961846,existing_stock
Indonesia,2020,Small,Mid_eff,6239.894894023599,existing_stock
Indonesia,2021,Small,Mid_eff,6402.5087787513085,existing_stock
Indonesia,2022,Small,Mid_eff,6561.563860119795,existing_stock
Indonesia,2023,Small,Mid_eff,6727.257098309722,existing_stock
Indonesia,2024,Small,Mid_eff,6898.551200997524,existing_stock
Indonesia,2025,Small,Mid_eff,7068.414862446215,existing_stock
Indonesia,2026,Small,Mid_eff,6567.250432465238,retirement_survival
Indonesia,2027,Small,Mid_eff,6053.786086085244,retirement_survival
Indonesia,2028,Small,Mid_eff,5529.74675552332,retirement_survival
Indonesia,2029,Small,Mid_eff,4998.344755089406,retirement_survival
Indonesia,2030,Small,Mid_eff,4464.285218246994,retirement_survival
Indonesia,2031,Small,Mid_eff,3933.67396414837,retirement_survival
Indonesia,2032,Small,Mid_eff,3413.7874605397124,retirement_survival
Indonesia,2033,Small,Mid_eff,2912.689164987827,retirement_survival
Indonesia,2034,Small,Mid_eff,2438.699065468335,retirement_survival
Indonesia,2035,Small,Mid_eff,1999.7557648635247,retirement_survival
Indonesia,2036,Small,Mid_eff,1602.7384300667738,retirement_survival
Indonesia,2037,Small,Mid_eff,1252.8364883653721,retirement_survival
Indonesia,2038,Small,Mid_eff,953.0614782464127,retirement_survival
Indonesia,2039,Small,Mid_eff,703.9854773498909,retirement_survival
Indonesia,2040,Small,Mid_eff,503.75553539343787,retirement_survival
Indonesia,2041,Small,Mid_eff,348.38964798502985,retirement_survival
Indonesia,2042,Small,Mid_eff,232.3043492209924,retirement_survival
Indonesia,2043,Small,Mid_eff,148.98347015058818,retirement_survival
Indonesia,2044,Small,Mid_eff,91.67180886411874,retirement_survival
Indonesia,2045,Small,Mid_eff,53.984476712542524,retirement_survival
Indonesia,2046,Small,Mid_eff,30.349079624858366,retirement_survival
Indonesia,2047,Small,Mid_eff,16.24682703569285,retirement_survival
Indonesia,2048,Small,Mid_eff,8.261070008894148,retirement_survival
Indonesia,2049,Small,Mid_eff,3.9795330008022645,retirement_survival
Indonesia,2050,Small,Mid_eff,1.8116286211422472,retirement_survival
Indonesia,2051,Small,Mid_eff,0.777301967043626,retirement_survival
Indonesia,2052,Small,Mid_eff,0.3135701182070942,retirement_survival
Indonesia,2053,Small,Mid_eff,0.11862677864076702,retirement_survival
Indonesia,2054,Small,Mid_eff,0.04201365076860499,retirement_survival
Indonesia,2055,Small,Mid_eff,0.01383979084142282,retirement_survival
Indonesia,2056,Small,Mid_eff,0.004250792901294152,retirement_survival
Indonesia,2057,Small,Mid_eff,0.00118626778640767,retirement_survival
Indonesia,2058,Small,Mid_eff,0.0002965669466019175,retirement_survival
Indonesia,2059,Small,Mid_eff,9.885564886730586e-05,retirement_survival
Indonesia,2060,Small,Mid_eff,0.0,retirement_survival
Lao PDR,2005,Large,High_eff,30.204363760959247,existing_stock
Lao PDR,2006,Large,High_eff,31.578052599924423,existing_stock
Lao PDR,2007,Large,High_eff,32.995217348886314,existing_stock
Lao PDR,2008,Large,High_eff,34.4486619951558,existing_stock
Lao PDR,2009,Large,High_eff,35.937187203284715,existing_stock
Lao PDR,2010,Large,High_eff,37.45974355475588,existing_stock
Lao PDR,2011,Large,High_eff,39.01603121570726,existing_stock
Lao PDR,2012,Large,High_eff,40.60664985386294,existing_stock
Lao PDR,2013,Large,High_eff,42.23069996763679,existing_stock
Lao PDR,2014,Large,High_eff,43.883084381374005,existing_stock
Lao PDR,2015,Large,High_eff,45.606829254278246,existing_stock
Lao PDR,2016,Large,High_eff,47.42292295669276,existing_stock
Lao PDR,2017,Large,High_eff,49.29733434527527,existing_stock
Lao PDR,2018,Large,High_eff,51.21627106237166,existing_stock
Lao PDR,2019,Large,High_eff,53.17523560005124,existing_stock
Lao PDR,2020,Large,High_eff,55.177076380003435,existing_stock
Lao PDR,2021,Large,High_eff,57.2059022075398,existing_stock
Lao PDR,2022,Large,High_eff,59.26426167048772,existing_stock
Lao PDR,2023,Large,High_eff,61.36040020005348,existing_stock
Lao PDR,2024,Large,High_eff,63.48307402641034,existing_stock
Lao PDR,2025,Large,High_eff,65.63273290035137,existing_stock
Lao PDR,2026,Large,High_eff,61.211982438340556,retirement_survival
Lao PDR,2027,Large,High_eff,56.63966595906534,retirement_survival
Lao PDR,2028,Large,High_eff,51.928076650869606,retirement_survival
Lao PDR,2029,Large,High_eff,47.105099062923664,retirement_survival
Lao PDR,2030,Large,High_eff,42.21465885601731,retirement_survival
Lao PDR,2031,Large,High_eff,37.31537355018058,retirement_survival
Lao PDR,2032,Large,High_eff,32.47935318923563,retirement_survival
Lao PDR,2033,Large,High_eff,27.786953248210864,retirement_survival
Lao PDR,2034,Large,High_eff,23.32242704234129,retirement_survival
Lao PDR,2035,Large,High_eff,19.167029548241462,retirement_survival
Lao PDR,2036,Large,High_eff,15.392271142009431,retirement_survival
Lao PDR,2037,Large,High_eff,12.052871503468639,retirement_survival
Lao PDR,2038,Large,High_eff,9.183011692892372,retirement_survival
Lao PDR,2039,Large,High_eff,6.79228639386611,retirement_survival
Lao PDR,2040,Large,High_eff,4.866003747149584,retirement_survival
Lao PDR,2041,Large,High_eff,3.3686334400903055,retirement_survival
Lao PDR,2042,Large,High_eff,2.248154297623241,retirement_survival
Lao PDR,2043,Large,High_eff,1.4429504610978725,retirement_survival
Lao PDR,2044,Large,High_eff,0.88840773324322,retirement_survival
Lao PDR,2045,Large,High_eff,0.5235099231328593,retirement_survival
Lao PDR,2046,Large,High_eff,0.29443685252947754,retirement_survival
Lao PDR,2047,Large,High_eff,0.15771261143635967,retirement_survival
Lao PDR,2048,Large,High_eff,0.08020555809738823,retirement_survival
Lao PDR,2049,Large,High_eff,0.03867856820397414,retirement_survival
Lao PDR,2050,Large,High_eff,0.017540280929709204,retirement_survival
Lao PDR,2051,Large,High_eff,0.007495846551157779,retirement_survival
Lao PDR,2052,Large,High_eff,0.0029983386204631116,retirement_survival
Lao PDR,2053,Large,High_eff,0.0011993354481852447,retirement_survival
Lao PDR,2054,Large,High_eff,0.00044975079306946666,retirement_survival
Lao PDR,2055,Large,High_eff,0.0001499169310231556,retirement_survival
Lao PDR,2056,Large,High_eff,0.0,retirement_survival
Lao PDR,2057,Large,High_eff,0.0,retirement_survival
Lao PDR,2058,Large,High_eff,0.0,retirement_survival
Lao PDR,2059,Large,High_eff,0.0,retirement_survival
Lao PDR,2060,Large,High_eff,0.0,retirement_survival
Lao PDR,2005,Large,Low_eff,4.238001723093586,existing_stock
Lao PDR,2006,Large,Low_eff,4.430794896389362,existing_stock
Lao PDR,2007,Large,Low_eff,4.629584746926067,existing_stock
Lao PDR,2008,Large,Low_eff,4.833621690048583,existing_stock
Lao PDR,2009,Large,Low_eff,5.042455974963838,existing_stock
Lao PDR,2010,Large,Low_eff,5.256087601671834,existing_stock
Lao PDR,2011,Large,Low_eff,5.47436665324155,existing_stock
Lao PDR,2012,Large,Low_eff,5.697592963535028,existing_stock
Lao PDR,2013,Large,Low_eff,5.925466698690224,existing_stock
Lao PDR,2014,Large,Low_eff,6.1573881909830455,existing_stock
Lao PDR,2015,Large,Low_eff,6.399204200723396,existing_stock
Lao PDR,2016,Large,Low_eff,6.654062983462761,existing_stock
Lao PDR,2017,Large,Low_eff,6.917017280477375,existing_stock
Lao PDR,2018,Large,Low_eff,7.186268088594963,existing_stock
Lao PDR,2019,Large,Low_eff,7.461065823160406,existing_stock
Lao PDR,2020,Large,Low_eff,7.742010151897801,existing_stock
Lao PDR,2021,Large,Low_eff,8.026702403910772,existing_stock
Lao PDR,2022,Large,Low_eff,8.31544241306137,existing_stock
Lao PDR,2023,Large,Low_eff,8.6095794317288,existing_stock
Lao PDR,2024,Large,Low_eff,8.907464373671813,existing_stock
Lao PDR,2025,Large,Low_eff,9.2090972388904,existing_stock
Lao PDR,2026,Large,Low_eff,8.588740978316583,retirement_survival
Lao PDR,2027,Large,Low_eff,7.9472464304685,retirement_survival
Lao PDR,2028,Large,Low_eff,7.286112764656385,retirement_survival
Lao PDR,2029,Large,Low_eff,6.609387738017859,retirement_survival
Lao PDR,2030,Large,Low_eff,5.923217944724877,retirement_survival
Lao PDR,2031,Large,Low_eff,5.235848815983709,retirement_survival
Lao PDR,2032,Large,Low_eff,4.557324786172906,retirement_survival
Lao PDR,2033,Large,Low_eff,3.8988896251192067,retirement_survival
Lao PDR,2034,Large,Low_eff,3.2723867703734397,retirement_survival
Lao PDR,2035,Large,Low_eff,2.689359825624388,retirement_survival
Lao PDR,2036,Large,Low_eff,2.1597033083195796,retirement_survival
Lao PDR,2037,Large,Low_eff,1.6912128988722182,retirement_survival
Lao PDR,2038,Large,Low_eff,1.2885360221440223,retirement_survival
Lao PDR,2039,Large,Low_eff,0.9530219305142,retirement_survival
Lao PDR,2040,Large,Low_eff,0.6827217038794505,retirement_survival
Lao PDR,2041,Large,Low_eff,0.47268808351600955,retirement_survival
Lao PDR,2042,Large,Low_eff,0.31542522287271935,retirement_survival
Lao PDR,2043,Large,Low_eff,0.20238785688126004,retirement_survival
Lao PDR,2044,Large,Low_eff,0.12473088661126543,retirement_survival
Lao PDR,2045,Large,Low_eff,0.07345929620134624,retirement_survival
Lao PDR,2046,Large,Low_eff,0.04137707296239094,retirement_survival
Lao PDR,2047,Large,Low_eff,0.022187705791427027,retirement_survival
Lao PDR,2048,Large,Low_eff,0.011243769826736668,retirement_survival
Lao PDR,2049,Large,Low_eff,0.005397009516833601,retirement_survival
Lao PDR,2050,Large,Low_eff,0.0023986708963704894,retirement_survival
Lao PDR,2051,Large,Low_eff,0.001049418517162089,retirement_survival
Lao PDR,2052,Large,Low_eff,0.00044975079306946666,retirement_survival
Lao PDR,2053,Large,Low_eff,0.0001499169310231556,retirement_survival
Lao PDR,2054,Large,Low_eff,0.0,retirement_survival
Lao PDR,2055,Large,Low_eff,0.0,retirement_survival
Lao PDR,2056,Large,Low_eff,0.0,retirement_survival
Lao PDR,2057,Large,Low_eff,0.0,retirement_survival
Lao PDR,2058,Large,Low_eff,0.0,retirement_survival
Lao PDR,2059,Large,Low_eff,0.0,retirement_survival
Lao PDR,2060,Large,Low_eff,0.0,retirement_survival
Lao PDR,2005,Large,Mid_eff,17.153944998462528,existing_stock
Lao PDR,2006,Large,Mid_eff,17.934112707507033,existing_stock
Lao PDR,2007,Large,Mid_eff,18.738866793239332,existing_stock
Lao PDR,2008,Large,Mid_eff,19.564309415452826,existing_stock
Lao PDR,2009,Large,Mid_eff,20.4096909894924,existing_stock
Lao PDR,2010,Large,Mid_eff,21.27441184763396,existing_stock
Lao PDR,2011,Large,Mid_eff,22.158322072946486,existing_stock
Lao PDR,2012,Large,Mid_eff,23.06172149929202,existing_stock
Lao PDR,2013,Large,Mid_eff,23.984010458946475,existing_stock
Lao PDR,2014,Large,Mid_eff,24.922490447151425,existing_stock
Lao PDR,2015,Large,Mid_eff,25.901448006732636,existing_stock
Lao PDR,2016,Large,Mid_eff,26.932876492171946,existing_stock
Lao PDR,2017,Large,Mid_eff,27.997436619367374,existing_stock
Lao PDR,2018,Large,Mid_eff,29.08718279097469,existing_stock
Lao PDR,2019,Large,Mid_eff,30.19971633609753,existing_stock
Lao PDR,2020,Large,Mid_eff,31.336536424046116,existing_stock
Lao PDR,2021,Large,Mid_eff,32.48879795589009,existing_stock
Lao PDR,2022,Large,Mid_eff,33.65785018400866,existing_stock
Lao PDR,2023,Large,Mid_eff,34.84834053326354,existing_stock
Lao PDR,2024,Large,Mid_eff,36.05397249255175,existing_stock
Lao PDR,2025,Large,Mid_eff,37.27474606187331,existing_stock
Lao PDR,2026,Large,Mid_eff,34.76408721802852,retirement_survival
Lao PDR,2027,Large,Mid_eff,32.167376055776444,retirement_survival
Lao PDR,2028,Large,Mid_eff,29.491508753944142,retirement_survival
Lao PDR,2029,Large,Mid_eff,26.752376507220067,retirement_survival
Lao PDR,2030,Large,Mid_eff,23.974865526154062,retirement_survival
Lao PDR,2031,Large,Mid_eff,21.19255720329532,retirement_survival
Lao PDR,2032,Large,Mid_eff,18.445929110020085,retirement_survival
Lao PDR,2033,Large,Mid_eff,15.781005744152472,retirement_survival
Lao PDR,2034,Large,Mid_eff,13.245460689757842,retirement_survival
Lao PDR,2035,Large,Mid_eff,10.88561827852235,retirement_survival
Lao PDR,2036,Large,Mid_eff,8.741656247960202,retirement_survival
Lao PDR,2037,Large,Mid_eff,6.845207070517283,retirement_survival
Lao PDR,2038,Large,Mid_eff,5.215310196433537,retirement_survival
Lao PDR,2039,Large,Mid_eff,3.8575125521568165,retirement_survival
Lao PDR,2040,Large,Mid_eff,2.7635687064808496,retirement_survival
Lao PDR,2041,Large,Mid_eff,1.9132398737175114,retirement_survival
Lao PDR,2042,Large,Mid_eff,1.276842501524216,retirement_survival
Lao PDR,2043,Large,Mid_eff,0.8194459449725683,retirement_survival
Lao PDR,2044,Large,Mid_eff,0.5046203898239416,retirement_survival
Lao PDR,2045,Large,Mid_eff,0.29728527421891754,retirement_survival
Lao PDR,2046,Large,Mid_eff,0.16715737809081846,retirement_survival
Lao PDR,2047,Large,Mid_eff,0.08950040782082389,retirement_survival
