Country,Year,Scenario,Size_group,Efficiency_level,efficiency_pct,useful_energy_intensity_toe,demand_cost_usd_per_unit,kwh_unit,om_electricity_usd,tariff_usd_per_kwh
Lao PDR,2029,ATS,Medium,High_eff,85.60822709551225,0.08200413710638,86.22836697492448,1114.037922410375,87.45197690921444,0.0785
Lao PDR,2029,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,67.49299451707466,2225.1,174.67034999999998,0.0785
Lao PDR,2029,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,62.67702869258964,1514.6,118.8961,0.0785
Lao PDR,2029,ATS,Small,High_eff,85.60822709551226,0.0564635207631999,65.20038636569694,767.0649991891249,60.214602436346304,0.0785
Lao PDR,2029,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,39.613241819070495,1213.9,95.29115,0.0785
Lao PDR,2029,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,41.577093931424905,955.2,74.98320000000001,0.0785
Lao PDR,2030,ATS,Large,High_eff,86.0384191914696,0.13453555733087,146.01854546824143,1818.5463499463604,142.7558884707893,0.0785
Lao PDR,2030,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,139.06504509569154,3522.6,276.5241,0.0785
Lao PDR,2030,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,142.54117498755323,2578.2,202.3887,0.0785
Lao PDR,2030,ATS,Medium,High_eff,86.0384191914696,0.08200413710638,86.00382039732743,1108.467732798323,87.01471702466834,0.0785
Lao PDR,2030,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,67.83043467788352,2225.1,174.67034999999998,0.0785
Lao PDR,2030,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,63.15961774609934,1514.6,118.8961,0.0785
Lao PDR,2030,ATS,Small,High_eff,86.0384191914696,0.0564635207631999,64.63095609433202,763.2296741931793,59.91352942416458,0.0785
Lao PDR,2030,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,39.811736031311,1213.9,95.29115,0.0785
Lao PDR,2030,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,41.71603987999325,955.2,74.98320000000001,0.0785
Lao PDR,2031,ATS,Large,High_eff,86.47077305675337,0.13453555733087,146.74801169822524,1809.4536181966284,142.04210902843533,0.0785
Lao PDR,2031,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,139.76101542735978,3522.6,276.5241,0.0785
Lao PDR,2031,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,143.2545135627925,2578.2,202.3887,0.0785
Lao PDR,2031,ATS,Medium,High_eff,86.47077305675337,0.08200413710638,85.79788265212792,1102.925394134331,86.57964343954501,0.0785
Lao PDR,2031,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,68.16911542751886,2225.1,174.67034999999998,0.0785
Lao PDR,2031,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,63.63848503312954,1514.6,118.8961,0.0785
Lao PDR,2031,ATS,Small,High_eff,86.47077305675336,0.0564635207631999,64.08509701067067,759.4135258222135,59.61396177704376,0.0785
Lao PDR,2031,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,40.01147083237799,1213.9,95.29115,0.0785
Lao PDR,2031,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,41.85870759504111,955.2,74.98320000000001,0.0785
Lao PDR,2032,ATS,Large,High_eff,86.905299554526,0.13453555733087,147.48244028351507,1800.4063501056453,141.33189848329314,0.0785
Lao PDR,2032,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,140.45946693668105,3522.6,276.5241,0.0785
Lao PDR,2032,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,143.9703333156848,2578.2,202.3887,0.0785
Lao PDR,2032,ATS,Medium,High_eff,86.90529955452598,0.08200413710638,85.60931315049946,1097.4107671636598,86.14674522234729,0.0785
Lao PDR,2032,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,68.51027735480722,2225.1,174.67034999999998,0.0785
Lao PDR,2032,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,64.11487114250673,1514.6,118.8961,0.0785
Lao PDR,2032,ATS,Small,High_eff,86.905299554526,0.0564635207631999,63.562809114712856,755.6164581931024,59.31589196815854,0.0785
Lao PDR,2032,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,40.21120563344499,1213.9,95.29115,0.0785
Lao PDR,2032,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.002615898915465,955.2,74.98320000000001,0.0785
Lao PDR,2033,ATS,Large,High_eff,87.34200960253868,0.13453555733087,148.21935004645792,1791.404318355117,140.62523899087668,0.0785
Lao PDR,2033,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,141.16164021248176,3522.6,276.5241,0.0785
Lao PDR,2033,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,144.6911154238831,2578.2,202.3887,0.0785
Lao PDR,2033,ATS,Medium,High_eff,87.34200960253868,0.08200413710638,85.43935248126853,1091.9237133278414,85.71601149623555,0.0785
Lao PDR,2033,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,68.85267987092207,2225.1,174.67034999999998,0.0785
Lao PDR,2033,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,64.59001666305741,1514.6,118.8961,0.0785
Lao PDR,2033,ATS,Small,High_eff,87.34200960253868,0.0564635207631999,63.0628518176321,751.8383759021369,59.01931250831775,0.0785
Lao PDR,2033,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,40.4121810233385,1213.9,95.29115,0.0785
Lao PDR,2033,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.150245969269335,955.2,74.98320000000001,0.0785
Lao PDR,2034,ATS,Large,High_eff,87.78091417340572,0.13453555733087,148.96122216470678,1782.4472967633417,139.92211279592232,0.0785
Lao PDR,2034,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,141.86753525476203,3522.6,276.5241,0.0785
Lao PDR,2034,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,145.41437870973442,2578.2,202.3887,0.0785
Lao PDR,2034,ATS,Medium,High_eff,87.7809141734057,0.08200413710638,85.28551946678215,1086.4640947612022,85.28743143875437,0.0785
Lao PDR,2034,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,69.19756356468993,2225.1,174.67034999999998,0.0785
Lao PDR,2034,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,65.06144041712861,1514.6,118.8961,0.0785
Lao PDR,2034,ATS,Small,High_eff,87.78091417340572,0.0564635207631999,62.58646570825491,748.0791840226261,58.72421594577615,0.0785
Lao PDR,2034,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,40.614397002058496,1213.9,95.29115,0.0785
Lao PDR,2034,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.300357217276215,955.2,74.98320000000001,0.0785
Lao PDR,2035,ATS,Large,High_eff,88.22202429488011,0.13453555733087,149.70557546060863,1773.535060279525,139.2225022319427,0.0785
Lao PDR,2035,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,142.57715206352182,3522.6,276.5241,0.0785
Lao PDR,2035,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,146.14136376206525,2578.2,202.3887,0.0785
Lao PDR,2035,ATS,Medium,High_eff,88.22202429488011,0.08200413710638,85.1490546958668,1081.0317742873965,84.86099428156061,0.0785
Lao PDR,2035,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,69.5436878472843,2225.1,174.67034999999998,0.0785
Lao PDR,2035,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,65.53162358237327,1514.6,118.8961,0.0785
Lao PDR,2035,ATS,Small,High_eff,88.22202429488011,0.0564635207631999,62.12992902010177,744.338788102513,58.43059486604727,0.0785
Lao PDR,2035,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,40.8166129807785,1213.9,95.29115,0.0785
Lao PDR,2035,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.45294964293609,955.2,74.98320000000001,0.0785
Lao PDR,2036,ATS,Large,High_eff,88.66535105013078,0.13453555733087,150.45365052299,1764.667384978127,138.526389720783,0.0785
Lao PDR,2036,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,143.2892500499346,3522.6,276.5241,0.0785
Lao PDR,2036,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,146.87207058087557,2578.2,202.3887,0.0785
Lao PDR,2036,ATS,Medium,High_eff,88.66535105013078,0.08200413710638,85.02871757969599,1075.6266154159591,84.43668931015279,0.0785
Lao PDR,2036,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,69.89105271870517,2225.1,174.67034999999998,0.0785
Lao PDR,2036,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,66.00056615879144,1514.6,118.8961,0.0785
Lao PDR,2036,ATS,Small,High_eff,88.66535105013077,0.0564635207631999,61.69448234199918,740.6170941620005,58.13844189171704,0.0785
Lao PDR,2036,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,41.02131013715152,1213.9,95.29115,0.0785
Lao PDR,2036,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.60802324624898,955.2,74.98320000000001,0.0785
Lao PDR,2037,ATS,Large,High_eff,89.11090557802088,0.13453555733087,151.20668794067737,1755.8440480532363,137.83375777217907,0.0785
Lao PDR,2037,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,144.0063103916534,3522.6,276.5241,0.0785
Lao PDR,2037,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,147.60649916616538,2578.2,202.3887,0.0785
Lao PDR,2037,ATS,Medium,High_eff,89.11090557802088,0.08200413710638,84.92326752944322,1070.2484823388793,84.01450586360203,0.0785
Lao PDR,2037,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,70.24089876777904,2225.1,174.67034999999998,0.0785
Lao PDR,2037,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,66.4657869687301,1514.6,118.8961,0.0785
Lao PDR,2037,ATS,Small,High_eff,89.11090557802088,0.0564635207631999,61.27888508512064,736.9140086911905,57.84774968225845,0.0785
Lao PDR,2037,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,41.22600729352453,1213.9,95.29115,0.0785
Lao PDR,2037,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.76557802721488,955.2,74.98320000000001,0.0785
Lao PDR,2038,ATS,Large,High_eff,89.55869907338781,0.13453555733087,151.9622065360178,1747.0648278129704,137.1445889833182,0.0785
Lao PDR,2038,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,144.7258519110252,3522.6,276.5241,0.0785
Lao PDR,2038,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,148.34464951793473,2578.2,202.3887,0.0785
Lao PDR,2038,ATS,Medium,High_eff,89.55869907338781,0.08200413710638,84.83394513393502,1064.897239927185,83.59443333428402,0.0785
Lao PDR,2038,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,70.59198540567941,2225.1,174.67034999999998,0.0785
Lao PDR,2038,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,66.93100777866877,1514.6,118.8961,0.0785
Lao PDR,2038,ATS,Small,High_eff,89.55869907338781,0.0564635207631999,60.88437783829266,733.2294386477346,57.55851093384717,0.0785
Lao PDR,2038,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,41.431945038724045,1213.9,95.29115,0.0785
Lao PDR,2038,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,42.92561398583378,955.2,74.98320000000001,0.0785
Lao PDR,2039,ATS,Large,High_eff,90.00874278732444,0.13453555733087,152.72268748666417,1738.3295036739055,136.4588660384016,0.0785
Lao PDR,2039,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,145.4491151968765,3522.6,276.5241,0.0785
Lao PDR,2039,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,149.0865216361836,2578.2,202.3887,0.0785
Lao PDR,2039,ATS,Medium,High_eff,90.00874278732444,0.08200413710638,84.76075039317134,1059.572753727549,83.1764611676126,0.0785
Lao PDR,2039,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,70.9443126324063,2225.1,174.67034999999998,0.0785
Lao PDR,2039,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,67.39374741095443,1514.6,118.8961,0.0785
Lao PDR,2039,ATS,Small,High_eff,90.00874278732444,0.0564635207631999,60.507238835035714,729.5632914544959,57.27071837917793,0.0785
Lao PDR,2039,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,41.639123372750056,1213.9,95.29115,0.0785
Lao PDR,2039,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.08689053327918,955.2,74.98320000000001,0.0785
Lao PDR,2040,ATS,Large,High_eff,90.46104802746174,0.13453555733087,153.4856496149636,1729.637856155536,135.77657170820956,0.0785
Lao PDR,2040,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,146.1773408380338,3522.6,276.5241,0.0785
Lao PDR,2040,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,149.83087493208544,2578.2,202.3887,0.0785
Lao PDR,2040,ATS,Medium,High_eff,90.46104802746171,0.08200413710638,84.69996154067267,1054.2748899589114,82.76057886177455,0.0785
Lao PDR,2040,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,71.29912103678619,2225.1,174.67034999999998,0.0785
Lao PDR,2040,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,67.85524645441359,1514.6,118.8961,0.0785
Lao PDR,2040,ATS,Small,High_eff,90.46104802746174,0.0564635207631999,60.14994925300282,725.9154749972234,56.98436478728204,0.0785
Lao PDR,2040,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,41.84754229560258,1213.9,95.29115,0.0785
Lao PDR,2040,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.25188884720409,955.2,74.98320000000001,0.0785
Lao PDR,2041,ATS,Large,High_eff,90.915626158253,0.13453555733087,154.253574098569,1720.9896668747583,135.09768884966851,0.0785
Lao PDR,2041,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,146.90804765684416,3522.6,276.5241,0.0785
Lao PDR,2041,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,150.5801905832933,2578.2,202.3887,0.0785
Lao PDR,2041,ATS,Medium,High_eff,90.915626158253,0.08200413710638,84.65530034291857,1049.0035155091168,82.34677596746567,0.0785
Lao PDR,2041,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,71.65517002999258,2225.1,174.67034999999998,0.0785
Lao PDR,2041,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,68.31426432021972,1514.6,118.8961,0.0785
Lao PDR,2041,ATS,Small,High_eff,90.91562615825302,0.0564635207631999,59.810027914540974,722.2858976222373,56.699442963345625,0.0785
Lao PDR,2041,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.05720180728161,1213.9,95.29115,0.0785
Lao PDR,2041,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.419368338782014,955.2,74.98320000000001,0.0785
Lao PDR,2042,ATS,Large,High_eff,91.3724886012593,0.13453555733087,155.0239797598274,1712.3847185403845,134.42220040542017,0.0785
Lao PDR,2042,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,147.64247624213397,3522.6,276.5241,0.0785
Lao PDR,2042,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,151.33322800098068,2578.2,202.3887,0.0785
Lao PDR,2042,ATS,Medium,High_eff,91.37248860125932,0.08200413710638,84.62304503342948,1043.7584979315711,81.93504208762833,0.0785
Lao PDR,2042,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,72.01370020085197,2225.1,174.67034999999998,0.0785
Lao PDR,2042,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,68.77328218602588,1514.6,118.8961,0.0785
Lao PDR,2042,ATS,Small,High_eff,91.37248860125932,0.0564635207631999,59.48747481965017,718.6744681341261,56.4159457485289,0.0785
Lao PDR,2042,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.26686131896063,1213.9,95.29115,0.0785
Lao PDR,2042,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.58932900801294,955.2,74.98320000000001,0.0785
Lao PDR,2043,ATS,Large,High_eff,91.8316468354365,0.13453555733087,155.79934777639184,1703.8227949476825,133.75008940339308,0.0785
Lao PDR,2043,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,148.38062659390332,3522.6,276.5241,0.0785
Lao PDR,2043,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,152.0899871851476,2578.2,202.3887,0.0785
Lao PDR,2043,ATS,Medium,High_eff,91.83164683543647,0.08200413710638,84.60443620103194,1038.5397054419134,81.5253668771902,0.0785
Lao PDR,2043,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,72.37347096053787,2225.1,174.67034999999998,0.0785
Lao PDR,2043,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,69.229818874179,1514.6,118.8961,0.0785
Lao PDR,2043,ATS,Small,High_eff,91.83164683543647,0.0564635207631999,59.1822899683304,715.0810957934555,56.133866019786254,0.0785
Lao PDR,2043,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.47900200829266,1213.9,95.29115,0.0785
Lao PDR,2043,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.76053026607036,955.2,74.98320000000001,0.0785
Lao PDR,2044,ATS,Large,High_eff,92.2931123974236,0.13453555733087,156.57843755943583,1695.303680972944,133.0813389563761,0.0785
Lao PDR,2044,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,149.12249871215218,3522.6,276.5241,0.0785
Lao PDR,2044,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,152.850468135794,2578.2,202.3887,0.0785
Lao PDR,2044,ATS,Medium,High_eff,92.2931123974236,0.08200413710638,84.59947384572592,1033.3470069147038,81.11774004280424,0.0785
Lao PDR,2044,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,72.73572289787677,2225.1,174.67034999999998,0.0785
Lao PDR,2044,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,69.68635556233215,1514.6,118.8961,0.0785
Lao PDR,2044,ATS,Small,High_eff,92.2931123974236,0.0564635207631999,58.89323277175519,711.5056903144881,55.85319668968732,0.0785
Lao PDR,2044,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.69114269762469,1213.9,95.29115,0.0785
Lao PDR,2044,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,43.9342127017808,955.2,74.98320000000001,0.0785
Lao PDR,2045,ATS,Large,High_eff,92.7568968818328,0.13453555733087,157.36124910895927,1686.8271625680793,132.41593226159424,0.0785
Lao PDR,2045,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,149.86809259688053,3522.6,276.5241,0.0785
Lao PDR,2045,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,153.61467085291991,2578.2,202.3887,0.0785
Lao PDR,2045,ATS,Medium,High_eff,92.75689688183276,0.08200413710638,84.60815796751145,1028.1802718801302,80.71215134259022,0.0785
Lao PDR,2045,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,73.09921542404219,2225.1,174.67034999999998,0.0785
Lao PDR,2045,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,70.14165166165878,1514.6,118.8961,0.0785
Lao PDR,2045,ATS,Small,High_eff,92.75689688183276,0.0564635207631999,58.621543818751,707.9481618629158,55.57393070623889,0.0785
Lao PDR,2045,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,42.90452397578322,1213.9,95.29115,0.0785
Lao PDR,2045,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.11037631514424,955.2,74.98320000000001,0.0785
Lao PDR,2046,ATS,Large,High_eff,93.22301194154048,0.13453555733087,158.14778242496223,1678.393026755239,131.75385260028625,0.0785
Lao PDR,2046,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,150.6174082480884,3522.6,276.5241,0.0785
Lao PDR,2046,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,154.38259533652533,2578.2,202.3887,0.0785
Lao PDR,2046,ATS,Medium,High_eff,93.22301194154048,0.08200413710638,84.6280073887355,1023.0393705207296,80.30859058587727,0.0785
Lao PDR,2046,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,73.4651891278606,2225.1,174.67034999999998,0.0785
Lao PDR,2046,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,70.59570717215892,1514.6,118.8961,0.0785
Lao PDR,2046,ATS,Small,High_eff,93.22301194154048,0.0564635207631999,58.363501342838354,704.4084210536012,55.29606105270769,0.0785
Lao PDR,2046,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.11914584276826,1213.9,95.29115,0.0785
Lao PDR,2046,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.28902110616068,955.2,74.98320000000001,0.0785
Lao PDR,2047,ATS,Large,High_eff,93.69146928798038,0.13453555733087,158.9392780962712,1670.001061621463,131.09508333728485,0.0785
Lao PDR,2047,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,151.3704456657758,3522.6,276.5241,0.0785
Lao PDR,2047,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,155.15424158661023,2578.2,202.3887,0.0785
Lao PDR,2047,ATS,Medium,High_eff,93.69146928798038,0.08200413710638,84.66026269822457,1017.924173668126,79.9070476329479,0.0785
Lao PDR,2047,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,73.83240342050551,2225.1,174.67034999999998,0.0785
Lao PDR,2047,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,71.04976268265906,1514.6,118.8961,0.0785
Lao PDR,2047,ATS,Small,High_eff,93.69146928798038,0.0564635207631999,58.12282711049676,700.8863789483331,55.01958074744415,0.0785
Lao PDR,2047,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.3350082985798,1213.9,95.29115,0.0785
Lao PDR,2047,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.46890648600363,955.2,74.98320000000001,0.0785
Lao PDR,2048,ATS,Large,High_eff,94.16228069143756,0.13453555733087,159.7332549452332,1661.6510563133554,130.4396079205984,0.0785
Lao PDR,2048,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,152.12720484994267,3522.6,276.5241,0.0785
Lao PDR,2048,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,155.9308501920012,2578.2,202.3887,0.0785
Lao PDR,2048,ATS,Medium,High_eff,94.16228069143756,0.08200413710638,84.70492389597868,1012.8345527997852,79.50751239478313,0.0785
Lao PDR,2048,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,74.20209889080344,2225.1,174.67034999999998,0.0785
Lao PDR,2048,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,71.5025776043327,1514.6,118.8961,0.0785
Lao PDR,2048,ATS,Small,High_eff,94.16228069143756,0.0564635207631999,57.89579935524669,697.3819470535915,54.74448284370693,0.0785
Lao PDR,2048,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.55087075439134,1213.9,95.29115,0.0785
Lao PDR,2048,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.65251363232609,955.2,74.98320000000001,0.0785
Lao PDR,2049,ATS,Large,High_eff,94.6354579813443,0.13453555733087,160.53219414950118,1653.342801031789,129.7874098809954,0.0785
Lao PDR,2049,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,152.8876858005891,3522.6,276.5241,0.0785
Lao PDR,2049,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,156.70993997504513,2578.2,202.3887,0.0785
Lao PDR,2049,ATS,Medium,High_eff,94.63545798134427,0.08200413710638,84.76075039317134,1007.7703800357864,79.10997483280923,0.0785
Lao PDR,2049,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,74.57303494992787,2225.1,174.67034999999998,0.0785
Lao PDR,2049,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,71.95415193717982,1514.6,118.8961,0.0785
Lao PDR,2049,ATS,Small,High_eff,94.6354579813443,0.0564635207631999,57.68241807708815,693.8950373183235,54.4707604294884,0.0785
Lao PDR,2049,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.76921438785588,1213.9,95.29115,0.0785
Lao PDR,2049,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,44.83612077864856,955.2,74.98320000000001,0.0785
Lao PDR,2050,ATS,Large,High_eff,95.11101304657716,0.13453555733087,161.3348551202487,1645.0760870266297,129.13847283159043,0.0785
Lao PDR,2050,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,153.65188851771498,3522.6,276.5241,0.0785
Lao PDR,2050,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,157.49399211339508,2578.2,202.3887,0.0785
Lao PDR,2050,ATS,Medium,High_eff,95.11101304657716,0.08200413710638,84.82774218980249,1002.7315281356074,78.71442495864518,0.0785
Lao PDR,2050,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,74.9452115978788,2225.1,174.67034999999998,0.0785
Lao PDR,2050,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,72.40572627002695,1514.6,118.8961,0.0785
Lao PDR,2050,ATS,Small,High_eff,95.11101304657718,0.0564635207631999,57.48392386484766,690.4255621317318,54.198406627340944,0.0785
Lao PDR,2050,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,43.98755802132043,1213.9,95.29115,0.0785
Lao PDR,2050,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.02344969145052,955.2,74.98320000000001,0.0785
Lao PDR,2051,ATS,Large,High_eff,95.58895783575596,0.13453555733087,162.14123785747572,1636.8507065914966,128.49278046743248,0.0785
Lao PDR,2051,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,154.42105359014693,3522.6,276.5241,0.0785
Lao PDR,2051,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,158.28176601822454,2578.2,202.3887,0.0785
Lao PDR,2051,ATS,Medium,High_eff,95.58895783575596,0.08200413710638,84.90589928587218,997.7178704949292,78.32085283385196,0.0785
Lao PDR,2051,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,75.31986942348273,2225.1,174.67034999999998,0.0785
Lao PDR,2051,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,72.85606001404757,1514.6,118.8961,0.0785
Lao PDR,2051,ATS,Small,High_eff,95.58895783575596,0.0564635207631999,57.2990761296987,686.9734343210732,53.92741459420425,0.0785
Lao PDR,2051,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,44.208382832437984,1213.9,95.29115,0.0785
Lao PDR,2051,ATS,Small,Mid_eff,68.74693744514397,0.0564635207631999,45.21201919307899,955.2,74.98320000000001,0.0785
Lao PDR,2052,ATS,Large,High_eff,96.06930435754369,0.13453555733087,162.95258295000875,1628.666453058539,127.85031656509533,0.0785
Lao PDR,2052,ATS,Large,Low_eff,44.417434047522256,0.13453555733087,155.19269984023185,3522.6,276.5241,0.0785
Lao PDR,2052,ATS,Large,Mid_eff,60.68763213707312,0.13453555733087,159.07202110070705,2578.2,202.3887,0.0785
Lao PDR,2052,ATS,Medium,High_eff,96.06930435754369,0.08200413710638,84.99522168138041,992.7292811424549,77.9292485696827,0.0785
Lao PDR,2052,ATS,Medium,Low_eff,42.86135969382052,0.08200413710638,75.69700842673967,2225.1,174.67034999999998,0.0785
Lao PDR,2052,ATS,Medium,Mid_eff,62.96765578682162,0.08200413710638,73.3063937580682,1514.6,118.8961,0.0785
Lao PDR,2052,ATS,Small,High_eff,96.06930435754369,0.0564635207631999,57.12787487164127,683.5385671494679,53.65777752123323,0.0785
Lao PDR,2052,ATS,Small,Low_eff,54.09595077650674,0.0564635207631999,44.429207643555536,1213.9,95.29115,0.0785
