Country,Year,Scenario,Size_group,Efficiency_level,ownership_parent_pct,size_share_pct,eff_share_pct,leaf_ownership_pct,drift_rate_pct_yr,drift_factor,kwh_unit_2024,final_kwh_unit,efficiency_pct,useful_energy_intensity_toe,price_usd,crf,annualized_capital_usd,tariff_usd_per_kwh,om_electricity_usd,demand_cost_usd_per_hh,unit_capacity_kw,source
Singapore,2030,ATS,Medium,Low_eff,87.9,58.32000000000001,20.936213991769545,10.73,1.0,0.9509900498999999,663.8,631.2671951236199,35.531649141888245,0.01928629792942078,1356.13,0.13965065846950367,189.38444747024803,0.171,107.94669036613901,189.38444747024803,,projected
Singapore,2030,ATS,Medium,Mid_eff,87.9,58.32000000000001,37.585733882030176,19.27,1.0,0.9509900498999999,501.4,476.82641101985996,47.04010510647271,0.01928629792942078,1259.58,0.13965065846950367,175.90117639501742,0.171,81.53731628439606,175.90117639501742,,projected
Singapore,2030,ATS,Small,High_eff,87.9,29.92,43.41577540106952,11.42,1.0,0.9509900498999999,305.2,290.24216322947996,51.84855726618029,0.012939499072453774,629.47,0.13965065846950367,87.90589998679847,0.171,49.631409912241075,87.90589998679847,,projected
Singapore,2030,ATS,Small,Low_eff,87.9,29.92,37.96791443850267,9.99,1.0,0.9509900498999999,518.6,493.18343987813995,30.51326586509492,0.012939499072453774,411.31,0.13965065846950367,57.439712335091556,0.171,84.33436821916193,57.439712335091556,,projected
Singapore,2030,ATS,Small,Mid_eff,87.9,29.92,18.61631016042781,4.9,1.0,0.9509900498999999,353.5,336.17498263964995,44.76429894664279,0.012939499072453774,510.45,0.13965065846950367,71.28467861575815,0.171,57.48592203138015,71.28467861575815,,projected
Singapore,2031,ATS,Large,High_eff,87.9,11.86,41.06239460370995,4.28,1.0,0.941480149401,498.7,469.5161505062787,52.372280066848774,0.021143277154104512,2088.12,0.13965065846950367,291.60733296334,0.171,80.28726173657365,291.60733296334,,projected
Singapore,2031,ATS,Large,Low_eff,87.9,11.86,20.48903878583474,2.14,1.0,0.941480149401,760.1,715.6190615597001,34.36134201991512,0.021143277154104512,1988.69,0.13965065846950367,277.72186799171726,0.171,122.37085952670873,277.72186799171726,,projected
Singapore,2031,ATS,Large,Mid_eff,87.9,11.86,38.44856661045531,4.01,1.0,0.941480149401,605.0,569.595490387605,43.170340610475186,0.021143277154104512,1928.39,0.13965065846950367,269.30093328600617,0.171,97.40082885628046,269.30093328600617,,projected
Singapore,2031,ATS,Medium,High_eff,87.9,58.36,41.36394790952708,21.22,1.0,0.941480149401,454.9,428.2793199625149,52.372280066848774,0.01928629792942078,1431.96,0.13965065846950367,199.97415690199048,0.171,73.23576371359005,199.97415690199048,,projected
Singapore,2031,ATS,Medium,Low_eff,87.9,58.36,21.04180945853324,10.79,1.0,0.941480149401,663.8,624.9545231723838,35.890554688776,0.01928629792942078,1362.91,0.13965065846950367,190.33127893467125,0.171,106.86722346247764,190.33127893467125,,projected
Singapore,2031,ATS,Medium,Mid_eff,87.9,58.36,37.59424263193969,19.29,1.0,0.941480149401,501.4,472.0581469096614,47.51525768330576,0.01928629792942078,1269.25,0.13965065846950367,177.25159826241753,0.171,80.7219431215521,177.25159826241753,,projected
Singapore,2031,ATS,Small,High_eff,87.9,29.78,43.35124244459369,11.35,1.0,0.941480149401,305.2,287.3397415971852,52.372280066848774,0.012939499072453774,624.98,0.13965065846950367,87.2788685302704,0.171,49.135095813118674,87.2788685302704,,projected
Singapore,2031,ATS,Small,Low_eff,87.9,29.78,38.012088650100736,9.95,1.0,0.941480149401,518.6,488.2516054793586,30.821480671813045,0.012939499072453774,413.37,0.13965065846950367,57.72739269153873,0.171,83.49102453697033,57.72739269153873,,projected
Singapore,2031,ATS,Small,Mid_eff,87.9,29.78,18.636668905305573,4.87,1.0,0.941480149401,353.5,332.8132328132535,45.21646358246746,0.012939499072453774,509.53,0.13965065846950367,71.1562000099662,0.171,56.91106281106635,71.1562000099662,,projected
Singapore,2032,ATS,Large,High_eff,87.9,11.92,40.939597315436245,4.29,1.0,0.9320653479069899,498.7,464.8209890012159,52.90129299681695,0.021143277154104512,2098.56,0.13965065846950367,293.0652858377616,0.171,79.48438911920792,293.0652858377616,,projected
Singapore,2032,ATS,Large,Low_eff,87.9,11.92,20.553691275167786,2.16,1.0,0.9320653479069899,760.1,708.4628709441031,34.70842628274254,0.021143277154104512,1998.63,0.13965065846950367,279.10999553690414,0.171,121.14715093144164,279.10999553690414,,projected
Singapore,2032,ATS,Large,Mid_eff,87.9,11.92,38.50671140939597,4.03,1.0,0.9320653479069899,605.0,563.8995354837289,43.60640465704564,0.021143277154104512,1938.03,0.13965065846950367,270.6471656336522,0.171,96.42682056771764,270.6471656336522,,projected
Singapore,2032,ATS,Medium,High_eff,87.9,58.379999999999995,41.29838985954093,21.19,1.0,0.9320653479069899,454.9,423.9965267628897,52.90129299681695,0.01928629792942078,1438.21,0.13965065846950367,200.84697351742489,0.171,72.50340607645414,200.84697351742489,,projected
Singapore,2032,ATS,Medium,Low_eff,87.9,58.379999999999995,21.085988352175402,10.82,1.0,0.9320653479069899,663.8,618.7049779406599,36.25308554421818,0.01928629792942078,1369.72,0.13965065846950367,191.28229991884857,0.171,105.79855122785285,191.28229991884857,,projected
Singapore,2032,ATS,Medium,Mid_eff,87.9,58.379999999999995,37.61562178828366,19.3,1.0,0.9320653479069899,501.4,467.33756544056473,47.99520978111694,0.01928629792942078,1276.83,0.13965065846950367,178.31015025361637,0.171,79.91472369033657,178.31015025361637,,projected
Singapore,2032,ATS,Small,High_eff,87.9,29.7,43.33333333333333,11.31,1.0,0.9320653479069899,305.2,284.4663441812133,52.90129299681695,0.012939499072453774,620.7,0.13965065846950367,86.68116371202093,0.171,48.643744854987474,86.68116371202093,,projected
Singapore,2032,ATS,Small,Low_eff,87.9,29.7,38.04713804713805,9.93,1.0,0.9320653479069899,518.6,483.369089424565,31.132808759407116,0.012939499072453774,415.44,0.13965065846950367,58.016469554570605,0.171,82.65611429160062,58.016469554570605,,projected
Singapore,2032,ATS,Small,Mid_eff,87.9,29.7,18.619528619528623,4.86,1.0,0.9320653479069899,353.5,329.48510048512094,45.67319553784592,0.012939499072453774,508.72,0.13965065846950367,71.04308297660592,0.171,56.34195218295569,71.04308297660592,,projected
Singapore,2033,ATS,Large,High_eff,87.9,11.95,40.92050209205021,4.3,1.0,0.9227446944279201,498.7,460.17277911120374,53.43564949173428,0.021143277154104512,2109.05,0.13965065846950367,294.53022124510676,0.171,78.68954522801585,294.53022124510676,,projected
Singapore,2033,ATS,Large,Low_eff,87.9,11.95,20.585774058577407,2.16,1.0,0.9227446944279201,760.1,701.378242234662,35.059016447214695,0.021143277154104512,2008.62,0.13965065846950367,280.50510561501443,0.171,119.93567942212722,280.50510561501443,,projected
Singapore,2033,ATS,Large,Mid_eff,87.9,11.95,38.49372384937239,4.04,1.0,0.9227446944279201,605.0,558.2605401288916,44.046873390955184,0.021143277154104512,1947.73,0.13965065846950367,272.0017770208064,0.171,95.46255236204048,272.0017770208064,,projected
Singapore,2033,ATS,Medium,High_eff,87.9,58.39,41.257064565850314,21.18,1.0,0.9227446944279201,454.9,419.7565614952608,53.435649491734296,0.01928629792942078,1445.4,0.13965065846950367,201.85106175182062,0.171,71.77837201568961,201.85106175182062,,projected
Singapore,2033,ATS,Medium,Low_eff,87.9,58.39,21.099503339612948,10.83,1.0,0.9227446944279201,663.8,612.5179281612533,36.61927832749311,0.01928629792942078,1376.57,0.13965065846950367,192.23890692936465,0.171,104.74056571557432,192.23890692936465,,projected
Singapore,2033,ATS,Medium,Mid_eff,87.9,58.39,37.64343209453674,19.32,1.0,0.9227446944279201,501.4,462.6641897861591,48.48000987991609,0.01928629792942078,1283.21,0.13965065846950367,179.2011214546518,0.171,79.11557645343322,179.2011214546518,,projected
Singapore,2033,ATS,Small,High_eff,87.9,29.659999999999997,43.32434254888739,11.3,1.0,0.9227446944279201,305.2,281.6216807394012,53.435649491734296,0.012939499072453774,616.62,0.13965065846950367,86.11138902546536,0.171,48.15730740643761,86.11138902546536,,projected
Singapore,2033,ATS,Small,Low_eff,87.9,29.659999999999997,38.0310182063385,9.92,1.0,0.9227446944279201,518.6,478.53539853031936,31.447281575158705,0.012939499072453774,417.51,0.13965065846950367,58.30554641760248,0.171,81.82955314868461,58.30554641760248,,projected
Singapore,2033,ATS,Small,Mid_eff,87.9,29.659999999999997,18.64463924477411,4.86,1.0,0.9227446944279201,353.5,326.19024948026976,46.13454094731911,0.012939499072453774,507.99,0.13965065846950367,70.94113799592317,0.171,55.778532661126135,70.94113799592317,,projected
Singapore,2034,ATS,Large,High_eff,87.9,11.92880711928807,40.90528080469405,4.29,1.0,0.9135172474836408,498.7,455.57105132009167,53.97540352700433,0.021143277154104512,2119.6,0.13965065846950367,296.00353569195994,0.171,77.90264977573568,296.00353569195994,,projected
Singapore,2034,ATS,Large,Low_eff,87.9,11.92880711928807,20.620284995808884,2.16,1.0,0.9135172474836408,760.1,694.3644598123154,35.41314792647949,0.021143277154104512,2018.67,0.13965065846950367,281.908594732633,0.171,118.73632262790595,281.908594732633,,projected
Singapore,2034,ATS,Large,Mid_eff,87.9,11.92880711928807,38.47443419949707,4.03,1.0,0.9135172474836408,605.0,552.6779347276027,44.491791303995136,0.021143277154104512,1957.46,0.13965065846950367,273.36057792771464,0.171,94.50792683842008,273.36057792771464,,projected
Singapore,2034,ATS,Medium,High_eff,87.9,58.38416158384161,41.257064565850314,21.17,1.0,0.9135172474836408,454.9,415.5589958803082,53.97540352700434,0.01928629792942078,1452.63,0.13965065846950367,202.86073601255512,0.171,71.06058829553271,202.86073601255512,,projected
Singapore,2034,ATS,Medium,Low_eff,87.9,58.38416158384161,21.11662955985614,10.84,1.0,0.9135172474836408,663.8,606.3927488796407,36.989170027770825,0.01928629792942078,1383.46,0.13965065846950367,193.20109996621954,0.171,103.69316005841857,193.20109996621954,,projected
Singapore,2034,ATS,Medium,Mid_eff,87.9,58.38416158384161,37.62630587429354,19.31,1.0,0.9135172474836408,501.4,458.03754788829747,48.9697069494102,0.01928629792942078,1289.63,0.13965065846950367,180.09767868202604,0.171,78.32442068889887,180.09767868202604,,projected
Singapore,2034,ATS,Small,High_eff,87.9,29.687031296870316,43.31424722128662,11.31,1.0,0.9135172474836408,305.2,278.80546393200717,53.97540352700434,0.012939499072453774,612.73,0.13965065846950367,85.56814796401899,0.171,47.67573433237323,85.56814796401899,,projected
Singapore,2034,ATS,Small,Low_eff,87.9,29.687031296870316,38.05995284607612,9.93,1.0,0.9135172474836408,518.6,473.7500445450162,31.764930883998694,0.012939499072453774,419.6,0.13965065846950367,58.59741629380374,0.171,81.01125761719777,58.59741629380374,,projected
Singapore,2034,ATS,Small,Mid_eff,87.9,29.687031296870316,18.625799932637253,4.86,1.0,0.9135172474836408,353.5,322.92834698546704,46.60054641143344,0.012939499072453774,507.37,0.13965065846950367,70.85455458767208,0.171,55.22074733451487,70.85455458767208,,projected
Singapore,2035,ATS,Large,High_eff,87.9,11.9,40.924369747899156,4.28,1.0,0.9043820750088044,498.7,451.0153408068908,54.520609623236695,0.021143277154104512,2130.2,0.13965065846950367,297.4838326717367,0.171,77.12362327797833,297.4838326717367,,projected
Singapore,2035,ATS,Large,Low_eff,87.9,11.9,20.58823529411765,2.16,1.0,0.9043820750088044,760.1,687.4208152141922,35.770856491393424,0.021143277154104512,2028.76,0.13965065846950367,283.3176698765903,0.171,117.54895940162687,283.3176698765903,,projected
Singapore,2035,ATS,Large,Mid_eff,87.9,11.9,38.4873949579832,4.02,1.0,0.9043820750088044,605.0,547.1511553803267,44.941203337368826,0.021143277154104512,1967.25,0.13965065846950367,274.7277578741311,0.171,93.56284757003587,274.7277578741311,,projected
Singapore,2035,ATS,Medium,High_eff,87.9,58.379999999999995,41.247002398081534,21.17,1.0,0.9043820750088044,454.9,411.4034059215051,54.5206096232367,0.01928629792942078,1459.89,0.13965065846950367,203.87459979304373,0.171,70.34998241257738,203.87459979304373,,projected
Singapore,2035,ATS,Medium,Low_eff,87.9,58.379999999999995,21.120246659815006,10.84,1.0,0.9043820750088044,663.8,600.3288213908444,37.36279800784932,0.01928629792942078,1390.37,0.13965065846950367,194.1660860162438,0.171,102.6562284578344,194.1660860162438,,projected
Singapore,2035,ATS,Medium,Mid_eff,87.9,58.379999999999995,37.63275094210346,19.31,1.0,0.9043820750088044,501.4,453.4571724094145,49.4643504539497,0.01928629792942078,1296.08,0.13965065846950367,180.9984254291543,0.171,77.54117648200989,180.9984254291543,,projected
Singapore,2035,ATS,Small,High_eff,87.9,29.720000000000002,43.337819650067296,11.32,1.0,0.9043820750088044,305.2,276.0174092926871,54.5206096232367,0.012939499072453774,609.04,0.13965065846950367,85.0528370342665,0.171,47.1989769890495,85.0528370342665,,projected
Singapore,2035,ATS,Small,Low_eff,87.9,29.720000000000002,38.05518169582772,9.94,1.0,0.9043820750088044,518.6,469.012544099566,32.08578877171585,0.012939499072453774,421.7,0.13965065846950367,58.8906826765897,0.171,80.2011450410258,58.8906826765897,,projected
Singapore,2035,ATS,Small,Mid_eff,87.9,29.720000000000002,18.606998654104977,4.86,1.0,0.9043820750088044,353.5,319.69906351561235,47.07125900144792,0.012939499072453774,506.83,0.13965065846950367,70.77914323209855,0.171,54.66853986116972,70.77914323209855,,projected
Singapore,2036,ATS,Large,High_eff,87.9,11.9,40.924369747899156,4.28,1.0,0.8953382542587164,498.7,446.5051873988219,55.071322851754246,0.021143277154104512,2140.85,0.13965065846950367,298.9711121844369,0.171,76.35238704519854,298.9711121844369,,projected
Singapore,2036,ATS,Large,Low_eff,87.9,11.9,20.58823529411765,2.16,1.0,0.8953382542587164,760.1,680.5466070620504,36.132178274134766,0.021143277154104512,2038.9,0.13965065846950367,284.73372755347106,0.171,116.37346980761062,284.73372755347106,,projected
Singapore,2036,ATS,Large,Mid_eff,87.9,11.9,38.4873949579832,4.02,1.0,0.8953382542587164,605.0,541.6796438265234,45.39515488623114,0.021143277154104512,1977.09,0.13965065846950367,276.101920353471,0.171,92.6272190943355,276.101920353471,,projected
Singapore,2036,ATS,Medium,High_eff,87.9,58.379999999999995,41.247002398081534,21.17,1.0,0.8953382542587164,454.9,407.28937186229007,55.071322851754246,0.01928629792942078,1467.19,0.13965065846950367,204.8940495998711,0.171,69.6464825884516,204.8940495998711,,projected
Singapore,2036,ATS,Medium,Low_eff,87.9,58.379999999999995,21.120246659815006,10.84,1.0,0.8953382542587164,663.8,594.3255331769359,37.74020000792861,0.01928629792942078,1397.33,0.13965065846950367,195.13805459919155,0.171,101.62966617325604,195.13805459919155,,projected
Singapore,2036,ATS,Medium,Mid_eff,87.9,58.379999999999995,37.63275094210346,19.31,1.0,0.8953382542587164,501.4,448.9226006853204,49.96399035752495,0.01928629792942078,1302.56,0.13965065846950367,181.90336169603668,0.171,76.7657647171898,181.90336169603668,,projected
Singapore,2036,ATS,Small,High_eff,87.9,29.720000000000002,43.337819650067296,11.32,1.0,0.8953382542587164,305.2,273.2572351997602,55.071322851754246,0.012939499072453774,605.52,0.13965065846950367,84.56126671645386,0.171,46.726987219159,84.56126671645386,,projected
Singapore,2036,ATS,Small,Low_eff,87.9,29.720000000000002,38.05518169582772,9.94,1.0,0.8953382542587164,518.6,464.3224186585703,32.40988764819783,0.012939499072453774,423.81,0.13965065846950367,59.18534556596035,0.171,79.39913359061553,59.18534556596035,,projected
Singapore,2036,ATS,Small,Mid_eff,87.9,29.720000000000002,18.606998654104977,4.86,1.0,0.8953382542587164,353.5,316.50207288045624,47.54672626408881,0.012939499072453774,506.39,0.13965065846950367,70.71769694237196,0.171,54.12185446255802,70.71769694237196,,projected
Singapore,2037,ATS,Large,High_eff,87.9,11.9,40.924369747899156,4.28,1.0,0.8863848717161292,498.7,442.04013552483366,55.6275988401558,0.021143277154104512,2151.55,0.13965065846950367,300.46537423006066,0.171,75.58886317474656,300.46537423006066,,projected
Singapore,2037,ATS,Large,Low_eff,87.9,11.9,20.58823529411765,2.16,1.0,0.8863848717161292,760.1,673.7411409914298,36.4971497718533,0.021143277154104512,2049.1,0.13965065846950367,286.15816426986,0.171,115.2097351095345,286.15816426986,,projected
Singapore,2037,ATS,Large,Mid_eff,87.9,11.9,38.4873949579832,4.02,1.0,0.8863848717161292,605.0,536.2628473882581,45.853691804273886,0.021143277154104512,1986.97,0.13965065846950367,277.4816688591497,0.171,91.70094690339215,277.4816688591497,,projected
Singapore,2037,ATS,Medium,High_eff,87.9,58.379999999999995,41.247002398081534,21.17,1.0,0.8863848717161292,454.9,403.2164781436672,55.6275988401558,0.01928629792942078,1474.53,0.13965065846950367,205.91908543303725,0.171,68.9500177625671,205.91908543303725,,projected
Singapore,2037,ATS,Medium,Low_eff,87.9,58.379999999999995,21.120246659815006,10.84,1.0,0.8863848717161292,663.8,588.3822778451665,38.12141414942283,0.01928629792942078,1404.31,0.13965065846950367,196.11281619530868,0.171,100.61336951152349,196.11281619530868,,projected
Singapore,2037,ATS,Medium,Mid_eff,87.9,58.379999999999995,37.63275094210346,19.31,1.0,0.8863848717161292,501.4,444.4333746784672,50.46867712881307,0.01928629792942078,1309.07,0.13965065846950367,182.81248748267316,0.171,75.9981070700179,182.81248748267316,,projected
Singapore,2037,ATS,Small,High_eff,87.9,29.720000000000002,43.337819650067296,11.32,1.0,0.8863848717161292,305.2,270.5246628477626,55.6275988401558,0.012939499072453774,602.19,0.13965065846950367,84.09623002375042,0.171,46.25971734696741,84.09623002375042,,projected
Singapore,2037,ATS,Small,Low_eff,87.9,29.720000000000002,38.05518169582772,9.94,1.0,0.8863848717161292,518.6,459.67919447198466,32.73726025070488,0.012939499072453774,425.93,0.13965065846950367,59.4814049619157,0.171,78.60514225470938,59.4814049619157,,projected
Singapore,2037,ATS,Small,Mid_eff,87.9,29.720000000000002,18.606998654104977,4.86,1.0,0.8863848717161292,353.5,313.3370521516517,48.02699622635234,0.012939499072453774,506.03,0.13965065846950367,70.66742270532293,0.171,53.58063591793244,70.66742270532293,,projected
Singapore,2038,ATS,Large,High_eff,87.9,11.9,40.924369747899156,4.28,1.0,0.8775210229989678,498.7,437.61973416958523,56.18949377793516,0.021143277154104512,2162.31,0.13965065846950367,301.9680153151925,0.171,74.83297454299908,301.9680153151925,,projected
Singapore,2038,ATS,Large,Low_eff,87.9,11.9,20.58823529411765,2.16,1.0,0.8775210229989678,760.1,667.0037295815155,36.86580785035687,0.021143277154104512,2059.34,0.13965065846950367,287.5881870125877,0.171,114.05763775843916,287.5881870125877,,projected
Singapore,2038,ATS,Large,Mid_eff,87.9,11.9,38.4873949579832,4.02,1.0,0.8775210229989678,605.0,530.9002189143755,46.31686040835746,0.021143277154104512,1996.91,0.13965065846950367,278.86979640433657,0.171,90.78393743435822,278.86979640433657,,projected
Singapore,2038,ATS,Medium,High_eff,87.9,58.379999999999995,41.247002398081534,21.17,1.0,0.8775210229989678,454.9,399.18431336223045,56.18949377793516,0.01928629792942078,1481.9,0.13965065846950367,206.9483107859575,0.171,68.26051758494141,206.9483107859575,,projected
Singapore,2038,ATS,Medium,Low_eff,87.9,58.379999999999995,21.120246659815006,10.84,1.0,0.8775210229989678,663.8,582.4984550667148,38.50647893881095,0.01928629792942078,1411.33,0.13965065846950367,197.0931638177646,0.171,99.60723581640823,197.0931638177646,,projected
Singapore,2038,ATS,Medium,Mid_eff,87.9,58.379999999999995,37.63275094210346,19.31,1.0,0.8775210229989678,501.4,439.98904093168244,50.97846174627584,0.01928629792942078,1315.62,0.13965065846950367,183.7271992956484,0.171,75.2381259993177,183.7271992956484,,projected
Singapore,2038,ATS,Small,High_eff,87.9,29.720000000000002,43.337819650067296,11.32,1.0,0.8775210229989678,305.2,267.81941621928496,56.18949377793516,0.012939499072453774,599.03,0.13965065846950367,83.65493394298677,0.171,45.79712017349773,83.65493394298677,,projected
Singapore,2038,ATS,Small,Low_eff,87.9,29.720000000000002,38.05518169582772,9.94,1.0,0.8775210229989678,518.6,455.0824025272647,33.067939647176644,0.012939499072453774,428.06,0.13965065846950367,59.778860864455744,0.171,77.81909083216227,59.778860864455744,,projected
Singapore,2038,ATS,Small,Mid_eff,87.9,29.720000000000002,18.606998654104977,4.86,1.0,0.8775210229989678,353.5,310.2036816301351,48.512117400355905,0.012939499072453774,505.76,0.13965065846950367,70.62971702753617,0.171,53.04482955875311,70.62971702753617,,projected
Singapore,2039,ATS,Large,High_eff,87.9,11.9,40.924369747899156,4.28,1.0,0.8687458127689782,498.7,433.24353682788944,56.75706442215672,0.021143277154104512,2173.12,0.13965065846950367,303.4776389332478,0.171,74.0846447975691,303.4776389332478,,projected
Singapore,2039,ATS,Large,Low_eff,87.9,11.9,20.58823529411765,2.16,1.0,0.8687458127689782,760.1,660.3336922857004,37.23818974783523,0.021143277154104512,2069.64,0.13965065846950367,289.02658879482357,0.171,112.91706138085478,289.02658879482357,,projected
Singapore,2039,ATS,Large,Mid_eff,87.9,11.9,38.4873949579832,4.03,1.0,0.8687458127689782,605.0,525.5912167252318,46.78470748318935,0.021143277154104512,2006.89,0.13965065846950367,280.26350997586223,0.171,89.87609806001464,280.26350997586223,,projected
Singapore,2039,ATS,Medium,High_eff,87.9,58.379999999999995,41.247002398081534,21.17,1.0,0.8687458127689782,454.9,395.19247022860816,56.75706442215673,0.01928629792942078,1489.31,0.13965065846950367,207.9831221652165,0.171,67.577912409092,207.9831221652165,,projected
Singapore,2039,ATS,Medium,Low_eff,87.9,58.379999999999995,21.120246659815006,10.84,1.0,0.8687458127689782,663.8,576.6734705160477,38.89543327152621,0.01928629792942078,1418.39,0.13965065846950367,198.07909746655932,0.171,98.61116345824416,198.07909746655932,,projected
Singapore,2039,ATS,Medium,Mid_eff,87.9,58.379999999999995,37.63275094210346,19.31,1.0,0.8687458127689782,501.4,435.5891505223657,51.49339570330892,0.01928629792942078,1322.19,0.13965065846950367,184.64470412179307,0.171,74.48574473932453,184.64470412179307,,projected
Singapore,2039,ATS,Small,High_eff,87.9,29.720000000000002,43.337819650067296,11.32,1.0,0.8687458127689782,305.2,265.14122205709214,56.75706442215672,0.012939499072453774,596.04,0.13965065846950367,83.23737847416297,0.171,45.33914897176276,83.23737847416297,,projected
Singapore,2039,ATS,Small,Low_eff,87.9,29.720000000000002,38.05518169582772,9.94,1.0,0.8687458127689782,518.6,450.5315785019921,33.40195923957237,0.012939499072453774,430.2,0.13965065846950367,60.07771327358048,0.171,77.04089992384066,60.07771327358048,,projected
Singapore,2039,ATS,Small,Mid_eff,87.9,29.720000000000002,18.606998654104977,4.86,1.0,0.8687458127689782,353.5,307.1016448138338,49.002138788238284,0.012939499072453774,505.56,0.13965065846950367,70.60178689584228,0.171,52.51438126316558,70.60178689584228,,projected
Singapore,2040,ATS,Large,High_eff,87.9,11.901190119011902,40.924369747899156,4.28,1.0,0.8600583546412884,498.7,428.9111014596105,57.33036810318861,0.021143277154104512,2183.99,0.13965065846950367,304.99564159081126,0.171,73.3437983495934,304.99564159081126,,projected
Singapore,2040,ATS,Large,Low_eff,87.9,11.901190119011902,20.58823529411765,2.16,1.0,0.8600583546412884,760.1,653.7303553628434,37.614333078621435,0.021143277154104512,2079.99,0.13965065846950367,290.4719731099829,0.171,111.78789076704624,290.4719731099829,,projected
Singapore,2040,ATS,Large,Mid_eff,87.9,11.901190119011902,38.4873949579832,4.03,1.0,0.8600583546412884,605.0,520.3353045579795,47.25728028604985,0.021143277154104512,2016.93,0.13965065846950367,281.66560258689606,0.171,88.9773370794145,281.66560258689606,,projected
Singapore,2040,ATS,Medium,High_eff,87.9,58.38583858385839,41.247002398081534,21.17,1.0,0.8600583546412884,454.9,391.2405455263221,57.33036810318861,0.01928629792942078,1496.76,0.13965065846950367,209.0235195708143,0.171,66.90213328500109,209.0235195708143,,projected
Singapore,2040,ATS,Medium,Low_eff,87.9,58.38583858385839,21.120246659815006,10.84,1.0,0.8600583546412884,663.8,570.9067358108872,39.28831643588506,0.01928629792942078,1425.48,0.13965065846950367,199.06922063510808,0.171,97.62505182366172,199.06922063510808,,projected
Singapore,2040,ATS,Medium,Mid_eff,87.9,58.38583858385839,37.63275094210346,19.31,1.0,0.8600583546412884,501.4,431.233259017142,52.01353101344336,0.01928629792942078,1328.8,0.13965065846950367,185.56779497427647,0.171,73.74088729193129,185.56779497427647,,projected
Singapore,2040,ATS,Small,High_eff,87.9,29.712971297129716,43.3187478963312,11.32,1.0,0.8600583546412884,305.2,262.4898098365212,57.33036810318861,0.012939499072453774,593.22,0.13965065846950367,82.84356361727897,0.171,44.88575748204513,82.84356361727897,,projected
Singapore,2040,ATS,Small,Low_eff,87.9,29.712971297129716,38.06799057556378,9.94,1.0,0.8600583546412884,518.6,446.0262627169722,33.73935276724482,0.012939499072453774,432.35,0.13965065846950367,60.37796218928992,0.171,76.27049092460226,60.37796218928992,,projected
Singapore,2040,ATS,Small,Mid_eff,87.9,29.712971297129716,18.613261528105017,4.86,1.0,0.8600583546412884,353.5,304.03062836569546,49.49710988710937,0.012939499072453774,505.45,0.13965065846950367,70.58642532341062,0.171,51.98923745053393,70.58642532341062,,projected
Singapore,2041,ATS,Large,High_eff,87.9,11.901190119011902,40.924369747899156,4.28,1.0,0.8514577710948755,498.7,424.62199044501443,57.909462730493544,0.021143277154104512,2194.91,0.13965065846950367,306.5206267812983,0.171,72.61036036609747,306.5206267812983,,projected
Singapore,2041,ATS,Large,Low_eff,87.9,11.901190119011902,20.58823529411765,2.16,1.0,0.8514577710948755,760.1,647.1930518092149,37.994275836991356,0.021143277154104512,2090.39,0.13965065846950367,291.92433995806573,0.171,110.67001185937576,291.92433995806573,,projected
Singapore,2041,ATS,Large,Mid_eff,87.9,11.901190119011902,38.4873949579832,4.03,1.0,0.8514577710948755,605.0,515.1319515123997,47.7346265515655,0.021143277154104512,2027.01,0.13965065846950367,283.0732812242686,0.171,88.08756370862037,283.0732812242686,,projected
Singapore,2041,ATS,Medium,High_eff,87.9,58.38583858385839,41.247002398081534,21.17,1.0,0.8514577710948755,454.9,387.32814007105884,57.90946273049356,0.01928629792942078,1504.24,0.13965065846950367,210.0681064961662,0.171,66.23311195215106,210.0681064961662,,projected
Singapore,2041,ATS,Medium,Low_eff,87.9,58.38583858385839,21.120246659815006,10.84,1.0,0.8514577710948755,663.8,565.1976684527783,39.68516811705561,0.01928629792942078,1432.61,0.13965065846950367,200.06492982999563,0.171,96.6488013054251,200.06492982999563,,projected
Singapore,2041,ATS,Medium,Mid_eff,87.9,58.38583858385839,37.63275094210346,19.31,1.0,0.8514577710948755,501.4,426.9209264269706,52.53892021559935,0.01928629792942078,1335.45,0.13965065846950367,186.49647185309868,0.171,73.00347841901198,186.49647185309868,,projected
Singapore,2041,ATS,Small,High_eff,87.9,29.712971297129716,43.3187478963312,11.32,1.0,0.8514577710948755,305.2,259.864911738156,57.909462730493544,0.012939499072453774,590.56,0.13965065846950367,82.47209286575008,0.171,44.436899907224685,82.47209286575008,,projected
Singapore,2041,ATS,Small,Low_eff,87.9,29.712971297129716,38.06799057556378,9.94,1.0,0.8514577710948755,518.6,441.56600008980246,34.080154310348306,0.012939499072453774,434.51,0.13965065846950367,60.67960761158404,0.171,75.50778601535623,60.67960761158404,,projected
Singapore,2041,ATS,Small,Mid_eff,87.9,29.712971297129716,18.613261528105017,4.86,1.0,0.8514577710948755,353.5,300.9903220820385,49.99708069404987,0.012939499072453774,505.42,0.13965065846950367,70.58223580365654,0.171,51.46934507602859,70.58223580365654,,projected
Singapore,2042,ATS,Large,High_eff,87.9,11.901190119011902,40.924369747899156,4.28,1.0,0.8429431933839268,498.7,420.37577054056425,58.49440679847832,0.021143277154104512,2205.88,0.13965065846950367,308.0525945047088,0.171,71.8842567624365,308.0525945047088,,projected
