Country,Year,Size_group,Efficiency_level,device_thousand
Indonesia,2054,Large,Mid_eff,0.01
Indonesia,2055,Large,Mid_eff,0.0033
Indonesia,2056,Large,Mid_eff,0.001
Indonesia,2057,Large,Mid_eff,0.0003
Indonesia,2058,Large,Mid_eff,0.0001
Indonesia,2059,Large,Mid_eff,0.0
Indonesia,2060,Large,Mid_eff,0.0
Indonesia,2005,Medium,High_eff,1487.188
Indonesia,2006,Medium,High_eff,1553.6295
Indonesia,2007,Medium,High_eff,1621.635
Indonesia,2008,Medium,High_eff,1690.8311
Indonesia,2009,Medium,High_eff,1760.8051
Indonesia,2010,Medium,High_eff,1831.6621
Indonesia,2011,Medium,High_eff,1903.7956
Indonesia,2012,Medium,High_eff,1977.1103
Indonesia,2013,Medium,High_eff,2050.6931
Indonesia,2014,Medium,High_eff,2124.207
Indonesia,2015,Medium,High_eff,2197.6103
Indonesia,2016,Medium,High_eff,2270.6944
Indonesia,2017,Medium,High_eff,2343.3042
Indonesia,2018,Medium,High_eff,2415.5936
Indonesia,2019,Medium,High_eff,2487.7395
Indonesia,2020,Medium,High_eff,2557.893
Indonesia,2021,Medium,High_eff,2624.5526
Indonesia,2022,Medium,High_eff,2689.7533
Indonesia,2023,Medium,High_eff,2757.6752
Indonesia,2024,Medium,High_eff,2827.8931
Indonesia,2025,Medium,High_eff,2897.5246
Indonesia,2026,Medium,High_eff,2692.0845
Indonesia,2027,Medium,High_eff,2481.6022
Indonesia,2028,Medium,High_eff,2266.7851
Indonesia,2029,Medium,High_eff,2048.9498
Indonesia,2030,Medium,High_eff,1830.0251
Indonesia,2031,Medium,High_eff,1612.5139
Indonesia,2032,Medium,High_eff,1399.3991
Indonesia,2033,Medium,High_eff,1193.986
Indonesia,2034,Medium,High_eff,999.6853
Indonesia,2035,Medium,High_eff,819.7512
Indonesia,2036,Medium,High_eff,657.0036
Indonesia,2037,Medium,High_eff,513.5698
Indonesia,2038,Medium,High_eff,390.6844
Indonesia,2039,Medium,High_eff,288.5817
Indonesia,2040,Medium,High_eff,206.5023
Indonesia,2041,Medium,High_eff,142.8139
Indonesia,2042,Medium,High_eff,95.2275
Indonesia,2043,Medium,High_eff,61.0721
Indonesia,2044,Medium,High_eff,37.5786
Indonesia,2045,Medium,High_eff,22.1296
Indonesia,2046,Medium,High_eff,12.4409
Indonesia,2047,Medium,High_eff,6.66
Indonesia,2048,Medium,High_eff,3.3864
Indonesia,2049,Medium,High_eff,1.6313
Indonesia,2050,Medium,High_eff,0.7426
Indonesia,2051,Medium,High_eff,0.3186
Indonesia,2052,Medium,High_eff,0.1285
Indonesia,2053,Medium,High_eff,0.0486
Indonesia,2054,Medium,High_eff,0.0172
Indonesia,2055,Medium,High_eff,0.0057
Indonesia,2056,Medium,High_eff,0.0017
Indonesia,2057,Medium,High_eff,0.0005
Indonesia,2058,Medium,High_eff,0.0001
Indonesia,2059,Medium,High_eff,0.0
Indonesia,2060,Medium,High_eff,0.0
Indonesia,2005,Medium,Low_eff,0.0
Indonesia,2006,Medium,Low_eff,0.0
Indonesia,2007,Medium,Low_eff,0.0
Indonesia,2008,Medium,Low_eff,0.0
Indonesia,2009,Medium,Low_eff,0.0
Indonesia,2010,Medium,Low_eff,0.0
Indonesia,2011,Medium,Low_eff,0.0
Indonesia,2012,Medium,Low_eff,0.0
Indonesia,2013,Medium,Low_eff,0.0
Indonesia,2014,Medium,Low_eff,0.0
Indonesia,2015,Medium,Low_eff,0.0
Indonesia,2016,Medium,Low_eff,0.0
Indonesia,2017,Medium,Low_eff,0.0
Indonesia,2018,Medium,Low_eff,0.0
Indonesia,2019,Medium,Low_eff,0.0
Indonesia,2020,Medium,Low_eff,0.0
Indonesia,2021,Medium,Low_eff,0.0
Indonesia,2022,Medium,Low_eff,0.0
Indonesia,2023,Medium,Low_eff,0.0
Indonesia,2024,Medium,Low_eff,0.0
Indonesia,2025,Medium,Low_eff,0.0
Indonesia,2026,Medium,Low_eff,0.0
Indonesia,2027,Medium,Low_eff,0.0
Indonesia,2028,Medium,Low_eff,0.0
Indonesia,2029,Medium,Low_eff,0.0
Indonesia,2030,Medium,Low_eff,0.0
Indonesia,2031,Medium,Low_eff,0.0
Indonesia,2032,Medium,Low_eff,0.0
Indonesia,2033,Medium,Low_eff,0.0
Indonesia,2034,Medium,Low_eff,0.0
Indonesia,2035,Medium,Low_eff,0.0
Indonesia,2036,Medium,Low_eff,0.0
Indonesia,2037,Medium,Low_eff,0.0
Indonesia,2038,Medium,Low_eff,0.0
Indonesia,2039,Medium,Low_eff,0.0
Indonesia,2040,Medium,Low_eff,0.0
Indonesia,2041,Medium,Low_eff,0.0
Indonesia,2042,Medium,Low_eff,0.0
Indonesia,2043,Medium,Low_eff,0.0
Indonesia,2044,Medium,Low_eff,0.0
Indonesia,2045,Medium,Low_eff,0.0
Indonesia,2046,Medium,Low_eff,0.0
Indonesia,2047,Medium,Low_eff,0.0
Indonesia,2048,Medium,Low_eff,0.0
Indonesia,2049,Medium,Low_eff,0.0
Indonesia,2050,Medium,Low_eff,0.0
Indonesia,2051,Medium,Low_eff,0.0
Indonesia,2052,Medium,Low_eff,0.0
Indonesia,2053,Medium,Low_eff,0.0
Indonesia,2054,Medium,Low_eff,0.0
Indonesia,2055,Medium,Low_eff,0.0
Indonesia,2056,Medium,Low_eff,0.0
Indonesia,2057,Medium,Low_eff,0.0
Indonesia,2058,Medium,Low_eff,0.0
Indonesia,2059,Medium,Low_eff,0.0
Indonesia,2060,Medium,Low_eff,0.0
Indonesia,2005,Medium,Mid_eff,0.0
Indonesia,2006,Medium,Mid_eff,0.0
Indonesia,2007,Medium,Mid_eff,0.0
Indonesia,2008,Medium,Mid_eff,0.0
Indonesia,2009,Medium,Mid_eff,0.0
Indonesia,2010,Medium,Mid_eff,0.0
Indonesia,2011,Medium,Mid_eff,0.0
Indonesia,2012,Medium,Mid_eff,0.0
Indonesia,2013,Medium,Mid_eff,0.0
Indonesia,2014,Medium,Mid_eff,0.0
Indonesia,2015,Medium,Mid_eff,0.0
Indonesia,2016,Medium,Mid_eff,0.0
Indonesia,2017,Medium,Mid_eff,0.0
Indonesia,2018,Medium,Mid_eff,0.0
Indonesia,2019,Medium,Mid_eff,0.0
Indonesia,2020,Medium,Mid_eff,0.0
Indonesia,2021,Medium,Mid_eff,0.0
Indonesia,2022,Medium,Mid_eff,0.0
Indonesia,2023,Medium,Mid_eff,0.0
Indonesia,2024,Medium,Mid_eff,0.0
Indonesia,2025,Medium,Mid_eff,0.0
Indonesia,2026,Medium,Mid_eff,0.0
Indonesia,2027,Medium,Mid_eff,0.0
Indonesia,2028,Medium,Mid_eff,0.0
Indonesia,2029,Medium,Mid_eff,0.0
Indonesia,2030,Medium,Mid_eff,0.0
Indonesia,2031,Medium,Mid_eff,0.0
Indonesia,2032,Medium,Mid_eff,0.0
Indonesia,2033,Medium,Mid_eff,0.0
Indonesia,2034,Medium,Mid_eff,0.0
Indonesia,2035,Medium,Mid_eff,0.0
Indonesia,2036,Medium,Mid_eff,0.0
Indonesia,2037,Medium,Mid_eff,0.0
Indonesia,2038,Medium,Mid_eff,0.0
Indonesia,2039,Medium,Mid_eff,0.0
Indonesia,2040,Medium,Mid_eff,0.0
Indonesia,2041,Medium,Mid_eff,0.0
Indonesia,2042,Medium,Mid_eff,0.0
Indonesia,2043,Medium,Mid_eff,0.0
Indonesia,2044,Medium,Mid_eff,0.0
Indonesia,2045,Medium,Mid_eff,0.0
Indonesia,2046,Medium,Mid_eff,0.0
Indonesia,2047,Medium,Mid_eff,0.0
Indonesia,2048,Medium,Mid_eff,0.0
Indonesia,2049,Medium,Mid_eff,0.0
Indonesia,2050,Medium,Mid_eff,0.0
Indonesia,2051,Medium,Mid_eff,0.0
Indonesia,2052,Medium,Mid_eff,0.0
Indonesia,2053,Medium,Mid_eff,0.0
Indonesia,2054,Medium,Mid_eff,0.0
Indonesia,2055,Medium,Mid_eff,0.0
Indonesia,2056,Medium,Mid_eff,0.0
Indonesia,2057,Medium,Mid_eff,0.0
Indonesia,2058,Medium,Mid_eff,0.0
Indonesia,2059,Medium,Mid_eff,0.0
Indonesia,2060,Medium,Mid_eff,0.0
Indonesia,2005,Small,High_eff,29025.0083
Indonesia,2006,Small,High_eff,30321.7263
Indonesia,2007,Small,High_eff,31648.9691
Indonesia,2008,Small,High_eff,32999.4502
Indonesia,2009,Small,High_eff,34365.111
Indonesia,2010,Small,High_eff,35748.006
Indonesia,2011,Small,High_eff,37155.8147
Indonesia,2012,Small,High_eff,38586.6748
Indonesia,2013,Small,High_eff,40022.7696
Indonesia,2014,Small,High_eff,41457.5192
Indonesia,2015,Small,High_eff,42890.109
Indonesia,2016,Small,High_eff,44316.4703
Indonesia,2017,Small,High_eff,45733.573
Indonesia,2018,Small,High_eff,47144.425
Indonesia,2019,Small,High_eff,48552.4744
Indonesia,2020,Small,High_eff,49921.6388
Indonesia,2021,Small,High_eff,51222.6146
Indonesia,2022,Small,High_eff,52495.1184
Indonesia,2023,Small,High_eff,53820.7302
Indonesia,2024,Small,High_eff,55191.1509
Indonesia,2025,Small,High_eff,56550.1282
Indonesia,2026,Small,High_eff,52540.6138
Indonesia,2027,Small,High_eff,48432.6949
Indonesia,2028,Small,High_eff,44240.1718
Indonesia,2029,Small,High_eff,39988.7445
Indonesia,2030,Small,High_eff,35716.0566
Indonesia,2031,Small,High_eff,31470.9553
Indonesia,2032,Small,High_eff,27311.6565
Indonesia,2033,Small,High_eff,23302.671
Indonesia,2034,Small,High_eff,19510.5616
Indonesia,2035,Small,High_eff,15998.8407
Indonesia,2036,Small,High_eff,12822.5448
Indonesia,2037,Small,High_eff,10023.1902
Indonesia,2038,Small,High_eff,7624.8711
Indonesia,2039,Small,High_eff,5632.1636
Indonesia,2040,Small,High_eff,4030.2446
Indonesia,2041,Small,High_eff,2787.2556
Indonesia,2042,Small,High_eff,1858.5272
Indonesia,2043,Small,High_eff,1191.9268
Indonesia,2044,Small,High_eff,733.4111
Indonesia,2045,Small,High_eff,431.8973
Indonesia,2046,Small,High_eff,242.8051
Indonesia,2047,Small,High_eff,129.9814
Indonesia,2048,Small,High_eff,66.0917
Indonesia,2049,Small,High_eff,31.8382
Indonesia,2050,Small,High_eff,14.4935
Indonesia,2051,Small,High_eff,6.2188
Indonesia,2052,Small,High_eff,2.5086
Indonesia,2053,Small,High_eff,0.949
Indonesia,2054,Small,High_eff,0.3358
Indonesia,2055,Small,High_eff,0.1108
Indonesia,2056,Small,High_eff,0.034
Indonesia,2057,Small,High_eff,0.0097
Indonesia,2058,Small,High_eff,0.0026
Indonesia,2059,Small,High_eff,0.0006
Indonesia,2060,Small,High_eff,0.0001
Indonesia,2005,Small,Low_eff,0.0
Indonesia,2006,Small,Low_eff,0.0
Indonesia,2007,Small,Low_eff,0.0
Indonesia,2008,Small,Low_eff,0.0
Indonesia,2009,Small,Low_eff,0.0
Indonesia,2010,Small,Low_eff,0.0
Indonesia,2011,Small,Low_eff,0.0
Indonesia,2012,Small,Low_eff,0.0
Indonesia,2013,Small,Low_eff,0.0
Indonesia,2014,Small,Low_eff,0.0
Indonesia,2015,Small,Low_eff,0.0
Indonesia,2016,Small,Low_eff,0.0
Indonesia,2017,Small,Low_eff,0.0
Indonesia,2018,Small,Low_eff,0.0
Indonesia,2019,Small,Low_eff,0.0
Indonesia,2020,Small,Low_eff,0.0
Indonesia,2021,Small,Low_eff,0.0
Indonesia,2022,Small,Low_eff,0.0
Indonesia,2023,Small,Low_eff,0.0
Indonesia,2024,Small,Low_eff,0.0
Indonesia,2025,Small,Low_eff,0.0
Indonesia,2026,Small,Low_eff,0.0
Indonesia,2027,Small,Low_eff,0.0
Indonesia,2028,Small,Low_eff,0.0
Indonesia,2029,Small,Low_eff,0.0
Indonesia,2030,Small,Low_eff,0.0
Indonesia,2031,Small,Low_eff,0.0
Indonesia,2032,Small,Low_eff,0.0
Indonesia,2033,Small,Low_eff,0.0
Indonesia,2034,Small,Low_eff,0.0
Indonesia,2035,Small,Low_eff,0.0
Indonesia,2036,Small,Low_eff,0.0
Indonesia,2037,Small,Low_eff,0.0
Indonesia,2038,Small,Low_eff,0.0
Indonesia,2039,Small,Low_eff,0.0
Indonesia,2040,Small,Low_eff,0.0
Indonesia,2041,Small,Low_eff,0.0
Indonesia,2042,Small,Low_eff,0.0
Indonesia,2043,Small,Low_eff,0.0
Indonesia,2044,Small,Low_eff,0.0
Indonesia,2045,Small,Low_eff,0.0
Indonesia,2046,Small,Low_eff,0.0
Indonesia,2047,Small,Low_eff,0.0
Indonesia,2048,Small,Low_eff,0.0
Indonesia,2049,Small,Low_eff,0.0
Indonesia,2050,Small,Low_eff,0.0
Indonesia,2051,Small,Low_eff,0.0
Indonesia,2052,Small,Low_eff,0.0
Indonesia,2053,Small,Low_eff,0.0
Indonesia,2054,Small,Low_eff,0.0
Indonesia,2055,Small,Low_eff,0.0
Indonesia,2056,Small,Low_eff,0.0
Indonesia,2057,Small,Low_eff,0.0
Indonesia,2058,Small,Low_eff,0.0
Indonesia,2059,Small,Low_eff,0.0
Indonesia,2060,Small,Low_eff,0.0
Indonesia,2005,Small,Mid_eff,0.0
Indonesia,2006,Small,Mid_eff,0.0
Indonesia,2007,Small,Mid_eff,0.0
Indonesia,2008,Small,Mid_eff,0.0
Indonesia,2009,Small,Mid_eff,0.0
Indonesia,2010,Small,Mid_eff,0.0
Indonesia,2011,Small,Mid_eff,0.0
Indonesia,2012,Small,Mid_eff,0.0
Indonesia,2013,Small,Mid_eff,0.0
Indonesia,2014,Small,Mid_eff,0.0
Indonesia,2015,Small,Mid_eff,0.0
Indonesia,2016,Small,Mid_eff,0.0
Indonesia,2017,Small,Mid_eff,0.0
Indonesia,2018,Small,Mid_eff,0.0
Indonesia,2019,Small,Mid_eff,0.0
Indonesia,2020,Small,Mid_eff,0.0
Indonesia,2021,Small,Mid_eff,0.0
Indonesia,2022,Small,Mid_eff,0.0
Indonesia,2023,Small,Mid_eff,0.0
Indonesia,2024,Small,Mid_eff,0.0
Indonesia,2025,Small,Mid_eff,0.0
Indonesia,2026,Small,Mid_eff,0.0
Indonesia,2027,Small,Mid_eff,0.0
Indonesia,2028,Small,Mid_eff,0.0
Indonesia,2029,Small,Mid_eff,0.0
Indonesia,2030,Small,Mid_eff,0.0
Indonesia,2031,Small,Mid_eff,0.0
Indonesia,2032,Small,Mid_eff,0.0
Indonesia,2033,Small,Mid_eff,0.0
Indonesia,2034,Small,Mid_eff,0.0
Indonesia,2035,Small,Mid_eff,0.0
Indonesia,2036,Small,Mid_eff,0.0
Indonesia,2037,Small,Mid_eff,0.0
Indonesia,2038,Small,Mid_eff,0.0
Indonesia,2039,Small,Mid_eff,0.0
Indonesia,2040,Small,Mid_eff,0.0
Indonesia,2041,Small,Mid_eff,0.0
Indonesia,2042,Small,Mid_eff,0.0
Indonesia,2043,Small,Mid_eff,0.0
Indonesia,2044,Small,Mid_eff,0.0
Indonesia,2045,Small,Mid_eff,0.0
Indonesia,2046,Small,Mid_eff,0.0
Indonesia,2047,Small,Mid_eff,0.0
Indonesia,2048,Small,Mid_eff,0.0
Indonesia,2049,Small,Mid_eff,0.0
Indonesia,2050,Small,Mid_eff,0.0
Indonesia,2051,Small,Mid_eff,0.0
Indonesia,2052,Small,Mid_eff,0.0
Indonesia,2053,Small,Mid_eff,0.0
Indonesia,2054,Small,Mid_eff,0.0
Indonesia,2055,Small,Mid_eff,0.0
Indonesia,2056,Small,Mid_eff,0.0
Indonesia,2057,Small,Mid_eff,0.0
Indonesia,2058,Small,Mid_eff,0.0
Indonesia,2059,Small,Mid_eff,0.0
Indonesia,2060,Small,Mid_eff,0.0
Lao PDR,2005,Large,High_eff,20.1474
Lao PDR,2006,Large,High_eff,21.0637
Lao PDR,2007,Large,High_eff,22.009
Lao PDR,2008,Large,High_eff,22.9785
Lao PDR,2009,Large,High_eff,23.9714
Lao PDR,2010,Large,High_eff,24.987
Lao PDR,2011,Large,High_eff,26.0251
Lao PDR,2012,Large,High_eff,27.0861
Lao PDR,2013,Large,High_eff,28.1694
Lao PDR,2014,Large,High_eff,29.2716
Lao PDR,2015,Large,High_eff,30.4214
Lao PDR,2016,Large,High_eff,31.6328
Lao PDR,2017,Large,High_eff,32.8831
Lao PDR,2018,Large,High_eff,34.1631
Lao PDR,2019,Large,High_eff,35.4698
Lao PDR,2020,Large,High_eff,36.8051
Lao PDR,2021,Large,High_eff,38.1584
Lao PDR,2022,Large,High_eff,39.5314
Lao PDR,2023,Large,High_eff,40.9296
Lao PDR,2024,Large,High_eff,42.3455
Lao PDR,2025,Large,High_eff,43.7794
Lao PDR,2026,Large,High_eff,40.8306
Lao PDR,2027,Large,High_eff,37.7807
Lao PDR,2028,Large,High_eff,34.6379
Lao PDR,2029,Large,High_eff,31.4208
Lao PDR,2030,Large,High_eff,28.1587
Lao PDR,2031,Large,High_eff,24.8907
Lao PDR,2032,Large,High_eff,21.6649
Lao PDR,2033,Large,High_eff,18.5349
Lao PDR,2034,Large,High_eff,15.5569
Lao PDR,2035,Large,High_eff,12.7851
Lao PDR,2036,Large,High_eff,10.2672
Lao PDR,2037,Large,High_eff,8.0397
Lao PDR,2038,Large,High_eff,6.1254
Lao PDR,2039,Large,High_eff,4.5307
Lao PDR,2040,Large,High_eff,3.2458
Lao PDR,2041,Large,High_eff,2.247
Lao PDR,2042,Large,High_eff,1.4996
Lao PDR,2043,Large,High_eff,0.9625
Lao PDR,2044,Large,High_eff,0.5926
Lao PDR,2045,Large,High_eff,0.3492
Lao PDR,2046,Large,High_eff,0.1964
Lao PDR,2047,Large,High_eff,0.1052
Lao PDR,2048,Large,High_eff,0.0535
Lao PDR,2049,Large,High_eff,0.0258
Lao PDR,2050,Large,High_eff,0.0117
Lao PDR,2051,Large,High_eff,0.005
Lao PDR,2052,Large,High_eff,0.002
Lao PDR,2053,Large,High_eff,0.0008
Lao PDR,2054,Large,High_eff,0.0003
Lao PDR,2055,Large,High_eff,0.0001
Lao PDR,2056,Large,High_eff,0.0
Lao PDR,2057,Large,High_eff,0.0
Lao PDR,2058,Large,High_eff,0.0
Lao PDR,2059,Large,High_eff,0.0
Lao PDR,2060,Large,High_eff,0.0
Lao PDR,2005,Large,Low_eff,2.8269
Lao PDR,2006,Large,Low_eff,2.9555
Lao PDR,2007,Large,Low_eff,3.0881
Lao PDR,2008,Large,Low_eff,3.2242
Lao PDR,2009,Large,Low_eff,3.3635
Lao PDR,2010,Large,Low_eff,3.506
Lao PDR,2011,Large,Low_eff,3.6516
Lao PDR,2012,Large,Low_eff,3.8005
Lao PDR,2013,Large,Low_eff,3.9525
Lao PDR,2014,Large,Low_eff,4.1072
Lao PDR,2015,Large,Low_eff,4.2685
Lao PDR,2016,Large,Low_eff,4.4385
Lao PDR,2017,Large,Low_eff,4.6139
Lao PDR,2018,Large,Low_eff,4.7935
Lao PDR,2019,Large,Low_eff,4.9768
Lao PDR,2020,Large,Low_eff,5.1642
Lao PDR,2021,Large,Low_eff,5.3541
Lao PDR,2022,Large,Low_eff,5.5467
Lao PDR,2023,Large,Low_eff,5.7429
Lao PDR,2024,Large,Low_eff,5.9416
Lao PDR,2025,Large,Low_eff,6.1428
Lao PDR,2026,Large,Low_eff,5.729
Lao PDR,2027,Large,Low_eff,5.3011
Lao PDR,2028,Large,Low_eff,4.8601
Lao PDR,2029,Large,Low_eff,4.4087
Lao PDR,2030,Large,Low_eff,3.951
Lao PDR,2031,Large,Low_eff,3.4925
Lao PDR,2032,Large,Low_eff,3.0399
Lao PDR,2033,Large,Low_eff,2.6007
Lao PDR,2034,Large,Low_eff,2.1828
Lao PDR,2035,Large,Low_eff,1.7939
Lao PDR,2036,Large,Low_eff,1.4406
Lao PDR,2037,Large,Low_eff,1.1281
Lao PDR,2038,Large,Low_eff,0.8595
Lao PDR,2039,Large,Low_eff,0.6357
Lao PDR,2040,Large,Low_eff,0.4554
Lao PDR,2041,Large,Low_eff,0.3153
Lao PDR,2042,Large,Low_eff,0.2104
Lao PDR,2043,Large,Low_eff,0.135
Lao PDR,2044,Large,Low_eff,0.0832
Lao PDR,2045,Large,Low_eff,0.049
Lao PDR,2046,Large,Low_eff,0.0276
Lao PDR,2047,Large,Low_eff,0.0148
Lao PDR,2048,Large,Low_eff,0.0075
Lao PDR,2049,Large,Low_eff,0.0036
Lao PDR,2050,Large,Low_eff,0.0016
Lao PDR,2051,Large,Low_eff,0.0007
Lao PDR,2052,Large,Low_eff,0.0003
Lao PDR,2053,Large,Low_eff,0.0001
Lao PDR,2054,Large,Low_eff,0.0
Lao PDR,2055,Large,Low_eff,0.0
Lao PDR,2056,Large,Low_eff,0.0
Lao PDR,2057,Large,Low_eff,0.0
Lao PDR,2058,Large,Low_eff,0.0
Lao PDR,2059,Large,Low_eff,0.0
Lao PDR,2060,Large,Low_eff,0.0
Lao PDR,2005,Large,Mid_eff,11.4423
Lao PDR,2006,Large,Mid_eff,11.9627
Lao PDR,2007,Large,Mid_eff,12.4995
Lao PDR,2008,Large,Mid_eff,13.0501
Lao PDR,2009,Large,Mid_eff,13.614
Lao PDR,2010,Large,Mid_eff,14.1908
Lao PDR,2011,Large,Mid_eff,14.7804
Lao PDR,2012,Large,Mid_eff,15.383
Lao PDR,2013,Large,Mid_eff,15.9982
Lao PDR,2014,Large,Mid_eff,16.6242
Lao PDR,2015,Large,Mid_eff,17.2772
Lao PDR,2016,Large,Mid_eff,17.9652
Lao PDR,2017,Large,Mid_eff,18.6753
Lao PDR,2018,Large,Mid_eff,19.4022
Lao PDR,2019,Large,Mid_eff,20.1443
Lao PDR,2020,Large,Mid_eff,20.9026
Lao PDR,2021,Large,Mid_eff,21.6712
Lao PDR,2022,Large,Mid_eff,22.451
Lao PDR,2023,Large,Mid_eff,23.2451
Lao PDR,2024,Large,Mid_eff,24.0493
Lao PDR,2025,Large,Mid_eff,24.8636
Lao PDR,2026,Large,Mid_eff,23.1889
Lao PDR,2027,Large,Mid_eff,21.4568
Lao PDR,2028,Large,Mid_eff,19.6719
Lao PDR,2029,Large,Mid_eff,17.8448
Lao PDR,2030,Large,Mid_eff,15.9921
Lao PDR,2031,Large,Mid_eff,14.1362
Lao PDR,2032,Large,Mid_eff,12.3041
Lao PDR,2033,Large,Mid_eff,10.5265
Lao PDR,2034,Large,Mid_eff,8.8352
Lao PDR,2035,Large,Mid_eff,7.2611
Lao PDR,2036,Large,Mid_eff,5.831
Lao PDR,2037,Large,Mid_eff,4.566
Lao PDR,2038,Large,Mid_eff,3.4788
Lao PDR,2039,Large,Mid_eff,2.5731
Lao PDR,2040,Large,Mid_eff,1.8434
Lao PDR,2041,Large,Mid_eff,1.2762
Lao PDR,2042,Large,Mid_eff,0.8517
Lao PDR,2043,Large,Mid_eff,0.5466
Lao PDR,2044,Large,Mid_eff,0.3366
Lao PDR,2045,Large,Mid_eff,0.1983
Lao PDR,2046,Large,Mid_eff,0.1115
Lao PDR,2047,Large,Mid_eff,0.0597
Lao PDR,2048,Large,Mid_eff,0.0304
Lao PDR,2049,Large,Mid_eff,0.0146
Lao PDR,2050,Large,Mid_eff,0.0067
Lao PDR,2051,Large,Mid_eff,0.0029
Lao PDR,2052,Large,Mid_eff,0.0012
Lao PDR,2053,Large,Mid_eff,0.0004
Lao PDR,2054,Large,Mid_eff,0.0002
Lao PDR,2055,Large,Mid_eff,0.0001
Lao PDR,2056,Large,Mid_eff,0.0
Lao PDR,2057,Large,Mid_eff,0.0
Lao PDR,2058,Large,Mid_eff,0.0
Lao PDR,2059,Large,Mid_eff,0.0
Lao PDR,2060,Large,Mid_eff,0.0
Lao PDR,2005,Medium,High_eff,56.8972
Lao PDR,2006,Medium,High_eff,59.4849
Lao PDR,2007,Medium,High_eff,62.1545
Lao PDR,2008,Medium,High_eff,64.8924
Lao PDR,2009,Medium,High_eff,67.6965
Lao PDR,2010,Medium,High_eff,70.5646
Lao PDR,2011,Medium,High_eff,73.4964
Lao PDR,2012,Medium,High_eff,76.4926
Lao PDR,2013,Medium,High_eff,79.5518
Lao PDR,2014,Medium,High_eff,82.6646
Lao PDR,2015,Medium,High_eff,85.9117
Lao PDR,2016,Medium,High_eff,89.3327
Lao PDR,2017,Medium,High_eff,92.8637
Lao PDR,2018,Medium,High_eff,96.4784
Lao PDR,2019,Medium,High_eff,100.1687
Lao PDR,2020,Medium,High_eff,103.9394
Lao PDR,2021,Medium,High_eff,107.7613
Lao PDR,2022,Medium,High_eff,111.6388
Lao PDR,2023,Medium,High_eff,115.5872
Lao PDR,2024,Medium,High_eff,119.5861
Lao PDR,2025,Medium,High_eff,123.6354
Lao PDR,2026,Medium,High_eff,115.3077
Lao PDR,2027,Medium,High_eff,106.6947
Lao PDR,2028,Medium,High_eff,97.8193
Lao PDR,2029,Medium,High_eff,88.7341
Lao PDR,2030,Medium,High_eff,79.5216
Lao PDR,2031,Medium,High_eff,70.2928
Lao PDR,2032,Medium,High_eff,61.1829
Lao PDR,2033,Medium,High_eff,52.3436
Lao PDR,2034,Medium,High_eff,43.9336
Lao PDR,2035,Medium,High_eff,36.1059
Lao PDR,2036,Medium,High_eff,28.995
Lao PDR,2037,Medium,High_eff,22.7047
Lao PDR,2038,Medium,High_eff,17.2986
Lao PDR,2039,Medium,High_eff,12.7949
Lao PDR,2040,Medium,High_eff,9.1665
Lao PDR,2041,Medium,High_eff,6.3458
Lao PDR,2042,Medium,High_eff,4.235
Lao PDR,2043,Medium,High_eff,2.7181
Lao PDR,2044,Medium,High_eff,1.6736
Lao PDR,2045,Medium,High_eff,0.9861
Lao PDR,2046,Medium,High_eff,0.5546
Lao PDR,2047,Medium,High_eff,0.297
Lao PDR,2048,Medium,High_eff,0.1511
Lao PDR,2049,Medium,High_eff,0.0728
Lao PDR,2050,Medium,High_eff,0.0332
Lao PDR,2051,Medium,High_eff,0.0142
Lao PDR,2052,Medium,High_eff,0.0057
Lao PDR,2053,Medium,High_eff,0.0022
Lao PDR,2054,Medium,High_eff,0.0008
Lao PDR,2055,Medium,High_eff,0.0003
Lao PDR,2056,Medium,High_eff,0.0001
Lao PDR,2057,Medium,High_eff,0.0
Lao PDR,2058,Medium,High_eff,0.0
Lao PDR,2059,Medium,High_eff,0.0
Lao PDR,2060,Medium,High_eff,0.0
Lao PDR,2005,Medium,Low_eff,0.0
Lao PDR,2006,Medium,Low_eff,0.0
Lao PDR,2007,Medium,Low_eff,0.0
Lao PDR,2008,Medium,Low_eff,0.0
Lao PDR,2009,Medium,Low_eff,0.0
Lao PDR,2010,Medium,Low_eff,0.0
Lao PDR,2011,Medium,Low_eff,0.0
Lao PDR,2012,Medium,Low_eff,0.0
Lao PDR,2013,Medium,Low_eff,0.0
Lao PDR,2014,Medium,Low_eff,0.0
Lao PDR,2015,Medium,Low_eff,0.0
Lao PDR,2016,Medium,Low_eff,0.0
Lao PDR,2017,Medium,Low_eff,0.0
Lao PDR,2018,Medium,Low_eff,0.0
Lao PDR,2019,Medium,Low_eff,0.0
Lao PDR,2020,Medium,Low_eff,0.0
Lao PDR,2021,Medium,Low_eff,0.0
Lao PDR,2022,Medium,Low_eff,0.0
Lao PDR,2023,Medium,Low_eff,0.0
Lao PDR,2024,Medium,Low_eff,0.0
Lao PDR,2025,Medium,Low_eff,0.0
Lao PDR,2026,Medium,Low_eff,0.0
Lao PDR,2027,Medium,Low_eff,0.0
Lao PDR,2028,Medium,Low_eff,0.0
Lao PDR,2029,Medium,Low_eff,0.0
Lao PDR,2030,Medium,Low_eff,0.0
Lao PDR,2031,Medium,Low_eff,0.0
Lao PDR,2032,Medium,Low_eff,0.0
Lao PDR,2033,Medium,Low_eff,0.0
Lao PDR,2034,Medium,Low_eff,0.0
Lao PDR,2035,Medium,Low_eff,0.0
