domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2050,1539.2392182929702,GWh,5.541261185854693,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2060,1674.9556258019697,GWh,6.029840252887091,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2030,554.3224719777922,GWh,1.9955608991200522,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2040,452.94980658259436,GWh,1.6306193036973398,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2050,304.27858730575457,GWh,1.0954029143007165,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2060,316.08635465108887,GWh,1.1379108767439199,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2030,1152.1788625555903,GWh,4.1478439052001255,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2040,1132.0809809592315,GWh,4.075491531453234,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2050,1059.6398731421464,GWh,3.814703543311727,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2060,1119.2925069982125,GWh,4.029453025193565,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2030,620.7688549783984,GWh,2.234767877922234,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2040,555.5745110122069,GWh,2.000068239643945,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2050,467.1154484807365,GWh,1.6816156145306516,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2060,448.7188083647152,GWh,1.6153877101129748,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2030,457.21094288943596,GWh,1.6459593944019695,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2040,411.08318161773326,GWh,1.4798994538238397,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2050,354.14189541760555,GWh,1.27491082350338,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2060,347.5470149089565,GWh,1.2511692536722434,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2030,2235.006560695919,GWh,8.046023618505307,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2040,2140.644361130861,GWh,7.7063197000711,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2050,1959.6900326021116,GWh,7.054884117367602,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2060,2029.7242815515087,GWh,7.307007413585431,True,Existing,Demand\Residential\Projections\Iron\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2030,0.697580213176558,GWh,0.002511288767435609,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2040,1.9509400560366177,GWh,0.007023384201731824,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2050,3.2553020325605058,GWh,0.011719087317217821,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2060,3.2589360912245136,GWh,0.011732169928408248,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2030,11.742243142301138,GWh,0.0422720753122841,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2040,35.90916519327976,GWh,0.12927299469580714,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2050,65.48960759923517,GWh,0.23576258735724664,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2060,71.73116581027898,GWh,0.25823219691700433,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2030,448.1434578819999,GWh,1.6133164483751996,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2040,1323.75354560503,GWh,4.7655127641781085,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2050,2325.7645750321135,GWh,8.372752470115609,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2060,2458.5473368234034,GWh,8.850770412564252,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2030,4.537532257648467,GWh,0.01633511612753448,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2040,13.95467114971113,GWh,0.05023681613896007,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2050,25.365348273985724,GWh,0.09131525378634861,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2060,27.57442343861581,GWh,0.09926792437901692,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2030,192.8869123471347,GWh,0.6943928844496849,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2040,591.2007912245505,GWh,2.1283228484083816,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2050,1077.4674528050793,GWh,3.8788828300982856,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2060,1172.468938061379,GWh,4.2208881770209645,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2030,62.36127809750162,GWh,0.22450060115100584,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2040,185.59894513628257,GWh,0.6681562024906172,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2050,319.4925166710423,GWh,1.1501730600157525,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2060,331.8906723836433,GWh,1.1948064205811157,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2030,59.989477967770405,GWh,0.21596212068397347,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2040,179.4241554727839,GWh,0.6459269597020221,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2050,317.89196194264383,GWh,1.1444110629935178,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2060,335.7877520994637,GWh,1.2088359075580695,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2030,32.32102302780091,GWh,0.11635568290008327,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2040,88.05331872646298,GWh,0.3169919474152667,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2050,140.1346345442209,GWh,0.5044846843591952,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2060,134.61564250941453,GWh,0.48461631303389235,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2030,23.805197852921044,GWh,0.08569871227051576,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2040,65.15280614318792,GWh,0.23455010211547653,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2050,106.24256862528165,GWh,0.38247324705101393,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2060,104.26410447268691,GWh,0.3753507761016729,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2030,116.36811018499412,GWh,0.4189251966659788,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2040,339.2719364811176,GWh,1.2213789713320236,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2050,587.9070097806333,GWh,2.11646523521028,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2060,608.9172844654524,GWh,2.192102224075629,True,Efficient,Demand\Residential\Projections\Iron\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2030,5.8054431042692265,GWh,0.020899595175369216,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2040,5.354475875377165,GWh,0.019276113151357795,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2050,4.738272958504737,GWh,0.017057782650617054,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2060,4.743562532782348,GWh,0.01707682511801645,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2030,700.62266636456,GWh,2.5222415989124163,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2040,672.2172093445126,GWh,2.4199819536402454,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2050,618.5457596556644,GWh,2.226764734760392,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2060,644.535314292725,GWh,2.3203271314538103,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2030,10492.586357787472,GWh,37.7733108880349,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2040,10181.795978894017,GWh,36.65446552401846,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2050,9450.725892193983,GWh,34.02261321189834,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2060,9990.287590901456,GWh,35.965035327245246,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2030,468.19394679885147,GWh,1.6854982084758654,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2040,473.0177502680418,GWh,1.7028639009649507,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2050,454.23523888073515,GWh,1.6352468599706467,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Laos,2060,493.79471089241474,GWh,1.777660959212693,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2030,5474.298805921276,GWh,19.707475701316593,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2040,4817.941004705128,GWh,17.344587616938462,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2050,3815.402171458676,GWh,13.735447817251234,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Malaysia,2060,3949.816235376936,GWh,14.219338447356971,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2030,1119.1697898632785,GWh,4.029011243507803,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2040,977.5352148953597,GWh,3.5191267736232947,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2050,747.8854430201831,GWh,2.692387594872659,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Myanmar,2060,776.9077195804164,GWh,2.796867790489499,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2030,3296.083511403002,GWh,11.865900641050807,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2040,3238.588708905969,GWh,11.658919352061488,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2050,3031.353574862586,GWh,10.912872869505309,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Philippines,2060,3202.0042170976176,GWh,11.527215181551423,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2030,413.84590331893224,GWh,1.4898452519481562,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2040,370.3830073414712,GWh,1.3333788264292965,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2050,311.41029898715766,GWh,1.1210770763537676,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Singapore,2060,299.1458722431435,GWh,1.0769251400753166,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2030,659.2533247849032,GWh,2.3733119692256515,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2040,566.972977316488,GWh,2.041102718339357,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2050,467.1906778378379,GWh,1.6818864402162164,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Thailand,2060,436.18407567567573,GWh,1.5702626724324327,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2030,10883.253258853661,GWh,39.179711731873184,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2040,9955.060299547244,GWh,35.83821707837008,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2050,8703.616039020086,GWh,31.33301774047231,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Vietnam,2060,8576.078937011156,GWh,30.87388417324016,True,Existing,Demand\Residential\Projections\Fan\Existing
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2030,0.3022668723710424,GWh,0.0010881607405357526,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2040,0.848633912323928,GWh,0.003055082084366141,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2050,1.4214818875514208,GWh,0.005117334795185115,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Brunei,2060,1.423068759834704,GWh,0.005123047535404934,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2030,36.47870081071676,GWh,0.13132332291858034,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2040,106.54008600931897,GWh,0.3835443096335483,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2050,185.5637278966993,GWh,0.6680294204281175,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Cambodia,2060,193.36059428781746,GWh,0.6960981394361428,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Efficient,Demand\Residential\Projections\Fan\Efficient
demand,AMS Target Scenario,Residential,Projection,Electricity,electricity,Indonesia,2030,546.3082153228189,GWh,1.966709575162148,True,Efficient,Demand\Residential\Projections\Fan\Efficient
