branch_path,variable,units,scale,per
Key\Optimized Trade\Cambodia_Indonesia Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Indonesia Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Indonesia Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Indonesia Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Indonesia Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Indonesia Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Indonesia Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Indonesia Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Laos Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Malaysia Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Myanmar Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Myanmar Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Myanmar Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Myanmar Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Philippines Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Singapore Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Corn,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Ethanol,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Molasses,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Palm Oil Mill Effluent,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Thailand Sugarcane,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Biodiesel,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Cassava,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade Region 2,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Coconut Oil,Trade_NEMO Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Activity Level,1 or 0,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade LEAP Fuel,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade Region 1,ID,,
Key\Optimized Trade\Cambodia_Timor Leste Corn,Trade Region 2,ID,,
