ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Indonesia,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0.12, 2030, 0.25, 2035, 0.13, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Laos,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0.1, 2030, 0.25, 2035, 0.15, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Malaysia,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Myanmar,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0.1, 2030, 0.25, 2035, 0.15, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Philippines,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Singapore,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Thailand,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 1.2, 2030, 0.5, 2035, 0.5, 2040, 0.5, 2045, 0.5, 2050, 0.5, 2055, 0.5, 2060, 0.5)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Vietnam,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0.6, 2030, 0.5, 2035, 0.5, 2040, 0.4, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Timor Leste,Transformation\Bioethanol Production\Processes\Cassava,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,patch 2026-04-30,Issue 5 Timor-Leste — author left at 'Unlimited' / 'RegionValue(...)' default. Bounding at 0 (no Timor Leste biofuel production assumed).,canonical_patch_2026_04_30.csv,max_capacity,High
Brunei,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Cambodia,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0.1, 2030, 0.25, 2035, 0.15, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Indonesia,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0.12, 2030, 0.25, 2035, 0.13, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Laos,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Malaysia,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Myanmar,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0.1, 2030, 0.25, 2035, 0.15, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Philippines,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0.4, 2030, 0.25, 2035, 0.25, 2040, 0.25, 2045, 0.25, 2050, 0.1, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Singapore,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Thailand,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0.6, 2030, 0.25, 2035, 0.25, 2040, 0.25, 2045, 0.25, 2050, 0.25, 2055, 0.25, 2060, 0.25)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Vietnam,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Timor Leste,Transformation\Bioethanol Production\Processes\Sugarcane,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,patch 2026-04-30,Issue 5 Timor-Leste — author left at 'Unlimited' / 'RegionValue(...)' default. Bounding at 0 (no Timor Leste biofuel production assumed).,canonical_patch_2026_04_30.csv,max_capacity,High
Brunei,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Cambodia,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Indonesia,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0.15, 2030, 0.25, 2035, 0.1, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Laos,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Malaysia,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0.12, 2030, 0.25, 2035, 0.13, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Myanmar,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Philippines,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0.4, 2030, 0.25, 2035, 0.25, 2040, 0.25, 2045, 0.25, 2050, 0.1, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Medium-High
Singapore,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Thailand,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Vietnam,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,"USDA FAS GAIN Biofuels Annuals 2024 (per-country); national association registers (APROBI ID, MBA MY, DEDE TH, PCA PH, Petrolimex VN)",Issue 5 fix — curve-preserving Add (deltas) overwriting team's mechanical Interp->Add rename (absolute values). Reconstructs the same capacity schedule at every milestone year using incremental additions (the conventional LEAP Add() semantic).,canonical_patch_2026_04_30.csv,refining_capacity,Low
Timor Leste,Transformation\Bioethanol Production\Processes\Molasses,Maximum Capacity,"Add(2025, 0, 2030, 0, 2035, 0, 2040, 0, 2045, 0, 2050, 0, 2055, 0, 2060, 0)",Million Tonnes/yr,Ethanol,patch 2026-04-30,Issue 5 Timor-Leste — author left at 'Unlimited' / 'RegionValue(...)' default. Bounding at 0 (no Timor Leste biofuel production assumed).,canonical_patch_2026_04_30.csv,max_capacity,High
Base Template,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Brunei,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Cambodia,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Indonesia,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Laos,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Malaysia,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Myanmar,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Philippines,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Singapore,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Thailand,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Vietnam,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Timor Leste,Effects\Sequestered Carbon Dioxide,Externality Cost,0,,,patch 2026-04-30,"Issue 6 (NEMO infeas, post-Issue-1 surface) — clear negative externality cost on Sequestered CO2 to remove CCS unbounded-profit direction. Was: -13.59 * ConvUnits(2023 usd, 2020 usd) per Chmielniak et al. (2024). Re-introduce later once Max Cap bounds are set on the 4 CCS techs (SMR/Coal Gas/Biomass Gas/Hydrogen Methanol).",canonical_patch_2026_04_30.csv,externality_cost,High
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar PV,Minimum Utilization,0,,Electricity,patch 2026-04-30,Issue 1 (NEMO infeas) — Min Utilization was bound to Maximum Availability (must-run constraint). Variable renewables should be curtailable; clear to 0. The Brunei_Solar Availability YearlyShape carries floating-point leak (~7e-5) at Wet:Hr 7 / Dry:Hr 7 that NEMO exports as MinimumUtilization > AvailabilityFactor.,canonical_patch_2026_04_30.csv,min_utilization,High
Brunei,Transformation\Distributed Electricity Generation\Processes\Solar PV Rooftop,Minimum Utilization,0,,Electricity,patch 2026-04-30,Issue 1 (NEMO infeas) — Min Utilization was bound to Maximum Availability (must-run constraint). Variable renewables should be curtailable; clear to 0. The Brunei_Solar Availability YearlyShape carries floating-point leak (~7e-5) at Wet:Hr 7 / Dry:Hr 7 that NEMO exports as MinimumUtilization > AvailabilityFactor.,canonical_patch_2026_04_30.csv,min_utilization,High
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Minimum Utilization,0,,Electricity,patch 2026-04-30,Issue 1 (NEMO infeas) — Min Utilization was bound to Maximum Availability (must-run constraint). Variable renewables should be curtailable; clear to 0. The Brunei_Solar Availability YearlyShape carries floating-point leak (~7e-5) at Wet:Hr 7 / Dry:Hr 7 that NEMO exports as MinimumUtilization > AvailabilityFactor.,canonical_patch_2026_04_30.csv,min_utilization,High
