ams,branch,variable,expression,unit,fuel,source,note,src_csv,domain,data_confidence
Singapore,Resources\Primary\Coconut Oil,Crop Yield,"Interp(2024, 7.395, 2025, 7.88, 2026, 8.364, 2027, 8.843, 2028, 9.316, 2029, 9.782, 2030, 10.24, 2031, 10.69, 2032, 11.12, 2033, 11.55, 2034, 11.96, 2035, 12.36, 2036, 12.75, 2037, 13.12, 2038, 13.48, 2039, 13.82, 2040, 14.15, 2041, 14.47, 2042, 14.77, 2043, 15.06, 2044, 15.34, 2045, 15.6, 2046, 15.85, 2047, 16.09, 2048, 16.31, 2049, 16.52, 2050, 16.73)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Singapore,Resources\Primary\Coconut Oil,Maximum Production,"Interp(2024, 7, 2025, 7, 2026, 8, 2027, 8, 2028, 9, 2029, 9, 2030, 10, 2031, 10, 2032, 11, 2033, 11, 2034, 12, 2035, 12, 2036, 12, 2037, 13, 2038, 13, 2039, 14, 2040, 14, 2041, 14, 2042, 15, 2043, 15, 2044, 15, 2045, 16, 2046, 16, 2047, 16, 2048, 16, 2049, 17, 2050, 17)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Thailand,Resources\Primary\Coconut Oil,Area Harvested,"Interp(2024, 1248, 2025, 1248, 2026, 1248, 2027, 1248, 2028, 1248, 2029, 1248, 2030, 1248, 2031, 1248, 2032, 1248, 2033, 1248, 2034, 1248, 2035, 1248, 2036, 1248, 2037, 1248, 2038, 1248, 2039, 1248, 2040, 1248, 2041, 1248, 2042, 1248, 2043, 1248, 2044, 1248, 2045, 1248, 2046, 1248, 2047, 1248, 2048, 1248, 2049, 1248, 2050, 1248)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Thailand,Resources\Primary\Coconut Oil,Crop Yield,"Interp(2024, 7.904, 2025, 8.38, 2026, 8.852, 2027, 9.318, 2028, 9.777, 2029, 10.23, 2030, 10.67, 2031, 11.1, 2032, 11.52, 2033, 11.93, 2034, 12.32, 2035, 12.7, 2036, 13.07, 2037, 13.43, 2038, 13.77, 2039, 14.1, 2040, 14.41, 2041, 14.71, 2042, 15, 2043, 15.27, 2044, 15.53, 2045, 15.78, 2046, 16.02, 2047, 16.25, 2048, 16.46, 2049, 16.66, 2050, 16.86)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Thailand,Resources\Primary\Coconut Oil,Maximum Production,"Interp(2024, 3.977e+04, 2025, 4.519e+04, 2026, 5.072e+04, 2027, 5.635e+04, 2028, 6.206e+04, 2029, 6.784e+04, 2030, 7.351e+04, 2031, 7.923e+04, 2032, 8.482e+04, 2033, 9.061e+04, 2034, 9.625e+04, 2035, 1.019e+05, 2036, 1.076e+05, 2037, 1.132e+05, 2038, 1.188e+05, 2039, 1.243e+05, 2040, 1.299e+05, 2041, 1.353e+05, 2042, 1.407e+05, 2043, 1.46e+05, 2044, 1.513e+05, 2045, 1.566e+05, 2046, 1.618e+05, 2047, 1.669e+05, 2048, 1.719e+05, 2049, 1.768e+05, 2050, 1.811e+05)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Vietnam,Resources\Primary\Coconut Oil,Area Harvested,"Interp(2024, 1335, 2025, 1335, 2026, 1335, 2027, 1335, 2028, 1335, 2029, 1335, 2030, 1335, 2031, 1335, 2032, 1335, 2033, 1335, 2034, 1335, 2035, 1335, 2036, 1335, 2037, 1335, 2038, 1335, 2039, 1335, 2040, 1335, 2041, 1335, 2042, 1335, 2043, 1335, 2044, 1335, 2045, 1335, 2046, 1335, 2047, 1335, 2048, 1335, 2049, 1335, 2050, 1335)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Vietnam,Resources\Primary\Coconut Oil,Crop Yield,"Interp(2024, 12.35, 2025, 12.69, 2026, 13.03, 2027, 13.35, 2028, 13.66, 2029, 13.96, 2030, 14.24, 2031, 14.52, 2032, 14.79, 2033, 15.04, 2034, 15.29, 2035, 15.52, 2036, 15.75, 2037, 15.96, 2038, 16.17, 2039, 16.37, 2040, 16.55, 2041, 16.73, 2042, 16.9, 2043, 17.07, 2044, 17.22, 2045, 17.37, 2046, 17.51, 2047, 17.64, 2048, 17.77, 2049, 17.89, 2050, 18)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Vietnam,Resources\Primary\Coconut Oil,Maximum Production,0,Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Brunei,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 5.592, 2025, 5.592, 2026, 5.592, 2027, 5.592, 2028, 5.592, 2029, 5.592, 2030, 5.592, 2031, 5.592, 2032, 5.592, 2033, 5.592, 2034, 5.592, 2035, 5.592, 2036, 5.592, 2037, 5.592, 2038, 5.592, 2039, 5.592, 2040, 5.592, 2041, 5.592, 2042, 5.592, 2043, 5.592, 2044, 5.592, 2045, 5.592, 2046, 5.592, 2047, 5.592, 2048, 5.592, 2049, 5.592, 2050, 5.592)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Brunei,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 18.59, 2025, 21.39, 2026, 24.36, 2027, 27.46, 2028, 30.68, 2029, 33.99, 2030, 37.37, 2031, 40.8, 2032, 44.25, 2033, 47.7, 2034, 51.12, 2035, 54.51, 2036, 57.84, 2037, 61.11, 2038, 64.29, 2039, 67.38, 2040, 70.37, 2041, 73.25, 2042, 76.02, 2043, 78.67, 2044, 81.21, 2045, 83.63, 2046, 85.93, 2047, 88.12, 2048, 90.19, 2049, 92.15, 2050, 93.99)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Brunei,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 8, 2025, 9, 2026, 10, 2027, 12, 2028, 13, 2029, 15, 2030, 16, 2031, 18, 2032, 19, 2033, 21, 2034, 22, 2035, 24, 2036, 25, 2037, 27, 2038, 28, 2039, 30, 2040, 31, 2041, 32, 2042, 33, 2043, 35, 2044, 36, 2045, 37, 2046, 38, 2047, 39, 2048, 40, 2049, 41, 2050, 41)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Cambodia,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 1568, 2025, 1568, 2026, 1568, 2027, 1568, 2028, 1568, 2029, 1568, 2030, 1568, 2031, 1568, 2032, 1568, 2033, 1568, 2034, 1568, 2035, 1568, 2036, 1568, 2037, 1568, 2038, 1568, 2039, 1568, 2040, 1568, 2041, 1568, 2042, 1568, 2043, 1568, 2044, 1568, 2045, 1568, 2046, 1568, 2047, 1568, 2048, 1568, 2049, 1568, 2050, 1568)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Cambodia,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 37.93, 2025, 40.92, 2026, 43.94, 2027, 46.95, 2028, 49.95, 2029, 52.93, 2030, 55.87, 2031, 58.76, 2032, 61.6, 2033, 64.37, 2034, 67.07, 2035, 69.7, 2036, 72.24, 2037, 74.71, 2038, 77.08, 2039, 79.37, 2040, 81.56, 2041, 83.67, 2042, 85.69, 2043, 87.61, 2044, 89.45, 2045, 91.2, 2046, 92.87, 2047, 94.46, 2048, 95.96, 2049, 97.39, 2050, 98.74)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Cambodia,Resources\Primary\Sugarcane,Maximum Production,"Interp(2027, 2587, 2028, 2.332e+04, 2029, 4.603e+04, 2030, 7.28e+04, 2031, 1.005e+05, 2032, 1.298e+05, 2033, 1.609e+05, 2034, 1.934e+05, 2035, 2.274e+05, 2036, 2.628e+05, 2037, 2.994e+05, 2038, 3.372e+05, 2039, 3.761e+05, 2040, 4.16e+05, 2041, 4.567e+05, 2042, 4.984e+05, 2043, 5.398e+05, 2044, 5.818e+05, 2045, 6.243e+05, 2046, 6.673e+05, 2047, 7.107e+05, 2048, 7.543e+05, 2049, 7.982e+05, 2050, 8.422e+05)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Indonesia,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 6188, 2025, 6188, 2026, 6188, 2027, 6188, 2028, 6188, 2029, 6188, 2030, 6188, 2031, 6188, 2032, 6188, 2033, 6188, 2034, 6188, 2035, 6188, 2036, 6188, 2037, 6188, 2038, 6188, 2039, 6188, 2040, 6188, 2041, 6188, 2042, 6188, 2043, 6188, 2044, 6188, 2045, 6188, 2046, 6188, 2047, 6188, 2048, 6188, 2049, 6188, 2050, 6188)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Indonesia,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 63.15, 2025, 65.59, 2026, 67.97, 2027, 70.29, 2028, 72.55, 2029, 74.73, 2030, 76.85, 2031, 78.9, 2032, 80.88, 2033, 82.78, 2034, 84.62, 2035, 86.38, 2036, 88.07, 2037, 89.7, 2038, 91.25, 2039, 92.74, 2040, 94.16, 2041, 95.52, 2042, 96.81, 2043, 98.05, 2044, 99.22, 2045, 100.3, 2046, 101.4, 2047, 102.4, 2048, 103.4, 2049, 104.3, 2050, 105.2)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Indonesia,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 3.529e+06, 2025, 4.251e+06, 2026, 4.992e+06, 2027, 5.752e+06, 2028, 6.528e+06, 2029, 7.319e+06, 2030, 8.158e+06, 2031, 9.011e+06, 2032, 9.877e+06, 2033, 1.075e+07, 2034, 1.164e+07, 2035, 1.254e+07, 2036, 1.344e+07, 2037, 1.435e+07, 2038, 1.526e+07, 2039, 1.618e+07, 2040, 1.71e+07, 2041, 1.802e+07, 2042, 1.895e+07, 2043, 1.986e+07, 2044, 2.078e+07, 2045, 2.17e+07, 2046, 2.261e+07, 2047, 2.353e+07, 2048, 2.444e+07, 2049, 2.536e+07, 2050, 2.627e+07)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Laos,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 1476, 2025, 1476, 2026, 1476, 2027, 1476, 2028, 1476, 2029, 1476, 2030, 1476, 2031, 1476, 2032, 1476, 2033, 1476, 2034, 1476, 2035, 1476, 2036, 1476, 2037, 1476, 2038, 1476, 2039, 1476, 2040, 1476, 2041, 1476, 2042, 1476, 2043, 1476, 2044, 1476, 2045, 1476, 2046, 1476, 2047, 1476, 2048, 1476, 2049, 1476, 2050, 1476)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Laos,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 51.29, 2025, 54.06, 2026, 56.8, 2027, 59.49, 2028, 62.13, 2029, 64.71, 2030, 67.24, 2031, 69.69, 2032, 72.08, 2033, 74.39, 2034, 76.62, 2035, 78.78, 2036, 80.86, 2037, 82.86, 2038, 84.78, 2039, 86.63, 2040, 88.39, 2041, 90.08, 2042, 91.7, 2043, 93.24, 2044, 94.7, 2045, 96.1, 2046, 97.43, 2047, 98.7, 2048, 99.9, 2049, 101, 2050, 102.1)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Laos,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 1.113e+04, 2025, 2.55e+04, 2026, 4.095e+04, 2027, 5.742e+04, 2028, 7.484e+04, 2029, 9.318e+04, 2030, 1.141e+05, 2031, 1.35e+05, 2032, 1.567e+05, 2033, 1.793e+05, 2034, 2.026e+05, 2035, 2.267e+05, 2036, 2.513e+05, 2037, 2.765e+05, 2038, 3.023e+05, 2039, 3.286e+05, 2040, 3.554e+05, 2041, 3.824e+05, 2042, 4.099e+05, 2043, 4.366e+05, 2044, 4.635e+05, 2045, 4.906e+05, 2046, 5.178e+05, 2047, 5.45e+05, 2048, 5.723e+05, 2049, 5.997e+05, 2050, 6.271e+05)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Malaysia,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 431.8, 2025, 431.8, 2026, 431.8, 2027, 431.8, 2028, 431.8, 2029, 431.8, 2030, 431.8, 2031, 431.8, 2032, 431.8, 2033, 431.8, 2034, 431.8, 2035, 431.8, 2036, 431.8, 2037, 431.8, 2038, 431.8, 2039, 431.8, 2040, 431.8, 2041, 431.8, 2042, 431.8, 2043, 431.8, 2044, 431.8, 2045, 431.8, 2046, 431.8, 2047, 431.8, 2048, 431.8, 2049, 431.8, 2050, 431.8)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Malaysia,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 22.31, 2025, 25.23, 2026, 28.27, 2027, 31.41, 2028, 34.64, 2029, 37.92, 2030, 41.25, 2031, 44.59, 2032, 47.93, 2033, 51.24, 2034, 54.53, 2035, 57.76, 2036, 60.92, 2037, 64.01, 2038, 67.01, 2039, 69.92, 2040, 72.73, 2041, 75.43, 2042, 78.03, 2043, 80.52, 2044, 82.9, 2045, 85.17, 2046, 87.32, 2047, 89.37, 2048, 91.31, 2049, 93.15, 2050, 94.89)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Malaysia,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 1.073e+06, 2025, 2.301e+06, 2026, 3.768e+06, 2027, 5.484e+06, 2028, 7.452e+06, 2029, 9.675e+06, 2030, 1.215e+07, 2031, 1.487e+07, 2032, 1.784e+07, 2033, 2.105e+07, 2034, 2.449e+07, 2035, 2.813e+07, 2036, 3.198e+07, 2037, 3.602e+07, 2038, 4.022e+07, 2039, 4.459e+07, 2040, 4.91e+07, 2041, 5.374e+07, 2042, 5.849e+07, 2043, 6.335e+07, 2044, 6.83e+07, 2045, 7.332e+07, 2046, 7.841e+07, 2047, 8.355e+07, 2048, 8.873e+07, 2049, 9.396e+07, 2050, 9.921e+07)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Myanmar,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 3425, 2025, 3425, 2026, 3425, 2027, 3425, 2028, 3425, 2029, 3425, 2030, 3425, 2031, 3425, 2032, 3425, 2033, 3425, 2034, 3425, 2035, 3425, 2036, 3425, 2037, 3425, 2038, 3425, 2039, 3425, 2040, 3425, 2041, 3425, 2042, 3425, 2043, 3425, 2044, 3425, 2045, 3425, 2046, 3425, 2047, 3425, 2048, 3425, 2049, 3425, 2050, 3425)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Myanmar,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 68.34, 2025, 70.61, 2026, 72.81, 2027, 74.95, 2028, 77.02, 2029, 79.03, 2030, 80.96, 2031, 82.83, 2032, 84.63, 2033, 86.36, 2034, 88.02, 2035, 89.61, 2036, 91.14, 2037, 92.61, 2038, 94.01, 2039, 95.34, 2040, 96.62, 2041, 97.84, 2042, 99.01, 2043, 100.1, 2044, 101.2, 2045, 102.2, 2046, 103.1, 2047, 104, 2048, 104.9, 2049, 105.7, 2050, 106.5)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Myanmar,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 1.185e+06, 2025, 1.353e+06, 2026, 1.528e+06, 2027, 1.709e+06, 2028, 1.897e+06, 2029, 2.09e+06, 2030, 2.289e+06, 2031, 2.492e+06, 2032, 2.699e+06, 2033, 2.91e+06, 2034, 3.126e+06, 2035, 3.344e+06, 2036, 3.566e+06, 2037, 3.792e+06, 2038, 4.019e+06, 2039, 4.25e+06, 2040, 4.482e+06, 2041, 4.717e+06, 2042, 4.953e+06, 2043, 5.186e+06, 2044, 5.42e+06, 2045, 5.654e+06, 2046, 5.889e+06, 2047, 6.125e+06, 2048, 6.361e+06, 2049, 6.598e+06, 2050, 6.834e+06)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Philippines,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 1648, 2025, 1648, 2026, 1648, 2027, 1648, 2028, 1648, 2029, 1648, 2030, 1648, 2031, 1648, 2032, 1648, 2033, 1648, 2034, 1648, 2035, 1648, 2036, 1648, 2037, 1648, 2038, 1648, 2039, 1648, 2040, 1648, 2041, 1648, 2042, 1648, 2043, 1648, 2044, 1648, 2045, 1648, 2046, 1648, 2047, 1648, 2048, 1648, 2049, 1648, 2050, 1648)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Philippines,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 55.63, 2025, 58.29, 2026, 60.91, 2027, 63.47, 2028, 65.98, 2029, 68.42, 2030, 70.8, 2031, 73.11, 2032, 75.34, 2033, 77.5, 2034, 79.59, 2035, 81.6, 2036, 83.54, 2037, 85.4, 2038, 87.18, 2039, 88.89, 2040, 90.53, 2041, 92.09, 2042, 93.59, 2043, 95.01, 2044, 96.37, 2045, 97.66, 2046, 98.9, 2047, 100.1, 2048, 101.2, 2049, 102.2, 2050, 103.2)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Philippines,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 1.234e+04, 2025, 2.071e+05, 2026, 4.115e+05, 2027, 6.231e+05, 2028, 8.425e+05, 2029, 1.068e+06, 2030, 1.318e+06, 2031, 1.575e+06, 2032, 1.829e+06, 2033, 2.104e+06, 2034, 2.374e+06, 2035, 2.663e+06, 2036, 2.947e+06, 2037, 3.237e+06, 2038, 3.533e+06, 2039, 3.822e+06, 2040, 4.127e+06, 2041, 4.425e+06, 2042, 4.727e+06, 2043, 5.024e+06, 2044, 5.322e+06, 2045, 5.623e+06, 2046, 5.924e+06, 2047, 6.218e+06, 2048, 6.512e+06, 2049, 6.817e+06, 2050, 7.113e+06)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Singapore,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 2.553, 2025, 2.553, 2026, 2.553, 2027, 2.553, 2028, 2.553, 2029, 2.553, 2030, 2.553, 2031, 2.553, 2032, 2.553, 2033, 2.553, 2034, 2.553, 2035, 2.553, 2036, 2.553, 2037, 2.553, 2038, 2.553, 2039, 2.553, 2040, 2.553, 2041, 2.553, 2042, 2.553, 2043, 2.553, 2044, 2.553, 2045, 2.553, 2046, 2.553, 2047, 2.553, 2048, 2.553, 2049, 2.553, 2050, 2.553)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Singapore,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 71.62, 2025, 72.82, 2026, 74, 2027, 75.16, 2028, 76.3, 2029, 77.42, 2030, 78.52, 2031, 79.6, 2032, 80.66, 2033, 81.69, 2034, 82.71, 2035, 83.71, 2036, 84.68, 2037, 85.64, 2038, 86.57, 2039, 87.49, 2040, 88.38, 2041, 89.25, 2042, 90.11, 2043, 90.94, 2044, 91.76, 2045, 92.55, 2046, 93.33, 2047, 94.09, 2048, 94.83, 2049, 95.55, 2050, 96.25)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Singapore,Resources\Primary\Sugarcane,Maximum Production,0,Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Thailand,Resources\Primary\Sugarcane,Area Harvested,"Interp(2024, 2876, 2025, 2876, 2026, 2876, 2027, 2876, 2028, 2876, 2029, 2876, 2030, 2876, 2031, 2876, 2032, 2876, 2033, 2876, 2034, 2876, 2035, 2876, 2036, 2876, 2037, 2876, 2038, 2876, 2039, 2876, 2040, 2876, 2041, 2876, 2042, 2876, 2043, 2876, 2044, 2876, 2045, 2876, 2046, 2876, 2047, 2876, 2048, 2876, 2049, 2876, 2050, 2876)",Thousand ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Thailand,Resources\Primary\Sugarcane,Crop Yield,"Interp(2024, 59.95, 2025, 62.49, 2026, 64.97, 2027, 67.4, 2028, 69.76, 2029, 72.06, 2030, 74.29, 2031, 76.45, 2032, 78.54, 2033, 80.55, 2034, 82.49, 2035, 84.36, 2036, 86.16, 2037, 87.88, 2038, 89.53, 2039, 91.11, 2040, 92.62, 2041, 94.07, 2042, 95.45, 2043, 96.76, 2044, 98.01, 2045, 99.21, 2046, 100.3, 2047, 101.4, 2048, 102.4, 2049, 103.4, 2050, 104.3)",t/ha,,Geospatial Bioenergy pipeline 01-10,Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
Thailand,Resources\Primary\Sugarcane,Maximum Production,"Interp(2024, 8.616e+05, 2025, 1.231e+06, 2026, 1.618e+06, 2027, 2.022e+06, 2028, 2.441e+06, 2029, 2.876e+06, 2030, 3.314e+06, 2031, 3.766e+06, 2032, 4.221e+06, 2033, 4.701e+06, 2034, 5.181e+06, 2035, 5.674e+06, 2036, 6.177e+06, 2037, 6.69e+06, 2038, 6.872e+06, 2039, 7.033e+06, 2040, 7.199e+06, 2041, 7.351e+06, 2042, 7.497e+06, 2043, 7.609e+06, 2044, 7.715e+06, 2045, 7.815e+06, 2046, 7.911e+06, 2047, 7.994e+06, 2048, 8.072e+06, 2049, 8.154e+06, 2050, 8.225e+06)",Metric Tonne,,Geospatial Bioenergy pipeline 01-10,[2026-04-29 §12.1 author-action applied] Maximum Production filtered out — moved to Cultivation Process Maximum Capacity (refactor 2026-04-21),Bioenergy/Geospatial Bioenergy/data/processed/leap_export/feedstock_resources.csv,feedstock_resource,
